energy_ev,total_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-2.92646323,0.15765095,0.00000146,0.00801077,0.01834547,0.12324766,0.00057139,0.02206085,0.01637520,0.01056625
-2.92046023,0.18157859,0.00000199,0.00916123,0.02094132,0.14265587,0.00064723,0.02511656,0.01870039,0.01202081
-2.91445723,0.20829871,0.00000271,0.01043183,0.02381426,0.16446981,0.00072862,0.02849180,0.02125726,0.01361731
-2.90845423,0.23797188,0.00000366,0.01182502,0.02697260,0.18886542,0.00081528,0.03219029,0.02405093,0.01535625
-2.90245123,0.27075859,0.00000490,0.01334243,0.03042476,0.21602254,0.00090686,0.03621486,0.02708565,0.01723738
-2.89644822,0.30681755,0.00000653,0.01498487,0.03417941,0.24612321,0.00100289,0.04056747,0.03036484,0.01925976
-2.89044522,0.34630396,0.00000862,0.01675212,0.03824566,0.27934952,0.00110286,0.04524912,0.03389125,0.02142172
-2.88444222,0.38936758,0.00001131,0.01864287,0.04263332,0.31588113,0.00120618,0.05025996,0.03766716,0.02372104
-2.87843922,0.43615048,0.00001473,0.02065462,0.04735322,0.35589221,0.00131223,0.05559946,0.04169461,0.02615501
-2.87243622,0.48678431,0.00001906,0.02278359,0.05241753,0.39954777,0.00142039,0.06126647,0.04597574,0.02872057
-2.86643322,0.54138710,0.00002447,0.02502462,0.05784003,0.44699946,0.00153004,0.06725949,0.05051299,0.03141447
-2.86043022,0.60005946,0.00003121,0.02737113,0.06363641,0.49838063,0.00164060,0.07357673,0.05530944,0.03423343
-2.85442721,0.66288015,0.00003952,0.02981500,0.06982434,0.55380081,0.00175158,0.08021622,0.06036900,0.03717420
-2.84842421,0.72990098,0.00004969,0.03234650,0.07642355,0.61333964,0.00186254,0.08717580,0.06569651,0.04023373
-2.84242121,0.80114126,0.00006204,0.03495426,0.08345566,0.67704042,0.00197318,0.09445302,0.07129784,0.04340911
-2.83641821,0.87658172,0.00007691,0.03762519,0.09094379,0.74490341,0.00208332,0.10204493,0.07717975,0.04669761
-2.83041521,0.95615821,0.00009469,0.04034445,0.09891203,0.81687909,0.00219290,0.10994767,0.08334966,0.05009661
-2.82441221,1.03975528,0.00011577,0.04309547,0.10738457,0.89286167,0.00230203,0.11815605,0.08981526,0.05360339
-2.81840920,1.12720007,0.00014056,0.04585997,0.11638468,0.97268312,0.00241093,0.12666289,0.09658391,0.05721499
-2.81240620,1.21825650,0.00016947,0.04861807,0.12593336,1.05610797,0.00251995,0.13545833,0.10366195,0.06092788
-2.80640320,1.31262031,0.00020293,0.05134838,0.13604783,1.14282914,0.00262956,0.14452900,0.11105375,0.06473771
-2.80040020,1.40991507,0.00024131,0.05402826,0.14673978,1.23246506,0.00274027,0.15385715,0.11876073,0.06863891
-2.79439720,1.50968942,0.00028500,0.05663402,0.15801352,1.32455833,0.00285266,0.16341977,0.12678023,0.07262435
-2.78839420,1.61141584,0.00033429,0.05914128,0.16986402,1.41857601,0.00296728,0.17318777,0.13510428,0.07668495
-2.78239120,1.71449100,0.00038946,0.06152529,0.18227496,1.51391166,0.00308466,0.18312509,0.14371846,0.08080936
-2.77638819,1.81823795,0.00045068,0.06376140,0.19521686,1.60988920,0.00320521,0.19318809,0.15260072,0.08498365
-2.77038519,1.92191021,0.00051801,0.06582546,0.20864534,1.70576867,0.00332922,0.20332499,0.16172037,0.08919104
-2.76438219,2.02469769,0.00059145,0.06769432,0.22249973,1.80075361,0.00345677,0.21347554,0.17103723,0.09341175
-2.75837919,2.12573466,0.00067084,0.06934628,0.23670197,1.89400029,0.00358773,0.22357095,0.18050105,0.09762291
-2.75237619,2.22410954,0.00075590,0.07076154,0.25115609,1.98462845,0.00372172,0.23353406,0.19005122,0.10179862
-2.74637319,2.31887657,0.00084621,0.07192263,0.26574813,2.07173343,0.00385807,0.24327989,0.19961696,0.10591011
-2.74037019,2.40906925,0.00094122,0.07281479,0.28034682,2.15439967,0.00399584,0.25271646,0.20911785,0.10992604
-2.73436718,2.49371534,0.00104023,0.07342627,0.29480485,2.23171530,0.00413379,0.26174595,0.21846491,0.11381290
-2.72836418,2.57185339,0.00114242,0.07374860,0.30896096,2.30278754,0.00427043,0.27026629,0.22756210,0.11753567
-2.72236118,2.64255043,0.00124686,0.07377671,0.32264266,2.36675895,0.00440406,0.27817293,0.23630843,0.12105843
-2.71635818,2.70492066,0.00135251,0.07350911,0.33566967,2.42282396,0.00453279,0.28536107,0.24460045,0.12434528
-2.71035518,2.75814474,0.00145825,0.07294784,0.34785799,2.47024566,0.00465462,0.29172797,0.25233517,0.12736122
-2.70435218,2.80148931,0.00156291,0.07209849,0.35902436,2.50837228,0.00476753,0.29717556,0.25941334,0.13007321
-2.69834917,2.83432615,0.00166531,0.07097003,0.36899116,2.53665314,0.00486956,0.30161307,0.26574297,0.13245125
-2.69234617,2.85615058,0.00176425,0.06957473,0.37759144,2.55465357,0.00495887,0.30495974,0.27124289,0.13446947
-2.68634317,2.86659834,0.00185857,0.06792792,0.38467388,2.56206830,0.00503389,0.30714736,0.27584639,0.13610727
-2.68034017,2.86546049,0.00194717,0.06604777,0.39010756,2.55873284,0.00509338,0.30812267,0.27950460,0.13735034
-2.67433717,2.85269547,0.00202904,0.06395504,0.39378627,2.54463242,0.00513654,0.30784941,0.28218954,0.13819165
-2.66833417,2.82843793,0.00210326,0.06167280,0.39563217,2.51990795,0.00516305,0.30631001,0.28389678,0.13863234
-2.66233117,2.79300373,0.00216907,0.05922614,0.39559864,2.48485866,0.00517318,0.30350678,0.28464735,0.13868234
-2.65632816,2.74689066,0.00222583,0.05664187,0.39367216,2.43994112,0.00516782,0.29946254,0.28448909,0.13836097
-2.65032516,2.69077468,0.00227307,0.05394819,0.38987323,2.38576447,0.00514851,0.29422067,0.28349707,0.13769725
-2.64432216,2.62550162,0.00231047,0.05117436,0.38425609,2.32308181,0.00511743,0.28784454,0.28177324,0.13672993
-2.63831916,2.55207433,0.00233789,0.04835038,0.37690743,2.25277800,0.00507741,0.28041642,0.27944513,0.13550747
-2.63231616,2.47163579,0.00235534,0.04550658,0.36794407,2.17585400,0.00503188,0.27203570,0.27666374,0.13408758
-2.62631316,2.38544839,0.00236302,0.04267330,0.35750977,2.09340838,0.00498478,0.26281677,0.27360060,0.13253672
-2.62031016,2.29487031,0.00236127,0.03988049,0.34577117,2.00661648,0.00494048,0.25288639,0.27044411,0.13092929
-2.61430715,2.20132950,0.00235057,0.03715733,0.33291327,1.91670794,0.00490372,0.24238086,0.26739524,0.12934663
-2.60830415,2.10629632,0.00233158,0.03453185,0.31913447,1.82494328,0.00487942,0.23144295,0.26466273,0.12787590
-2.60230115,2.01125548,0.00230505,0.03203057,0.30464142,1.73259042,0.00487256,0.22021879,0.26245797,0.12660876
-2.59629815,1.91767833,0.00227189,0.02967809,0.28964392,1.64090158,0.00488808,0.20885476,0.26098965,0.12563993
-2.59029515,1.82699603,0.00223310,0.02749679,0.27435002,1.55109158,0.00493066,0.19749462,0.26045838,0.12506568
-2.58429215,1.74057445,0.00218980,0.02550653,0.25896146,1.46431759,0.00500462,0.18627681,0.26105148,0.12498215
-2.57828914,1.65969118,0.00214320,0.02372434,0.24366967,1.38166118,0.00511376,0.17533199,0.26293796,0.12548370
-2.57228614,1.58551505,0.00209459,0.02216421,0.22865227,1.30411257,0.00526121,0.16478104,0.26626396,0.12666110
-2.56628314,1.51908833,0.00204532,0.02083689,0.21407026,1.23255739,0.00544934,0.15473330,0.27114869,0.12859975
-2.56028014,1.46131177,0.00199679,0.01974977,0.20006584,1.16776579,0.00567964,0.14528523,0.27768108,0.13137784
-2.55427714,1.41293231,0.00195042,0.01890677,0.18676093,1.11038391,0.00595261,0.13651937,0.28591702,0.13506450
-2.54827414,1.37453337,0.00190763,0.01830833,0.17425618,1.06092739,0.00626777,0.12850369,0.29587751,0.13971796
-2.54227114,1.34652766,0.00186982,0.01795139,0.16263070,1.01977675,0.00662358,0.12129109,0.30754754,0.14538370
-2.53626813,1.32915202,0.00183832,0.01782947,0.15194208,0.98717443,0.00701744,0.11491923,0.32087584,0.15209269
-2.53026513,1.32246457,0.00181437,0.01793276,0.14222701,0.96322324,0.00744573,0.10941058,0.33577546,0.15985972
-2.52426213,1.32634357,0.00179906,0.01824824,0.13350209,0.94788611,0.00790386,0.10477255,0.35212508,0.16868176
-2.51825913,1.34048841,0.00179333,0.01875990,0.12576500,0.94098714,0.00838638,0.10099787,0.36977115,0.17853663
-2.51225613,1.36442241,0.00179790,0.01944894,0.11899587,0.94221393,0.00888701,0.09806502,0.38853055,0.18938176
-2.50625313,1.39749781,0.00181326,0.02029404,0.11315885,0.95112124,0.00939887,0.09593889,0.40819392,0.20115331
-2.50025013,1.43890299,0.00183962,0.02127163,0.10820375,0.96713638,0.00991454,0.09457149,0.42852944,0.21376560
-2.49424712,1.48767224,0.00187691,0.02235625,0.10406792,0.98956635,0.01042627,0.09390289,0.44928696,0.22711100
-2.48824412,1.54269829,0.00192474,0.02352094,0.10067809,1.01760701,0.01092614,0.09386228,0.47020244,0.24106024
-2.48224112,1.60274784,0.00198243,0.02473761,0.09795240,1.05035467,0.01140623,0.09436925,0.49100251,0.25546334
-2.47623812,1.66648019,0.00204896,0.02597750,0.09580249,1.08682000,0.01185883,0.09533524,0.51140923,0.27015108
-2.47023512,1.73246920,0.00212306,0.02721170,0.09413555,1.12594453,0.01227654,0.09666521,0.53114485,0.28493719
-2.46423212,1.79922825,0.00220318,0.02841162,0.09285657,1.16661962,0.01265251,0.09825947,0.54993654,0.29962109
-2.45822911,1.86523823,0.00228755,0.02954949,0.09187042,1.20770768,0.01298056,0.10001571,0.56752120,0.31399148
-2.45222611,1.92897791,0.00237422,0.03059898,0.09108402,1.24806526,0.01325530,0.10183118,0.58365006,0.32783038
-2.44622311,1.98895633,0.00246112,0.03153564,0.09040841,1.28656764,0.01347227,0.10360489,0.59809332,0.34091785
-2.44022011,2.04374619,0.00254615,0.03233747,0.08976066,1.32213410,0.01362800,0.10523992,0.61064470,0.35303725
-2.43421711,2.09201754,0.00262719,0.03298535,0.08906573,1.35375318,0.01372013,0.10664565,0.62112577,0.36398071
-2.42821411,2.13257053,0.00270220,0.03346353,0.08825797,1.38050709,0.01374740,0.10773985,0.62939021,0.37355491
-2.42221111,2.16436627,0.00276928,0.03375993,0.08728247,1.40159438,0.01370973,0.10845064,0.63532778,0.38158688
-2.41620810,2.18655447,0.00282674,0.03386642,0.08609606,1.41634990,0.01360814,0.10871816,0.63886794,0.38792951
-2.41020510,2.19849685,0.00287310,0.03377904,0.08466801,1.42426135,0.01344483,0.10849590,0.63998301,0.39246673
-2.40420210,2.19978529,0.00290722,0.03349805,0.08298030,1.42498164,0.01322302,0.10775161,0.63869077,0.39511799
-2.39819910,2.19025382,0.00292822,0.03302788,0.08102765,1.41833645,0.01294695,0.10646790,0.63505618,0.39584189
-2.39219610,2.16998376,0.00293561,0.03237699,0.07881705,1.40432670,0.01262179,0.10464226,0.62919220,0.39463883
-2.38619310,2.13930171,0.00292920,0.03155763,0.07636706,1.38312570,0.01225349,0.10228670,0.62125949,0.39155228
-2.38019010,2.09877026,0.00290915,0.03058542,0.07370670,1.35507111,0.01184868,0.09942693,0.61146482,0.38666893
-2.37418709,2.04917142,0.00287593,0.02947897,0.07087416,1.32065193,0.01141456,0.09610118,0.60005811,0.38011730
-2.36818409,1.99148363,0.00283029,0.02825927,0.06791523,1.28049109,0.01095870,0.09235860,0.58732797,0.37206501
-2.36218109,1.92685279,0.00277321,0.02694917,0.06488159,1.23532438,0.01048894,0.08825745,0.57359586,0.36271475
-2.35617809,1.85655851,0.00270588,0.02557271,0.06182898,1.18597646,0.01001319,0.08386307,0.55920886,0.35229900
-2.35017509,1.78197690,0.00262962,0.02415451,0.05881537,1.13333500,0.00953929,0.07924572,0.54453120,0.34107374
-2.34417209,1.70454112,0.00254585,0.02271914,0.05589912,1.07832407,0.00907486,0.07447842,0.52993480,0.32931136
-2.33816908,1.62570127,0.00245605,0.02129056,0.05313726,1.02187755,0.00862714,0.06963482,0.51578919,0.31729300
-2.33216608,1.54688513,0.00236166,0.01989155,0.05058382,0.96491389,0.00820286,0.06478719,0.50245099,0.30530072
-2.32616308,1.46946110,0.00226410,0.01854330,0.04828845,0.90831284,0.00780809,0.06000469,0.49025358,0.29360967
-2.32016008,1.39470472,0.00216473,0.01726500,0.04629515,0.85289509,0.00744819,0.05535183,0.47949723,0.28248062
-2.31415708,1.32376981,0.00206476,0.01607363,0.04464129,0.79940537,0.00712763,0.05088720,0.47044018,0.27215315
-2.30815408,1.25766525,0.00196532,0.01498373,0.04335681,0.74849947,0.00685001,0.04666264,0.46329109,0.26283974
-2.30215108,1.19723791,0.00186738,0.01400741,0.04246374,0.70073541,0.00661796,0.04272261,0.45820327,0.25472093
-2.29614807,1.14316222,0.00177180,0.01315439,0.04197592,0.65656882,0.00643311,0.03910397,0.45527090,0.24794179
-2.29014507,1.09593640,0.00167930,0.01243214,0.04189897,0.61635248,0.00629614,0.03583608,0.45452751,0.24260971
-2.28414207,1.05588519,0.00159050,0.01184616,0.04223050,0.58033955,0.00620674,0.03294108,0.45594696,0.23879359
-2.27813907,1.02316876,0.00150592,0.01140026,0.04296048,0.54869039,0.00616373,0.03043454,0.45944671,0.23652451
-2.27213607,0.99779689,0.00142602,0.01109702,0.04407185,0.52148208,0.00616502,0.02832623,0.46489349,0.23579762
-2.26613307,0.97964794,0.00135120,0.01093818,0.04554123,0.49872034,0.00620781,0.02662103,0.47211108,0.23657529
-2.26013007,0.96849135,0.00128184,0.01092510,0.04733979,0.48035304,0.00628861,0.02532001,0.48088988,0.23879131
-2.25412706,0.96401274,0.00121835,0.01105927,0.04943424,0.46628458,0.00640335,0.02442146,0.49099788,0.24235587
-2.24812406,0.96584033,0.00116113,0.01134270,0.05178785,0.45639059,0.00654757,0.02392199,0.50219263,0.24716120
-2.24212106,0.97357171,0.00111065,0.01177840,0.05436160,0.45053219,0.00671647,0.02381754,0.51423349,0.25308753
-2.23611806,0.98679955,0.00106745,0.01237065,0.05711526,0.44856918,0.00690509,0.02410433,0.52689382,0.26000915
-2.23011506,1.00513529,0.00103211,0.01312532,0.06000848,0.45037166,0.00710842,0.02477963,0.53997233,0.26780031
-2.22411206,1.02822976,0.00100530,0.01405001,0.06300195,0.45582948,0.00732152,0.02584236,0.55330320,0.27634069
-2.21810905,1.05578979,0.00098778,0.01515407,0.06605831,0.46485925,0.00753966,0.02729356,0.56676430,0.28552021
-2.21210605,1.08759002,0.00098034,0.01644850,0.06914310,0.47740840,0.00775841,0.02913650,0.58028316,0.29524301
-2.20610305,1.12347938,0.00098384,0.01794570,0.07222552,0.49345623,0.00797375,0.03137668,0.59384032,0.30543031
-2.20010005,1.16338175,0.00099916,0.01965903,0.07527904,0.51301177,0.00818213,0.03402150,0.60746973,0.31602219
-2.19409705,1.20729078,0.00102715,0.02160230,0.07828181,0.53610848,0.00838054,0.03707962,0.62125620,0.32697796
-2.18809405,1.25525884,0.00106866,0.02378898,0.08121688,0.56279597,0.00856652,0.04056021,0.63532975,0.33827537
-2.18209105,1.30738044,0.00112443,0.02623142,0.08407216,0.59312898,0.00873824,0.04447181,0.64985721,0.34990841
-2.17608804,1.36377090,0.00119507,0.02893986,0.08684020,0.62715410,0.00889441,0.04882108,0.66503110,0.36188394
-2.17008504,1.42454091,0.00128104,0.03192142,0.08951771,0.66489476,0.00903431,0.05361138,0.68105653,0.37421726
-2.16408204,1.48976841,0.00138256,0.03517900,0.09210482,0.70633524,0.00915772,0.05884123,0.69813638,0.38692680
-2.15807904,1.55946890,0.00149963,0.03871030,0.09460427,0.75140440,0.00926484,0.06450276,0.71645564,0.40002819
-2.15207604,1.63356592,0.00163190,0.04250681,0.09702033,0.79996018,0.00935623,0.07058020,0.73616553,0.41352808
-2.14607304,1.71186328,0.00177872,0.04655297,0.09935766,0.85177556,0.00943270,0.07704850,0.75736822,0.42741793
-2.14007004,1.79402081,0.00193910,0.05082550,0.10162018,0.90652724,0.00949524,0.08387225,0.78010306,0.44166832
-2.13406703,1.87953528,0.00211165,0.05529300,0.10380991,0.96378758,0.00954488,0.09100481,0.80433490,0.45622394
-2.12806403,1.96772800,0.00229465,0.05991584,0.10592591,1.02302090,0.00958266,0.09838802,0.82994545,0.47099980
-2.12206103,2.05774057,0.00248603,0.06464634,0.10796343,1.08358457,0.00960950,0.10595221,0.85672821,0.48587889
-2.11605803,2.14853959,0.00268340,0.06942936,0.10991329,1.14473549,0.00962617,0.11361689,0.88438738,0.50071156
-2.11005503,2.23893098,0.00288413,0.07420324,0.11176150,1.20564201,0.00963328,0.12129198,0.91254117,0.51531680
-2.10405203,2.32758404,0.00308539,0.07890109,0.11348929,1.26540132,0.00963123,0.12887958,0.94072965,0.52948556
-2.09804902,2.41306473,0.00328425,0.08345242,0.11507345,1.32306185,0.00962026,0.13627630,0.96842681,0.54298602
-2.09204602,2.49387735,0.00347773,0.08778511,0.11648708,1.37765000,0.00960049,0.14337612,0.99505673,0.55557071
-2.08604302,2.56851290,0.00366295,0.09182751,0.11770064,1.42820027,0.00957202,0.15007357,1.02001320,0.56698523
-2.08004002,2.63550240,0.00383723,0.09551075,0.11868333,1.47378745,0.00953496,0.15626722,1.04268196,0.57697823
-2.07403702,2.69347264,0.00399812,0.09877105,0.11940473,1.51355962,0.00948962,0.16186325,1.06246477,0.58531215
-2.06803402,2.74120184,0.00414359,0.10155203,0.11983657,1.54677019,0.00943660,0.16677900,1.07880408,0.59177429
-2.06203102,2.77767241,0.00427208,0.10380677,0.11995457,1.57280766,0.00937690,0.17094624,1.09120737,0.59618753
-2.05602801,2.80211815,0.00438252,0.10549967,0.11974025,1.59122127,0.00931203,0.17431407,1.09926980,0.59842026
-2.05002501,2.81406331,0.00447448,0.10660792,0.11918265,1.60174149,0.00924412,0.17685128,1.10269415,0.59839487
-2.04402201,2.81335124,0.00454810,0.10712251,0.11827969,1.60429383,0.00917598,0.17854789,1.10130712,0.59609439
-2.03801901,2.80016107,0.00460414,0.10704877,0.11703928,1.59900543,0.00911112,0.17941600,1.09507102,0.59156676
-2.03201601,2.77501115,0.00464398,0.10640634,0.11548005,1.58620375,0.00905376,0.17948971,1.08409030,0.58492657
-2.02601301,2.73874884,0.00466950,0.10522864,0.11363153,1.56640729,0.00900874,0.17882406,1.06861254,0.57635400
-2.02001001,2.69252683,0.00468304,0.10356175,0.11153393,1.54030877,0.00898143,0.17749324,1.04902373,0.56609104
-2.01400700,2.63776712,0.00468734,0.10146288,0.10923745,1.50875136,0.00897760,0.17558785,1.02583810,0.55443503
-2.00800400,2.57611401,0.00468535,0.09899835,0.10680110,1.47269911,0.00900323,0.17321156,0.99968288,0.54172981
-2.00200100,2.50937849,0.00468016,0.09624132,0.10429120,1.43320302,0.00906425,0.17047722,0.97127862,0.52835499
-1.99599800,2.43947656,0.00467483,0.09326926,0.10177960,1.39136418,0.00916634,0.16750261,0.94141611,0.51471363
-1.98999500,2.36836440,0.00467230,0.09016134,0.09934164,1.34829600,0.00931465,0.16440606,0.91093081,0.50121917
-1.98399200,2.29797345,0.00467524,0.08699586,0.09705411,1.30508699,0.00951357,0.16130223,0.88067597,0.48828195
-1.97798899,2.23014842,0.00468592,0.08384773,0.09499325,1.26276611,0.00976645,0.15829803,0.85149574,0.47629620
-1.97198599,2.16659106,0.00470617,0.08078635,0.09323290,1.22227196,0.01007541,0.15548922,0.82419927,0.46562795
-1.96598299,2.10881207,0.00473729,0.07787365,0.09184287,1.18442729,0.01044119,0.15295749,0.79953701,0.45660444
-1.95997999,2.05809314,0.00478000,0.07516270,0.09088775,1.14991976,0.01086299,0.15076840,0.77818021,0.44950550
-1.95397699,2.01546055,0.00483446,0.07269662,0.09042603,1.11928951,0.01133845,0.14897022,0.76070416,0.44455721
-1.94797399,1.98167095,0.00490029,0.07050812,0.09050970,1.09292388,0.01186368,0.14759355,0.74757608,0.44192810
-1.94197099,1.95720941,0.00497661,0.06861942,0.09118432,1.07105906,0.01243329,0.14665194,0.73914761,0.44172788
-1.93596798,1.94229924,0.00506212,0.06704268,0.09248938,1.05378815,0.01304060,0.14614320,0.73565224,0.44400868
-1.92996498,1.93692214,0.00515524,0.06578079,0.09445907,1.04107488,0.01367786,0.14605148,0.73720734,0.44876864
-1.92396198,1.94084720,0.00525418,0.06482856,0.09712324,1.03277171,0.01433652,0.14634989,0.74382039,0.45595738
-1.91795898,1.95366644,0.00535712,0.06417417,0.10050848,1.02864125,0.01500754,0.14700345,0.75539889,0.46548311
-1.91195598,1.97483447,0.00546228,0.06380071,0.10463913,1.02837936,0.01568180,0.14797224,0.77176291,0.47722076
-1.90595298,2.00370990,0.00556813,0.06368793,0.10953815,1.03163863,0.01635042,0.14921455,0.79265966,0.49102054
-1.89994997,2.03959566,0.00567345,0.06381389,0.11522769,1.03805092,0.01700517,0.15068976,0.81777884,0.50671658
-1.89394697,2.08177620,0.00577742,0.06415650,0.12172918,1.04724750,0.01763878,0.15236088,0.84676788,0.52413486
-1.88794397,2.12954924,0.00587978,0.06469500,0.12906289,1.05887603,0.01824523,0.15419659,0.87924617,0.54310014
-1.88194097,2.18225051,0.00598078,0.06541100,0.13724696,1.07261344,0.01882002,0.15617258,0.91481731,0.56344140
-1.87593797,2.23927035,0.00608126,0.06628943,0.14629570,1.08817421,0.01936033,0.15827220,0.95307880,0.58499550
-1.86993497,2.30006160,0.00618266,0.06731901,0.15621742,1.10531397,0.01986505,0.16048649,0.99362872,0.60760895
-1.86393197,2.36413865,0.00628690,0.06849250,0.16701164,1.12382852,0.02033486,0.16281338,1.03606906,0.63113768
-1.85792896,2.43106839,0.00639639,0.06980648,0.17866598,1.14354859,0.02077204,0.16525634,1.08000581,0.65544495
-1.85192596,2.50045410,0.00651388,0.07126099,0.19115283,1.16433122,0.02118037,0.16782256,1.12504612,0.68039769
-1.84592296,2.57191391,0.00664238,0.07285872,0.20442602,1.18604837,0.02156478,0.17052064,1.17079295,0.70586151
-1.83991996,2.64505558,0.00678497,0.07460409,0.21841773,1.20857397,0.02193112,0.17335817,1.21683808,0.73169500
-1.83391696,2.71945010,0.00694470,0.07650215,0.23303588,1.23177047,0.02228571,0.17633917,1.26275428,0.75774363
-1.82791396,2.79460592,0.00712443,0.07855731,0.24816228,1.25547583,0.02263495,0.17946171,1.30808768,0.78383397
-1.82191096,2.86994633,0.00732664,0.08077210,0.26365172,1.27949211,0.02298493,0.18271583,1.35235137,0.80976874
-1.81590795,2.94479184,0.00755332,0.08314593,0.27933222,1.30357655,0.02334101,0.18608177,1.39502120,0.83532308
-1.80990495,3.01834910,0.00780582,0.08567401,0.29500657,1.32743567,0.02370745,0.18952887,1.43553462,0.86024262
-1.80390195,3.08970774,0.00808473,0.08834630,0.31045516,1.35072314,0.02408708,0.19301500,1.47329319,0.88424353
-1.79789895,3.15784573,0.00838980,0.09114684,0.32544018,1.37304142,0.02448103,0.19648666,1.50766916,0.90701482
-1.79189595,3.22164341,0.00871983,0.09405316,0.33971107,1.39394728,0.02488859,0.19987980,1.53801627,0.92822287
-1.78589295,3.27990579,0.00907269,0.09703609,0.35301100,1.41296099,0.02530708,0.20312117,1.56368445,0.94751813
-1.77988994,3.33139215,0.00944525,0.10005986,0.36508414,1.42957855,0.02573187,0.20613033,1.58403798,0.96454369
-1.77388694,3.37485164,0.00983342,0.10308241,0.37568355,1.44328652,0.02615644,0.20882202,1.59847616,0.97894540
-1.76788394,3.40906288,0.01023220,0.10605612,0.38457912,1.45357846,0.02657257,0.21110900,1.60645567,0.99038298
-1.76188094,3.43287588,0.01063578,0.10892874,0.39156540,1.45997225,0.02697058,0.21290495,1.60751316,0.99854163
-1.75587794,3.44525384,0.01103760,0.11164461,0.39646878,1.46202739,0.02733967,0.21412756,1.60128688,1.00314362
-1.74987494,3.44531284,0.01143056,0.11414611,0.39915379,1.45936130,0.02766827,0.21470147,1.58753606,1.00395907
-1.74387194,3.43235753,0.01180713,0.11637519,0.39952814,1.45166400,0.02794443,0.21456102,1.56615687,1.00081566
-1.73786893,3.40591089,0.01215955,0.11827512,0.39754630,1.43871030,0.02815631,0.21365265,1.53719375,0.99360653
-1.73186593,3.36573683,0.01248003,0.11979223,0.39321134,1.42036926,0.02829255,0.21193696,1.50084562,0.98229620
-1.72586293,3.31185466,0.01276100,0.12087764,0.38657515,1.39661018,0.02834273,0.20939014,1.45746619,0.96692415
-1.71985993,3.24454484,0.01299527,0.12148887,0.37773684,1.36750541,0.02829774,0.20600496,1.40755850,0.94760592
-1.71385693,3.16434596,0.01317627,0.12159143,0.36683951,1.33322959,0.02815015,0.20179115,1.35176359,0.92453174
-1.70785393,3.07204336,0.01329827,0.12116006,0.35406557,1.29405571,0.02789449,0.19677526,1.29084406,0.89796279
-1.70185093,2.96865002,0.01335654,0.12017977,0.33963084,1.25034824,0.02752746,0.19099995,1.22566314,0.86822537
-1.69584792,2.85538094,0.01334753,0.11864663,0.32377770,1.20255376,0.02704812,0.18452279,1.15716032,0.83570310
-1.68984492,2.73362208,0.01326900,0.11656812,0.30676766,1.15118958,0.02645793,0.17741472,1.08632466,0.80082771
-1.68384192,2.60489553,0.01312009,0.11396320,0.28887368,1.09683091,0.02576076,0.16975812,1.01416713,0.76406872
-1.67783892,2.47082218,0.01290141,0.11086199,0.27037257,1.04009717,0.02496278,0.16164462,0.94169301,0.72592242
-1.67183592,2.33308355,0.01261501,0.10730509,0.25153775,0.98163799,0.02407235,0.15317280,0.86987567,0.68690057
-1.66583292,2.19338413,0.01226436,0.10334259,0.23263275,0.92211935,0.02309973,0.14444575,0.79963271,0.64751931
-1.65982991,2.05341541,0.01185428,0.09903277,0.21390547,0.86221047,0.02205682,0.13556875,0.73180527,0.60828838
-1.65382691,1.91482272,0.01139078,0.09444054,0.19558359,0.80257167,0.02095686,0.12664689,0.66714107,0.56970123
-1.64782391,1.77917576,0.01088095,0.08963578,0.17787105,0.74384363,0.01981399,0.11778302,0.60628177,0.53222609
-1.64182091,1.64794338,0.01033271,0.08469147,0.16094568,0.68663814,0.01864293,0.10907576,0.54975451,0.49629812
-1.63581791,1.52247293,0.00975465,0.07968185,0.14495800,0.63153058,0.01745857,0.10061786,0.49796788,0.46231299
-1.62981491,1.40397461,0.00915578,0.07468060,0.13003107,0.57905410,0.01627559,0.09249483,0.45121179,0.43062172
-1.62381191,1.29351037,0.00854533,0.06975912,0.11626121,0.52969544,0.01510810,0.08478388,0.40966101,0.40152691
-1.61780890,1.19198759,0.00793249,0.06498500,0.10371956,0.48389234,0.01396936,0.07755314,0.37338187,0.37528025
-1.61180590,1.10015680,0.00732621,0.06042068,0.09245428,0.44203228,0.01287147,0.07086125,0.34234135,0.35208138
-1.60580290,1.01861324,0.00673506,0.05612240,0.08249306,0.40445245,0.01182521,0.06475715,0.31641820,0.33207781
-1.59979990,0.94780152,0.00616698,0.05213942,0.07384601,0.37144053,0.01083985,0.05928023,0.29541526,0.31536591
-1.59379690,0.88802284,0.00562923,0.04851358,0.06650858,0.34323621,0.00992306,0.05446061,0.27907255,0.30199279
-1.58779390,0.83944411,0.00512826,0.04527913,0.06046438,0.32003307,0.00908095,0.05031967,0.26708047,0.29195889
-1.58179090,0.80210841,0.00466962,0.04246283,0.05568792,0.30198055,0.00831804,0.04687073,0.25909283,0.28522117
-1.57578789,0.77594602,0.00425797,0.04008431,0.05214696,0.28918587,0.00763737,0.04411972,0.25473913,0.28169669
-1.56978489,0.76078575,0.00389703,0.03815666,0.04980455,0.28171571,0.00704066,0.04206605,0.25363597,0.28126653
-1.56378189,0.75636584,0.00358963,0.03668714,0.04862066,0.27959741,0.00652844,0.04070341,0.25539728,0.28377980
