energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.65182591,2.60336498,0.02139602,0.03266319,1.11256659,0.83529294,0.00428276,1.76883135,0.53221969,0.24460937
-5.64582291,2.65954570,0.02091823,0.03410670,1.12611393,0.86638763,0.00452017,1.80316863,0.53110692,0.25103285
-5.63981991,2.71304902,0.02034706,0.03555530,1.13683959,0.89905422,0.00478861,1.83494576,0.52806038,0.25708183
-5.63381691,2.76489704,0.01969169,0.03701328,1.14516531,0.93364028,0.00509149,1.86484933,0.52333728,0.26283170
-5.62781391,2.81624326,0.01896386,0.03848505,1.15157881,0.97052273,0.00543219,1.89365760,0.51723973,0.26836854
-5.62181091,2.86831367,0.01817735,0.03997456,1.15660896,1.01008852,0.00581387,1.92220084,0.51010187,0.27378403
-5.61580790,2.92234358,0.01734743,0.04148461,1.16079944,1.05271364,0.00623929,1.95131899,0.50227579,0.27917014
-5.60980490,2.97951290,0.01649031,0.04301626,1.16468203,1.09874126,0.00671061,1.98181841,0.49411727,0.28461359
-5.60380190,3.04088303,0.01562252,0.04456820,1.16875099,1.14845995,0.00722914,2.01442995,0.48597156,0.29019057
-5.59779890,3.10733807,0.01476037,0.04613631,1.17343950,1.20208307,0.00779523,2.04977014,0.47816010,0.29596190
-5.59179590,3.17953317,0.01391941,0.04771330,1.17909936,1.25972988,0.00840804,2.08830722,0.47096870,0.30196879
-5.58579290,3.25785200,0.01311392,0.04928844,1.18598486,1.32140955,0.00906543,2.13033363,0.46463742,0.30822958
-5.57978989,3.34237547,0.01235657,0.05084761,1.19424132,1.38700842,0.00976386,2.17594587,0.45935283,0.31473744
-5.57378689,3.43286248,0.01165807,0.05237337,1.20389880,1.45628124,0.01049835,2.22503275,0.45524256,0.32145929
-5.56778389,3.52874367,0.01102692,0.05384527,1.21487110,1.52884657,0.01126242,2.27727207,0.45237255,0.32833584
-5.56178089,3.62912799,0.01046928,0.05524042,1.22695973,1.60418671,0.01204821,2.33213585,0.45074669,0.33528286
-5.55577789,3.73282148,0.00998895,0.05653402,1.23986272,1.68165204,0.01284650,2.38890359,0.45030903,0.34219356
-5.54977489,3.83835734,0.00958734,0.05770024,1.25318743,1.76046965,0.01364693,2.44668269,0.45094797,0.34894184
-5.54377189,3.94403566,0.00926360,0.05871300,1.26646671,1.83975603,0.01443813,2.50443507,0.45250252,0.35538652
-5.53776888,4.04797109,0.00901479,0.05954690,1.27917760,1.91853338,0.01520802,2.56100870,0.45476997,0.36137605
-5.53176588,4.14814643,0.00883609,0.06017816,1.29076153,1.99574903,0.01594411,2.61517259,0.45751466,0.36675362
-5.52576288,4.24247000,0.00872104,0.06058549,1.30064519,2.07029741,0.01663372,2.66565387,0.46047754,0.37136255
-5.51975988,4.32883475,0.00866184,0.06075088,1.30826117,2.14104397,0.01726442,2.71117564,0.46338595,0.37505149
-5.51375688,4.40517706,0.00864965,0.06066033,1.31306762,2.20685039,0.01782432,2.75049411,0.46596342,0.37767946
-5.50775388,4.46953338,0.00867491,0.06030437,1.31456621,2.26660042,0.01830239,2.78243395,0.46793901,0.37912040
-5.50175088,4.52009318,0.00872762,0.05967847,1.31231783,2.31922564,0.01868883,2.80592093,0.46905599,0.37926714
-5.49574787,4.55524664,0.00879767,0.05878322,1.30595576,2.36373063,0.01897531,2.82001075,0.46907957,0.37803470
-5.48974487,4.57362613,0.00887509,0.05762440,1.29519589,2.39921671,0.01915527,2.82391369,0.46780354,0.37536276
-5.48374187,4.57414048,0.00895033,0.05621278,1.27984397,2.42490393,0.01922408,2.81701440,0.46505568,0.37121731
-5.47773887,4.55600148,0.00901449,0.05456380,1.25979981,2.44015044,0.01917922,2.79888670,0.46070183,0.36559151
-5.47173587,4.51874217,0.00905953,0.05269713,1.23505859,2.44446900,0.01902031,2.76930305,0.45464865,0.35850565
-5.46573287,4.46222685,0.00907839,0.05063605,1.20570944,2.43753997,0.01874920,2.72823884,0.44684502,0.35000638
-5.45972986,4.38665267,0.00906520,0.04840679,1.17193143,2.41922052,0.01836983,2.67587154,0.43728216,0.34016528
-5.45372686,4.29254314,0.00901531,0.04603775,1.13398736,2.38954968,0.01788819,2.61257493,0.42599253,0.32907675
-5.44772386,4.18073385,0.00892537,0.04355878,1.09221571,2.34874907,0.01731207,2.53890872,0.41304767,0.31685540
-5.44172086,4.05235109,0.00879336,0.04100036,1.04702089,2.29721917,0.01665087,2.45560392,0.39855499,0.30363305
-5.43571786,3.90878384,0.00861856,0.03839293,0.99886232,2.23553121,0.01591534,2.36354460,0.38265377,0.28955545
-5.42971486,3.75165018,0.00840148,0.03576616,0.94824266,2.16441480,0.01511722,2.26374632,0.36551045,0.27477871
-5.42371186,3.58275897,0.00814381,0.03314839,0.89569549,2.08474171,0.01426893,2.15733211,0.34731344,0.25946579
-5.41770885,3.40406802,0.00784830,0.03056611,0.84177278,1.99750611,0.01338327,2.04550654,0.32826754,0.24378291
-5.41170585,3.21763984,0.00751858,0.02804357,0.78703258,1.90380198,0.01247303,1.92952867,0.30858824,0.22789611
-5.40570285,3.02559623,0.00715904,0.02560246,0.73202714,1.80479825,0.01155072,1.81068460,0.28849601,0.21196805
-5.39969985,2.83007317,0.00677468,0.02326179,0.67729186,1.70171263,0.01062827,1.69026039,0.26821079,0.19615501
-5.39369685,2.63317705,0.00637088,0.02103772,0.62333523,1.59578472,0.00971675,1.56951618,0.24794679,0.18060435
-5.38769385,2.43694369,0.00595325,0.01894362,0.57063011,1.48824950,0.00882621,1.44966205,0.22790782,0.16545228
-5.38169085,2.24330107,0.00552746,0.01699016,0.51960636,1.38031187,0.00796548,1.33183648,0.20828317,0.15082208
-5.37568784,2.05403690,0.00509907,0.01518544,0.47064524,1.27312309,0.00714207,1.21708779,0.18924418,0.13682281
-5.36968484,1.87077173,0.00467339,0.01353521,0.42407533,1.16775978,0.00636210,1.10635901,0.17094166,0.12354845
-5.36368184,1.69493808,0.00425535,0.01204313,0.38017024,1.06520611,0.00563032,1.00047654,0.15350399,0.11107746
-5.35767884,1.52776602,0.00384940,0.01071105,0.33914795,0.96633956,0.00495008,0.90014271,0.13703609,0.09947283
-5.35167584,1.37027516,0.00345946,0.00953923,0.30117173,0.87192047,0.00432343,0.80593214,0.12161916,0.08878242
-5.34567284,1.22327293,0.00308880,0.00852668,0.26635248,0.78258567,0.00375125,0.71829187,0.10731116,0.07903972
-5.33966983,1.08735861,0.00274011,0.00767137,0.23475228,0.69884587,0.00323329,0.63754494,0.09414790,0.07026478
-5.33366683,0.96293257,0.00241542,0.00697047,0.20638894,0.62108679,0.00276841,0.56389690,0.08214474,0.06246546
-5.32766383,0.85020994,0.00211618,0.00642056,0.18124132,0.54957362,0.00235464,0.49744494,0.07129869,0.05563868
-5.32166083,0.74923773,0.00184327,0.00601772,0.15925507,0.48445832,0.00198942,0.43818883,0.06159089,0.04977187
-5.31565783,0.65991454,0.00159707,0.00575771,0.14034869,0.42578925,0.00166968,0.38604336,0.05298926,0.04484431
-5.30965483,0.58201171,0.00137754,0.00563598,0.12441944,0.37352259,0.00139202,0.34085139,0.04545128,0.04082852
-5.30365183,0.51519514,0.00118426,0.00564769,0.11134909,0.32753484,0.00115285,0.30239718,0.03892671,0.03769146
-5.29764882,0.45904676,0.00101656,0.00578772,0.10100912,0.28763596,0.00094847,0.27041926,0.03336024,0.03539568
-5.29164582,0.41308492,0.00087359,0.00605056,0.09326540,0.25358237,0.00077522,0.24462257,0.02869391,0.03390022
-5.28564282,0.37678304,0.00075438,0.00643028,0.08798203,0.22508966,0.00062954,0.22468931,0.02486924,0.03316141
-5.27963982,0.34958602,0.00065791,0.00692039,0.08502442,0.20184420,0.00050802,0.21028837,0.02182910,0.03313347
-5.27363682,0.33092406,0.00058321,0.00751377,0.08426149,0.18351369,0.00040748,0.20108304,0.01951911,0.03376892
-5.26763382,0.32022369,0.00052938,0.00820252,0.08556698,0.16975613,0.00032499,0.19673700,0.01788876,0.03501890
-5.26163082,0.31691597,0.00049563,0.00897789,0.08882001,0.16022725,0.00025789,0.19691846,0.01689209,0.03683332
-5.25562781,0.32044195,0.00048136,0.00983024,0.09390477,0.15458629,0.00020378,0.20130264,0.01648797,0.03916094
-5.24962481,0.33025552,0.00048607,0.01074895,0.10070966,0.15250013,0.00016058,0.20957264,0.01664008,0.04194940
-5.24362181,0.34582407,0.00050948,0.01172247,0.10912572,0.15364589,0.00012644,0.22141902,0.01731651,0.04514521
-5.23761881,0.36662721,0.00055143,0.01273831,0.11904482,0.15771221,0.00009977,0.23653815,0.01848911,0.04869378
-5.23161581,0.39215397,0.00061189,0.01378320,0.13035734,0.16439926,0.00007922,0.25462973,0.02013258,0.05253947
-5.22561281,0.42189904,0.00069091,0.01484319,0.14294989,0.17341790,0.00006364,0.27539383,0.02222340,0.05662567
-5.21960980,0.45535838,0.00078858,0.01590385,0.15670292,0.18448813,0.00005209,0.29852752,0.02473863,0.06089501
-5.21360680,0.49202468,0.00090498,0.01695049,0.17148851,0.19733706,0.00004378,0.32372165,0.02765464,0.06528961
-5.20760380,0.53138327,0.00104008,0.01796844,0.18716843,0.21169682,0.00003803,0.35065788,0.03094587,0.06975148
-5.20160080,0.57290867,0.00119372,0.01894336,0.20359268,0.22730242,0.00003434,0.37900635,0.03458362,0.07422295
-5.19559780,0.61606230,0.00136552,0.01986151,0.22059851,0.24389002,0.00003226,0.40842420,0.03853506,0.07864722
-5.18959480,0.66029161,0.00155483,0.02071010,0.23801015,0.26119566,0.00003144,0.43855501,0.04276228,0.08296900
-5.18359180,0.70503095,0.00176063,0.02147762,0.25563928,0.27895467,0.00003161,0.46902964,0.04722175,0.08713524
-5.17758879,0.74970423,0.00198154,0.02215414,0.27328626,0.29690190,0.00003254,0.49946822,0.05186398,0.09109581
-5.17158579,0.79372965,0.00221576,0.02273158,0.29074227,0.31477274,0.00003403,0.52948358,0.05663347,0.09480436
-5.16558279,0.83652625,0.00246103,0.02320397,0.30779217,0.33230518,0.00003594,0.55868609,0.06146907,0.09821913
-5.15957979,0.87752246,0.00271465,0.02356769,0.32421828,0.34924263,0.00003815,0.58668966,0.06630469,0.10130373
-5.15357679,0.91616614,0.00297351,0.02382159,0.33980472,0.36533764,0.00004054,0.61311900,0.07107025,0.10402796
-5.14757379,0.95193605,0.00323407,0.02396711,0.35434243,0.38035619,0.00004304,0.63761769,0.07569312,0.10636856
-5.14157079,0.98435419,0.00349251,0.02400835,0.36763451,0.39408264,0.00004557,0.65985690,0.08009963,0.10830990
-5.13556778,1.01299855,0.00374471,0.02395207,0.37950177,0.40632482,0.00004807,0.67954435,0.08421695,0.10984456
-5.12956478,1.03751569,0.00398645,0.02380756,0.38978834,0.41691928,0.00005049,0.69643320,0.08797506,0.11097381
-5.12356178,1.05763254,0.00421340,0.02358658,0.39836682,0.42573622,0.00005281,0.71033028,0.09130878,0.11170789
-5.11755878,1.07316680,0.00442137,0.02330313,0.40514305,0.43268400,0.00005498,0.72110338,0.09415977,0.11206616
-5.11155578,1.08403530,0.00460633,0.02297319,0.41006001,0.43771284,0.00005701,0.72868710,0.09647849,0.11207699
-5.10555278,1.09025977,0.00476459,0.02261447,0.41310068,0.44081739,0.00005890,0.73308690,0.09822585,0.11177748
-5.09954977,1.09196949,0.00489292,0.02224598,0.41428969,0.44203823,0.00006067,0.73438100,0.09937464,0.11121282
-5.09354677,1.08940054,0.00498864,0.02188771,0.41369362,0.44146179,0.00006235,0.73271987,0.09991066,0.11043550
-5.08754377,1.08289136,0.00504971,0.02156014,0.41141978,0.43921880,0.00006400,0.72832322,0.09983330,0.10950416
-5.08154077,1.07287458,0.00507483,0.02128383,0.40761353,0.43548122,0.00006568,0.72147448,0.09915582,0.10848225
-5.07553777,1.05986531,0.00506345,0.02107890,0.40245414,0.43045755,0.00006750,0.71251273,0.09790506,0.10743640
-5.06953477,1.04444609,0.00501582,0.02096461,0.39614932,0.42438682,0.00006956,0.70182249,0.09612074,0.10643467
-5.06353177,1.02724915,0.00493296,0.02095883,0.38892865,0.41753135,0.00007198,0.68982166,0.09385433,0.10554457
-5.05752876,1.00893647,0.00481662,0.02107761,0.38103610,0.41016856,0.00007492,0.67694793,0.09116744,0.10483105
-5.05152576,0.99017853,0.00466926,0.02133475,0.37272198,0.40258209,0.00007853,0.66364448,0.08813003,0.10435446
-5.04552276,0.97163257,0.00449390,0.02174144,0.36423474,0.39505274,0.00008298,0.65034525,0.08481819,0.10416861
-5.03951976,0.95392131,0.00429407,0.02230591,0.35581277,0.38784943,0.00008845,0.63746075,0.08131193,0.10431893
-5.03351676,0.93761302,0.00407366,0.02303318,0.34767683,0.38122068,0.00009512,0.62536472,0.07769274,0.10484086
-5.02751376,0.92320378,0.00383681,0.02392489,0.34002326,0.37538688,0.00010318,0.61438250,0.07404130,0.10575861
-5.02151076,0.91110282,0.00358778,0.02497921,0.33301830,0.37053376,0.00011280,0.60478143,0.07043522,0.10708423
-5.01550775,0.90162145,0.00333082,0.02619080,0.32679387,0.36680732,0.00012412,0.59676391,0.06694701,0.10881710
-5.00950475,0.89496612,0.00307005,0.02755097,0.32144484,0.36431033,0.00013730,0.59046320,0.06364231,0.11094390
-5.00350175,0.89123585,0.00280938,0.02904777,0.31702804,0.36310070,0.00015243,0.58594232,0.06057847,0.11343903
-4.99749875,0.89042415,0.00255239,0.03066634,0.31356290,0.36319160,0.00016960,0.58319597,0.05780345,0.11626553
-4.99149575,0.89242518,0.00230224,0.03238921,0.31103370,0.36455338,0.00018882,0.58215532,0.05535518,0.11937635
-4.98549275,0.89704387,0.00206170,0.03419675,0.30939338,0.36711721,0.00021008,0.58269554,0.05326124,0.12271609
-4.97948974,0.90400949,0.00183304,0.03606766,0.30856849,0.37078008,0.00023330,0.58464540,0.05153899,0.12622304
-4.97348674,0.91299186,0.00161803,0.03797950,0.30846514,0.37541113,0.00025835,0.58779874,0.05019601,0.12983139
-4.96748374,0.92361948,0.00141798,0.03990926,0.30897570,0.38085876,0.00028503,0.59192698,0.04923086,0.13347367
-4.96148074,0.93549862,0.00123375,0.04183395,0.30998562,0.38695832,0.00031310,0.59679212,0.04863410,0.13708316
-4.95547774,0.94823250,0.00106574,0.04373121,0.31138032,0.39354000,0.00034225,0.60215957,0.04838956,0.14059630
-4.94947474,0.96143958,0.00091400,0.04557984,0.31305163,0.40043643,0.00037210,0.60781011,0.04847557,0.14395487
-4.94347174,0.97477010,0.00077823,0.04736036,0.31490340,0.40748976,0.00040224,0.61355048,0.04886646,0.14710792
-4.93746873,0.98792007,0.00065788,0.04905548,0.31685619,0.41455785,0.00043225,0.61922195,0.04953385,0.15001345
-4.93146573,1.00064217,0.00055214,0.05065051,0.31885065,0.42151920,0.00046164,0.62470654,0.05044796,0.15263952
-4.92546273,1.01275297,0.00046007,0.05213368,0.32084942,0.42827656,0.00048994,0.62993053,0.05157872,0.15496504
-4.91945973,1.02413616,0.00038060,0.05349637,0.32283764,0.43475891,0.00051668,0.63486518,0.05289675,0.15697998
-4.91345673,1.03474184,0.00031260,0.05473321,0.32482188,0.44092187,0.00054143,0.63952456,0.05437401,0.15868514
-4.90745373,1.04458180,0.00025490,0.05584207,0.32682764,0.44674647,0.00056380,0.64396077,0.05598429,0.16009138
-4.90145073,1.05372121,0.00020636,0.05682396,0.32889559,0.45223633,0.00058346,0.64825657,0.05770343,0.16121842
-4.89544772,1.06226719,0.00016586,0.05768277,0.33107681,0.45741359,0.00060017,0.65251624,0.05950923,0.16209330
-4.88944472,1.07035494,0.00013236,0.05842490,0.33342715,0.46231370,0.00061379,0.65685472,0.06138119,0.16274842
-4.88344172,1.07813215,0.00010486,0.05905885,0.33600125,0.46697936,0.00062429,0.66138609,0.06330010,0.16321942
-4.87743872,1.08574269,0.00008248,0.05959461,0.33884643,0.47145410,0.00063179,0.66621171,0.06524743,0.16354295
-4.87143572,1.09331054,0.00006441,0.06004313,0.34199687,0.47577581,0.00063653,0.67140893,0.06720470,0.16375435
-4.86543272,1.10092475,0.00004994,0.06041563,0.34546842,0.47997062,0.00063891,0.67702094,0.06915281,0.16388555
-4.85942971,1.10862657,0.00003844,0.06072300,0.34925438,0.48404751,0.00063948,0.68304845,0.07107148,0.16396303
-4.85342671,1.11639945,0.00002938,0.06097519,0.35332255,0.48799413,0.00063892,0.68944362,0.07293879,0.16400626
-4.84742371,1.12416256,0.00002229,0.06118066,0.35761366,0.49177392,0.00063807,0.69610687,0.07473081,0.16402642
-4.84142071,1.13176838,0.00001679,0.06134590,0.36204152,0.49532499,0.00063788,0.70288663,0.07642163,0.16402566
-4.83541771,1.13900466,0.00001256,0.06147519,0.36649478,0.49856077,0.00063942,0.70958231,0.07798344,0.16399688
-4.82941471,1.14560070,0.00000932,0.06157031,0.37084024,0.50137246,0.00064386,0.71595035,0.07938697,0.16392404
-4.82341171,1.15123785,0.00000687,0.06163059,0.37492780,0.50363335,0.00065242,0.72171316,0.08060215,0.16378299
-4.81740870,1.15556359,0.00000503,0.06165298,0.37859655,0.50520466,0.00066638,0.72657057,0.08159896,0.16354288
-4.81140570,1.15820880,0.00000366,0.06163242,0.38168193,0.50594277,0.00068701,0.73021317,0.08234849,0.16316788
-4.80540270,1.15880704,0.00000264,0.06156217,0.38402351,0.50570739,0.00071555,0.73233700,0.08282408,0.16261937
-4.79939970,1.15701505,0.00000190,0.06143445,0.38547292,0.50437027,0.00075319,0.73265874,0.08300253,0.16185826
-4.79339670,1.15253324,0.00000135,0.06124101,0.38590176,0.50182404,0.00080101,0.73093065,0.08286526,0.16084747
-4.78739370,1.14512516,0.00000096,0.06097386,0.38520869,0.49799049,0.00085993,0.72695451,0.08239945,0.15955436
-4.78139070,1.13463470,0.00000068,0.06062596,0.38332572,0.49282808,0.00093071,0.72059370,0.08159891,0.15795300
-4.77538769,1.12100023,0.00000049,0.06019189,0.38022306,0.48633794,0.00101388,0.71178289,0.08046482,0.15602616
-4.76938469,1.10426475,0.00000036,0.05966848,0.37591231,0.47856825,0.00110974,0.70053466,0.07900618,0.15376691
-4.76338169,1.08458136,0.00000027,0.05905532,0.37044795,0.46961650,0.00121828,0.68694283,0.07723998,0.15117976
-4.75737869,1.06221390,0.00000022,0.05835518,0.36392679,0.45962948,0.00133921,0.67118204,0.07519104,0.14828122
-4.75137569,1.03753250,0.00000019,0.05757428,0.35648557,0.44880102,0.00147194,0.65350379,0.07289161,0.14509986
-4.74537269,1.01100414,0.00000019,0.05672247,0.34829667,0.43736743,0.00161556,0.63422895,0.07038070,0.14167584
-4.73936968,0.98317887,0.00000021,0.05581321,0.33956222,0.42560078,0.00176885,0.61373704,0.06770312,0.13805986
-4.73336668,0.95467213,0.00000025,0.05486353,0.33050674,0.41380035,0.00193034,0.59245289,0.06490843,0.13431176
-4.72736368,0.92614406,0.00000031,0.05389381,0.32136883,0.40228266,0.00209830,0.57083109,0.06204976,0.13049872
-4.72136068,0.89827682,0.00000040,0.05292758,0.31239208,0.39137032,0.00227081,0.54933911,0.05918253,0.12669327
-4.71535768,0.87175091,0.00000051,0.05199118,0.30381574,0.38138040,0.00244583,0.52843973,0.05636325,0.12297109
-4.70935468,0.84722166,0.00000064,0.05111349,0.29586556,0.37261277,0.00262126,0.50857358,0.05364833,0.11940887
-4.70335168,0.82529676,0.00000082,0.05032563,0.28874512,0.36533883,0.00279502,0.49014261,0.05109304,0.11608221
-4.69734867,0.80651593,0.00000104,0.04966062,0.28262808,0.35979123,0.00296512,0.47349506,0.04875058,0.11306375
-4.69134567,0.79133357,0.00000131,0.04915312,0.27765168,0.35615500,0.00312980,0.45891265,0.04667132,0.11042147
-4.68534267,0.78010486,0.00000163,0.04883915,0.27391172,0.35456042,0.00328754,0.44660057,0.04490219,0.10821732
-4.67933967,0.77307589,0.00000203,0.04875576,0.27145918,0.35507795,0.00343719,0.43668044,0.04348626,0.10650616
-4.67333667,0.77037811,0.00000250,0.04894069,0.27029866,0.35771543,0.00357800,0.42918668,0.04246239,0.10533503
-4.66733367,0.77202689,0.00000305,0.04943196,0.27038862,0.36241755,0.00370971,0.42406631,0.04186496,0.10474258
-4.66133067,0.77792432,0.00000371,0.05026734,0.27164340,0.36906770,0.00383251,0.42118209,0.04172373,0.10475888
-4.65532766,0.78786566,0.00000447,0.05148365,0.27393689,0.37749198,0.00394711,0.42031893,0.04206360,0.10540529
-4.64932466,0.80154898,0.00000535,0.05311594,0.27710756,0.38746520,0.00405467,0.42119309,0.04290442,0.10669446
-4.64332166,0.81858746,0.00000636,0.05519648,0.28096487,0.39871856,0.00415678,0.42346381,0.04426067,0.10863036
