energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.87393697,1.82654649,-2.47551774,0.00962015,-0.02799443,0.13642484,-0.17852673,0.53277732,-0.44257773,0.22505581,-0.19434514,0.25554872,-0.47579218,0.17553250,-0.21220898,0.03373018,-0.05854866,0.84832266,-1.26425745
-5.86793397,1.79744998,-2.50418190,0.00850682,-0.02763928,0.13175663,-0.18606628,0.54699984,-0.45545313,0.22040907,-0.19930494,0.25599452,-0.47178312,0.17192186,-0.21877149,0.03101152,-0.05851321,0.84001494,-1.26991681
-5.86193097,1.77478281,-2.54410785,0.00750116,-0.02741119,0.12816894,-0.19414595,0.56146394,-0.47051883,0.21721141,-0.20506777,0.25676064,-0.47035495,0.16880864,-0.22602769,0.02861532,-0.05871835,0.83351740,-1.28177431
-5.85592796,1.75878715,-2.59351749,0.00660415,-0.02729256,0.12573444,-0.20261107,0.57626514,-0.48737972,0.21552975,-0.21147369,0.25782441,-0.47124708,0.16621474,-0.23380260,0.02655486,-0.05912696,0.82884760,-1.29897211
-5.84992496,1.74970594,-2.65028484,0.00581549,-0.02726220,0.12451314,-0.21128330,0.59156452,-0.50557491,0.21541609,-0.21833781,0.25918090,-0.47412181,0.16416231,-0.24189363,0.02483763,-0.05969458,0.82605044,-1.32047016
-5.84392196,1.74778661,-2.71200661,0.00513376,-0.02729616,0.12455256,-0.21996556,0.60759103,-0.52458982,0.21690719,-0.22545577,0.26084306,-0.47857849,0.16267478,-0.25007725,0.02346541,-0.06037095,0.82520030,-1.34508267
-5.83791896,1.75328193,-2.77608492,0.00455665,-0.02736876,0.12588806,-0.22844790,0.62464143,-0.54387087,0.22002401,-0.23261011,0.26284121,-0.48416988,0.16177754,-0.25811671,0.02243436,-0.06110173,0.82640121,-1.37152073
-5.83191596,1.76644770,-2.83981852,0.00408108,-0.02745358,0.12854324,-0.23651408,0.64307768,-0.56284229,0.22477129,-0.23957742,0.26522154,-0.49042005,0.16149815,-0.26577053,0.02173531,-0.06183043,0.82978468,-1.39843906
-5.82591296,1.78753696,-2.90049868,0.00370349,-0.02752453,0.13253052,-0.24394851,0.66332191,-0.58092430,0.23113693,-0.24613572,0.26804394,-0.49684296,0.16186609,-0.27280124,0.02135408,-0.06250041,0.83550537,-1.42448515
-5.81990995,1.81679107,-2.95550570,0.00341997,-0.02755682,0.13785168,-0.25054330,0.68584879,-0.59755191,0.23909154,-0.25207207,0.27137907,-0.50296109,0.16291199,-0.27898423,0.02127193,-0.06305686,0.84373458,-1.44834847
-5.81390695,1.85442816,-3.00240194,0.00322646,-0.02752786,0.14449862,-0.25610518,0.71117578,-0.61219356,0.24858796,-0.25718982,0.27530488,-0.50832325,0.16466645,-0.28411608,0.02146607,-0.06344874,0.85465193,-1.46880787
-5.80790395,1.90062984,-3.03901746,0.00311893,-0.02741810,0.15245406,-0.26046193,0.73985143,-0.62436884,0.25956121,-0.26131534,0.27990278,-0.51252093,0.16715849,-0.28802223,0.02191021,-0.06363048,0.86843580,-1.48477507
-5.80190095,1.95552726,-3.06352463,0.00309346,-0.02721163,0.16169245,-0.26346804,0.77244221,-0.63366450,0.27192861,-0.26430388,0.28525367,-0.51520258,0.17041367,-0.29056347,0.02257518,-0.06356350,0.88525300,-1.49533239
-5.79589795,2.01918780,-3.07449882,0.00314642,-0.02689666,0.17218094,-0.26500944,0.80951840,-0.63974809,0.28559053,-0.26604434,0.29143408,-0.51608513,0.17445221,-0.29164111,0.02342960,-0.06321736,0.90524857,-1.49976341
-5.78989495,2.09160360,-3.07096253,0.00327448,-0.02646585,0.18388046,-0.26500708,0.85163944,-0.64237869,0.30043171,-0.26646271,0.29851264,-0.51496260,0.17928701,-0.29120045,0.02444060,-0.06257061,0.92853626,-1.49757512
-5.78389195,2.17268307,-3.05241158,0.00347474,-0.02591636,0.19674703,-0.26341918,0.89933940,-0.64141425,0.31632326,-0.26552412,0.30654723,-0.51171124,0.18492199,-0.28923260,0.02557449,-0.06161125,0.95519053,-1.48851078
-5.77788894,2.26224639,-3.01882235,0.00374470,-0.02524978,0.21073300,-0.26024218,0.95311296,-0.63681533,0.33312536,-0.26323333,0.31558279,-0.50629131,0.19135056,-0.28577436,0.02679758,-0.06033686,0.98524050,-1.47255329
-5.77188594,2.36002552,-2.97064026,0.00408228,-0.02447189,0.22578849,-0.25551030,1.01340225,-0.62864506,0.35069067,-0.25963375,0.32565013,-0.49874528,0.19855476,-0.28090633,0.02807689,-0.05875427,1.01866655,-1.44991885
-5.76588294,2.46566895,-2.90875035,0.00448585,-0.02359223,0.24186277,-0.24929390,1.08058503,-0.61706557,0.36886827,-0.25480496,0.33676568,-0.48919292,0.20650469,-0.27474931,0.02938089,-0.05687902,1.05539950,-1.42104151
-5.75987994,2.57875100,-2.83443174,0.00495415,-0.02262356,0.25890556,-0.24169654,1.15496423,-0.60233088,0.38750809,-0.24885902,0.34893215,-0.47782327,0.21515869,-0.26745919,0.03068024,-0.05473443,1.09532273,-1.38654958
-5.75387694,2.69878507,-2.74929841,0.00548624,-0.02158122,0.27686811,-0.23285118,1.23675892,-0.58477701,0.40646548,-0.24193556,0.36214013,-0.46488419,0.22446394,-0.25922052,0.03194844,-0.05235049,1.13827684,-1.34723497
-5.74787394,2.82523957,-2.65522923,0.00608149,-0.02048242,0.29570400,-0.22291555,1.32609686,-0.56480957,0.42560574,-0.23419601,0.37637024,-0.45066986,0.23435773,-0.25023916,0.03316242,-0.04976255,1.18406646,-1.30401707
-5.74187094,2.95755537,-2.55429077,0.00673942,-0.01934552,0.31536949,-0.21206703,1.42300825,-0.54288973,0.44480831,-0.22581735,0.39159583,-0.43550697,0.24476910,-0.24073427,0.03430306,-0.04700992,1.23246877,-1.25790297
-5.73586793,3.09516303,-2.44865638,0.00745970,-0.01818926,0.33582341,-0.20049718,1.52742057,-0.51951910,0.46397025,-0.21698534,0.40778572,-0.41974008,0.25562086,-0.23093012,0.03535556,-0.04413441,1.28324275,-1.20994577
-5.72986493,3.23749816,-2.34052550,0.00824197,-0.01703211,0.35702634,-0.18840633,1.63915429,-0.49522446,0.48300884,-0.20788794,0.42490688,-0.40371701,0.26683180,-0.22104796,0.03630977,-0.04117892,1.33613852,-1.16120301
-5.72386193,3.38401325,-2.23204642,0.00908579,-0.01589160,0.37893919,-0.17599838,1.75791917,-0.47054295,0.50186286,-0.19870891,0.44292650,-0.38777480,0.27831902,-0.21129841,0.03716025,-0.03818610,1.39090583,-1.11269693
-5.71785893,3.53418451,-2.12524609,0.00999055,-0.01478380,0.40152109,-0.16347597,1.88331078,-0.44600855,0.52049261,-0.18962197,0.46181342,-0.37222683,0.29000012,-0.20187464,0.03790629,-0.03519714,1.44730090,-1.06537836
-5.71185593,3.68751281,-2.02196951,0.01095529,-0.01372282,0.42472660,-0.15103637,2.01480745,-0.42214026,0.53887832,-0.18078579,0.48153845,-0.35735169,0.30179525,-0.19294668,0.03855178,-0.03225076,1.50509097,-1.02009564
-5.70585293,3.84351784,-1.92383118,0.01197867,-0.01272055,0.44850247,-0.13886804,2.15176728,-0.39943262,0.55701714,-0.17233993,0.50207362,-0.34338419,0.31362874,-0.18465691,0.03910489,-0.02938234,1.56405607,-0.97756978
-5.69984992,4.00172582,-1.83217995,0.01305883,-0.01178638,0.47278388,-0.12714805,2.29342556,-0.37834886,0.57491867,-0.16440188,0.52339014,-0.33050879,0.32543041,-0.17711715,0.03957764,-0.02662338,1.62398773,-0.93837665
-5.69384692,4.16165100,-1.74807846,0.01419336,-0.01092718,0.49749059,-0.11604035,2.43889291,-0.35931676,0.59259932,-0.15706535,0.54545522,-0.31885571,0.33713636,-0.17040711,0.03998542,-0.02400105,1.68468461,-0.90293685
-5.68784392,4.32277235,-1.67229697,0.01537917,-0.01014730,0.52252308,-0.10569499,2.58715444,-0.34272737,0.61007584,-0.15039968,0.56822787,-0.30849974,0.34868932,-0.16457449,0.04034637,-0.02153808,1.74594550,-0.87151317
-5.68184092,4.48450711,-1.60532143,0.01661251,-0.00944867,0.54775908,-0.09624803,2.73707068,-0.32893623,0.62735826,-0.14445058,0.59165394,-0.29946168,0.36003855,-0.15963641,0.04068072,-0.01925277,1.80756002,-0.84421552
-5.67583792,4.64618332,-1.54737438,0.01788892,-0.00883110,0.57305074,-0.08782223,2.88738094,-0.31826708,0.64444293,-0.13924179,0.61566070,-0.29171230,0.37113939,-0.15558223,0.04101013,-0.01715923,1.86929797,-0.82101281
-5.66983492,4.80701394,-1.49844712,0.01920326,-0.00829255,0.59822267,-0.08052833,3.03670980,-0.31101724,0.66130599,-0.13477788,0.64015143,-0.28517843,0.38195257,-0.15237749,0.04135700,-0.01526772,1.93089829,-0.80175082
-5.66383192,4.96607507,-1.45834096,0.02054978,-0.00782949,0.62307138,-0.07446671,3.18357757,-0.30746456,0.67789779,-0.13104768,0.66500051,-0.27975089,0.39244329,-0.14996868,0.04174383,-0.01358517,1.99205851,-0.78617497
-5.65782891,5.12229081,-1.42671507,0.02192215,-0.00743735,0.64736599,-0.06972942,3.32641527,-0.30787491,0.69413884,-0.12802838,0.69004933,-0.27529382,0.40258040,-0.14828870,0.04219265,-0.01211572,2.05242615,-0.77395683
-5.65182591,5.27442709,-1.40313836,0.02331359,-0.00711090,0.67085074,-0.06640222,3.46358471,-0.31250993,0.70991754,-0.12569002,0.71510361,-0.27165493,0.41233559,-0.14726268,0.04272445,-0.01086138,2.11159266,-0.76472281
-5.64582291,5.42109624,-1.38714259,0.02471706,-0.00684473,0.69324912,-0.06456661,3.59340386,-0.32163422,0.72509009,-0.12400001,0.73993246,-0.26867610,0.42168289,-0.14681374,0.04335883,-0.00982261,2.16909114,-0.75808377
-5.63981991,5.56077337,-1.37827406,0.02612534,-0.00663366,0.71426986,-0.06430167,3.71417750,-0.33552140,0.73948275,-0.12292767,0.76426933,-0.26620403,0.43059838,-0.14686874,0.04411358,-0.00899898,2.22439831,-0.75366403
-5.63381691,5.69182503,-1.37614150,0.02753126,-0.00647312,0.73361438,-0.06568552,3.82423269,-0.35445863,0.75289641,-0.12244836,0.78781526,-0.26410019,0.43906032,-0.14736337,0.04500444,-0.00838969,2.27694112,-0.75112846
-5.62781391,5.81254969,-1.38045791,0.02892791,-0.00635958,0.75098579,-0.06879631,3.92195833,-0.37874902,0.76511349,-0.12254717,0.81024421,-0.26224994,0.44704965,-0.14824668,0.04604497,-0.00799412,2.32610813,-0.75020659
-5.62181091,5.92122860,-1.39107459,0.03030878,-0.00629076,0.76609885,-0.07371275,4.00584767,-0.40871181,0.77590668,-0.12322189,0.83121053,-0.26057025,0.45455084,-0.14948470,0.04724639,-0.00781220,2.37126524,-0.75071266
-5.61580790,6.01618514,-1.40800593,0.03166802,-0.00626600,0.77869066,-0.08051395,4.07454222,-0.44467999,0.78504945,-0.12448519,0.85035826,-0.25901586,0.46155296,-0.15106308,0.04861757,-0.00784473,2.41177521,-0.75256075
-5.60980490,6.09584954,-1.43144418,0.03300057,-0.00628633,0.78853154,-0.08927875,4.12687533,-0.48699558,0.79232738,-0.12636590,0.86733177,-0.25758353,0.46805102,-0.15298863,0.05016502,-0.00809359,2.44702001,-0.75577474
-5.60380190,6.15882593,-1.46176366,0.03430236,-0.00635471,0.79543545,-0.10008438,4.16191353,-0.53600247,0.79755010,-0.12890936,0.88178751,-0.25631442,0.47404730,-0.15528980,0.05189294,-0.00856181,2.47642491,-0.76049256
-5.59779890,6.20395772,-1.49951454,0.03557046,-0.00647598,0.79926961,-0.11300459,4.17899352,-0.59203721,0.80056286,-0.13217672,0.89340601,-0.25529446,0.47955263,-0.15801599,0.05380321,-0.00925351,2.49948279,-0.76696482
-5.59179590,6.23038782,-1.54540671,0.03680316,-0.00665689,0.79996258,-0.12810731,4.17775286,-0.65541816,0.80125726,-0.13624343,0.90190375,-0.25465274,0.48458744,-0.16123597,0.05589546,-0.01017379,2.51577752,-0.77554809
-5.58579290,6.23760991,-1.60028461,0.03800009,-0.00690599,0.79751045,-0.14545189,4.15815260,-0.72643339,0.79958035,-0.14119680,0.90704424,-0.25455806,0.48918241,-0.16503525,0.05816709,-0.01132843,2.52500480,-0.78669307
-5.57978989,6.22550755,-1.66509419,0.03916226,-0.00723344,0.79198065,-0.16508603,4.12049026,-0.80532780,0.79554160,-0.14713276,0.90864769,-0.25521381,0.49337871,-0.16951276,0.06061328,-0.01272359,2.52698938,-0.80092850
-5.57378689,6.19437862,-1.74084356,0.04029207,-0.00765075,0.78351308,-0.18704258,4.06540218,-0.89229018,0.78921720,-0.15415210,0.90659881,-0.25685136,0.49722758,-0.17477688,0.06322695,-0.01436535,2.52169746,-0.81884127
-5.56778389,6.14494317,-1.82855885,0.04139328,-0.00817049,0.77231835,-0.21133626,3.99385455,-0.98744044,0.78075141,-0.16235611,0.90085246,-0.25972220,0.50078937,-0.18094101,0.06599877,-0.01625923,2.50924359,-0.84105368
-5.56178089,6.07833379,-1.92923703,0.04247092,-0.00880589,0.75867325,-0.23796042,3.90712311,-1.09081780,0.77035472,-0.17184192,0.89143668,-0.26408919,0.50413190,-0.18811895,0.06891710,-0.01840965,2.48989157,-0.86819873
-5.55577789,5.99606853,-2.04379739,0.04353122,-0.00957036,0.74291331,-0.26688406,3.80676218,-1.20237003,0.75829887,-0.18269775,0.87845317,-0.27021706,0.50732829,-0.19642009,0.07196794,-0.02081940,2.46404916,-0.90089425
-5.54977489,5.90000747,-2.17303325,0.04458137,-0.01047699,0.72542286,-0.29804908,3.69456397,-1.32194425,0.74490874,-0.19499804,0.86207513,-0.27836261,0.51045419,-0.20594470,0.07513492,-0.02348908,2.43225703,-0.93971675
-5.54377189,5.79229473,-2.31756558,0.04562940,-0.01153802,0.70662302,-0.33136794,3.57250989,-1.44927939,0.73055163,-0.20879886,0.84254265,-0.28876467,0.51358471,-0.21677951,0.07839925,-0.02641660,2.39517229,-0.98517581
-5.53776888,5.67528870,-2.47779977,0.04668383,-0.01276421,0.68695794,-0.36672176,3.44271583,-1.58400048,0.71562426,-0.22413357,0.82015588,-0.30163433,0.51679099,-0.22899353,0.08173978,-0.02959669,2.35354762,-1.03768973
-5.53176588,5.55148381,-2.65388682,0.04775339,-0.01416426,0.66688008,-0.40395897,3.30737384,-1.72561474,0.70053802,-0.24100894,0.79526636,-0.31714557,0.52013682,-0.24263441,0.08513302,-0.03302050,2.30820700,-1.09756318
-5.52576288,5.42342744,-2.84569007,0.04884669,-0.01574418,0.64683498,-0.44289451,3.16869264,-1.87350939,0.68570334,-0.25940190,0.76826704,-0.33542650,0.52367527,-0.25772528,0.08855329,-0.03667534,2.26001926,-1.16496732
-5.51975988,5.29363610,-3.05275825,0.04997174,-0.01750668,0.62724644,-0.48330965,3.02883954,-2.02695122,0.67151369,-0.27925688,0.73958127,-0.35655157,0.52744559,-0.27426226,0.09197287,-0.04054444,2.20987084,-1.23992307
-5.51375688,5.16451449,-3.27430576,0.05113560,-0.01945068,0.60850241,-0.52495239,2.88988617,-2.18508774,0.65833012,-0.30048399,0.70965144,-0.38053484,0.53147065,-0.29221255,0.09536225,-0.04460690,2.15863896,-1.32228786
-5.50775388,5.03828137,-3.50920062,0.05234388,-0.02157077,0.59094265,-0.56753855,2.75376031,-2.34694987,0.64646686,-0.32295803,0.67892762,-0.40732467,0.53575491,-0.31151329,0.09869049,-0.04883776,2.10716649,-1.41174632
-5.50175088,4.91690526,-3.75596078,0.05360027,-0.02385684,0.57484826,-0.61075347,2.62220556,-2.51145616,0.63617898,-0.34651834,0.64785671,-0.43679992,0.54028320,-0.33207107,0.10192553,-0.05320821,2.05623953,-1.50780524
-5.49574787,4.80205268,-4.01275907,0.05490614,-0.02629387,0.56043385,-0.65425434,2.49675034,-2.67741867,0.62765225,-0.37096963,0.61687239,-0.46876789,0.54502028,-0.35376226,0.10503477,-0.05768595,2.00656868,-1.60979302
-5.48974487,4.69505093,-4.27743719,0.05626013,-0.02886176,0.54784250,-0.69767327,2.37868703,-2.84355055,0.62099605,-0.39608374,0.58638622,-0.50296414,0.54991133,-0.37643399,0.10798550,-0.06223560,1.95877453,-1.71686392
-5.48374187,4.59686655,-4.54752878,0.05765782,-0.03153542,0.53714372,-0.74062094,2.26906176,-3.00847570,0.61623945,-0.42160231,0.55678009,-0.53905442,0.55488332,-0.39990588,0.11074556,-0.06681940,1.91337787,-1.82800713
-5.47773887,4.50809978,-4.82029180,0.05909151,-0.03428503,0.52833450,-0.78269095,2.16867466,-3.17074062,0.61333071,-0.44724045,0.52840012,-0.57663863,0.55984729,-0.42397262,0.11328398,-0.07139782,1.87079469,-1.94206082
-5.47173587,4.42899485,-5.09274986,0.06055009,-0.03707644,0.52134333,-0.82346485,2.07808991,-3.32882889,0.61214017,-0.47269119,0.50155212,-0.61525707,0.56470139,-0.44840707,0.11557165,-0.07593037,1.83133592,-2.05773095
-5.46573287,4.35946470,-5.36174217,0.06201909,-0.03987189,0.51603696,-0.86251781,1.99765457,-3.48117853,0.61246647,-0.49763086,0.47649849,-0.65439868,0.56933471,-0.47296414,0.11758206,-0.08037644,1.79521145,-2.17361479
-5.45972986,4.29912869,-5.62398154,0.06348089,-0.04263076,0.51222952,-0.89942485,1.92752476,-3.62620241,0.61404579,-0.52172512,0.45345663,-0.69351146,0.57363152,-0.49738532,0.11929195,-0.08469614,1.76253818,-2.28822870
-5.45372686,4.24736073,-5.87611925,0.06491503,-0.04531063,0.50969368,-0.93376777,1.86769745,-3.76231188,0.61656367,-0.54463571,0.43259854,-0.73201459,0.57747604,-0.52140356,0.12068207,-0.08885116,1.73335101,-2.40003957
-5.44772386,4.20334532,-6.11481567,0.06629877,-0.04786842,0.50817309,-0.96514239,1.81804593,-3.88794346,0.61966888,-0.56602759,0.41405165,-0.76931220,0.58075729,-0.54474878,0.12173778,-0.09280553,1.70761645,-2.50749935
-5.44172086,4.16613852,-6.33681478,0.06760773,-0.05026165,0.50739583,-0.99316629,1.77835700,-4.00158832,0.62298880,-0.58557648,0.39790055,-0.80480828,0.58337392,-0.56715358,0.12244963,-0.09652642,1.68524753,-2.60908164
-5.43571786,4.13473064,-6.53902077,0.06881668,-0.05244974,0.50708785,-1.01748671,1.74836787,-4.10182411,0.62614543,-0.60297651,0.38418945,-0.83792221,0.58523889,-0.58835906,0.12281382,-0.09998473,1.66611953,-2.70331930
-5.42971486,4.10810770,-6.71857432,0.06990050,-0.05439535,0.50698626,-1.03778847,1.72780071,-4.18734822,0.62877152,-0.61794782,0.37292534,-0.86810465,0.58628350,-0.60812073,0.12283257,-0.10315564,1.65008535,-2.78884197
-5.42371186,4.08530860,-6.87292623,0.07083503,-0.05606569,0.50685138,-1.05380173,1.71639319,-4.25701156,0.63052595,-0.63024380,0.36408136,-0.89485289,0.58646097,-0.62621417,0.12251430,-0.10601903,1.63698991,-2.86441210
-5.41770885,4.06547545,-6.99990577,0.07159811,-0.05743366,0.50647742,-1.06530933,1.71392336,-4.30985169,0.63110776,-0.63965794,0.35760056,-0.91772525,0.58574895,-0.64244030,0.12187366,-0.10855969,1.62668269,-2.92895831
-5.41170585,4.04789465,-7.09778123,0.07217046,-0.05847892,0.50570108,-1.07215341,1.72022760,-4.34512398,0.63026809,-0.64602983,0.35339962,-0.93635398,0.58415121,-0.65663017,0.12093133,-0.11076746,1.61902794,-2.98160470
-5.40570285,4.03202688,-7.16531036,0.07253651,-0.05918870,0.50440777,-1.07424115,1.73521066,-4.36232938,0.62781966,-0.64925028,0.35137256,-0.95045590,0.58169809,-0.66864900,0.11971370,-0.11263723,1.61391189,-3.02169506
-5.39969985,4.01752484,-7.20177865,0.07268509,-0.05955841,0.50253520,-1.07154931,1.75884719,-4.36123758,0.62364330,-0.64926519,0.35139427,-0.95984059,0.57844584,-0.67839934,0.11825225,-0.11416880,1.61124682,-3.04881091
-5.39369685,4.00423792,-7.20702374,0.07260993,-0.05959195,0.50007419,-1.06412736,1.79117459,-4.34190423,0.61769128,-0.64607828,0.35332372,-0.96441552,0.57447468,-0.68582344,0.11658279,-0.11536665,1.61097157,-3.06278267
-5.38769385,3.99220383,-7.18144498,0.07230998,-0.05930175,0.49706672,-1.05209904,1.83227729,-4.30468132,0.60998732,-0.63975225,0.35700689,-0.96418802,0.56988577,-0.69090440,0.11474448,-0.11623965,1.61304876,-3.06369359
-5.38169085,3.98162776,-7.12599753,0.07178944,-0.05870856,0.49360129,-1.03566224,1.88226325,-4.25022003,0.60062343,-0.63040851,0.36227929,-0.95926400,0.56479705,-0.69366653,0.11277873,-0.11680069,1.61745860,-3.05187611
-5.37568784,3.97285019,-7.04217133,0.07105762,-0.05784090,0.48980593,-1.01508710,1.94123349,-4.17946548,0.58975368,-0.61822543,0.36896801,-0.94984337,0.55933817,-0.69417454,0.11072791,-0.11706632,1.62418991,-3.02790113
-5.36968484,3.96630529,-6.93195559,0.07012854,-0.05673431,0.48583919,-0.99071229,2.00924638,-4.09364372,0.57758543,-0.60343505,0.37689340,-0.93621250,0.55364466,-0.69253187,0.10863403,-0.11705641,1.63322859,-2.99256047
-5.36368184,3.96247207,-6.79779044,0.06902029,-0.05543038,0.48187951,-0.96293970,2.08627815,-3.99424096,0.56436828,-0.58631847,0.38587037,-0.91873408,0.54785165,-0.68887822,0.10653735,-0.11679375,1.64454441,-2.94684355
-5.35767884,3.96182108,-6.64250752,0.06775430,-0.05397559,0.47811375,-0.93222746,2.17218200,-3.88297616,0.55038165,-0.56719995,0.39570926,-0.89783474,0.54208732,-0.68338634,0.10447502,-0.11630384,1.65807676,-2.89190927
-5.35167584,3.96475954,-6.46926198,0.06635442,-0.05242003,0.47472519,-0.89908163,2.26664792,-3.76176768,0.53592136,-0.54643999,0.40621651,-0.87399120,0.53646648,-0.67625823,0.10247978,-0.11561454,1.67372034,-2.82905438
-5.34567284,3.97157819,-6.28145847,0.06484591,-0.05081609,0.47188184,-0.86404679,2.36916572,-3.63269558,0.52128617,-0.52442748,0.41719515,-0.84771542,0.53108449,-0.66772100,0.10057884,-0.11475594,1.69131162,-2.75967965
