energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,Sc_p_up,Sc_p_down,Sc_d_up,Sc_d_down
-2.76438219,1.04254685,-1.04255624,0.00023932,-0.00023931,0.05828162,-0.05828179,0.10488907,-0.10488993,0.80210503,-0.80211361,0.00453279,-0.00453277,0.17705528,-0.17705607,0.08484728,-0.08484780,0.07600533,-0.07600588
-2.75837919,1.08426976,-1.08428084,0.00021237,-0.00021237,0.05959837,-0.05959855,0.10939052,-0.10939145,0.83786587,-0.83787610,0.00445047,-0.00445046,0.18176657,-0.18176741,0.08764825,-0.08764893,0.07918555,-0.07918617
-2.75237619,1.13301750,-1.13303039,0.00018853,-0.00018852,0.06091577,-0.06091596,0.11413856,-0.11413958,0.88065352,-0.88066550,0.00437466,-0.00437465,0.18653125,-0.18653216,0.09118389,-0.09118473,0.08261002,-0.08261071
-2.74637319,1.18918209,-1.18919687,0.00016747,-0.00016747,0.06225990,-0.06226011,0.11916724,-0.11916836,0.93079211,-0.93080592,0.00430780,-0.00430779,0.19139958,-0.19140058,0.09550711,-0.09550812,0.08628488,-0.08628564
-2.74037019,1.25308618,-1.25310294,0.00014892,-0.00014892,0.06365906,-0.06365930,0.12451015,-0.12451137,0.98852357,-0.98853926,0.00425223,-0.00425222,0.19643023,-0.19643132,0.10066816,-0.10066936,0.09021587,-0.09021671
-2.73436718,1.32495534,-1.32497411,0.00013261,-0.00013261,0.06514266,-0.06514293,0.13019842,-0.13019975,1.05398364,-1.05400123,0.00421007,-0.00421006,0.20168742,-0.20168863,0.10671179,-0.10671319,0.09440711,-0.09440802
-2.72836418,1.40489112,-1.40491191,0.00011830,-0.00011830,0.06673989,-0.06674020,0.13625860,-0.13626003,1.12717945,-1.12719893,0.00418310,-0.00418309,0.20723770,-0.20723903,0.11367430,-0.11367591,0.09885979,-0.09886078
-2.72236118,1.49284645,-1.49286922,0.00010576,-0.00010576,0.06847843,-0.06847878,0.14271050,-0.14271204,1.20797001,-1.20799132,0.00417267,-0.00417267,0.21314629,-0.21314774,0.12158058,-0.12158239,0.10357087,-0.10357192
-2.71635818,1.58860480,-1.58862947,0.00009481,-0.00009481,0.07038306,-0.07038347,0.14956527,-0.14956692,1.29605071,-1.29607376,0.00417961,-0.00417961,0.21947328,-0.21947488,0.13044119,-0.13044321,0.10853175,-0.10853287
-2.71035518,1.69176440,-1.69179084,0.00008526,-0.00008526,0.07247438,-0.07247483,0.15682356,-0.15682532,1.39094296,-1.39096761,0.00420417,-0.00420418,0.22626995,-0.22627169,0.14024985,-0.14025208,0.11372721,-0.11372839
-2.70435218,1.80172857,-1.80175659,0.00007697,-0.00007697,0.07476758,-0.07476808,0.16447412,-0.16447598,1.49198983,-1.49201589,0.00424598,-0.00424600,0.23357512,-0.23357700,0.15098121,-0.15098364,0.11913443,-0.11913566
-2.69834917,1.91770304,-1.91773242,0.00006980,-0.00006980,0.07727141,-0.07727196,0.17249273,-0.17249468,1.59835800,-1.59838525,0.00430402,-0.00430404,0.24141198,-0.24141400,0.16258917,-0.16259178,0.12472241,-0.12472368
-2.69234617,2.03870072,-2.03873118,0.00006362,-0.00006362,0.07998737,-0.07998797,0.18084166,-0.18084368,1.70904663,-1.70907480,0.00437665,-0.00437667,0.24978545,-0.24978761,0.17500585,-0.17500862,0.13045173,-0.13045303
-2.68634317,2.16355398,-2.16358520,0.00005834,-0.00005834,0.08290912,-0.08290976,0.18946960,-0.18947168,1.82290269,-1.82293147,0.00446164,-0.00446166,0.25868022,-0.25868249,0.18814124,-0.18814416,0.13627462,-0.13627594
-2.68034017,2.29093438,-2.29096601,0.00005384,-0.00005384,0.08602218,-0.08602285,0.19831221,-0.19831433,1.93864267,-1.93867172,0.00455624,-0.00455626,0.26805951,-0.26806189,0.20188358,-0.20188661,0.14213555,-0.14213687
-2.67433717,2.41937906,-2.41941073,0.00005003,-0.00005003,0.08930399,-0.08930470,0.20729311,-0.20729525,2.05487967,-2.05490865,0.00465725,-0.00465727,0.27786482,-0.27786729,0.21610051,-0.21610362,0.14797214,-0.14797343
-2.66833417,2.54732311,-2.54735443,0.00004684,-0.00004684,0.09272423,-0.09272496,0.21632546,-0.21632758,2.17015522,-2.17018375,0.00476114,-0.00476116,0.28801651,-0.28801904,0.23064099,-0.23064415,0.15371646,-0.15371773
-2.66233117,2.67313653,-2.67316708,0.00004419,-0.00004419,0.09624545,-0.09624619,0.22531388,-0.22531598,2.28297428,-2.28300199,0.00486418,-0.00486420,0.29841526,-0.29841783,0.24533787,-0.24534103,0.15929674,-0.15929796
-2.65632816,2.79516450,-2.79519388,0.00004201,-0.00004201,0.09982401,-0.09982476,0.23415689,-0.23415894,2.39184244,-2.39186897,0.00496251,-0.00496252,0.30894443,-0.30894700,0.26001110,-0.26001424,0.16463919,-0.16464034
-2.65032516,2.91176943,-2.91179724,0.00004022,-0.00004022,0.10341129,-0.10341202,0.24274945,-0.24275143,2.49530365,-2.49532863,0.00505232,-0.00505234,0.31947315,-0.31947570,0.27447152,-0.27447458,0.16967014,-0.16967121
-2.64432216,3.02137314,-3.02139903,0.00003877,-0.00003877,0.10695502,-0.10695574,0.25098580,-0.25098768,2.59197713,-2.59200023,0.00512997,-0.00512998,0.32986005,-0.32986255,0.28852490,-0.28852784,0.17431820,-0.17431917
-2.63831916,3.12249763,-3.12252124,0.00003761,-0.00003761,0.11040091,-0.11040160,0.25876227,-0.25876403,2.68059220,-2.68061312,0.00519207,-0.00519208,0.33995748,-0.33995990,0.30197641,-0.30197919,0.17851640,-0.17851726
-2.63231616,3.21380292,-3.21382397,0.00003667,-0.00003667,0.11369426,-0.11369491,0.26598012,-0.26598175,2.76001967,-2.76003816,0.00523563,-0.00523564,0.34961604,-0.34961834,0.31463505,-0.31463763,0.18220431,-0.18220504
-2.62631316,3.29412073,-3.29413896,0.00003591,-0.00003591,0.11678164,-0.11678224,0.27254812,-0.27254959,2.82929888,-2.82931471,0.00525812,-0.00525812,0.35868921,-0.35869138,0.32631813,-0.32632047,0.18532982,-0.18533042
-2.62031016,3.36248285,-3.36249806,0.00003530,-0.00003530,0.11961256,-0.11961310,0.27838497,-0.27838627,2.88765941,-2.88767243,0.00525755,-0.00525754,0.36703794,-0.36703995,0.33685552,-0.33685758,0.18785080,-0.18785128
-2.61430715,3.41814332,-3.41815538,0.00003479,-0.00003479,0.12214100,-0.12214147,0.28342129,-0.28342242,2.93453719,-2.93454728,0.00523251,-0.00523249,0.37453496,-0.37453679,0.34609357,-0.34609532,0.18973634,-0.18973667
-2.60830415,3.46059408,-3.46060290,0.00003435,-0.00003435,0.12432682,-0.12432722,0.28760134,-0.28760228,2.96958446,-2.96959158,0.00518222,-0.00518219,0.38106866,-0.38107028,0.35389863,-0.35390005,0.19096754,-0.19096774
-2.60230115,3.48957356,-3.48957913,0.00003396,-0.00003396,0.12613693,-0.12613725,0.29088413,-0.29088488,2.99267375,-2.99267789,0.00510651,-0.00510648,0.38654633,-0.38654774,0.36015994,-0.36016100,0.19153803,-0.19153809
-2.59629815,3.50506853,-3.50507089,0.00003359,-0.00003359,0.12754623,-0.12754647,0.29324421,-0.29324477,3.00389601,-3.00389724,0.00500582,-0.00500579,0.39089679,-0.39089799,0.36479200,-0.36479269,0.19145390,-0.19145382
-2.59029515,3.50730928,-3.50730854,0.00003323,-0.00003323,0.12853823,-0.12853838,0.29467189,-0.29467226,3.00355339,-3.00355180,0.00488117,-0.00488113,0.39407209,-0.39407305,0.36773615,-0.36773645,0.19073330,-0.19073309
-2.58429215,3.49675883,-3.49675514,0.00003287,-0.00003287,0.12910538,-0.12910545,0.29517302,-0.29517320,2.99214724,-2.99214301,0.00473407,-0.00473402,0.39604835,-0.39604909,0.36896154,-0.36896147,0.18940559,-0.18940526
-2.57828914,3.47409677,-3.47409034,0.00003250,-0.00003250,0.12924908,-0.12924907,0.29476833,-0.29476833,2.97036215,-2.97035549,0.00456651,-0.00456646,0.39682581,-0.39682632,0.36846534,-0.36846488,0.18751017,-0.18750973
-2.57228614,3.44019864,-3.44018973,0.00003213,-0.00003213,0.12897940,-0.12897932,0.29349235,-0.29349218,2.93904673,-2.93903789,0.00438084,-0.00438079,0.39642784,-0.39642813,0.36627223,-0.36627140,0.18509501,-0.18509447
-2.56628314,3.39611181,-3.39610070,0.00003176,-0.00003176,0.12831443,-0.12831427,0.29139203,-0.29139171,2.89919208,-2.89918134,0.00417971,-0.00417965,0.39489926,-0.39489935,0.36243329,-0.36243210,0.18221488,-0.18221426
-2.56028014,3.34302871,-3.34301573,0.00003142,-0.00003142,0.12727946,-0.12727923,0.28852505,-0.28852458,2.85190871,-2.85189638,0.00396597,-0.00396591,0.39230391,-0.39230381,0.35702427,-0.35702273,0.17892952,-0.17892883
-2.55427714,3.28225859,-3.28224411,0.00003113,-0.00003113,0.12590588,-0.12590560,0.28495787,-0.28495727,2.79840280,-2.79838922,0.00374260,-0.00374254,0.38872156,-0.38872129,0.35014330,-0.35014144,0.17530168,-0.17530093
-2.54827414,3.21519864,-3.21518302,0.00003091,-0.00003091,0.12422997,-0.12422964,0.28076374,-0.28076303,2.73995244,-2.73993797,0.00351261,-0.00351255,0.38424450,-0.38424406,0.34190824,-0.34190609,0.17139514,-0.17139435
-2.54227114,3.14330528,-3.14328890,0.00003082,-0.00003082,0.12229152,-0.12229114,0.27602058,-0.27601977,2.67788441,-2.67786942,0.00327897,-0.00327891,0.37897368,-0.37897311,0.33245357,-0.33245117,0.16727287,-0.16727205
-2.53626813,3.06806652,-3.06804978,0.00003091,-0.00003091,0.12013240,-0.12013199,0.27080888,-0.27080799,2.61355222,-2.61353708,0.00304457,-0.00304451,0.37301497,-0.37301427,0.32192715,-0.32192454,0.16299528,-0.16299443
-2.53026513,2.99097596,-2.99095925,0.00003123,-0.00003123,0.11779525,-0.11779481,0.26520975,-0.26520879,2.54831548,-2.54830056,0.00281210,-0.00281204,0.36647526,-0.36647447,0.31048673,-0.31048392,0.15861870,-0.15861785
-2.52426213,2.91350890,-2.91349260,0.00003188,-0.00003188,0.11532208,-0.11532162,0.25930304,-0.25930203,2.48352110,-2.48350678,0.00258407,-0.00258401,0.35945905,-0.35945817,0.29829644,-0.29829349,0.15419417,-0.15419332
-2.51825913,2.83710099,-2.83708548,0.00003294,-0.00003294,0.11275312,-0.11275266,0.25316578,-0.25316473,2.42048634,-2.42047299,0.00236273,-0.00236267,0.35206524,-0.35206429,0.28552337,-0.28552032,0.14976642,-0.14976558
-2.51225613,2.76312954,-2.76311520,0.00003452,-0.00003452,0.11012580,-0.11012533,0.24687078,-0.24686971,2.36048368,-2.36047165,0.00215006,-0.00215001,0.34438458,-0.34438357,0.27233426,-0.27233113,0.14537327,-0.14537244
-2.50625313,2.69289764,-2.69288480,0.00003673,-0.00003673,0.10747390,-0.10747343,0.24048565,-0.24048457,2.30472751,-2.30471714,0.00194776,-0.00194771,0.33649770,-0.33649664,0.25889234,-0.25888919,0.14104534,-0.14104453
-2.50025013,2.62762082,-2.62760980,0.00003972,-0.00003972,0.10482699,-0.10482653,0.23407203,-0.23407096,2.25436231,-2.25435392,0.00175726,-0.00175721,0.32847383,-0.32847274,0.24535460,-0.24535145,0.13680603,-0.13680524
-2.49424712,2.56841622,-2.56840732,0.00004363,-0.00004363,0.10221005,-0.10220961,0.22768525,-0.22768419,2.21045224,-2.21044613,0.00157967,-0.00157963,0.32037025,-0.32036913,0.23186928,-0.23186617,0.13267187,-0.13267111
-2.48824412,2.51629375,-2.51628725,0.00004862,-0.00004863,0.09964336,-0.09964293,0.22137417,-0.22137313,2.17397158,-2.17396802,0.00141587,-0.00141583,0.31223235,-0.31223121,0.21857382,-0.21857078,0.12865312,-0.12865238
-2.48224112,2.47214900,-2.47214514,0.00005488,-0.00005488,0.09714256,-0.09714215,0.21518145,-0.21518045,2.14579587,-2.14579511,0.00126647,-0.00126643,0.30409443,-0.30409327,0.20559317,-0.20559023,0.12475453,-0.12475381
-2.47623812,2.43675717,-2.43675615,0.00006258,-0.00006258,0.09471895,-0.09471856,0.20914395,-0.20914299,2.12669330,-2.12669555,0.00113184,-0.00113181,0.29598094,-0.29597977,0.19303860,-0.19303579,0.12097634,-0.12097565
-2.47023512,2.41076784,-2.41076984,0.00007191,-0.00007191,0.09237987,-0.09237950,0.20329329,-0.20329238,2.11731607,-2.11732151,0.00101216,-0.00101213,0.28790817,-0.28790698,0.18100684,-0.18100417,0.11731537,-0.11731470
-2.46423212,2.39469986,-2.39470500,0.00008306,-0.00008306,0.09012929,-0.09012894,0.19765661,-0.19765575,2.11819144,-2.11820021,0.00090740,-0.00090738,0.27988621,-0.27988500,0.16957969,-0.16957718,0.11376607,-0.11376542
-2.45822911,2.38893613,-2.38894451,0.00009622,-0.00009622,0.08796835,-0.08796802,0.19225724,-0.19225645,2.12971233,-2.12972452,0.00081741,-0.00081739,0.27192105,-0.27191983,0.15882391,-0.15882158,0.11032166,-0.11032104
-2.45222611,2.39371799,-2.39372966,0.00011157,-0.00011157,0.08589598,-0.08589567,0.18711545,-0.18711472,2.15212744,-2.15214310,0.00074186,-0.00074184,0.26401665,-0.26401542,0.14879155,-0.14878941,0.10697511,-0.10697451
-2.44622311,2.40913905,-2.40915401,0.00012926,-0.00012927,0.08390950,-0.08390921,0.18224896,-0.18224830,2.18553106,-2.18555018,0.00068032,-0.00068031,0.25617683,-0.25617559,0.13952039,-0.13951844,0.10371998,-0.10371939
-2.44022011,2.43513858,-2.43515677,0.00014944,-0.00014945,0.08200514,-0.08200487,0.17767342,-0.17767284,2.22985267,-2.22987519,0.00063227,-0.00063226,0.24840691,-0.24840567,0.13103473,-0.13103299,0.10055114,-0.10055057
-2.43421711,2.47149469,-2.47151600,0.00017221,-0.00017222,0.08017845,-0.08017820,0.17340258,-0.17340207,2.28484706,-2.28487286,0.00059708,-0.00059708,0.24071495,-0.24071370,0.12334626,-0.12334472,0.09746524,-0.09746468
-2.42821411,2.51781772,-2.51784198,0.00019763,-0.00019764,0.07842468,-0.07842444,0.16944828,-0.16944786,2.35008528,-2.35011417,0.00057408,-0.00057408,0.23311255,-0.23311130,0.11645505,-0.11645370,0.09446097,-0.09446043
-2.42221111,2.57354457,-2.57357155,0.00022572,-0.00022573,0.07673894,-0.07673871,0.16582023,-0.16581989,2.42494737,-2.42497910,0.00056251,-0.00056251,0.22561521,-0.22561396,0.11035058,-0.11034943,0.09153915,-0.09153862
-2.41620810,2.63793459,-2.63796401,0.00025644,-0.00025646,0.07511636,-0.07511614,0.16252553,-0.16252527,2.50861758,-2.50865183,0.00056155,-0.00056156,0.21824216,-0.21824092,0.10501286,-0.10501190,0.08870254,-0.08870203
-2.41020510,2.71006799,-2.71009950,0.00028970,-0.00028971,0.07355205,-0.07355184,0.15956805,-0.15956788,2.60008301,-2.60011939,0.00057035,-0.00057036,0.21101584,-0.21101462,0.10041343,-0.10041266,0.08595554,-0.08595505
-2.40420210,2.78884762,-2.78888080,0.00032531,-0.00032532,0.07204108,-0.07204088,0.15694769,-0.15694760,2.69813654,-2.69817461,0.00058800,-0.00058801,0.20396095,-0.20395974,0.09651647,-0.09651586,0.08330374,-0.08330326
-2.39819910,2.87300498,-2.87303937,0.00036304,-0.00036306,0.07057832,-0.07057811,0.15465960,-0.15465958,2.80138480,-2.80142406,0.00061354,-0.00061355,0.19710322,-0.19710204,0.09327973,-0.09327927,0.08075330,-0.08075285
-2.39219610,2.96111118,-2.96114626,0.00040259,-0.00040260,0.06915827,-0.06915807,0.15269339,-0.15269344,2.90826191,-2.90830178,0.00064599,-0.00064600,0.19046809,-0.19046694,0.09065554,-0.09065522,0.07831042,-0.07830998
-2.38619310,3.05159348,-3.05162870,0.00044356,-0.00044358,0.06777499,-0.06777479,0.15103250,-0.15103261,3.01704922,-3.01708911,0.00068432,-0.00068433,0.18407923,-0.18407811,0.08859174,-0.08859155,0.07598064,-0.07598022
-2.38019010,3.14275761,-3.14279237,0.00048550,-0.00048552,0.06642192,-0.06642171,0.14965370,-0.14965387,3.12590153,-3.12594079,0.00072747,-0.00072748,0.17795714,-0.17795605,0.08703263,-0.08703254,0.07376831,-0.07376792
-2.37418709,3.23281590,-3.23284958,0.00052791,-0.00052793,0.06509183,-0.06509161,0.14852688,-0.14852709,3.23287923,-3.23291720,0.00077438,-0.00077439,0.17211788,-0.17211684,0.08591983,-0.08591983,0.07167608,-0.07167570
-2.36818409,3.31992092,-3.31995288,0.00057021,-0.00057023,0.06377686,-0.06377662,0.14761508,-0.14761531,3.33598622,-3.33602221,0.00082396,-0.00082398,0.16657211,-0.16657110,0.08519320,-0.08519327,0.06970449,-0.06970412
-2.36218109,3.40220385,-3.40223348,0.00061179,-0.00061181,0.06246858,-0.06246832,0.14687488,-0.14687512,3.43321241,-3.43324576,0.00087515,-0.00087517,0.16132425,-0.16132328,0.08479179,-0.08479191,0.06785171,-0.06785135
-2.35617809,3.47781667,-3.47784336,0.00065203,-0.00065205,0.06115817,-0.06115789,0.14625713,-0.14625736,3.52257993,-3.52261000,0.00092688,-0.00092689,0.15637221,-0.15637127,0.08465473,-0.08465488,0.06611343,-0.06611309
-2.35017509,3.54497657,-3.54499975,0.00069028,-0.00069029,0.05983667,-0.05983637,0.14570800,-0.14570820,3.60219129,-3.60221746,0.00097811,-0.00097813,0.15170722,-0.15170630,0.08472212,-0.08472230,0.06448288,-0.06448255
-2.34417209,3.60201134,-3.60203048,0.00072588,-0.00072590,0.05849528,-0.05849495,0.14517025,-0.14517041,3.67027785,-3.67029958,0.00102788,-0.00102790,0.14731422,-0.14731332,0.08493598,-0.08493616,0.06295098,-0.06295066
-2.33816908,3.64740363,-3.64741828,0.00075823,-0.00075825,0.05712570,-0.05712534,0.14458487,-0.14458496,3.72524689,-3.72526370,0.00107527,-0.00107528,0.14317243,-0.14317155,0.08524106,-0.08524123,0.06150664,-0.06150631
-2.33216608,3.67983245,-3.67984221,0.00078676,-0.00078677,0.05572051,-0.05572013,0.14389275,-0.14389276,3.76572509,-3.76573658,0.00111944,-0.00111945,0.13925625,-0.13925538,0.08558569,-0.08558582,0.06013709,-0.06013676
-2.32616308,3.69821005,-3.69821464,0.00081093,-0.00081094,0.05427350,-0.05427308,0.14303652,-0.14303644,3.79059680,-3.79060267,0.00115964,-0.00115965,0.13553632,-0.13553545,0.08592244,-0.08592253,0.05882839,-0.05882805
-2.32016008,3.70171254,-3.70171177,0.00083030,-0.00083032,0.05278001,-0.05277956,0.14196238,-0.14196218,3.79903527,-3.79903531,0.00119524,-0.00119525,0.13198076,-0.13197988,0.08620880,-0.08620885,0.05756588,-0.05756554
-2.31415708,3.68980277,-3.68979652,0.00084453,-0.00084454,0.05123717,-0.05123669,0.14062178,-0.14062145,3.79052547,-3.79051961,0.00122572,-0.00122572,0.12855642,-0.12855552,0.08640763,-0.08640762,0.05633473,-0.05633437
-2.30815408,3.66224439,-3.66223268,0.00085335,-0.00085335,0.04964411,-0.04964360,0.13897303,-0.13897257,3.76487744,-3.76486569,0.00125066,-0.00125067,0.12523017,-0.12522926,0.08648747,-0.08648739,0.05512038,-0.05512000
-2.30215108,3.61910650,-3.61908944,0.00085660,-0.00085661,0.04800204,-0.04800150,0.13698258,-0.13698197,3.72222940,-3.72221190,0.00126980,-0.00126980,0.12197007,-0.12196914,0.08642274,-0.08642259,0.05390903,-0.05390864
-2.29614807,3.56075849,-3.56073630,0.00085426,-0.00085426,0.04631425,-0.04631368,0.13462604,-0.13462529,3.66304065,-3.66301764,0.00128297,-0.00128297,0.11874644,-0.11874547,0.08619371,-0.08619349,0.05268806,-0.05268765
-2.29014507,3.48785535,-3.48782832,0.00084639,-0.00084639,0.04458599,-0.04458540,0.13188887,-0.13188798,3.58807431,-3.58804612,0.00129015,-0.00129014,0.11553268,-0.11553168,0.08578635,-0.08578606,0.05144633,-0.05144590
-2.28414207,3.40131412,-3.40128265,0.00083317,-0.00083317,0.04282428,-0.04282368,0.12876666,-0.12876563,3.49837079,-3.49833785,0.00129139,-0.00129139,0.11230603,-0.11230500,0.08519199,-0.08519162,0.05017446,-0.05017401
-2.27813907,3.30228257,-3.30224711,0.00081490,-0.00081489,0.04103765,-0.04103703,0.12526507,-0.12526390,3.39521317,-3.39517598,0.00128690,-0.00128689,0.10904796,-0.10904689,0.08440686,-0.08440643,0.04886498,-0.04886451
-2.27213607,3.19210146,-3.19206252,0.00079195,-0.00079194,0.03923576,-0.03923513,0.12139940,-0.12139811,3.28008601,-3.28004512,0.00127692,-0.00127691,0.10574442,-0.10574332,0.08343157,-0.08343107,0.04751246,-0.04751196
-2.26613307,3.07226214,-3.07222028,0.00076479,-0.00076478,0.03742899,-0.03742836,0.11719388,-0.11719247,3.15462932,-3.15458534,0.00126180,-0.00126179,0.10238591,-0.10238478,0.08227040,-0.08226984,0.04611348,-0.04611296
-2.26013007,2.94436140,-2.94431720,0.00073395,-0.00073395,0.03562809,-0.03562746,0.11268060,-0.11267909,3.02058984,-3.02054338,0.00124196,-0.00124195,0.09896728,-0.09896612,0.08093067,-0.08093006,0.04466663,-0.04466610
-2.25412706,2.81005533,-2.81000937,0.00070003,-0.00070003,0.03384370,-0.03384308,0.10789828,-0.10789669,2.87977149,-2.87972319,0.00121783,-0.00121782,0.09548748,-0.09548631,0.07942208,-0.07942142,0.04317241,-0.04317187
-2.24812406,2.67101424,-2.67096710,0.00066367,-0.00066366,0.03208600,-0.03208539,0.10289089,-0.10288924,2.73398711,-2.73393759,0.00118991,-0.00118990,0.09194914,-0.09194794,0.07775601,-0.07775531,0.04163305,-0.04163249
-2.24212106,2.52888038,-2.52883263,0.00062551,-0.00062550,0.03036434,-0.03036374,0.09770614,-0.09770444,2.58501322,-2.58496309,0.00115870,-0.00115869,0.08835804,-0.08835684,0.07594499,-0.07594425,0.04005237,-0.04005180
-2.23611806,2.38522984,-2.38518200,0.00058622,-0.00058621,0.02868699,-0.02868641,0.09239395,-0.09239222,2.43454956,-2.43449937,0.00112471,-0.00112470,0.08472267,-0.08472146,0.07400217,-0.07400140,0.03843559,-0.03843502
-2.23011506,2.24154005,-2.24149261,0.00054648,-0.00054647,0.02706087,-0.02706031,0.08700501,-0.08700327,2.28418444,-2.28413472,0.00108847,-0.00108846,0.08105358,-0.08105237,0.07194100,-0.07194021,0.03678914,-0.03678857
-2.22411206,2.09916368,-2.09911708,0.00050693,-0.00050692,0.02549150,-0.02549096,0.08158938,-0.08158765,2.13536714,-2.13531835,0.00105048,-0.00105047,0.07736297,-0.07736178,0.06977492,-0.06977411,0.03512048,-0.03511991
-2.21810905,1.95930948,-1.95926411,0.00046820,-0.00046819,0.02398286,-0.02398235,0.07619526,-0.07619354,1.98938766,-1.98934020,0.00101125,-0.00101124,0.07366419,-0.07366301,0.06751728,-0.06751646,0.03343789,-0.03343732
-2.21210605,1.82303031,-1.82298648,0.00043089,-0.00043088,0.02253752,-0.02253704,0.07086790,-0.07086622,1.84736414,-1.84731837,0.00097128,-0.00097126,0.06997132,-0.06997016,0.06518133,-0.06518050,0.03175035,-0.03174979
-2.20610305,1.69121809,-1.69117607,0.00039558,-0.00039557,0.02115666,-0.02115621,0.06564883,-0.06564719,1.71023772,-1.71019391,0.00093105,-0.00093104,0.06629890,-0.06629776,0.06278035,-0.06277952,0.03006740,-0.03006685
-2.20010005,1.56460531,-1.56456531,0.00036278,-0.00036277,0.01984029,-0.01983986,0.06057512,-0.06057354,1.57877430,-1.57873267,0.00089106,-0.00089105,0.06266166,-0.06266054,0.06032792,-0.06032709,0.02839903,-0.02839849
-2.19409705,1.44377243,-1.44373461,0.00033300,-0.00033299,0.01858744,-0.01858703,0.05567904,-0.05567753,1.45357253,-1.45353323,0.00085181,-0.00085179,0.05907437,-0.05907329,0.05783821,-0.05783738,0.02675562,-0.02675510
-2.18809405,1.32916009,-1.32912455,0.00030670,-0.00030669,0.01739641,-0.01739603,0.05098783,-0.05098640,1.33507698,-1.33504012,0.00081379,-0.00081377,0.05555182,-0.05555077,0.05532642,-0.05532560,0.02514786,-0.02514736
-2.18209105,1.22108540,-1.22105221,0.00028432,-0.00028431,0.01626507,-0.01626471,0.04652370,-0.04652235,1.22359550,-1.22356115,0.00077753,-0.00077752,0.05210877,-0.05210776,0.05280921,-0.05280840,0.02358680,-0.02358632
-2.17608804,1.11976099,-1.11973018,0.00026629,-0.00026628,0.01519108,-0.01519074,0.04230400,-0.04230273,1.11931959,-1.11928776,0.00074361,-0.00074360,0.04876003,-0.04875906,0.05030525,-0.05030446,0.02208382,-0.02208336
-2.17008504,1.02531602,-1.02528760,0.00025301,-0.00025301,0.01417220,-0.01417189,0.03834153,-0.03834035,1.02234663,-1.02231732,0.00071263,-0.00071262,0.04552060,-0.04551968,0.04783570,-0.04783493,0.02065071,-0.02065029
-2.16408204,0.93781797,-0.93779191,0.00024490,-0.00024490,0.01320651,-0.01320622,0.03464501,-0.03464391,0.93270303,-0.93267622,0.00068524,-0.00068523,0.04240582,-0.04240495,0.04542474,-0.04542400,0.01929978,-0.01929938
-2.15807904,0.85729443,-0.85727071,0.00024239,-0.00024239,0.01229262,-0.01229235,0.03121956,-0.03121856,0.85036723,-0.85034286,0.00066217,-0.00066217,0.03943156,-0.03943074,0.04310012,-0.04309942,0.01804394,-0.01804358
-2.15207604,0.78375414,-0.78373271,0.00024591,-0.00024591,0.01142987,-0.01142961,0.02806736,-0.02806645,0.77529181,-0.77526983,0.00064424,-0.00064424,0.03661442,-0.03661365,0.04089369,-0.04089302,0.01689690,-0.01689657
-2.14607304,0.71720657,-0.71718740,0.00025595,-0.00025596,0.01061841,-0.01061818,0.02518821,-0.02518739,0.70742404,-0.70740440,0.00063234,-0.00063234,0.03397195,-0.03397124,0.03884185,-0.03884123,0.01587332,-0.01587303
-2.14007004,0.65767972,-0.65766278,0.00027304,-0.00027304,0.00985938,-0.00985916,0.02258016,-0.02257942,0.64672437,-0.64670702,0.00062747,-0.00062747,0.03152287,-0.03152222,0.03698609,-0.03698553,0.01498907,-0.01498882
-2.13406703,0.60523558,-0.60522086,0.00029775,-0.00029775,0.00915489,-0.00915469,0.02024013,-0.02023948,0.59318246,-0.59316736,0.00063073,-0.00063073,0.02928727,-0.02928669,0.03537341,-0.03537292,0.01426144,-0.01426123
-2.12806403,0.55998322,-0.55997071,0.00033072,-0.00033073,0.00850807,-0.00850789,0.01816446,-0.01816389,0.54683057,-0.54681770,0.00064336,-0.00064336,0.02728681,-0.02728631,0.03405676,-0.03405635,0.01370938,-0.01370922
-2.12206103,0.52208911,-0.52207883,0.00037268,-0.00037269,0.00792305,-0.00792289,0.01634941,-0.01634891,0.50775411,-0.50774347,0.00066671,-0.00066672,0.02554484,-0.02554441,0.03309534,-0.03309502,0.01335382,-0.01335371
-2.11605803,0.49178483,-0.49177682,0.00042441,-0.00042443,0.00740491,-0.00740477,0.01479157,-0.01479116,0.47609932,-0.47609091,0.00070228,-0.00070229,0.02408653,-0.02408618,0.03255497,-0.03255476,0.01321787,-0.01321782
-2.11005503,0.46937177,-0.46936607,0.00048681,-0.00048683,0.00695960,-0.00695948,0.01348825,-0.01348791,0.45207794,-0.45207179,0.00075168,-0.00075170,0.02293891,-0.02293866,0.03250822,-0.03250813,0.01332709,-0.01332710
-2.10405203,0.45522301,-0.45521970,0.00056085,-0.00056087,0.00659382,-0.00659373,0.01243768,-0.01243741,0.43596895,-0.43596513,0.00081670,-0.00081671,0.02213089,-0.02213073,0.03303445,-0.03303450,0.01370968,-0.01370976
