energy_ev,total_up,Cu_p_up,Cu_d_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up
-5.82591296,1.20365487,0.36434246,0.27861453,0.01648692,0.00000000,0.02917766,0.71415836
-5.81990995,1.24127284,0.36694892,0.28764958,0.01756360,0.00000000,0.03364841,0.73095467
-5.81390695,1.28098690,0.36951246,0.29703711,0.01866783,0.00000000,0.03871576,0.74842128
-5.80790395,1.32291460,0.37216908,0.30676414,0.01978653,0.00000000,0.04441277,0.76660795
-5.80190095,1.36714527,0.37505458,0.31681278,0.02090636,0.00000000,0.05076518,0.78555611
-5.79589795,1.41372352,0.37829746,0.32715791,0.02201385,0.00000000,0.05778920,0.80529072
-5.78989495,1.46263303,0.38201203,0.33776492,0.02309572,0.00000000,0.06548922,0.82581225
-5.78389195,1.51378117,0.38629181,0.34858767,0.02413902,0.00000000,0.07385565,0.84708904
-5.77788894,1.56698540,0.39120361,0.35956664,0.02513138,0.00000000,0.08286286,0.86905050
-5.77188594,1.62196196,0.39678252,0.37062746,0.02606122,0.00000000,0.09246744,0.89158147
-5.76588294,1.67831781,0.40302800,0.38167993,0.02691783,0.00000000,0.10260691,0.91451815
-5.75987994,1.73554622,0.40990135,0.39261763,0.02769156,0.00000000,0.11319891,0.93764572
-5.75387694,1.79302667,0.41732450,0.40331810,0.02837390,0.00000000,0.12414106,0.96069805
-5.74787394,1.85002926,0.42518049,0.41364377,0.02895750,0.00000000,0.13531162,0.98335948
-5.74187094,1.90572409,0.43331535,0.42344358,0.02943625,0.00000000,0.14657091,1.00526887
-5.73586793,1.95919543,0.44154159,0.43255541,0.02980522,0.00000000,0.15776352,1.02602592
-5.72986493,2.00946063,0.44964311,0.44080915,0.03006069,0.00000000,0.16872144,1.04519956
-5.72386193,2.05549330,0.45738137,0.44803047,0.03020009,0.00000000,0.17926790,1.06233833
-5.71785893,2.09625026,0.46450264,0.45404520,0.03022197,0.00000000,0.18922184,1.07698247
-5.71185593,2.13070121,0.47074616,0.45868415,0.03012596,0.00000000,0.19840292,1.08867726
-5.70585293,2.15786038,0.47585273,0.46178821,0.02991272,0.00000000,0.20663688,1.09698725
-5.69984992,2.17681865,0.47957359,0.46321363,0.02958393,0.00000000,0.21376094,1.10151082
-5.69384692,2.18677513,0.48167912,0.46283711,0.02914229,0.00000000,0.21962913,1.10189442
-5.68784392,2.18706661,0.48196714,0.46056069,0.02859145,0.00000000,0.22411722,1.09784601
-5.68184092,2.17719367,0.48027029,0.45631599,0.02793609,0.00000000,0.22712711,1.08914699
-5.67583792,2.15684215,0.47646235,0.45006778,0.02718185,0.00000000,0.22859036,1.07566216
-5.66983492,2.12589904,0.47046313,0.44181658,0.02633534,0.00000000,0.22847076,1.05734704
-5.66383192,2.08446175,0.46224179,0.43160015,0.02540413,0.00000000,0.22676582,1.03425247
-5.65782891,2.03284039,0.45181839,0.41949377,0.02439672,0.00000000,0.22350708,1.00652584
-5.65182591,1.97155287,0.43926362,0.40560934,0.02332246,0.00000000,0.21875922,0.97440915
-5.64582291,1.90131283,0.42469684,0.39009319,0.02219147,0.00000000,0.21261803,0.93823383
-5.63981991,1.82301108,0.40828236,0.37312271,0.02101454,0.00000000,0.20520742,0.89841245
-5.63381691,1.73769126,0.39022432,0.35490204,0.01980299,0.00000000,0.19667545,0.85542783
-5.62781391,1.64652095,0.37076030,0.33565683,0.01856852,0.00000000,0.18718980,0.80981985
-5.62181091,1.55075944,0.35015404,0.31562848,0.01732300,0.00000000,0.17693275,0.76217078
-5.61580790,1.45172375,0.32868762,0.29506797,0.01607834,0.00000000,0.16609597,0.71308957
-5.60980490,1.35075438,0.30665334,0.27422964,0.01484627,0.00000000,0.15487541,0.66319591
-5.60380190,1.24918229,0.28434586,0.25336521,0.01363817,0.00000000,0.14346639,0.61310478
-5.59779890,1.14829850,0.26205478,0.23271817,0.01246496,0.00000000,0.13205934,0.56341199
-5.59179590,1.04932758,0.24005795,0.21251892,0.01133691,0.00000000,0.12083602,0.51468150
-5.58579290,0.95340583,0.21861588,0.19298076,0.01026361,0.00000000,0.10996668,0.46743468
-5.57978989,0.86156497,0.19796732,0.17429685,0.00925392,0.00000000,0.09960802,0.42214221
-5.57378689,0.77472164,0.17832612,0.15663825,0.00831598,0.00000000,0.08990205,0.37921840
-5.56778389,0.69367272,0.15987951,0.14015308,0.00745726,0.00000000,0.08097577,0.33901835
-5.56178089,0.61909617,0.14278757,0.12496664,0.00668468,0.00000000,0.07294164,0.30183762
-5.55577789,0.55155700,0.12718400,0.11118258,0.00600477,0.00000000,0.06589873,0.26791421
-5.54977489,0.49151735,0.11317795,0.09888486,0.00542389,0.00000000,0.05993430,0.23743271
-5.54377189,0.43934995,0.10085658,0.08814030,0.00494841,0.00000000,0.05512572,0.21052997
-5.53776888,0.39535373,0.09028839,0.07900168,0.00458499,0.00000000,0.05154253,0.18730193
-5.53176588,0.35977046,0.08152683,0.07151098,0.00434084,0.00000000,0.04924832,0.16781117
-5.52576288,0.33280130,0.07461400,0.06570271,0.00422397,0.00000000,0.04830252,0.15209457
-5.51975988,0.31462215,0.06958430,0.06160704,0.00424338,0.00000000,0.04876151,0.14017062
-5.51375688,0.30539670,0.06646765,0.05925252,0.00440932,0.00000000,0.05067935,0.13204605
-5.50775388,0.30528656,0.06529217,0.05866832,0.00473337,0.00000000,0.05410772,0.12772119
-5.50175088,0.31445749,0.06608617,0.05988568,0.00522851,0.00000000,0.05909504,0.12719401
-5.49574787,0.33308155,0.06887923,0.06293871,0.00590916,0.00000000,0.06568492,0.13046247
-5.48974487,0.36133483,0.07370243,0.06786425,0.00679104,0.00000000,0.07391383,0.13752509
-5.48374187,0.39939076,0.08058771,0.07470095,0.00789100,0.00000000,0.08380799,0.14837979
-5.47773887,0.44740937,0.08956620,0.08348746,0.00922670,0.00000000,0.09537994,0.16302103
-5.47173587,0.50552291,0.10066589,0.09425995,0.01081623,0.00000000,0.10862456,0.18143553
-5.46573287,0.57381860,0.11390857,0.10704896,0.01267764,0.00000000,0.12351515,0.20359663
-5.45972986,0.65231951,0.12930627,0.12187578,0.01482829,0.00000000,0.13999956,0.22945787
-5.45372686,0.74096445,0.14685737,0.13874853,0.01728427,0.00000000,0.15799676,0.25894606
-5.44772386,0.83958827,0.16654271,0.15765817,0.02005968,0.00000000,0.17739421,0.29195424
-5.44172086,0.94790355,0.18832176,0.17857463,0.02316588,0.00000000,0.19804611,0.32833508
-5.43571786,1.06548516,0.21212927,0.20144327,0.02661076,0.00000000,0.21977303,0.36789505
-5.42971486,1.19175852,0.23787248,0.22618195,0.03039810,0.00000000,0.24236282,0.41038993
-5.42371186,1.32599271,0.26542915,0.25267879,0.03452688,0.00000000,0.26557328,0.45552184
-5.41770885,1.46729917,0.29464661,0.28079088,0.03899079,0.00000000,0.28913631,0.50293820
-5.41170585,1.61463641,0.32534181,0.31034404,0.04377780,0.00000000,0.31276373,0.55223279
-5.40570285,1.76682094,0.35730264,0.34113360,0.04886995,0.00000000,0.33615458,0.60294904
-5.39969985,1.92254436,0.39029027,0.37292642,0.05424326,0.00000000,0.35900359,0.65458541
-5.39369685,2.08039593,0.42404269,0.40546386,0.05986788,0.00000000,0.38101056,0.70660296
-5.38769385,2.23889009,0.45827918,0.43846585,0.06570838,0.00000000,0.40189027,0.75843458
-5.38169085,2.39649754,0.49270556,0.47163567,0.07172429,0.00000000,0.42138236,0.80949583
-5.37568784,2.55167884,0.52702006,0.50466554,0.07787081,0.00000000,0.43926074,0.85919678
-5.36968484,2.70291891,0.56091956,0.53724245,0.08409963,0.00000000,0.45534195,0.90695445
-5.36368184,2.84876092,0.59410583,0.56905433,0.09035997,0.00000000,0.46949206,0.95220541
-5.35767884,2.98783816,0.62629170,0.59979613,0.09659961,0.00000000,0.48163162,0.99441791
-5.35167584,3.11890243,0.65720676,0.62917553,0.10276608,0.00000000,0.49173821,1.03310316
-5.34567284,3.24084786,0.68660240,0.65691833,0.10880775,0.00000000,0.49984660,1.06782537
-5.33966983,3.35272923,0.71425611,0.68277300,0.11467498,0.00000000,0.50604615,1.09821011
-5.33366683,3.45377424,0.73997481,0.70651463,0.12032114,0.00000000,0.51047563,1.12395083
-5.32766383,3.54338960,0.76359719,0.72794787,0.12570350,0.00000000,0.51331568,1.14481333
-5.32166083,3.62116102,0.78499503,0.74690912,0.13078410,0.00000000,0.51477907,1.16063818
-5.31565783,3.68684763,0.80407357,0.76326779,0.13553027,0.00000000,0.51509955,1.17134115
-5.30965483,3.74037167,0.82077097,0.77692681,0.13991514,0.00000000,0.51451943,1.17691174
-5.30365183,3.78180435,0.83505698,0.78782248,0.14391790,0.00000000,0.51327700,1.17741006
-5.29764882,3.81134904,0.84693105,0.79592372,0.14752388,0.00000000,0.51159407,1.17296234
-5.29164582,3.82932309,0.85641989,0.80123088,0.15072449,0.00000000,0.50966459,1.16375536
-5.28564282,3.83613919,0.86357472,0.80377429,0.15351699,0.00000000,0.50764476,1.15003003
-5.27963982,3.83228753,0.86846844,0.80361257,0.15590420,0.00000000,0.50564538,1.13207451
-5.27363682,3.81831946,0.87119257,0.80083085,0.15789401,0.00000000,0.50372663,1.11021710
-5.26763382,3.79483335,0.87185443,0.79553891,0.15949889,0.00000000,0.50189583,1.08481904
-5.26163082,3.76246291,0.87057435,0.78786935,0.16073536,0.00000000,0.50010795,1.05626757
-5.25562781,3.72186819,0.86748306,0.77797572,0.16162331,0.00000000,0.49826919,1.02496918
-5.24962481,3.67372915,0.86271934,0.76603064,0.16218552,0.00000000,0.49624307,0.99134335
-5.24362181,3.61874136,0.85642785,0.75222389,0.16244694,0.00000000,0.49385892,0.95581661
-5.23761881,3.55761356,0.84875726,0.73676036,0.16243422,0.00000000,0.49092209,0.91881714
-5.23161581,3.49106637,0.83985851,0.71985796,0.16217509,0.00000000,0.48722546,0.88076978
-5.22561281,3.41983173,0.82988336,0.70174532,0.16169792,0.00000000,0.48256139,0.84209154
-5.21960980,3.34465247,0.81898311,0.68265936,0.16103122,0.00000000,0.47673374,0.80318754
-5.21360680,3.26628152,0.80730757,0.66284273,0.16020329,0.00000000,0.46956896,0.76444739
-5.20760380,3.18548054,0.79500419,0.64254112,0.15924182,0.00000000,0.46092606,0.72624199
-5.20160080,3.10301758,0.78221749,0.62200052,0.15817371,0.00000000,0.45070467,0.68892092
-5.19559780,3.01966384,0.76908863,0.60146447,0.15702479,0.00000000,0.43885098,0.65281013
-5.18959480,2.93618946,0.75575527,0.58117141,0.15581972,0.00000000,0.42536124,0.61821027
-5.18359180,2.85335850,0.74235161,0.56135214,0.15458195,0.00000000,0.41028287,0.58539544
-5.17758879,2.77192333,0.72900869,0.54222754,0.15333367,0.00000000,0.39371306,0.55461249
-5.17158579,2.69261860,0.71585474,0.52400653,0.15209590,0.00000000,0.37579512,0.52608074
-5.16558279,2.61615505,0.70301572,0.50688436,0.15088858,0.00000000,0.35671295,0.49999215
-5.15957979,2.54321328,0.69061587,0.49104115,0.14973067,0.00000000,0.33668379,0.47651192
-5.15357679,2.47443772,0.67877814,0.47664078,0.14864027,0.00000000,0.31594998,0.45577928
-5.14757379,2.41043068,0.66762456,0.46383000,0.14763473,0.00000000,0.29476998,0.43790852
-5.14157079,2.35174671,0.65727624,0.45273772,0.14673068,0.00000000,0.27340912,0.42298998
-5.13556778,2.29888690,0.64785311,0.44347439,0.14594402,0.00000000,0.25213073,0.41109114
-5.12956478,2.25229335,0.63947318,0.43613143,0.14528978,0.00000000,0.23118783,0.40225729
-5.12356178,2.21234343,0.63225137,0.43078057,0.14478193,0.00000000,0.21081576,0.39651213
-5.11755878,2.17934398,0.62629775,0.42747312,0.14443303,0.00000000,0.19122607,0.39385788
-5.11155578,2.15352526,0.62171545,0.42623909,0.14425378,0.00000000,0.17260176,0.39427500
-5.10555278,2.13503493,0.61859800,0.42708613,0.14425251,0.00000000,0.15509397,0.39772160
-5.09954977,2.12393206,0.61702651,0.42999843,0.14443455,0.00000000,0.13882011,0.40413235
-5.09354677,2.12018158,0.61706657,0.43493553,0.14480163,0.00000000,0.12386339,0.41341736
-5.08754377,2.12364963,0.61876526,0.44183129,0.14535127,0.00000000,0.11027356,0.42546074
-5.08154077,2.13410019,0.62214835,0.45059305,0.14607619,0.00000000,0.09806870,0.44011942
-5.07553777,2.15119356,0.62721787,0.46110117,0.14696398,0.00000000,0.08723797,0.45722212
-5.06953477,2.17448734,0.63395038,0.47320917,0.14799675,0.00000000,0.07774492,0.47656885
-5.06353177,2.20344020,0.64229600,0.48674457,0.14915122,0.00000000,0.06953133,0.49793115
-5.05752876,2.23741903,0.65217834,0.50151056,0.15039886,0.00000000,0.06252122,0.52105306
-5.05152576,2.27570955,0.66349552,0.51728860,0.15170647,0.00000000,0.05662498,0.54565321
-5.04552276,2.31753043,0.67612212,0.53384198,0.15303695,0.00000000,0.05174345,0.57142795
-5.03951976,2.36205074,0.68991221,0.55092036,0.15435033,0.00000000,0.04777170,0.59805550
-5.03351676,2.40841030,0.70470317,0.56826513,0.15560510,0.00000000,0.04460262,0.62520122
-5.02751376,2.45574220,0.72032029,0.58561545,0.15675965,0.00000000,0.04213005,0.65252374
-5.02151076,2.50319669,0.73658180,0.60271482,0.15777380,0.00000000,0.04025161,0.67968176
-5.01550775,2.54996542,0.75330409,0.61931784,0.15861043,0.00000000,0.03887102,0.70634140
-5.00950475,2.59530490,0.77030693,0.63519696,0.15923700,0.00000000,0.03790007,0.73218358
-5.00350175,2.63855814,0.78741836,0.65014878,0.15962691,0.00000000,0.03726018,0.75691135
-4.99749875,2.67917341,0.80447889,0.66399986,0.15976069,0.00000000,0.03688353,0.78025669
-4.99149575,2.71671921,0.82134511,0.67661145,0.15962683,0.00000000,0.03671394,0.80198665
-4.98549275,2.75089478,0.83789219,0.68788325,0.15922235,0.00000000,0.03670740,0.82190832
-4.97948974,2.78153578,0.85401545,0.69775576,0.15855289,0.00000000,0.03683226,0.83987277
-4.97348674,2.80861483,0.86963095,0.70621139,0.15763255,0.00000000,0.03706934,0.85577760
-4.96748374,2.83223720,0.88467502,0.71327408,0.15648322,0.00000000,0.03741168,0.86956807
-4.96148074,2.85263191,0.89910305,0.71900767,0.15513367,0.00000000,0.03786425,0.88123698
-4.95547774,2.87013908,0.91288760,0.72351305,0.15361833,0.00000000,0.03844338,0.89082323
-4.94947474,2.88519406,0.92601603,0.72692427,0.15197585,0.00000000,0.03917623,0.89840935
-4.94347174,2.89830958,0.93848797,0.72940388,0.15024752,0.00000000,0.04010006,0.90411805
-4.93746873,2.91005669,0.95031272,0.73113767,0.14847566,0.00000000,0.04126144,0.90810824
-4.93146573,2.92104561,0.96150695,0.73232915,0.14670201,0.00000000,0.04271543,0.91057041
-4.92546273,2.93190725,0.97209267,0.73319386,0.14496626,0.00000000,0.04452467,0.91172202
-4.91945973,2.94327626,0.98209578,0.73395387,0.14330472,0.00000000,0.04675844,0.91180269
-4.91345673,2.95577603,0.99154507,0.73483261,0.14174922,0.00000000,0.04949160,0.91106960
-4.90745373,2.97000608,1.00047189,0.73605003,0.14032633,0.00000000,0.05280356,0.90979316
-4.90145073,2.98653202,1.00891024,0.73781837,0.13905679,0.00000000,0.05677706,0.90825289
-4.89544772,3.00587781,1.01689731,0.74033848,0.13795530,0.00000000,0.06149692,0.90673373
-4.88944472,3.02852029,1.02447428,0.74379660,0.13703054,0.00000000,0.06704857,0.90552247
-4.88344172,3.05488535,1.03168723,0.74836178,0.13628547,0.00000000,0.07351652,0.90490452
-4.87743872,3.08534544,1.03858806,0.75418365,0.13571785,0.00000000,0.08098256,0.90516066
-4.87143572,3.12021759,1.04523503,0.76139054,0.13532092,0.00000000,0.08952381,0.90656381
-4.86543272,3.15976164,1.05169309,0.77008792,0.13508423,0.00000000,0.09921050,0.90937559
-4.85942971,3.20417785,1.05803350,0.78035694,0.13499447,0.00000000,0.11010360,0.91384269
-4.85342671,3.25360368,1.06433299,0.79225309,0.13503640,0.00000000,0.12225213,0.92019280
-4.84742371,3.30810923,1.07067204,0.80580490,0.13519364,0.00000000,0.13569045,0.92863018
-4.84142071,3.36769134,1.07713260,0.82101255,0.13544947,0.00000000,0.15043527,0.93933081
-4.83541771,3.43226621,1.08379505,0.83784663,0.13578740,0.00000000,0.16648276,0.95243714
-4.82941471,3.50166089,1.09073453,0.85624672,0.13619172,0.00000000,0.18380560,0.96805260
-4.82341171,3.57560394,1.09801685,0.87612023,0.13664771,0.00000000,0.20235031,0.98623597
-4.81740870,3.65371595,1.10569403,0.89734136,0.13714181,0.00000000,0.22203487,1.00699590
-4.81140570,3.73550052,1.11379976,0.91975036,0.13766152,0.00000000,0.24274681,1.03028570
-4.80540270,3.82033668,1.12234494,0.94315326,0.13819522,0.00000000,0.26434201,1.05599886
-4.79939970,3.90747362,1.13131357,0.96732222,0.13873176,0.00000000,0.28664425,1.08396551
-4.79339670,3.99602855,1.14065934,0.99199662,0.13926002,0.00000000,0.30944576,1.11395019
-4.78739370,4.08498871,1.15030293,1.01688509,0.13976836,0.00000000,0.33250883,1.14565122
-4.78139070,4.17321802,1.16013051,1.04166847,0.14024410,0.00000000,0.35556864,1.17870193
-4.77538769,4.25946910,1.16999338,1.06600392,0.14067297,0.00000000,0.37833718,1.21267401
-4.76938469,4.34240082,1.17970906,1.08953009,0.14103869,0.00000000,0.40050848,1.24708297
-4.76338169,4.42060126,1.18906377,1.11187336,0.14132265,0.00000000,0.42176482,1.28139597
-4.75737869,4.49261588,1.19781641,1.13265497,0.14150374,0.00000000,0.44178402,1.31504163
-4.75137569,4.55698013,1.20570381,1.15149903,0.14155837,0.00000000,0.46024733,1.34742188
-4.74537269,4.61225537,1.21244730,1.16804093,0.14146073,0.00000000,0.47684791,1.37792535
-4.73936968,4.65706711,1.21776018,1.18193614,0.14118317,0.00000000,0.49129941,1.40594201
-4.73336668,4.69014372,1.22135596,1.19286884,0.14069687,0.00000000,0.50334440,1.43087836
-4.72736368,4.71035438,1.22295698,1.20056020,0.13997264,0.00000000,0.51276226,1.45217287
-4.72136068,4.71674423,1.22230304,1.20477590,0.13898190,0.00000000,0.51937617,1.46931075
-4.71535768,4.70856548,1.21915975,1.20533260,0.13769770,0.00000000,0.52305896,1.48183776
-4.70935468,4.68530288,1.21332625,1.20210300,0.13609590,0.00000000,0.52373745,1.48937230
-4.70335168,4.64669236,1.20464186,1.19501945,0.13415625,0.00000000,0.52139509,1.49161538
-4.69734867,4.59273219,1.19299160,1.18407578,0.13186345,0.00000000,0.51607284,1.48835815
-4.69134567,4.52368591,1.17831022,1.16932741,0.12920814,0.00000000,0.50786820,1.47948668
-4.68534267,4.44007728,1.16058465,1.15088977,0.12618767,0.00000000,0.49693245,1.46498389
-4.67933967,4.34267730,1.13985485,1.12893505,0.12280669,0.00000000,0.48346615,1.44492874
-4.67333667,4.23248419,1.11621311,1.10368757,0.11907753,0.00000000,0.46771327,1.41949271
-4.66733367,4.11069723,1.08980178,1.07541799,0.11502028,0.00000000,0.44995415,1.38893408
-4.66133067,3.97868585,1.06080966,1.04443663,0.11066263,0.00000000,0.43049750,1.35359012
-4.65532766,3.83795518,1.02946737,1.01108618,0.10603949,0.00000000,0.40967204,1.31386788
-4.64932466,3.69010986,0.99604164,0.97573426,0.10119229,0.00000000,0.38781785,1.27023384
-4.64332166,3.53681723,0.96082910,0.93876590,0.09616817,0.00000000,0.36527802,1.22320308
-4.63731866,3.37977164,0.92414968,0.90057643,0.09101892,0.00000000,0.34239074,1.17332824
-4.63131566,3.22066072,0.88633980,0.86156481,0.08579981,0.00000000,0.31948218,1.12118879
-4.62531266,3.06113494,0.84774574,0.82212768,0.08056841,0.00000000,0.29686028,1.06738081
-4.61930965,2.90278093,0.80871730,0.78265408,0.07538331,0.00000000,0.27480966,1.01250753
-4.61330665,2.74709912,0.76960187,0.74352104,0.07030289,0.00000000,0.25358766,0.95717083
-4.60730365,2.59548593,0.73073913,0.70508992,0.06538416,0.00000000,0.23342157,0.90196362
-4.60130065,2.44922035,0.69245637,0.66770335,0.06068175,0.00000000,0.21450687,0.84746315
-4.59529765,2.30945470,0.65506451,0.63168285,0.05624698,0.00000000,0.19700651,0.79422517
-4.58929465,2.17720919,0.61885478,0.59732679,0.05212716,0.00000000,0.18105102,0.74277869
-4.58329165,2.05336958,0.58409612,0.56490879,0.04836502,0.00000000,0.16673926,0.69362140
-4.57728864,1.93868747,0.55103312,0.53467615,0.04499835,0.00000000,0.15413977,0.64721532
-4.57128564,1.83378246,0.51988456,0.50684844,0.04205986,0.00000000,0.14329234,0.60398284
-4.56528264,1.73914561,0.49084232,0.48161597,0.03957718,0.00000000,0.13420991,0.56430275
-4.55927964,1.65514364,0.46407077,0.45913825,0.03757298,0.00000000,0.12688046,0.52850643
-4.55327664,1.58202339,0.43970636,0.43954230,0.03606529,0.00000000,0.12126890,0.49687403
-4.54727364,1.51991621,0.41785744,0.42292082,0.03506787,0.00000000,0.11731899,0.46963076
-4.54127064,1.46884193,0.39860429,0.40933045,0.03459068,0.00000000,0.11495501,0.44694333
-4.53526763,1.42871256,0.38199917,0.39878994,0.03464030,0.00000000,0.11408343,0.42891667
-4.52926463,1.39933539,0.36806650,0.39127871,0.03522046,0.00000000,0.11459455,0.41559113
-4.52326163,1.38041595,0.35680305,0.38673555,0.03633241,0.00000000,0.11636402,0.40694027
-4.51725863,1.37156085,0.34817824,0.38505804,0.03797526,0.00000000,0.11925448,0.40286951
-4.51125563,1.37228082,0.34213452,0.38610253,0.04014623,0.00000000,0.12311729,0.40321576
-4.50525263,1.38199439,0.33858784,0.38968498,0.04284070,0.00000000,0.12779434,0.40774833
-4.49924962,1.40003242,0.33742838,0.39558284,0.04605218,0.00000000,0.13312018,0.41617105
-4.49324662,1.42564389,0.33852145,0.40353796,0.04977203,0.00000000,0.13892423,0.42812594
-4.48724362,1.45800325,0.34170872,0.41326070,0.05398914,0.00000000,0.14503331,0.44319833
-4.48124062,1.49621948,0.34680978,0.42443512,0.05868930,0.00000000,0.15127436,0.46092348
-4.47523762,1.53934706,0.35362416,0.43672535,0.06385463,0.00000000,0.15747727,0.48079456
-4.46923462,1.58639875,0.36193370,0.44978287,0.06946276,0.00000000,0.16347790,0.50227200
-4.46323162,1.63636029,0.37150542,0.46325465,0.07548606,0.00000000,0.16912108,0.52479388
-4.45722861,1.68820645,0.38209479,0.47679172,0.08189090,0.00000000,0.17426350,0.54778709
-4.45122561,1.74091847,0.39344944,0.49005815,0.08863697,0.00000000,0.17877653,0.57067914
-4.44522261,1.79350214,0.40531314,0.50273985,0.09567676,0.00000000,0.18254868,0.59291006
-4.43921961,1.84500621,0.41743012,0.51455297,0.10295528,0.00000000,0.18548776,0.61394424
-4.43321661,1.89454035,0.42954947,0.52525150,0.11041011,0.00000000,0.18752253,0.63328164
-4.42721361,1.94129226,0.44142964,0.53463380,0.11797177,0.00000000,0.18860387,0.65046831
-4.42121061,1.98454322,0.45284283,0.54254763,0.12556449,0.00000000,0.18870534,0.66510561
-4.41520760,2.02368146,0.46357913,0.54889358,0.13310745,0.00000000,0.18782316,0.67685809
-4.40920460,2.05821301,0.47345038,0.55362661,0.14051634,0.00000000,0.18597559,0.68545966
-4.40320160,2.08776956,0.48229351,0.55675569,0.14770543,0.00000000,0.18320169,0.69071805
-4.39719860,2.11211294,0.48997331,0.55834152,0.15458987,0.00000000,0.17955956,0.69251736
-4.39119560,2.13113630,0.49638453,0.55849242,0.16108827,0.00000000,0.17512416,0.69081869
-4.38519260,2.14486171,0.50145323,0.55735860,0.16712545,0.00000000,0.16998468,0.68565907
-4.37918959,2.15343458,0.50513740,0.55512512,0.17263511,0.00000000,0.16424169,0.67714855
-4.37318659,2.15711486,0.50742672,0.55200382,0.17756252,0.00000000,0.15800405,0.66546587
-4.36718359,2.15626572,0.50834153,0.54822465,0.18186677,0.00000000,0.15138584,0.65085279
-4.36118059,2.15133994,0.50793119,0.54402693,0.18552272,0.00000000,0.14450330,0.63360729
-4.35517759,2.14286470,0.50627156,0.53965077,0.18852240,0.00000000,0.13747197,0.61407600
-4.34917459,2.13142543,0.50346211,0.53532923,0.19087575,0.00000000,0.13040400,0.59264612
-4.34317159,2.11764926,0.49962246,0.53128159,0.19261064,0.00000000,0.12340590,0.56973691
-4.33716858,2.10218881,0.49488861,0.52770797,0.19377217,0.00000000,0.11657665,0.54579124
-4.33116558,2.08570688,0.48940897,0.52478550,0.19442123,0.00000000,0.11000623,0.52126723
-4.32516258,2.06886256,0.48334039,0.52266639,0.19463232,0.00000000,0.10377467,0.49663020
-4.31915958,2.05229925,0.47684420,0.52147770,0.19449075,0.00000000,0.09795160,0.47234516
-4.31315658,2.03663484,0.47008259,0.52132278,0.19408935,0.00000000,0.09259617,0.44886984
-4.30715358,2.02245425,0.46321515,0.52228446,0.19352480,0.00000000,0.08775756,0.42664843
