energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.41170585,3.70755468,0.01488855,0.39347042,3.87114099,1.80945292,1.02829154,0.00000000
-5.40570285,3.92332784,0.01509096,0.42303982,4.10588647,1.91814016,1.08024418,0.00000000
-5.39969985,4.13957476,0.01528169,0.45293465,4.33941267,2.02757774,1.13180311,0.00000000
-5.39369685,4.35405186,0.01545701,0.48281350,4.56877175,2.13672726,1.18243298,0.00000000
-5.38769385,4.56439587,0.01561312,0.51232334,4.79092502,2.24447732,1.23157307,0.00000000
-5.38169085,4.76816551,0.01574623,0.54110568,5.00280639,2.34966151,1.27864785,0.00000000
-5.37568784,4.96288922,0.01585265,0.56880310,5.20139135,2.45107990,1.32307898,0.00000000
-5.36968484,5.14611738,0.01592884,0.59506607,5.38376910,2.54752312,1.36429861,0.00000000
-5.36368184,5.31547738,0.01597147,0.61955976,5.54721537,2.63779831,1.40176330,0.00000000
-5.35767884,5.46872938,0.01597757,0.64197076,5.68926285,2.72075603,1.43496821,0.00000000
-5.35167584,5.60382056,0.01594456,0.66201330,5.80776667,2.79531699,1.46346094,0.00000000
-5.34567284,5.71893608,0.01587038,0.67943489,5.90096194,2.86049779,1.48685441,0.00000000
-5.33966983,5.81254443,0.01575361,0.69402120,5.96751121,2.91543456,1.50483836,0.00000000
-5.33366683,5.88343584,0.01559352,0.70560009,6.00653961,2.95940384,1.51718897,0.00000000
-5.32766383,5.93075235,0.01539018,0.71404458,6.01765647,2.99183994,1.52377614,0.00000000
-5.32166083,5.95400854,0.01514455,0.71927485,6.00096250,3.01234833,1.52456824,0.00000000
-5.31565783,5.95310266,0.01485849,0.72125920,5.95704241,3.02071490,1.51963418,0.00000000
-5.30965483,5.92831802,0.01453484,0.72001406,5.88694352,3.01691073,1.50914275,0.00000000
-5.30365183,5.88031511,0.01417742,0.71560302,5.79214143,3.00109281,1.49335920,0.00000000
-5.29764882,5.81011503,0.01379101,0.70813504,5.67449450,2.97360063,1.47263948,0.00000000
-5.29164582,5.71907538,0.01338132,0.69776200,5.53618900,2.93494913,1.44742221,0.00000000
-5.28564282,5.60885970,0.01295494,0.68467550,5.37967759,2.88581849,1.41821883,0.00000000
-5.27963982,5.48140166,0.01251923,0.66910324,5.20761329,2.82704098,1.38560230,0.00000000
-5.27363682,5.33886536,0.01208228,0.65130490,5.02278177,2.75958561,1.35019472,0.00000000
-5.26763382,5.18360290,0.01165270,0.63156773,4.82803408,2.68454072,1.31265437,0.00000000
-5.26163082,5.01811036,0.01123958,0.61020187,4.62622231,2.60309519,1.27366243,0.00000000
-5.25562781,4.84498313,0.01085227,0.58753542,4.42013978,2.51651835,1.23390985,0.00000000
-5.24962481,4.66687142,0.01050025,0.56390945,4.21246750,2.42613905,1.19408461,0.00000000
-5.24362181,4.48643664,0.01019295,0.53967287,4.00572795,2.33332415,1.15485960,0.00000000
-5.23761881,4.30630909,0.00993961,0.51517724,3.80224683,2.23945649,1.11688133,0.00000000
-5.23161581,4.12904735,0.00974904,0.49077157,3.60412324,2.14591275,1.08075965,0.00000000
-5.22561281,3.95709972,0.00962949,0.46679717,3.41320810,2.05404126,1.04705838,0.00000000
-5.21960980,3.79276780,0.00958842,0.44358254,3.23109055,1.96514003,1.01628709,0.00000000
-5.21360680,3.63817250,0.00963233,0.42143839,3.05909162,1.88043517,0.98889387,0.00000000
-5.20760380,3.49522253,0.00976656,0.40065276,2.89826441,1.80106011,0.96525903,0.00000000
-5.20160080,3.36558550,0.00999513,0.38148646,2.74939968,1.72803569,0.94568979,0.00000000
-5.19559780,3.25066207,0.01032050,0.36416869,2.61303602,1.66225159,0.93041577,0.00000000
-5.18959480,3.15156300,0.01074347,0.34889307,2.48947330,1.60444943,0.91958535,0.00000000
-5.18359180,3.06908984,0.01126295,0.33581401,2.37878860,1.55520790,0.91326268,0.00000000
-5.17758879,3.00371933,0.01187592,0.32504368,2.28085368,1.51493027,0.91142563,0.00000000
-5.17158579,2.95559216,0.01257725,0.31664949,2.19535318,1.48383482,0.91396445,0.00000000
-5.16558279,2.92450659,0.01335970,0.31065227,2.12180301,1.46194838,0.92068146,0.00000000
-5.15957979,2.90991745,0.01421388,0.30702519,2.05956864,1.44910362,0.93129175,0.00000000
-5.15357679,2.91094131,0.01512832,0.30569362,2.00788293,1.44494031,0.94542518,0.00000000
-5.14757379,2.92636819,0.01608956,0.30653582,1.96586359,1.44891079,0.96262991,0.00000000
-5.14157079,2.95468061,0.01708237,0.30938476,1.93253043,1.46029009,0.98237753,0.00000000
-5.13556778,2.99408012,0.01808993,0.31403098,1.90682255,1.47819066,1.00407023,0.00000000
-5.12956478,3.04252178,0.01909422,0.32022655,1.88761596,1.50158169,1.02704993,0.00000000
-5.12356178,3.09775635,0.02007637,0.32769014,1.87374172,1.52931308,1.05060964,0.00000000
-5.11755878,3.15737989,0.02101708,0.33611328,1.86400518,1.56014340,1.07400700,0.00000000
-5.11155578,3.21889014,0.02189715,0.34516746,1.85720623,1.59277157,1.09647980,0.00000000
-5.10555278,3.27974829,0.02269795,0.35451220,1.85216083,1.62587141,1.11726334,0.00000000
-5.09954977,3.33744492,0.02340198,0.36380385,1.84772352,1.65812809,1.13560914,0.00000000
-5.09354677,3.38956792,0.02399336,0.37270473,1.84281061,1.68827543,1.15080445,0.00000000
-5.08754377,3.43387034,0.02445831,0.38089258,1.83642367,1.71513280,1.16219204,0.00000000
-5.08154077,3.46833561,0.02478562,0.38806992,1.82767231,1.73764019,1.16918933,0.00000000
-5.07553777,3.49123773,0.02496694,0.39397293,1.81579567,1.75489019,1.17130614,0.00000000
-5.06953477,3.50119364,0.02499713,0.39837964,1.80018158,1.76615545,1.16816035,0.00000000
-5.06353177,3.49720572,0.02487437,0.40111713,1.78038243,1.77091049,1.15949046,0.00000000
-5.05752876,3.47869219,0.02460021,0.40206735,1.75612688,1.76884682,1.14516468,0.00000000
-5.05152576,3.44550396,0.02417955,0.40117143,1.72732660,1.75988062,1.12518576,0.00000000
-5.04552276,3.39792700,0.02362040,0.39843224,1.69407759,1.74415259,1.09969137,0.00000000
-5.03951976,3.33666984,0.02293366,0.39391512,1.65665557,1.72201993,1.06894991,0.00000000
-5.03351676,3.26283674,0.02213266,0.38774672,1.61550552,1.69404073,1.03335170,0.00000000
-5.02751376,3.17788751,0.02123277,0.38011200,1.57122564,1.66095148,0.99339615,0.00000000
-5.02151076,3.08358586,0.02025083,0.37124942,1.52454618,1.62363888,0.94967513,0.00000000
-5.01550775,2.98193855,0.01920464,0.36144468,1.47630406,1.58310698,0.90285358,0.00000000
-5.00950475,2.87512811,0.01811235,0.35102293,1.42741423,1.54044156,0.85364793,0.00000000
-5.00350175,2.76544200,0.01699197,0.34034005,1.37883908,1.49677311,0.80280359,0.00000000
-4.99749875,2.65520158,0.01586081,0.32977306,1.33155711,1.45324026,0.75107223,0.00000000
-4.99149575,2.54669353,0.01473506,0.31971000,1.28653211,1.41095525,0.69918994,0.00000000
-4.98549275,2.44210686,0.01362937,0.31053976,1.24468427,1.37097292,0.64785716,0.00000000
-4.97948974,2.34347747,0.01255663,0.30264190,1.20686411,1.33426434,0.59772109,0.00000000
-4.97348674,2.25264242,0.01152765,0.29637698,1.17383023,1.30169614,0.54936121,0.00000000
-4.96748374,2.17120493,0.01055113,0.29207744,1.14623165,1.27401593,0.50327826,0.00000000
-4.96148074,2.10051085,0.00963362,0.29003940,1.12459494,1.25184419,0.45988699,0.00000000
-4.95547774,2.04163647,0.00877955,0.29051553,1.10931646,1.23567226,0.41951255,0.00000000
-4.94947474,1.99538716,0.00799134,0.29370898,1.10065957,1.22586605,0.38239055,0.00000000
-4.94347174,1.96230573,0.00726967,0.29976873,1.09875638,1.22267466,0.34867026,0.00000000
-4.93746873,1.94268891,0.00661360,0.30878622,1.10361355,1.22624279,0.31842060,0.00000000
-4.93146573,1.93661019,0.00602094,0.32079338,1.11512149,1.23662590,0.29163844,0.00000000
-4.92546273,1.94394714,0.00548845,0.33576211,1.13306606,1.25380664,0.26825842,0.00000000
-4.91945973,1.96441099,0.00501214,0.35360508,1.15714199,1.27771159,0.24816389,0.00000000
-4.91345673,1.99757681,0.00458759,0.37417790,1.18696718,1.30822682,0.23119824,0.00000000
-4.90745373,2.04291223,0.00421010,0.39728251,1.22209703,1.34521145,0.21717608,0.00000000
-4.90145073,2.09980355,0.00387504,0.42267179,1.26203818,1.38850823,0.20589387,0.00000000
-4.89544772,2.16757787,0.00357791,0.45005505,1.30626100,1.43795075,0.19713952,0.00000000
-4.88944472,2.24552044,0.00331460,0.47910449,1.35421039,1.49336661,0.19070071,0.00000000
-4.88344172,2.33288710,0.00308146,0.50946229,1.40531474,1.55457695,0.18637171,0.00000000
-4.87743872,2.42891147,0.00287537,0.54074813,1.45899269,1.62139211,0.18395862,0.00000000
-4.87143572,2.53280749,0.00269384,0.57256700,1.51465799,1.69360434,0.18328301,0.00000000
-4.86543272,2.64376794,0.00253498,0.60451708,1.57172246,1.77097792,0.18418402,0.00000000
-4.85942971,2.76095972,0.00239755,0.63619745,1.62959748,1.85323779,0.18651907,0.00000000
-4.85342671,2.88351727,0.00228093,0.66721539,1.68769437,1.94005761,0.19016332,0.00000000
-4.84742371,3.01053522,0.00218504,0.69719325,1.74542422,2.03104835,0.19500817,0.00000000
-4.84142071,3.14106158,0.00211036,0.72577464,1.80219766,2.12574848,0.20095898,0.00000000
-4.83541771,3.27409279,0.00205787,0.75262982,1.85742519,2.22361673,0.20793228,0.00000000
-4.82941471,3.40857170,0.00202896,0.77746038,1.91051852,2.32402838,0.21585269,0.00000000
-4.82341171,3.54338948,0.00202542,0.80000302,1.96089349,2.42627564,0.22464981,0.00000000
-4.81740870,3.67739200,0.00204937,0.82003251,2.00797474,2.52957266,0.23425528,0.00000000
-4.81140570,3.80939125,0.00210319,0.83736397,2.05120253,2.63306533,0.24460009,0.00000000
-4.80540270,3.93818160,0.00218948,0.85185435,2.09004166,2.73584566,0.25561245,0.00000000
-4.79939970,4.06256069,0.00231103,0.86340337,2.12399244,2.83697052,0.26721610,0.00000000
-4.79339670,4.18135421,0.00247071,0.87195382,2.15260326,2.93548375,0.27932931,0.00000000
-4.78739370,4.29344351,0.00267144,0.87749153,2.17548453,3.03044097,0.29186444,0.00000000
-4.78139070,4.39779482,0.00291612,0.88004474,2.19232312,3.12093571,0.30472815,0.00000000
-4.77538769,4.49348854,0.00320756,0.87968321,2.20289669,3.20612573,0.31782215,0.00000000
-4.76938469,4.57974697,0.00354838,0.87651690,2.20708706,3.28525799,0.33104437,0.00000000
-4.76338169,4.65595895,0.00394098,0.87069425,2.20489166,3.35769111,0.34429066,0.00000000
-4.75737869,4.72169990,0.00438738,0.86240003,2.19643236,3.42291403,0.35745658,0.00000000
-4.75137569,4.77674581,0.00488921,0.85185272,2.18196079,3.48055974,0.37043951,0.00000000
-4.74537269,4.82108038,0.00544754,0.83930139,2.16185964,3.53041339,0.38314073,0.00000000
-4.73936968,4.85489443,0.00606285,0.82502203,2.13663934,3.57241426,0.39546747,0.00000000
-4.73336668,4.87857752,0.00673489,0.80931323,2.10693002,3.60665145,0.40733475,0.00000000
-4.72736368,4.89270178,0.00746265,0.79249140,2.07346874,3.63335349,0.41866713,0.00000000
-4.72136068,4.89799873,0.00824422,0.77488533,2.03708216,3.65287240,0.42940000,0.00000000
-4.71535768,4.89533000,0.00907679,0.75683034,1.99866530,3.66566310,0.43948064,0.00000000
-4.70935468,4.88565334,0.00995655,0.73866195,1.95915689,3.67225934,0.44886895,0.00000000
-4.70335168,4.86998552,0.01087868,0.72070934,1.91951256,3.67324725,0.45753774,0.00000000
-4.69734867,4.84936384,0.01183734,0.70328866,1.88067651,3.66923816,0.46547277,0.00000000
-4.69134567,4.82480816,0.01282563,0.68669636,1.84355308,3.66084195,0.47267244,0.00000000
-4.68534267,4.79728516,0.01383571,0.67120280,1.80897929,3.64864234,0.47914722,0.00000000
-4.67933967,4.76767642,0.01485877,0.65704621,1.77769940,3.63317536,0.48491888,0.00000000
-4.67333667,4.73675178,0.01588515,0.64442733,1.75034254,3.61491190,0.49001949,0.00000000
-4.66733367,4.70514898,0.01690446,0.63350478,1.72740431,3.59424525,0.49449030,0.00000000
-4.66133067,4.67336032,0.01790571,0.62439141,1.70923302,3.57148382,0.49838056,0.00000000
-4.65532766,4.64172672,0.01887746,0.61715171,1.69602112,3.54684944,0.50174619,0.00000000
-4.64932466,4.61043906,0.01980804,0.61180042,1.68780185,3.52048080,0.50464843,0.00000000
-4.64332166,4.57954639,0.02068575,0.60830243,1.68445153,3.49244173,0.50715248,0.00000000
-4.63731866,4.54897035,0.02149910,0.60657396,1.68569683,3.46273354,0.50932605,0.00000000
-4.63131566,4.51852474,0.02223703,0.60648505,1.69112699,3.43131054,0.51123794,0.00000000
-4.62531266,4.48793899,0.02288922,0.60786334,1.70021021,3.39809766,0.51295656,0.00000000
-4.61930965,4.45688425,0.02344631,0.61049902,1.71231348,3.36300917,0.51454842,0.00000000
-4.61330665,4.42500078,0.02390014,0.61415080,1.72672507,3.32596722,0.51607664,0.00000000
-4.60730365,4.39192510,0.02424401,0.61855287,1.74267875,3.28691940,0.51759942,0.00000000
-4.60130065,4.35731579,0.02447289,0.62342248,1.75937869,3.24585422,0.51916853,0.00000000
-4.59529765,4.32087672,0.02458356,0.62846805,1.77602437,3.20281378,0.52082786,0.00000000
-4.58929465,4.28237683,0.02457476,0.63339746,1.79183431,3.15790315,0.52261209,0.00000000
-4.58329165,4.24166577,0.02444726,0.63792630,1.80606806,3.11129604,0.52454543,0.00000000
-4.57728864,4.19868485,0.02420390,0.64178589,1.81804573,3.06323661,0.52664061,0.00000000
-4.57128564,4.15347318,0.02384952,0.64473055,1.82716445,3.01403757,0.52889816,0.00000000
-4.56528264,4.10616901,0.02339089,0.64654423,1.83291146,2.96407472,0.53130591,0.00000000
-4.55927964,4.05700644,0.02283652,0.64704590,1.83487355,2.91377846,0.53383898,0.00000000
-4.55327664,4.00630798,0.02219650,0.64609382,1.83274281,2.86362268,0.53646009,0.00000000
-4.54727364,3.95447340,0.02148221,0.64358836,1.82631868,2.81411177,0.53912039,0.00000000
-4.54127064,3.90196575,0.02070601,0.63947334,1.81550659,2.76576621,0.54176065,0.00000000
-4.53526763,3.84929493,0.01988097,0.63373587,1.80031352,2.71910762,0.54431294,0.00000000
-4.52926463,3.79699987,0.01902050,0.62640477,1.78084071,2.67464360,0.54670272,0.00000000
-4.52326163,3.74562978,0.01813803,0.61754752,1.75727430,2.63285313,0.54885116,0.00000000
-4.51725863,3.69572543,0.01724671,0.60726609,1.72987408,2.59417292,0.55067782,0.00000000
-4.51125563,3.64780087,0.01635911,0.59569164,1.69896118,2.55898508,0.55210340,0.00000000
-4.50525263,3.60232644,0.01548695,0.58297853,1.66490503,2.52760651,0.55305261,0.00000000
-4.49924962,3.55971346,0.01464094,0.56929782,1.62811030,2.50028020,0.55345699,0.00000000
-4.49324662,3.52030124,0.01383057,0.55483048,1.58900407,2.47716871,0.55325756,0.00000000
-4.48724362,3.48434686,0.01306409,0.53976079,1.54802395,2.45835004,0.55240734,0.00000000
-4.48124062,3.45201816,0.01234842,0.52427008,1.50560726,2.44381596,0.55087358,0.00000000
-4.47523762,3.42339035,0.01168918,0.50853103,1.46218175,2.43347298,0.54863973,0.00000000
-4.46923462,3.39844653,0.01109082,0.49270295,1.41815811,2.42714616,0.54570716,0.00000000
-4.46323162,3.37708250,0.01055668,0.47692805,1.37392436,2.42458570,0.54209656,0.00000000
-4.45722861,3.35911586,0.01008923,0.46132885,1.32984223,2.42547660,0.53784919,0.00000000
-4.45122561,3.34429953,0.00969023,0.44600686,1.28624569,2.42945101,0.53302790,0.00000000
-4.44522261,3.33233948,0.00936099,0.43104253,1.24344137,2.43610360,0.52771804,0.00000000
-4.43921961,3.32291629,0.00910260,0.41649627,1.20171090,2.44500931,0.52202827,0.00000000
-4.43321661,3.31571003,0.00891616,0.40241063,1.16131492,2.45574331,0.51609123,0.00000000
-4.42721361,3.31042741,0.00880307,0.38881330,1.12249835,2.46790256,0.51006412,0.00000000
-4.42121061,3.30683039,0.00876519,0.37572080,1.08549680,2.48112817,0.50412914,0.00000000
-4.41520760,3.30476462,0.00880506,0.36314255,1.05054341,2.49512769,0.49849356,0.00000000
-4.40920460,3.30418654,0.00892604,0.35108512,1.01787592,2.50969632,0.49338948,0.00000000
-4.40320160,3.30518718,0.00913242,0.33955632,0.98774323,2.52473575,0.48907297,0.00000000
-4.39719860,3.30801131,0.00942945,0.32856891,0.96041111,2.54026961,0.48582249,0.00000000
-4.39119560,3.31307019,0.00982332,0.31814366,0.93616644,2.55645430,0.48393640,0.00000000
-4.38519260,3.32094659,0.01032108,0.30831164,0.91531952,2.57358409,0.48372932,0.00000000
-4.37918959,3.33239090,0.01093048,0.29911545,0.89820422,2.59208981,0.48552734,0.00000000
-4.37318659,3.34830764,0.01165973,0.29060941,0.88517536,2.61253035,0.48966185,0.00000000
-4.36718359,3.36973216,0.01251722,0.28285867,0.87660343,2.63557700,0.49646213,0.00000000
-4.36118059,3.39779756,0.01351116,0.27593718,0.87286648,2.66199049,0.50624655,0.00000000
-4.35517759,3.43369297,0.01464913,0.26992476,0.87433930,2.69259158,0.51931279,0.00000000
-4.34917459,3.47861433,0.01593766,0.26490329,0.88138018,2.72822599,0.53592715,0.00000000
-4.34317159,3.53370957,0.01738176,0.26095225,0.89431570,2.76972506,0.55631331,0.00000000
-4.33716858,3.60002059,0.01898437,0.25814400,0.91342408,2.81786394,0.58064101,0.00000000
-4.33116558,3.67842467,0.02074590,0.25653876,0.93891785,2.87331909,0.60901514,0.00000000
-4.32516258,3.76957792,0.02266380,0.25617987,0.97092663,2.93662707,0.64146563,0.00000000
-4.31915958,3.87386392,0.02473210,0.25708943,1.00948075,3.00814700,0.67793883,0.00000000
-4.31315658,3.99134993,0.02694115,0.25926455,1.05449672,3.08802820,0.71829075,0.00000000
-4.30715358,4.12175334,0.02927731,0.26267460,1.10576531,3.17618513,0.76228272,0.00000000
