energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-5.38169085,3.52683100,0.00825367,0.63951239,0.65490031,0.65065519,3.03506798,1.11854606,0.01866502,1.05631111
-5.37568784,3.50767318,0.00842816,0.62486261,0.66046154,0.66032786,2.97132285,1.10610228,0.01898997,1.06651795
-5.36968484,3.49038811,0.00859785,0.61058252,0.66639813,0.67137790,2.90527661,1.09390443,0.01934472,1.07752805
-5.36368184,3.47547654,0.00876236,0.59689341,0.67276295,0.68375031,2.83788166,1.08214356,0.01973290,1.08932691
-5.35767884,3.46335392,0.00892100,0.58399648,0.67960189,0.69735736,2.77006181,1.07098757,0.02015694,1.10187789
-5.35167584,3.45434103,0.00907275,0.57206884,0.68695117,0.71207954,2.70269653,1.06057899,0.02061785,1.11512159
-5.34567284,3.44865349,0.00921622,0.56125963,0.69483387,0.72776646,2.63660473,1.05103242,0.02111498,1.12897435
-5.33966983,3.44639062,0.00934968,0.55168636,0.70325589,0.74423779,2.57252813,1.04243170,0.02164587,1.14332626
-5.33366683,3.44752434,0.00947104,0.54343159,0.71220165,0.76128446,2.51111486,1.03482683,0.02220618,1.15803875
-5.32766383,3.45188913,0.00957790,0.53654016,0.72162978,0.77867010,2.45290380,1.02823101,0.02278965,1.17294221
-5.32166083,3.45917409,0.00966762,0.53101708,0.73146936,0.79613308,2.39831057,1.02261796,0.02338814,1.18783407
-5.31565783,3.46891842,0.00973740,0.52682633,0.74161685,0.81338924,2.34761586,1.01791989,0.02399179,1.20247779
-5.30965483,3.48051138,0.00978433,0.52389076,0.75193437,0.83013549,2.30095704,1.01402652,0.02458921,1.21660303
-5.30365183,3.49319767,0.00980556,0.52209317,0.76224942,0.84605429,2.25832390,1.01078533,0.02516784,1.22990763
-5.29764882,3.50608910,0.00979837,0.52127874,0.77235644,0.86081927,2.21955898,1.00800348,0.02571425,1.24206135
-5.29164582,3.51818276,0.00976027,0.52125881,0.78202019,0.87410170,2.18436313,1.00545144,0.02621461,1.25271174
-5.28564282,3.52838576,0.00968917,0.52181599,0.79098115,0.88557794,2.15230630,1.00286854,0.02665515,1.26149200
-5.27963982,3.53554596,0.00958345,0.52271056,0.79896265,0.89493748,2.12284358,0.99997031,0.02702263,1.26803070
-5.27363682,3.53848782,0.00944202,0.52368786,0.80567957,0.90189136,2.09533590,0.99645745,0.02730483,1.27196302
-5.26763382,3.53605203,0.00926446,0.52448653,0.81084825,0.90618076,2.06907473,0.99202625,0.02749101,1.27294301
-5.26163082,3.52713721,0.00905104,0.52484723,0.81419717,0.90758512,2.04330978,0.98637987,0.02757234,1.27065647
-5.25562781,3.51074185,0.00880272,0.52452147,0.81547780,0.90592973,2.01727841,0.97924014,0.02754219,1.26483359
-5.24962481,3.48600445,0.00852122,0.52328029,0.81447515,0.90109213,1.99023543,0.97035929,0.02739645,1.25526086
-5.24362181,3.45223986,0.00820892,0.52092216,0.81101749,0.89300716,1.96148194,0.95953100,0.02713368,1.24179158
-5.23761881,3.40897005,0.00786888,0.51728004,0.80498461,0.88167032,1.93039177,0.94660019,0.02675516,1.22435438
-5.23161581,3.35594772,0.00750473,0.51222701,0.79631430,0.86713927,1.89643438,0.93147116,0.02626488,1.20295930
-5.22561281,3.29317155,0.00712059,0.50568043,0.78500664,0.84953339,1.85919321,0.91411351,0.02566938,1.17770109
-5.21960980,3.22089241,0.00672099,0.49760430,0.77112593,0.82903131,1.81837864,0.89456558,0.02497755,1.14875961
-5.21360680,3.13961023,0.00631072,0.48800984,0.75480012,0.80586673,1.77383536,0.87293527,0.02420031,1.11639722
-5.20760380,3.05006187,0.00589475,0.47695417,0.73621784,0.78032255,1.72554383,0.84939815,0.02335025,1.08095347
-5.20160080,2.95320065,0.00547810,0.46453740,0.71562309,0.75272364,1.67361623,0.82419294,0.02244123,1.04283728
-5.19559780,2.85016873,0.00506573,0.45089804,0.69330813,0.72342877,1.61828735,0.79761466,0.02148794,1.00251710
-5.18959480,2.74226372,0.00466242,0.43620726,0.66960457,0.69282181,1.55990120,0.77000575,0.02050550,0.96050955
-5.18359180,2.63090142,0.00427272,0.42066204,0.64487348,0.66130284,1.49889428,0.74174557,0.01950902,0.91736711
-5.17758879,2.51757615,0.00390082,0.40447776,0.61949472,0.62927948,1.43577665,0.71323881,0.01851327,0.87366553
-5.17158579,2.40382084,0.00355055,0.38788052,0.59385613,0.59715867,1.37111172,0.68490342,0.01753231,0.82999138
-5.16558279,2.29116819,0.00322528,0.37109943,0.56834293,0.56533945,1.30549599,0.65715836,0.01657927,0.78693030
-5.15957979,2.18111464,0.00292792,0.35435933,0.54332782,0.53420656,1.23953953,0.63041194,0.01566611,0.74505639
-5.15357679,2.07508818,0.00266090,0.33787419,0.51916206,0.50412543,1.17384809,0.60505095,0.01480352,0.70492293
-5.14757379,1.97442091,0.00242617,0.32184131,0.49616782,0.47543821,1.10900743,0.58143113,0.01400084,0.66705466
-5.14157079,1.88032686,0.00222520,0.30643667,0.47463195,0.44846099,1.04557023,0.55986914,0.01326603,0.63194159
-5.13556778,1.79388525,0.00205898,0.29181131,0.45480127,0.42348207,0.98404586,0.54063629,0.01260577,0.60003437
-5.12956478,1.71602904,0.00192804,0.27808902,0.43687940,0.40076105,0.92489292,0.52395410,0.01202545,0.57174084
-5.12356178,1.64753841,0.00183250,0.26536515,0.42102504,0.38052858,0.86851453,0.50999165,0.01152936,0.54742373
-5.11755878,1.58903847,0.00177204,0.25370649,0.40735154,0.36298642,0.81525600,0.49886480,0.01112076,0.52739910
-5.11155578,1.54100062,0.00174594,0.24315227,0.39592775,0.34830777,0.76540454,0.49063693,0.01080201,0.51193509
-5.10555278,1.50374652,0.00175308,0.23371592,0.38677972,0.33663739,0.71919063,0.48532117,0.01057471,0.50125102
-5.09954977,1.47745414,0.00179198,0.22538757,0.37989326,0.32809158,0.67679061,0.48288390,0.01043977,0.49551612
-5.09354677,1.46216490,0.00186075,0.21813714,0.37521711,0.32275771,0.63833011,0.48324911,0.01039750,0.49484816
-5.08754377,1.45779140,0.00195716,0.21191769,0.37266641,0.32069336,0.60388791,0.48630357,0.01044762,0.49931155
-5.08154077,1.46412521,0.00207862,0.20666911,0.37212653,0.32192496,0.57350008,0.49190246,0.01058928,0.50891503
-5.07553777,1.48084441,0.00222218,0.20232171,0.37345692,0.32644608,0.54716402,0.49987525,0.01082104,0.52360903
-5.06953477,1.50752070,0.00238457,0.19879984,0.37649504,0.33421547,0.52484243,0.51003160,0.01114079,0.54328290
-5.06353177,1.54362622,0.00256224,0.19602528,0.38106018,0.34515498,0.50646703,0.52216722,0.01154566,0.56776221
-5.05752876,1.58854002,0.00275136,0.19392032,0.38695722,0.35914771,0.49194205,0.53606932,0.01203194,0.59680646
-5.05152576,1.64155479,0.00294789,0.19241049,0.39398022,0.37603650,0.48114754,0.55152188,0.01259492,0.63010763
-5.04552276,1.70188392,0.00314765,0.19142693,0.40191600,0.39562308,0.47394253,0.56831035,0.01322885,0.66728984
-5.03951976,1.76866953,0.00334639,0.19090826,0.41054747,0.41766812,0.47016817,0.58622589,0.01392677,0.70791061
-5.03351676,1.84099171,0.00353983,0.19080213,0.41965701,0.44189244,0.46965075,0.60506917,0.01468053,0.75146387
-5.02751376,1.91787937,0.00372382,0.19106621,0.42902973,0.46797942,0.47220484,0.62465356,0.01548068,0.79738510
-5.02151076,1.99832299,0.00389440,0.19166892,0.43845666,0.49557884,0.47763640,0.64480791,0.01631655,0.84505870
-5.01550775,2.08128918,0.00404789,0.19258965,0.44773793,0.52431219,0.48574588,0.66537877,0.01717633,0.89382754
-5.00950475,2.16573716,0.00418101,0.19381874,0.45668585,0.55377923,0.49633125,0.68623213,0.01804717,0.94300471
-5.00350175,2.25063675,0.00429094,0.19535701,0.46512788,0.58356592,0.50919087,0.70725462,0.01891545,0.99188710
-4.99749875,2.33498752,0.00437541,0.19721510,0.47290941,0.61325328,0.52412599,0.72835419,0.01976699,1.03977053
-4.99149575,2.41783827,0.00443280,0.19941245,0.47989632,0.64242702,0.54094292,0.74946024,0.02058740,1.08596587
-4.98549275,2.49830636,0.00446209,0.20197595,0.48597721,0.67068753,0.55945446,0.77052309,0.02136244,1.12981559
-4.97948974,2.57559566,0.00446298,0.20493844,0.49106513,0.69765986,0.57948070,0.79151276,0.02207839,1.17071011
-4.97348674,2.64901252,0.00443582,0.20833680,0.49509883,0.72300324,0.60084894,0.81241706,0.02272246,1.20810324
-4.96748374,2.71797859,0.00438163,0.21220988,0.49804330,0.74641974,0.62339277,0.83323892,0.02328320,1.24152594
-4.96148074,2.78203990,0.00430201,0.21659605,0.49988971,0.76766168,0.64695016,0.85399288,0.02375085,1.27059798
-4.95547774,2.84087135,0.00419911,0.22153067,0.50065444,0.78653739,0.67136082,0.87470096,0.02411763,1.29503675
-4.94947474,2.89427641,0.00407552,0.22704324,0.50037742,0.80291518,0.69646277,0.89538771,0.02437804,1.31466290
-4.94347174,2.94218163,0.00393417,0.23315453,0.49911962,0.81672511,0.72208844,0.91607488,0.02452904,1.32940257
-4.93746873,2.98462638,0.00377825,0.23987358,0.49695991,0.82795879,0.74806056,0.93677565,0.02457010,1.33928605
-4.93146573,3.02174803,0.00361104,0.24719493,0.49399125,0.83666690,0.77418813,0.95748881,0.02450325,1.34444293
-4.92546273,3.05376352,0.00343588,0.25509585,0.49031645,0.84295483,0.80026274,0.97819312,0.02433295,1.34509412
-4.91945973,3.08094819,0.00325598,0.26353415,0.48604361,0.84697657,0.82605584,0.99884226,0.02406596,1.34154103
-4.91345673,3.10361328,0.00307440,0.27244637,0.48128158,0.84892713,0.85131708,1.01936060,0.02371104,1.33415251
-4.90745373,3.12208314,0.00289392,0.28174667,0.47613542,0.84903395,0.87577406,1.03964030,0.02327868,1.32335016
-4.90145073,3.13667377,0.00271699,0.29132653,0.47070239,0.84754763,0.89913390,1.05953985,0.02278068,1.30959272
-4.89544772,3.14767381,0.00254570,0.30105544,0.46506836,0.84473253,0.92108654,1.07888447,0.02222984,1.29336034
-4.88944472,3.15532919,0.00238173,0.31078248,0.45930503,0.84085749,0.94130998,1.09746846,0.02163950,1.27513918
-4.88344172,3.15983214,0.00222635,0.32033899,0.45346801,0.83618719,0.95947725,1.11505950,0.02102317,1.25540720
-4.87743872,3.16131529,0.00208046,0.32954229,0.44759581,0.83097435,0.97526498,1.13140496,0.02039417,1.23462150
-4.87143572,3.15985094,0.00194458,0.33820022,0.44170985,0.82545311,0.98836310,1.14623992,0.01976531,1.21320750
-4.86543272,3.15545522,0.00181888,0.34611652,0.43581532,0.81983364,0.99848541,1.15929660,0.01914860,1.19155047
-4.85942971,3.14809684,0.00170328,0.35309680,0.42990297,0.81429810,1.00538028,1.17031482,0.01855503,1.16998914
-4.85342671,3.13770924,0.00159745,0.35895477,0.42395142,0.80899791,1.00884098,1.17905287,0.01799440,1.14881163
-4.84742371,3.12420535,0.00150091,0.36351862,0.41793020,0.80405235,1.00871514,1.18529827,0.01747519,1.12825336
-4.84142071,3.10749354,0.00141304,0.36663705,0.41180281,0.79954818,1.00491253,1.18887783,0.01700448,1.10849684
-4.83541771,3.08749340,0.00133318,0.36818483,0.40553009,0.79554030,0.99741091,1.18966626,0.01658793,1.08967283
-4.82941471,3.06415031,0.00126065,0.36806757,0.39907329,0.79205312,0.98625929,1.18759305,0.01622975,1.07186279
-4.82341171,3.03744752,0.00119479,0.36622529,0.39239688,0.78908264,0.97157860,1.18264691,0.01593271,1.05510212
-4.81740870,3.00741494,0.00113499,0.36263495,0.38547082,0.78659891,0.95355931,1.17487761,0.01569816,1.03938398
-4.81140570,2.97413414,0.00108072,0.35731140,0.37827233,0.78454885,0.93245636,1.16439509,0.01552608,1.02466350
-4.80540270,2.93773919,0.00103152,0.35030702,0.37078688,0.78285939,0.90858136,1.15136566,0.01541506,1.01086207
-4.79939970,2.89841365,0.00098705,0.34170995,0.36300862,0.78144068,0.88229259,1.13600572,0.01536240,0.99787188
-4.79339670,2.85638391,0.00094702,0.33164094,0.35494018,0.78018963,0.85398315,1.11857311,0.01536408,0.98556041
-4.78739370,2.81190987,0.00091121,0.32024913,0.34659190,0.77899346,0.82406792,1.09935674,0.01541485,0.97377507
-4.78139070,2.76527351,0.00087946,0.30770685,0.33798071,0.77773352,0.79296998,1.07866498,0.01550825,0.96234793
-4.77538769,2.71676671,0.00085164,0.29420380,0.32912876,0.77628916,0.76110713,1.05681349,0.01563675,0.95110070
-4.76938469,2.66667914,0.00082763,0.27994079,0.32006189,0.77454179,0.72887919,1.03411322,0.01579176,0.93984987
-4.76338169,2.61528718,0.00080730,0.26512343,0.31080817,0.77237885,0.69665667,1.01085912,0.01596385,0.92841213
-4.75737869,2.56284485,0.00079048,0.24995606,0.30139666,0.76969779,0.66477122,0.98732033,0.01614289,0.91660992
-4.75137569,2.50957716,0.00077697,0.23463605,0.29185628,0.76640979,0.63350844,0.96373211,0.01631825,0.90427705
-4.74537269,2.45567635,0.00076650,0.21934881,0.28221521,0.76244305,0.60310301,0.94029010,0.01647907,0.89126426
-4.73936968,2.40130099,0.00075876,0.20426367,0.27250045,0.75774556,0.57373649,0.91714696,0.01661451,0.87744432
-4.73336668,2.34657792,0.00075335,0.18953063,0.26273785,0.75228700,0.54553749,0.89441157,0.01671406,0.86271673
-4.72736368,2.29160633,0.00074983,0.17527820,0.25295235,0.74605970,0.51858421,0.87215049,0.01676785,0.84701137
-4.72136068,2.23646371,0.00074770,0.16161219,0.24316850,0.73907853,0.49290892,0.85039174,0.01676695,0.83029120
-4.71535768,2.18121269,0.00074644,0.14861542,0.23341106,0.73137956,0.46850399,0.82913016,0.01670367,0.81255352
-4.70935468,2.12590814,0.00074549,0.13634832,0.22370565,0.72301752,0.44532912,0.80833429,0.01657181,0.79382980
-4.70335168,2.07060381,0.00074429,0.12485023,0.21407932,0.71406213,0.42331907,0.78795391,0.01636688,0.77418397
-4.69734867,2.01535785,0.00074231,0.11414127,0.20456098,0.70459348,0.40239171,0.76792800,0.01608626,0.75370913
-4.69134567,1.96023675,0.00073902,0.10422461,0.19518158,0.69469667,0.38245569,0.74819244,0.01572929,0.73252295
-4.68534267,1.90531745,0.00073399,0.09508901,0.18597404,0.68445594,0.36341746,0.72868706,0.01529729,0.71076183
-4.67933967,1.85068748,0.00072681,0.08671144,0.17697295,0.67394886,0.34518740,0.70936167,0.01479351,0.68857428
-4.67333667,1.79644331,0.00071719,0.07905971,0.16821387,0.66324071,0.32768476,0.69018079,0.01422303,0.66611379
-4.66733367,1.74268719,0.00070492,0.07209493,0.15973255,0.65237963,0.31084130,0.67112687,0.01359253,0.64353169
-4.66133067,1.68952284,0.00068986,0.06577382,0.15156389,0.64139281,0.29460367,0.65220199,0.01291008,0.62097039
-4.65532766,1.63705074,0.00067201,0.06005072,0.14374084,0.63028401,0.27893455,0.63342795,0.01218484,0.59855743
-4.64932466,1.58536325,0.00065145,0.05487936,0.13629323,0.61903268,0.26381272,0.61484510,0.01142675,0.57640067
-4.64332166,1.53454051,0.00062832,0.05021434,0.12924679,0.60759473,0.24923217,0.59650987,0.01064619,0.55458496
