energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up
-5.43571786,0.67529990,0.06703159,0.00100821,0.63393399,0.21433454,0.00370856,0.42035246
-5.42971486,0.65883781,0.06457404,0.00099889,0.61818799,0.21105258,0.00382073,0.41192847
-5.42371186,0.64614156,0.06256954,0.00099313,0.60723777,0.20889176,0.00397596,0.40575273
-5.41770885,0.63749855,0.06105739,0.00099171,0.60142018,0.20790552,0.00417915,0.40198431
-5.41170585,0.63319293,0.06007733,0.00099539,0.60103014,0.20814961,0.00443533,0.40078046
-5.40570285,0.63349532,0.05966818,0.00100496,0.60631079,0.20967954,0.00474952,0.40229101
-5.39969985,0.63865270,0.05986643,0.00102115,0.61744449,0.21254793,0.00512658,0.40665280
-5.39369685,0.64887862,0.06070498,0.00104466,0.63454479,0.21680201,0.00557104,0.41398429
-5.38769385,0.66434440,0.06221200,0.00107606,0.65764997,0.22248137,0.00608687,0.42438056
-5.38169085,0.68517124,0.06440986,0.00111585,0.68671793,0.22961597,0.00667731,0.43790889
-5.37568784,0.71142376,0.06731426,0.00116438,0.72162297,0.23822462,0.00734464,0.45460507
-5.36968484,0.74310491,0.07093348,0.00122186,0.76215432,0.24831371,0.00809001,0.47447054
-5.36368184,0.78015229,0.07526772,0.00128836,0.80801650,0.25987645,0.00891319,0.49747029
-5.35767884,0.82243603,0.08030873,0.00136379,0.85883159,0.27289230,0.00981245,0.52353155
-5.35167584,0.86975798,0.08603940,0.00144792,0.91414318,0.28732679,0.01078437,0.55254331
-5.34567284,0.92185216,0.09243372,0.00154038,0.97342204,0.30313138,0.01182374,0.58435634
-5.33966983,0.97838644,0.09945678,0.00164067,1.03607318,0.32024358,0.01292352,0.61878386
-5.33366683,1.03896522,0.10706500,0.00174817,1.10144429,0.33858697,0.01407477,0.65560269
-5.32766383,1.10313299,0.11520655,0.00186219,1.16883520,0.35807134,0.01526671,0.69455471
-5.32166083,1.17037886,0.12382194,0.00198195,1.23750828,0.37859278,0.01648685,0.73534882
-5.31565783,1.24014190,0.13284485,0.00210664,1.30669955,0.40003377,0.01772111,0.77766318
-5.30965483,1.31181731,0.14220314,0.00223544,1.37563041,0.42226342,0.01895408,0.82114804
-5.30365183,1.38476366,0.15182003,0.00236750,1.44351968,0.44513780,0.02016927,0.86542894
-5.29764882,1.45831106,0.16161548,0.00250202,1.50959606,0.46850066,0.02134950,0.91011081
-5.29164582,1.53177064,0.17150774,0.00263826,1.57311083,0.49218459,0.02247730,0.95478271
-5.28564282,1.60444518,0.18141495,0.00277550,1.63335069,0.51601266,0.02353527,0.99902374
-5.27963982,1.67564116,0.19125686,0.00291314,1.68965068,0.53980094,0.02450664,1.04240987
-5.27363682,1.74468219,0.20095658,0.00305065,1.74140723,0.56336172,0.02537563,1.08452214
-5.26763382,1.81092360,0.21044229,0.00318761,1.78809092,0.58650768,0.02612801,1.12495588
-5.26163082,1.87376819,0.21964879,0.00332367,1.82925913,0.60905686,0.02675147,1.16333115
-5.25562781,1.93268259,0.22851893,0.00345862,1.86456809,0.63083847,0.02723602,1.19930393
-5.24962481,1.98721398,0.23700484,0.00359230,1.89378403,0.65169933,0.02757439,1.23257803
-5.24362181,2.03700635,0.24506877,0.00372468,1.91679325,0.67151068,0.02776226,1.26291710
-5.23761881,2.08181585,0.25268371,0.00385577,1.93361045,0.69017517,0.02779846,1.29015625
-5.23161581,2.12152424,0.25983350,0.00398565,1.94438490,0.70763344,0.02768510,1.31421279
-5.22561281,2.15614978,0.26651272,0.00411446,1.94940401,0.72387027,0.02742758,1.33509539
-5.21960980,2.18585478,0.27272598,0.00424236,1.94909377,0.73891944,0.02703453,1.35291103
-5.21360680,2.21094896,0.27848708,0.00436952,1.94401558,0.75286730,0.02651761,1.36786913
-5.20760380,2.23188822,0.28381761,0.00449611,1.93485921,0.76585440,0.02589131,1.38028235
-5.20160080,2.24926826,0.28874549,0.00462228,1.92243167,0.77807508,0.02517257,1.39056367
-5.19559780,2.26381286,0.29330315,0.00474813,1.90764181,0.78977468,0.02438043,1.39921950
-5.18959480,2.27635693,0.29752573,0.00487372,1.89148098,0.80124429,0.02353554,1.40683865
-5.18359180,2.28782448,0.30144923,0.00499905,1.87499993,0.81281320,0.02265968,1.41407745
-5.17758879,2.29920208,0.30510868,0.00512404,1.85928253,0.82483898,0.02177526,1.42164120
-5.17158579,2.31150872,0.30853658,0.00524852,1.84541697,0.83769561,0.02090474,1.43026258
-5.16558279,2.32576275,0.31176151,0.00537225,1.83446540,0.85176007,0.02007013,1.44067758
-5.15957979,2.34294735,0.31480704,0.00549490,1.82743289,0.86739770,0.01929245,1.45360001
-5.15357679,2.36397559,0.31769103,0.00561606,1.82523684,0.88494720,0.01859123,1.46969528
-5.14757379,2.38965642,0.32042524,0.00573523,1.82867802,0.90470551,0.01798405,1.48955471
-5.14157079,2.42066303,0.32301530,0.00585185,1.83841412,0.92691363,0.01748611,1.51367128
-5.13556778,2.45750466,0.32546104,0.00596528,1.85493708,0.95174359,0.01710986,1.54241780
-5.12956478,2.50050313,0.32775703,0.00607482,1.87855497,0.97928755,0.01686468,1.57602857
-5.12356178,2.54977504,0.32989348,0.00617972,1.90937915,1.00954925,0.01675669,1.61458523
-5.11755878,2.60522040,0.33185717,0.00627919,1.94731739,1.04243847,0.01678850,1.65800749
-5.11155578,2.66651836,0.33363256,0.00637240,1.99207321,1.07776867,0.01695917,1.70604923
-5.10555278,2.73313017,0.33520295,0.00645851,2.04315161,1.11525808,0.01726419,1.75830025
-5.09954977,2.80430961,0.33655156,0.00653664,2.09987112,1.15453430,0.01769557,1.81419373
-5.09354677,2.87912055,0.33766256,0.00660595,2.16138175,1.19514227,0.01824200,1.87301921
-5.08754377,2.95646121,0.33852206,0.00666555,2.22668840,1.23655550,0.01888909,1.93394080
-5.08154077,3.03509436,0.33911885,0.00671464,2.29467886,1.27819001,0.01961976,1.99601985
-5.07553777,3.11368259,0.33944510,0.00675240,2.36415566,1.31942069,0.02041464,2.05824157
-5.06953477,3.19082734,0.33949689,0.00677810,2.43387042,1.35959938,0.02125260,2.11954446
-5.06353177,3.26511049,0.33927459,0.00679108,2.50255982,1.39807399,0.02211129,2.17885159
-5.05752876,3.33513699,0.33878316,0.00679079,2.56898171,1.43420807,0.02296781,2.23510254
-5.05152576,3.39957706,0.33803227,0.00677680,2.63195021,1.46739979,0.02379934,2.28728491
-5.04552276,3.45720623,0.33703642,0.00674883,2.69036844,1.49709998,0.02458380,2.33446401
-5.03951976,3.50694205,0.33581492,0.00670681,2.74325783,1.52282809,0.02530053,2.37580990
-5.03351676,3.54787567,0.33439178,0.00665084,2.78978286,1.54418586,0.02593089,2.41062043
-5.02751376,3.57929746,0.33279554,0.00658130,2.82927036,1.56086779,0.02645886,2.43833966
-5.02151076,3.60071539,0.33105901,0.00649880,2.86122279,1.57266832,0.02687146,2.45857086
-5.01550775,3.61186566,0.32921886,0.00640421,2.88532492,1.57948529,0.02715919,2.47108372
-5.00950475,3.61271518,0.32731518,0.00629871,2.90144405,1.58131971,0.02731624,2.47581550
-5.00350175,3.60345591,0.32539088,0.00618372,2.90962364,1.57827195,0.02734067,2.47286633
-4.99749875,3.58449147,0.32349094,0.00606094,2.91007105,1.57053448,0.02723436,2.46248892
-4.99149575,3.55641666,0.32166162,0.00593230,2.90313994,1.55838182,0.02700290,2.44507339
-4.98549275,3.51999109,0.31994949,0.00579992,2.88930842,1.54215802,0.02665530,2.42112796
-4.97948974,3.47610812,0.31840044,0.00566612,2.86915394,1.52226250,0.02620365,2.39125656
-4.97348674,3.42576061,0.31705864,0.00553328,2.84332637,1.49913486,0.02566257,2.35613448
-4.96748374,3.37000517,0.31596537,0.00540384,2.81252035,1.47323937,0.02504875,2.31648324
-4.96148074,3.30992647,0.31515803,0.00528025,2.77744841,1.44504991,0.02438028,2.27304584
-4.95547774,3.24660310,0.31466906,0.00516483,2.73881591,1.41503598,0.02367607,2.22656343
-4.94947474,3.18107656,0.31452502,0.00505978,2.69729888,1.38365024,0.02295523,2.17775444
-4.94347174,3.11432425,0.31474573,0.00496705,2.65352561,1.35131813,0.02223648,2.12729685
-4.93746873,3.04723762,0.31534357,0.00488836,2.60806250,1.31842967,0.02153767,2.07581422
-4.93146573,2.98060580,0.31632292,0.00482505,2.56140452,1.28533376,0.02087529,2.02386573
-4.92546273,2.91510508,0.31767971,0.00477813,2.51397035,1.25233482,0.02026416,1.97194031
-4.91945973,2.85129411,0.31940121,0.00474820,2.46610190,1.21969172,0.01971715,1.92045476
-4.91345673,2.78961436,0.32146585,0.00473545,2.41806779,1.18761866,0.01924503,1.86975538
-4.90745373,2.73039535,0.32384327,0.00473965,2.37007031,1.15628781,0.01885644,1.82012276
-4.90145073,2.67386379,0.32649450,0.00476019,2.32225486,1.12583317,0.01855789,1.77177888
-4.89544772,2.62015569,0.32937225,0.00479604,2.27472132,1.09635536,0.01835392,1.72489605
-4.88944472,2.56933047,0.33242134,0.00484586,2.22753638,1.06792690,0.01824723,1.67960672
-4.88344172,2.52138621,0.33557933,0.00490800,2.18074610,1.04059764,0.01823896,1.63601363
-4.87743872,2.47627501,0.33877724,0.00498056,2.13438796,1.01439996,0.01832888,1.59419961
-4.87143572,2.43391772,0.34194053,0.00506145,2.08850183,0.98935355,0.01851569,1.55423646
-4.86543272,2.39421750,0.34499015,0.00514846,2.04313941,0.96546959,0.01879724,1.51619251
-4.85942971,2.35707150,0.34784393,0.00523932,1.99837177,0.94275411,0.01917076,1.48013852
-4.85342671,2.32238049,0.35041800,0.00533176,1.95429483,0.92121062,0.01963298,1.44615183
-4.84742371,2.29005621,0.35262853,0.00542357,1.91103270,0.90084188,0.02018033,1.41431862
-4.84142071,2.26002637,0.35439360,0.00551268,1.86873898,0.88165096,0.02080893,1.38473434
-4.83541771,2.23223745,0.35563511,0.00559718,1.82759601,0.86364162,0.02151465,1.35750261
-4.82941471,2.20665536,0.35628089,0.00567535,1.78781247,0.84681812,0.02229304,1.33273259
-4.82341171,2.18326443,0.35626675,0.00574576,1.74961935,0.83118464,0.02313920,1.31053527
-4.81740870,2.16206478,0.35553847,0.00580721,1.71326475,0.81674433,0.02404774,1.29101899
-4.81140570,2.14306869,0.35405368,0.00585881,1.67900762,0.80349827,0.02501252,1.27428436
-4.80540270,2.12629610,0.35178345,0.00589997,1.64711089,0.79144431,0.02602661,1.26041917
-4.79939970,2.11176978,0.34871367,0.00593037,1.61783404,0.78057601,0.02708204,1.24949330
-4.79339670,2.09951034,0.34484592,0.00594999,1.59142555,0.77088167,0.02816975,1.24155414
-4.78739370,2.08953152,0.34019803,0.00595907,1.56811536,0.76234367,0.02927949,1.23662265
-4.78139070,2.08183589,0.33480407,0.00595811,1.54810758,0.75493802,0.03039984,1.23469021
-4.77538769,2.07641120,0.32871383,0.00594779,1.53157366,0.74863424,0.03151819,1.23571649
-4.76938469,2.07322761,0.32199191,0.00592903,1.51864622,0.74339563,0.03262093,1.23962828
-4.76338169,2.07223566,0.31471618,0.00590286,1.50941367,0.73917979,0.03369360,1.24631945
-4.75737869,2.07336526,0.30697589,0.00587045,1.50391576,0.73593946,0.03472116,1.25565186
-4.75137569,2.07652539,0.29886945,0.00583306,1.50214028,0.73362364,0.03568831,1.26745717
-4.74537269,2.08160469,0.29050182,0.00579198,1.50402091,0.73217885,0.03657985,1.28153952
-4.73936968,2.08847257,0.28198181,0.00574854,1.50943637,0.73155044,0.03738110,1.29767877
-4.73336668,2.09698087,0.27341924,0.00570405,1.51821084,0.73168399,0.03807826,1.31563426
-4.72736368,2.10696585,0.26492216,0.00565975,1.53011579,0.73252652,0.03865886,1.33514879
-4.72136068,2.11825030,0.25659414,0.00561682,1.54487310,0.73402754,0.03911210,1.35595280
-4.71535768,2.13064574,0.24853187,0.00557636,1.56215943,0.73613984,0.03942917,1.37776844
-4.70935468,2.14395461,0.24082300,0.00553931,1.58161179,0.73881987,0.03960355,1.40031347
-4.70335168,2.15797224,0.23354441,0.00550650,1.60283421,0.74202779,0.03963116,1.42330500
-4.69734867,2.17248883,0.22676092,0.00547857,1.62540527,0.74572714,0.03951048,1.44646278
-4.69134567,2.18729116,0.22052447,0.00545603,1.64888639,0.74988404,0.03924255,1.46951225
-4.68534267,2.20216440,0.21487379,0.00543918,1.67283067,0.75446614,0.03883093,1.49218723
-4.67933967,2.21689381,0.20983457,0.00542816,1.69679200,0.75944127,0.03828154,1.51423234
-4.67333667,2.23126663,0.20542012,0.00542293,1.72033426,0.76477585,0.03760242,1.53540518
-4.66733367,2.24507406,0.20163232,0.00542329,1.74304032,0.77043334,0.03680344,1.55547829
-4.66133067,2.25811356,0.19846307,0.00542887,1.76452066,0.77637265,0.03589605,1.57424104
-4.65532766,2.27019130,0.19589586,0.00543917,1.78442124,0.78254675,0.03489282,1.59150144
-4.64932466,2.28112491,0.19390755,0.00545357,1.80243050,0.78890146,0.03380719,1.60708777
-4.64332166,2.29074636,0.19247023,0.00547135,1.81828520,0.79537472,0.03265301,1.62085026
-4.63731866,2.29890489,0.19155300,0.00549173,1.83177501,0.80189613,0.03144428,1.63266259
-4.63131566,2.30546985,0.19112361,0.00551387,1.84274552,0.80838709,0.03019480,1.64242321
-4.62531266,2.31033333,0.19114989,0.00553692,1.85109980,0.81476128,0.02891789,1.65005647
-4.61930965,2.31341226,0.19160086,0.00556006,1.85679821,0.82092572,0.02762619,1.65551335
-4.61330665,2.31464998,0.19244750,0.00558250,1.85985670,0.82678218,0.02633144,1.65877189
-4.60730365,2.31401706,0.19366316,0.00560352,1.86034343,0.83222900,0.02504436,1.65983697
-4.60130065,2.31151123,0.19522348,0.00562247,1.85837399,0.83716324,0.02377455,1.65873975
-4.59529765,2.30715644,0.19710612,0.00563883,1.85410528,0.84148292,0.02253043,1.65553636
-4.58929465,2.30100102,0.19928998,0.00565218,1.84772838,0.84508954,0.02131923,1.65030614
-4.58329165,2.29311505,0.20175433,0.00566222,1.83946056,0.84789046,0.02014697,1.64314927
-4.57728864,2.28358694,0.20447767,0.00566880,1.82953675,0.84980127,0.01901854,1.63418400
-4.57128564,2.27251966,0.20743660,0.00567187,1.81820088,0.85074797,0.01793772,1.62354341
-4.56528264,2.26002652,0.21060466,0.00567152,1.80569721,0.85066888,0.01690725,1.61137202
-4.55927964,2.24622695,0.21395136,0.00566794,1.79226223,0.84951624,0.01592893,1.59782216
-4.55327664,2.23124244,0.21744141,0.00566141,1.77811716,0.84725736,0.01500371,1.58305048
-4.54727364,2.21519283,0.22103428,0.00565232,1.76346149,0.84387547,0.01413178,1.56721446
-4.54127064,2.19819315,0.22468413,0.00564109,1.74846768,0.83937001,0.01331268,1.55046933
-4.53526763,2.18035113,0.22834009,0.00562819,1.73327723,0.83375653,0.01254536,1.53296521
-4.52926463,2.16176545,0.23194699,0.00561411,1.71799822,0.82706617,0.01182835,1.51484482
-4.52326163,2.14252474,0.23544638,0.00559933,1.70270428,0.81934469,0.01115983,1.49624150
-4.51725863,2.12270722,0.23877796,0.00558431,1.68743510,0.81065117,0.01053771,1.47727791
-4.51125563,2.10238101,0.24188115,0.00556947,1.67219830,0.80105642,0.00995975,1.45806499
-4.50525263,2.08160478,0.24469682,0.00555515,1.65697246,0.79064106,0.00942362,1.43870148
-4.49924962,2.06042870,0.24716912,0.00554162,1.64171132,0.77949347,0.00892699,1.41927369
-4.49324662,2.03889551,0.24924709,0.00552903,1.62634867,0.76770764,0.00846762,1.39985564
-4.48724362,2.01704143,0.25088621,0.00551743,1.61080389,0.75538088,0.00804334,1.38050927
-4.48124062,1.99489690,0.25204963,0.00550674,1.59498768,0.74261164,0.00765217,1.36128488
-4.47523762,1.97248689,0.25270901,0.00549675,1.57880790,0.72949733,0.00729228,1.34222149
-4.46923462,1.94983095,0.25284505,0.00548712,1.56217510,0.71613230,0.00696204,1.32334733
-4.46323162,1.92694274,0.25244753,0.00547739,1.54500758,0.70260601,0.00665998,1.30468013
-4.45722861,1.90382930,0.25151501,0.00546696,1.52723575,0.68900139,0.00638481,1.28622751
-4.45122561,1.88049007,0.25005408,0.00545512,1.50880563,0.67539342,0.00613537,1.26798720
-4.44522261,1.85691578,0.24807843,0.00544107,1.48968141,0.66184805,0.00591061,1.24994737
-4.43921961,1.83308746,0.24560757,0.00542396,1.46984688,0.64842133,0.00570952,1.23208685
-4.43321661,1.80897570,0.24266552,0.00540286,1.44930587,0.63515886,0.00553113,1.21437556
-4.42721361,1.78454029,0.23927940,0.00537686,1.42808159,0.62209551,0.00537446,1.19677504
-4.42121061,1.75973044,0.23547813,0.00534504,1.40621507,0.60925542,0.00523847,1.17923908
-4.41520760,1.73448570,0.23129124,0.00530656,1.38376265,0.59665225,0.00512204,1.16171476
-4.40920460,1.70873754,0.22674789,0.00526064,1.36079292,0.58428973,0.00502396,1.14414356
-4.40320160,1.68241166,0.22187617,0.00520665,1.33738304,0.57216234,0.00494292,1.12646286
-4.39719860,1.65543106,0.21670271,0.00514412,1.31361484,0.56025631,0.00487749,1.10860764
-4.39119560,1.62771952,0.21125245,0.00507273,1.28957080,0.54855069,0.00482619,1.09051244
-4.38519260,1.59920562,0.20554884,0.00499239,1.26533022,0.53701867,0.00478743,1.07211343
-4.37918959,1.56982688,0.19961415,0.00490324,1.24096567,0.52562894,0.00475964,1.05335074
-4.37318659,1.53953400,0.19346995,0.00480563,1.21654009,0.51434718,0.00474121,1.03417063
-4.36718359,1.50829477,0.18713776,0.00470015,1.19210446,0.50313762,0.00473060,1.01452781
-4.36118059,1.47609767,0.18063966,0.00458761,1.16769643,0.49196457,0.00472636,0.99438746
-4.35517759,1.44295476,0.17399897,0.00446902,1.14333973,0.48079398,0.00472718,0.97372721
-4.34917459,1.40890382,0.16724072,0.00434560,1.11904460,0.46959485,0.00473188,0.95253861
-4.34317159,1.37400954,0.16039213,0.00421868,1.09480899,0.45834061,0.00473950,0.93082842
-4.33716858,1.33836366,0.15348281,0.00408973,1.07062066,0.44701026,0.00474928,0.90861932
-4.33116558,1.30208417,0.14654486,0.00396028,1.04645985,0.43558938,0.00476068,0.88595016
-4.32516258,1.26531323,0.13961276,0.00383189,1.02230244,0.42407080,0.00477334,0.86287570
-4.31915958,1.22821431,0.13272305,0.00370611,0.99812334,0.41245502,0.00478711,0.83946574
-4.31315658,1.19096820,0.12591392,0.00358440,0.97389991,0.40075033,0.00480199,0.81580370
-4.30715358,1.15376836,0.11922462,0.00346812,0.94961511,0.38897259,0.00481809,0.79198467
