energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.87993997,0.74319301,-0.72493109,0.00763087,-0.00732207,0.14894697,-0.15532191,0.13259696,-0.13118326,0.21484453,-0.21274474,0.03215456,-0.03345875,0.21678540,-0.19652793
-5.87393697,0.75800801,-0.73028017,0.00798549,-0.00738327,0.14733458,-0.15180260,0.13891881,-0.13322681,0.21476169,-0.21018733,0.03165233,-0.03301204,0.22968577,-0.20616146
-5.86793397,0.77633462,-0.73818989,0.00846429,-0.00756146,0.14633281,-0.14869138,0.14744784,-0.13720400,0.21532917,-0.20798488,0.03107074,-0.03245346,0.24409203,-0.21702522
-5.86193097,0.79872572,-0.74917853,0.00906939,-0.00786063,0.14606913,-0.14609770,0.15836390,-0.14329893,0.21669704,-0.20626518,0.03043540,-0.03180261,0.26015739,-0.22928371
-5.85592796,0.82576449,-0.76381481,0.00980191,-0.00828390,0.14668520,-0.14414726,0.17185250,-0.15170424,0.21902819,-0.20517339,0.02977631,-0.03108398,0.27803057,-0.24310626
-5.84992496,0.85804790,-0.78270636,0.01066190,-0.00883346,0.14833409,-0.14298072,0.18810197,-0.16261972,0.22249369,-0.20486947,0.02912725,-0.03032657,0.29785006,-0.25866193
-5.84392196,0.89616767,-0.80648519,0.01164817,-0.00951055,0.15117663,-0.14275165,0.20729970,-0.17625003,0.22726746,-0.20552467,0.02852499,-0.02956331,0.31973824,-0.27611393
-5.83791896,0.94068933,-0.83579057,0.01275824,-0.01031534,0.15537693,-0.14362362,0.22962730,-0.19280142,0.23352022,-0.20731707,0.02800839,-0.02883037,0.34379534,-0.29561355
-5.83191596,0.99213001,-0.87124957,0.01398819,-0.01124683,0.16109733,-0.14576650,0.25525477,-0.21247735,0.24141301,-0.21042653,0.02761736,-0.02816633,0.37009356,-0.31729387
-5.82591296,1.05093562,-0.91345589,0.01533258,-0.01230284,0.16849279,-0.14935200,0.28433381,-0.23547314,0.25109055,-0.21502897,0.02739179,-0.02761119,0.39867160,-0.34126351
-5.81990995,1.11745826,-0.96294760,0.01678439,-0.01347984,0.17770489,-0.15454861,0.31699022,-0.26196942,0.26267464,-0.22129028,0.02737036,-0.02720535,0.42952957,-0.36760049
-5.81390695,1.19193450,-1.02018435,0.01833493,-0.01477289,0.18885572,-0.16151600,0.35331579,-0.29212476,0.27625791,-0.22936009,0.02758940,-0.02698851,0.46262477,-0.39634648
-5.80790395,1.27446536,-1.08552495,0.01997383,-0.01617558,0.20204184,-0.17039910,0.39335970,-0.32606743,0.29189812,-0.23936557,0.02808170,-0.02699856,0.49786809,-0.42750162
-5.80190095,1.36499862,-1.15920578,0.02168909,-0.01767998,0.21732839,-0.18132199,0.43711978,-0.36388654,0.30961328,-0.25140551,0.02887539,-0.02727041,0.53512151,-0.46102008
-5.79589795,1.46331413,-1.24132098,0.02346711,-0.01927658,0.23474373,-0.19438184,0.48453404,-0.40562296,0.32937771,-0.26554482,0.02999284,-0.02783490,0.57419656,-0.49680643
-5.78989495,1.56901266,-1.33180495,0.02529280,-0.02095428,0.25427480,-0.20964307,0.53547273,-0.45126005,0.35111931,-0.28180987,0.03144975,-0.02871772,0.61485393,-0.53471311
-5.78389195,1.68150893,-1.43041791,0.02714971,-0.02270046,0.27586323,-0.22713197,0.58973130,-0.50071499,0.37471807,-0.30018457,0.03325425,-0.02993845,0.65680414,-0.57453896
-5.77788894,1.80002905,-1.53673513,0.02902025,-0.02450101,0.29940265,-0.24683199,0.64702492,-0.55383068,0.40000585,-0.32060753,0.03540627,-0.03150965,0.69970951,-0.61602893
-5.77188594,1.92361289,-1.65014028,0.03088588,-0.02634045,0.32473709,-0.26867999,0.70698465,-0.61036909,0.42676766,-0.34297044,0.03789701,-0.03343612,0.74318728,-0.65887507
-5.76588294,2.05112154,-1.76982359,0.03272742,-0.02820207,0.35166091,-0.29256346,0.76915600,-0.67000620,0.45474418,-0.36711763,0.04070865,-0.03571434,0.78681392,-0.70271887
-5.75987994,2.18125003,-1.89478502,0.03452527,-0.03006811,0.37991998,-0.31831912,0.83300006,-0.73232913,0.48363558,-0.39284703,0.04381437,-0.03833206,0.83013070,-0.74715484
-5.75387694,2.31254530,-2.02384280,0.03625975,-0.03191999,0.40921460,-0.34573297,0.89789749,-0.79683586,0.51310660,-0.41991234,0.04717851,-0.04126813,0.87265042,-0.79173551
-5.74787394,2.44342930,-2.15564756,0.03791142,-0.03373856,0.43920377,-0.37454174,0.96315574,-0.86293782,0.54279265,-0.44802666,0.05075707,-0.04449254,0.91386523,-0.83597770
-5.74187094,2.57222699,-2.28870194,0.03946139,-0.03550437,0.46951106,-0.40443611,1.02801936,-0.92996576,0.57230681,-0.47686722,0.05449851,-0.04796679,0.95325559,-0.87937012
-5.73586793,2.69719873,-2.42138562,0.04089162,-0.03719798,0.49973180,-0.43506538,1.09168360,-0.99717877,0.60124754,-0.50608127,0.05834480,-0.05164440,0.99030015,-0.92138210
-5.72986493,2.81657646,-2.55198533,0.04218525,-0.03880030,0.52944154,-0.46604383,1.15331082,-1.06377670,0.62920697,-0.53529301,0.06223270,-0.05547185,1.02448640,-0.96147352
-5.72386193,2.92860295,-2.67872936,0.04332684,-0.04029285,0.55820554,-0.49695834,1.21204954,-1.12891570,0.65577948,-0.56411120,0.06609531,-0.05938960,1.05532203,-0.99910555
-5.71785893,3.03157300,-2.79982574,0.04430267,-0.04165818,0.58558894,-0.52737738,1.26705550,-1.19172645,0.68057035,-0.59213746,0.06986385,-0.06333353,1.08234659,-1.03375220
-5.71185593,3.12387574,-2.91350322,0.04510094,-0.04288007,0.61116751,-0.55686091,1.31751409,-1.25133484,0.70320432,-0.61897486,0.07346951,-0.06723647,1.10514328,-1.06491241
-5.70585293,3.20403645,-3.01805384,0.04571196,-0.04394391,0.63453842,-0.58497097,1.36266332,-1.30688409,0.72333393,-0.64423665,0.07684545,-0.07102999,1.12335047,-1.09212215
-5.69984992,3.27075690,-3.11187588,0.04612834,-0.04483692,0.65533083,-0.61128258,1.40181641,-1.35755791,0.74064720,-0.66755483,0.07992878,-0.07464622,1.13667265,-1.11496657
-5.69384692,3.32295273,-3.19351578,0.04634508,-0.04554841,0.67321585,-0.63539467,1.43438324,-1.40260352,0.75487480,-0.68858840,0.08266248,-0.07801982,1.14489038,-1.13309154
-5.68784392,3.35978648,-3.26170768,0.04635967,-0.04606993,0.68791558,-0.65694049,1.45988951,-1.44135378,0.76579624,-0.70703099,0.08499725,-0.08108992,1.14786885,-1.14621424
-5.68184092,3.38069515,-3.31540913,0.04617212,-0.04639548,0.69921086,-0.67559732,1.47799290,-1.47324746,0.77324520,-0.72261765,0.08689306,-0.08380190,1.14556475,-1.15413261
-5.67583792,3.38541119,-3.35383168,0.04578502,-0.04652159,0.70694742,-0.69109493,1.48849550,-1.49784677,0.77711371,-0.73513078,0.08832047,-0.08610918,1.13803104,-1.15673301
-5.66983492,3.37397598,-3.37646532,0.04520346,-0.04644737,0.71104032,-0.70322267,1.49135175,-1.51485133,0.77735511,-0.74440484,0.08926163,-0.08797460,1.12541945,-1.15399598
-5.66383192,3.34674514,-3.38309567,0.04443502,-0.04617456,0.71147632,-0.71183484,1.48667175,-1.52410812,0.77398584,-0.75032997,0.08971089,-0.08937163,1.10798042,-1.14599977
-5.65782891,3.30438554,-3.37381336,0.04348964,-0.04570744,0.70831433,-0.71685407,1.47471950,-1.52561672,0.76708580,-0.75285426,0.08967497,-0.09028527,1.08606053,-1.13292138
-5.65182591,3.24786374,-3.34901526,0.04237955,-0.04505285,0.70168366,-0.71827289,1.45590636,-1.51952994,0.75679744,-0.75198483,0.08917275,-0.09071244,1.06009729,-1.11503517
-5.64582291,3.17842636,-3.30939743,0.04111905,-0.04421997,0.69178041,-0.71615312,1.43077989,-1.50614951,0.74332352,-0.74778751,0.08823464,-0.09066210,1.03061152,-1.09270884
-5.63981991,3.09757292,-3.25594017,0.03972436,-0.04322027,0.67886187,-0.71062344,1.40000861,-1.48591736,0.72692347,-0.74038541,0.08690155,-0.09015495,0.99819755,-1.06639715
-5.63381691,3.00702207,-3.18988570,0.03821342,-0.04206729,0.66323943,-0.70187507,1.36436347,-1.45940279,0.70790857,-0.72995628,0.08522356,-0.08922266,0.96351144,-1.03663329
-5.62781391,2.90867237,-3.11270932,0.03660562,-0.04077644,0.64527000,-0.69015591,1.32469666,-1.42728620,0.68663590,-0.71672875,0.08325824,-0.08790684,0.92725775,-1.00401844
-5.62181091,2.80455891,-3.02608512,0.03492153,-0.03936476,0.62534644,-0.67576323,1.28191900,-1.39034018,0.66350127,-0.70097760,0.08106882,-0.08625769,0.89017516,-0.96920974
-5.61580790,2.69680719,-2.93184758,0.03318262,-0.03785073,0.60388730,-0.65903542,1.23697649,-1.34940882,0.63893118,-0.68301825,0.07872222,-0.08433232,0.85302156,-0.93290712
-5.60980490,2.58758581,-2.83195018,0.03141092,-0.03625396,0.58132617,-0.64034291,1.19082735,-1.30538607,0.61337404,-0.66320036,0.07628701,-0.08219298,0.81655889,-0.89583945
-5.60380190,2.47905924,-2.72842250,0.02962872,-0.03459495,0.55810105,-0.62007870,1.14442001,-1.25919422,0.58729089,-0.64190090,0.07383138,-0.07990515,0.78153831,-0.85875038
-5.59779890,2.37334218,-2.62332715,0.02785820,-0.03289476,0.53464414,-0.59864881,1.09867310,-1.21176303,0.56114570,-0.61951673,0.07142124,-0.07753559,0.74868595,-0.82238434
-5.59179590,2.27245662,-2.51871754,0.02612108,-0.03117481,0.51137217,-0.57646288,1.05445773,-1.16401046,0.53539563,-0.59645680,0.06911853,-0.07515045,0.71868970,-0.78747301
-5.58579290,2.17829258,-2.41659765,0.02443829,-0.02945648,0.48867774,-0.55392526,1.01258261,-1.11682535,0.51048140,-0.57313417,0.06697964,-0.07281349,0.69218712,-0.75472257
-5.57978989,2.09257333,-2.31888472,0.02282960,-0.02776089,0.46692177,-0.53142677,0.97378211,-1.07105250,0.48681816,-0.54995800,0.06505422,-0.07058442,0.66975475,-0.72480195
-5.57378689,2.01682571,-2.22737537,0.02131330,-0.02610855,0.44642725,-0.50933731,0.93870721,-1.02748026,0.46478682,-0.52732556,0.06338421,-0.06851758,0.65189879,-0.69833222
-5.56778389,1.95235571,-2.14371565,0.01990586,-0.02451908,0.42747435,-0.48799948,0.90791925,-0.98683066,0.44472646,-0.50561468,0.06200321,-0.06666072,0.63904732,-0.67587713
-5.56178089,1.90022968,-2.06937539,0.01862171,-0.02301091,0.41029697,-0.46772324,0.88188611,-0.94975198,0.42692765,-0.48517641,0.06093614,-0.06505421,0.63154384,-0.65793491
-5.55577789,1.86126083,-2.00562683,0.01747291,-0.02160096,0.39508072,-0.44878176,0.86098040,-0.91681333,0.41162711,-0.46632846,0.06019924,-0.06373041,0.62964214,-0.64493114
-5.54977489,1.83600111,-1.95352748,0.01646900,-0.02030441,0.38196219,-0.43140826,0.84547928,-0.88850101,0.39900374,-0.44934929,0.05980027,-0.06271343,0.63350247,-0.63721274
-5.54377189,1.82473791,-1.91390724,0.01561679,-0.01913440,0.37102952,-0.41579410,0.83556539,-0.86521620,0.38917608,-0.43447304,0.05973901,-0.06201905,0.64318884,-0.63504287
-5.53776888,1.82749546,-1.88735932,0.01492029,-0.01810179,0.36232399,-0.40208776,0.83132853,-0.84727359,0.38220134,-0.42188561,0.06000793,-0.06165501,0.65866741,-0.63859670
-5.53176588,1.84404033,-1.87423498,0.01438058,-0.01721500,0.35584263,-0.39039484,0.83276766,-0.83490050,0.37807590,-0.41172166,0.06059302,-0.06162144,0.67980595,-0.64795802
-5.52576288,1.87389079,-1.87464171,0.01399588,-0.01647975,0.35154148,-0.38077885,0.83979307,-0.82823628,0.37673726,-0.40406295,0.06147472,-0.06191146,0.70637442,-0.66311661
-5.51975988,1.91632958,-1.88844473,0.01376152,-0.01589903,0.34933947,-0.37326275,0.85222858,-0.82733187,0.37806733,-0.39893775,0.06262895,-0.06251197,0.73804668,-0.68396645
-5.51375688,1.97041978,-1.91527161,0.01367010,-0.01547292,0.34912272,-0.36783116,0.86981371,-0.83214920,0.38189695,-0.39632153,0.06402810,-0.06340449,0.77440339,-0.71030485
-5.50775388,2.03502348,-1.95451994,0.01371165,-0.01519864,0.35074899,-0.36443291,0.89220597,-0.84256070,0.38801139,-0.39613883,0.06564201,-0.06456611,0.81493628,-0.74183256
-5.50175088,2.10882301,-2.00536787,0.01387381,-0.01507053,0.35405221,-0.36298414,0.91898346,-0.85834907,0.39615672,-0.39826614,0.06743895,-0.06597038,0.85905395,-0.77815516
-5.49574787,2.19034437,-2.06678769,0.01414214,-0.01508016,0.35884699,-0.36337157,0.94964807,-0.87920728,0.40604673,-0.40253585,0.06938643,-0.06758824,0.90608906,-0.81878581
-5.48974487,2.27798278,-2.13756221,0.01450040,-0.01521648,0.36493287,-0.36545592,0.98362952,-0.90473951,0.41737030,-0.40874101,0.07145194,-0.06938887,0.95530741,-0.86314963
-5.48374187,2.37002990,-2.21630395,0.01493095,-0.01546605,0.37209837,-0.36907547,1.02029067,-0.93446308,0.42979885,-0.41664080,0.07360354,-0.07134044,1.00591852,-0.91058982
-5.47773887,2.46470268,-2.30147717,0.01541509,-0.01581327,0.38012470,-0.37404957,1.05893428,-0.96781183,0.44299381,-0.42596648,0.07581031,-0.07341082,1.05708792,-0.96037579
-5.47173587,2.56017319,-2.39142253,0.01593350,-0.01624077,0.38878911,-0.38018214,1.09881140,-1.00414132,0.45661379,-0.43642773,0.07804267,-0.07556807,1.10795104,-1.01171317
-5.46573287,2.65459934,-2.48438414,0.01646667,-0.01672977,0.39786793,-0.38726497,1.13913172,-1.04273603,0.47032135,-0.44771915,0.08027251,-0.07778088,1.15762835,-1.06375594
-5.45972986,2.74615593,-2.57853880,0.01699532,-0.01726047,0.40713920,-0.39508100,1.17907565,-1.08281877,0.48378925,-0.45952670,0.08247327,-0.08001888,1.20524168,-1.11562038
-5.45372686,2.83306550,-2.67202704,0.01750084,-0.01781257,0.41638508,-0.40340736,1.21780817,-1.12356237,0.49670600,-0.47153401,0.08461983,-0.08225275,1.24993113,-1.16640076
-5.44772386,2.91362857,-2.76298546,0.01796568,-0.01836567,0.42539392,-0.41201831,1.25449421,-1.16410359,0.50878069,-0.48342844,0.08668835,-0.08445434,1.29087234,-1.21518642
-5.44172086,2.98625259,-2.84957976,0.01837375,-0.01889981,0.43396220,-0.42068801,1.28831521,-1.20355895,0.51974714,-0.49490666,0.08865602,-0.08659657,1.32729361,-1.26107991
-5.43571786,3.04947914,-2.93003792,0.01871074,-0.01939589,0.44189626,-0.42919324,1.31848632,-1.24104231,0.52936716,-0.50567976,0.09050086,-0.08865334,1.35849222,-1.30321566
-5.42971486,3.10200877,-3.00268279,0.01896442,-0.01983614,0.44901401,-0.43731592,1.34427392,-1.27568359,0.53743317,-0.51547783,0.09220141,-0.09059940,1.38384959,-1.34077861
-5.42371186,3.14272285,-3.06596331,0.01912488,-0.02020452,0.45514654,-0.44484567,1.36501260,-1.30664822,0.54377009,-0.52405393,0.09373653,-0.09241017,1.40284477,-1.37302233
-5.41770885,3.17070217,-3.11848361,0.01918465,-0.02048710,0.46013980,-0.45158230,1.38012122,-1.33315657,0.54823660,-0.53118744,0.09508524,-0.09406157,1.41506570,-1.39928598
-5.41170585,3.18524164,-3.15902942,0.01913885,-0.02067231,0.46385622,-0.45733824,1.38911731,-1.35450278,0.55072586,-0.53668686,0.09622669,-0.09552998,1.42021797,-1.41900949
-5.40570285,3.18586086,-3.18659081,0.01898521,-0.02075120,0.46617640,-0.46194102,1.39162926,-1.37007223,0.55116568,-0.54039200,0.09714016,-0.09679217,1.41813070,-1.43174646
-5.39969985,3.17231030,-3.20038092,0.01872398,-0.02071760,0.46700088,-0.46523565,1.38740582,-1.37935710,0.54951839,-0.54217562,0.09780527,-0.09782536,1.40875934,-1.43717439
-5.39369685,3.14457296,-3.19985002,0.01835786,-0.02056817,0.46625174,-0.46708702,1.37632254,-1.38196927,0.54578025,-0.54194451,0.09820227,-0.09860744,1.39218535,-1.43510173
-5.38769385,3.10286137,-3.18469453,0.01789180,-0.02030237,0.46387423,-0.46738215,1.35838470,-1.37765016,0.53998062,-0.53964021,0.09831244,-0.09911721,1.36861268,-1.42547154
-5.38169085,3.04761026,-3.15486069,0.01733280,-0.01992239,0.45983825,-0.46603234,1.33372678,-1.36627702,0.53218086,-0.53523907,0.09811864,-0.09933478,1.33836121,-1.40836170
-5.37568784,2.97946467,-3.11054286,0.01668957,-0.01943299,0.45413950,-0.46297506,1.30260829,-1.34786549,0.52247297,-0.52875210,0.09760589,-0.09924208,1.30185744,-1.38398149
-5.36968484,2.89926427,-3.05217642,0.01597229,-0.01884122,0.44680041,-0.45817554,1.26540619,-1.32256818,0.51097799,-0.52022423,0.09676204,-0.09882339,1.25962266,-1.35266481
-5.36368184,2.80802380,-2.98042541,0.01519222,-0.01815618,0.43787060,-0.45162803,1.22260407,-1.29066941,0.49784415,-0.50973326,0.09557841,-0.09806597,1.21225903,-1.31486023
-5.35767884,2.70691047,-2.89616539,0.01436138,-0.01738862,0.42742683,-0.44335653,1.17477856,-1.25257624,0.48324472,-0.49738839,0.09405046,-0.09696070,1.16043412,-1.27111822
-5.35167584,2.59721866,-2.80046181,0.01349217,-0.01655063,0.41557239,-0.43341501,1.12258341,-1.20880615,0.46737560,-0.48332839,0.09217830,-0.09550265,1.10486427,-1.22207597
-5.34567284,2.48034248,-2.69454473,0.01259708,-0.01565521,0.40243584,-0.42188700,1.06673186,-1.15997186,0.45045248,-0.46771932,0.08996721,-0.09369162,1.04629743,-1.16844050
-5.33966983,2.35774707,-2.57978034,0.01168833,-0.01471590,0.38816907,-0.40888456,1.00797787,-1.10676371,0.43270771,-0.45075199,0.08742785,-0.09153256,0.98549600,-1.11097041
-5.33366683,2.23093901,-2.45764032,0.01077759,-0.01374636,0.37294475,-0.39454653,0.94709697,-1.04993053,0.41438678,-0.43263886,0.08457649,-0.08903591,0.92322008,-1.05045707
-5.32766383,2.10143680,-2.32966966,0.00987577,-0.01276007,0.35695306,-0.37903615,0.88486728,-0.99025943,0.39574436,-0.41361078,0.08143486,-0.08621767,0.86021175,-0.98770580
-5.32166083,1.97074190,-2.19745399,0.00899278,-0.01176995,0.34039782,-0.36253798,0.82205140,-0.92855540,0.37704006,-0.39391329,0.07802996,-0.08309938,0.79718067,-0.92351757
-5.31565783,1.84031109,-2.06258719,0.00813739,-0.01078809,0.32349225,-0.34525430,0.75937972,-0.86562132,0.35853386,-0.37380256,0.07439354,-0.07970785,0.73479146,-0.85867192
-5.30965483,1.71153080,-1.92664008,0.00731711,-0.00982554,0.30645419,-0.32740093,0.69753559,-0.80223921,0.34048125,-0.35354125,0.07056149,-0.07607474,0.67365305,-0.79391134
-5.30365183,1.58569385,-1.79113106,0.00653814,-0.00889207,0.28950115,-0.30920275,0.63714282,-0.73915302,0.32312833,-0.33339396,0.06657302,-0.07223591,0.61431024,-0.72992780
-5.29764882,1.46397928,-1.65749928,0.00580536,-0.00799609,0.27284535,-0.29088883,0.57875570,-0.67705376,0.30670690,-0.31362274,0.06246971,-0.06823066,0.55723759,-0.66735140
-5.29164582,1.34743556,-1.52708095,0.00512232,-0.00714457,0.25668872,-0.27268750,0.52285177,-0.61656706,0.29142961,-0.29448241,0.05829455,-0.06410078,0.50283553,-0.60674162
-5.28564282,1.23696755,-1.40108928,0.00449136,-0.00634297,0.24121825,-0.25482145,0.46982733,-0.55824363,0.27748558,-0.27621601,0.05409082,-0.05988960,0.45142887,-0.54858113
-5.27963982,1.13332748,-1.28059831,0.00391364,-0.00559531,0.22660182,-0.23750289,0.41999566,-0.50255257,0.26503640,-0.25905031,0.04990105,-0.05564089,0.40326734,-0.49327211
-5.27363682,1.03711005,-1.16653084,0.00338928,-0.00490423,0.21298456,-0.22092911,0.37358776,-0.44987764,0.25421289,-0.24319167,0.04576601,-0.05139783,0.35852804,-0.44113514
-5.26763382,0.94875164,-1.05965059,0.00291753,-0.00427105,0.20048602,-0.20527841,0.33075541,-0.40051627,0.24511271,-0.22882217,0.04172379,-0.04720198,0.31731971,-0.39241035
-5.26163082,0.86853364,-0.96055844,0.00249683,-0.00369595,0.18919820,-0.19070659,0.29157620,-0.35468118,0.23779895,-0.21609624,0.03780900,-0.04309234,0.27968825,-0.34726058
-5.25562781,0.79658958,-0.86969271,0.00212502,-0.00317807,0.17918454,-0.17734410,0.25606019,-0.31250427,0.23229994,-0.20513787,0.03405209,-0.03910452,0.24562350,-0.30577642
-5.24962481,0.73291594,-0.78733307,0.00179949,-0.00271569,0.17047993,-0.16529393,0.22415781,-0.27404241,0.22861025,-0.19603853,0.03047891,-0.03527009,0.21506671,-0.26798261
-5.24362181,0.67738604,-0.71360801,0.00151725,-0.00230639,0.16309174,-0.15463025,0.19576866,-0.23928474,0.22669302,-0.18885583,0.02711038,-0.03161604,0.18791859,-0.23384556
-5.23761881,0.62976678,-0.64850521,0.00127513,-0.00194722,0.15700183,-0.14539795,0.17075078,-0.20816112,0.22648352,-0.18361316,0.02396233,-0.02816445,0.16404754,-0.20328162
-5.23161581,0.58973746,-0.59188470,0.00106986,-0.00163483,0.15216951,-0.13761296,0.14893003,-0.18055126,0.22789392,-0.18030015,0.02104560,-0.02493230,0.14329776,-0.17616584
-5.22561281,0.55691022,-0.54349407,0.00089818,-0.00136564,0.14853525,-0.13126344,0.13010935,-0.15629424,0.23081919,-0.17887430,0.01836621,-0.02193153,0.12549718,-0.15234077
-5.21960980,0.53085130,-0.50298562,0.00075692,-0.00113596,0.14602508,-0.12631176,0.11407747,-0.13519794,0.23514378,-0.17926352,0.01592565,-0.01916914,0.11046474,-0.13162513
-5.21360680,0.51110256,-0.46993472,0.00064306,-0.00094210,0.14455542,-0.12269724,0.10061708,-0.11704830,0.24074890,-0.18136980,0.01372139,-0.01664756,0.09801709,-0.11382212
-5.20760380,0.49720238,-0.44385911,0.00055377,-0.00078048,0.14403814,-0.12033956,0.08951197,-0.10161788,0.24752014,-0.18507380,0.01174732,-0.01436501,0.08797437,-0.09872714
-5.20160080,0.48870523,-0.42423858,0.00048649,-0.00064768,0.14438567,-0.11914272,0.08055325,-0.08867387,0.25535487,-0.19024040,0.00999440,-0.01231602,0.08016521,-0.08613474
-5.19559780,0.48519928,-0.41053468,0.00043887,-0.00054053,0.14551578,-0.11899952,0.07354452,-0.07798507,0.26416927,-0.19672498,0.00845117,-0.01049202,0.07443060,-0.07584478
-5.18959480,0.48632132,-0.40220989,0.00040885,-0.00045613,0.14735599,-0.11979627,0.06830577,-0.06932802,0.27390442,-0.20438027,0.00710438,-0.00888188,0.07062680,-0.06766764
-5.18359180,0.49176830,-0.39874588,0.00039461,-0.00039187,0.14984718,-0.12141774,0.06467631,-0.06249211,0.28453106,-0.21306359,0.00593959,-0.00747253,0.06862726,-0.06142845
-5.17758879,0.50130521,-0.39966032,0.00039456,-0.00034547,0.15294634,-0.12375200,0.06251639,-0.05728364,0.29605278,-0.22264412,0.00494163,-0.00624956,0.06832351,-0.05697037
-5.17158579,0.51476863,-0.40452182,0.00040733,-0.00031494,0.15662817,-0.12669516,0.06170790,-0.05352889,0.30850721,-0.23300990,0.00409512,-0.00519771,0.06962502,-0.05415688
-5.16558279,0.53206607,-0.41296248,0.00043172,-0.00029860,0.16088560,-0.13015561,0.06215393,-0.05107625,0.32196509,-0.24407423,0.00338483,-0.00430139,0.07245829,-0.05287312
