energy_ev,total_up,Ag_p_up,Ag_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.29864932,1.41249122,0.25626006,0.47329763,0.26888002,0.51675954,0.02833127,0.08223552,0.01805581,0.25684519
-3.29264632,1.35163319,0.24265960,0.45158920,0.26828292,0.49221466,0.02576821,0.08172513,0.01635250,0.24939125
-3.28664332,1.29989687,0.23248869,0.43259105,0.26826894,0.47147608,0.02333782,0.08163544,0.01487402,0.24314138
-3.28064032,1.25754914,0.22580817,0.41639030,0.26889326,0.45464830,0.02106323,0.08193598,0.01362247,0.23814834
-3.27463732,1.22470952,0.22263835,0.40303033,0.27020656,0.44177316,0.01896401,0.08258769,0.01259666,0.23444511
-3.26863432,1.20136600,0.22296351,0.39251569,0.27225434,0.43283642,0.01705616,0.08354471,0.01179265,0.23204673
-3.26263132,1.18739054,0.22673549,0.38481688,0.27507572,0.42777438,0.01535230,0.08475632,0.01120415,0.23095227
-3.25662831,1.18255336,0.23387650,0.37987468,0.27870188,0.42648013,0.01386178,0.08616879,0.01082303,0.23114643
-3.25062531,1.18653547,0.24428082,0.37760377,0.28315401,0.42880920,0.01259097,0.08772727,0.01063963,0.23260106
-3.24462231,1.19893884,0.25781536,0.37789571,0.28844105,0.43458438,0.01154351,0.08937742,0.01064305,0.23527619
-3.23861931,1.21929419,0.27431922,0.38062105,0.29455729,0.44359958,0.01072054,0.09106692,0.01082143,0.23912083
-3.23261631,1.24706636,0.29360246,0.38563072,0.30147990,0.45562280,0.01012100,0.09274677,0.01116204,0.24407330
-3.22661331,1.28165768,0.31544414,0.39275686,0.30916678,0.47039827,0.00974181,0.09437227,0.01165139,0.25006136
-3.22061031,1.32240970,0.33959030,0.40181310,0.31755464,0.48764797,0.00957807,0.09590380,0.01227528,0.25700201
-3.21460730,1.36860418,0.36575192,0.41259472,0.32655784,0.50707268,0.00962318,0.09730733,0.01301877,0.26480124
-3.20860430,1.41946387,0.39360351,0.42487868,0.33606775,0.52835307,0.00986890,0.09855468,0.01386620,0.27335372
-3.20260130,1.47415415,0.42278267,0.43842398,0.34595315,0.55115090,0.01030541,0.09962356,0.01480116,0.28254258
-3.19659830,1.53178626,0.45289093,0.45297253,0.35606157,0.57511086,0.01092126,0.10049748,0.01580651,0.29223960
-3.19059530,1.59142285,0.48349630,0.46825070,0.36622160,0.59986321,0.01170333,0.10116542,0.01686445,0.30230558
-3.18459230,1.65208655,0.51413764,0.48397170,0.37624638,0.62502755,0.01263680,0.10162153,0.01795657,0.31259136
-3.17858929,1.71277179,0.54433102,0.49983903,0.38593792,0.65021786,0.01370508,0.10186470,0.01906405,0.32293934
-3.17258629,1.77246030,0.57357805,0.51555085,0.39509242,0.67504881,0.01488976,0.10189813,0.02016788,0.33318564
-3.16658329,1.83013991,0.60137607,0.53080539,0.40350621,0.69914339,0.01617068,0.10172894,0.02124912,0.34316284
-3.16058029,1.88482635,0.62722980,0.54530709,0.41098216,0.72214171,0.01752596,0.10136781,0.02228926,0.35270336
-3.15457729,1.93558744,0.65066419,0.55877348,0.41733631,0.74371059,0.01893220,0.10082863,0.02327059,0.36164320
-3.14857429,1.98156862,0.67123792,0.57094229,0.42240440,0.76355373,0.02036465,0.10012829,0.02417659,0.36982618
-3.14257129,2.02201873,0.68855691,0.58157864,0.42604788,0.78142186,0.02179760,0.09928641,0.02499237,0.37710819
-3.13656828,2.05631479,0.70228733,0.59048194,0.42815937,0.79712250,0.02320477,0.09832517,0.02570504,0.38336155
-3.13056528,2.08398453,0.71216733,0.59749195,0.42866696,0.81052865,0.02455981,0.09726910,0.02630409,0.38847910
-3.12456228,2.10472516,0.71801706,0.60249397,0.42753735,0.82158604,0.02583688,0.09614486,0.02678168,0.39237781
-3.11855928,2.11841753,0.71974631,0.60542255,0.42477757,0.83031823,0.02701121,0.09498095,0.02713282,0.39500183
-3.11255628,2.12513439,0.71735947,0.60626365,0.42043515,0.83682940,0.02805983,0.09380737,0.02735558,0.39632468
-3.10655328,2.12514234,0.71095735,0.60505511,0.41459675,0.84130430,0.02896210,0.09265520,0.02745103,0.39635049
-3.10055028,2.11889682,0.70073594,0.60188524,0.40738529,0.84400523,0.02970039,0.09155608,0.02742323,0.39511426
-3.09454727,2.10703029,0.68698184,0.59688965,0.39895575,0.84526603,0.03026059,0.09054159,0.02727897,0.39268103
-3.08854427,2.09033391,0.67006484,0.59024646,0.38948973,0.84548320,0.03063255,0.08964263,0.02702754,0.38914394
-3.08254127,2.06973330,0.65042763,0.58217013,0.37918925,0.84510426,0.03081045,0.08888870,0.02668034,0.38462148
-3.07653827,2.04625944,0.62857342,0.57290409,0.36826984,0.84461392,0.03079297,0.08830723,0.02625042,0.37925372
-3.07053527,2.02101589,0.60505167,0.56271273,0.35695345,0.84451842,0.03058335,0.08792289,0.02575203,0.37319800
-3.06453227,1.99514382,0.58044276,0.55187290,0.34546146,0.84532873,0.03018935,0.08775706,0.02520011,0.36662411
-3.05852926,1.96978624,0.55534217,0.54066557,0.33400805,0.84754326,0.02962290,0.08782731,0.02460978,0.35970919
-3.05252626,1.94605291,0.53034469,0.52936782,0.32279430,0.85163071,0.02889983,0.08814712,0.02399588,0.35263266
-3.04652326,1.92498753,0.50602940,0.51824557,0.31200321,0.85801384,0.02803926,0.08872566,0.02337255,0.34557129
-3.04052026,1.90753823,0.48294574,0.50754735,0.30179583,0.86705472,0.02706303,0.08956783,0.02275287,0.33869469
-3.03451726,1.89453259,0.46160136,0.49749931,0.29230851,0.87904214,0.02599499,0.09067438,0.02214859,0.33216132
-3.02851426,1.88665789,0.44245172,0.48830147,0.28365156,0.89418156,0.02486025,0.09204221,0.02156995,0.32611522
-3.02251126,1.88444708,0.42589202,0.48012542,0.27590889,0.91258792,0.02368443,0.09366478,0.02102555,0.32068341
-3.01650825,1.88827071,0.41225126,0.47311328,0.26913892,0.93428173,0.02249287,0.09553257,0.02052240,0.31597420
-3.01050525,1.89833470,0.40178863,0.46737784,0.26337634,0.95918828,0.02130995,0.09763362,0.02006593,0.31207617
-3.00450225,1.91468361,0.39469199,0.46300374,0.25863468,0.98714011,0.02015844,0.09995400,0.01966018,0.30905793
-2.99849925,1.93720887,0.39107840,0.46004940,0.25490935,1.01788245,0.01905892,0.10247828,0.01930794,0.30696855
-2.99249625,1.96566122,0.39099637,0.45854958,0.25218112,1.05108142,0.01802932,0.10518989,0.01901102,0.30583849
-2.98649325,1.99966658,0.39442964,0.45851813,0.25041957,1.08633457,0.01708458,0.10807137,0.01877046,0.30568099
-2.98049025,2.03874437,0.40130212,0.45995101,0.24958654,1.12318335,0.01623642,0.11110455,0.01858680,0.30649370
-2.97448724,2.08232752,0.41148379,0.46282900,0.24963926,1.16112697,0.01549320,0.11427053,0.01846027,0.30826055
-2.96848424,2.12978322,0.42479716,0.46712031,0.25053306,1.19963725,0.01485993,0.11754968,0.01839105,0.31095358
-2.96248124,2.18043368,0.44102416,0.47278267,0.25222361,1.23817387,0.01433837,0.12092144,0.01837932,0.31453473
-2.95647824,2.23357623,0.45991301,0.47976501,0.25466849,1.27619960,0.01392717,0.12436420,0.01842545,0.31895751
-2.95047524,2.28850225,0.48118504,0.48800864,0.25782825,1.31319508,0.01362218,0.12785510,0.01853002,0.32416844
-2.94447224,2.34451437,0.50454117,0.49744786,0.26166678,1.34867273,0.01341677,0.13136988,0.01869376,0.33010817
-2.93846923,2.40094186,0.52966790,0.50801015,0.26615115,1.38218955,0.01330214,0.13488289,0.01891752,0.33671247
-2.93246623,2.45715378,0.55624265,0.51961596,0.27125098,1.41335853,0.01326781,0.13836707,0.01920216,0.34391281
-2.92646323,2.51256995,0.58393850,0.53217811,0.27693734,1.44185839,0.01330197,0.14179421,0.01954832,0.35163673
-2.92046023,2.56666966,0.61242806,0.54560103,0.28318139,1.46744173,0.01339194,0.14513520,0.01995629,0.35980808
-2.91445723,2.61899819,0.64138668,0.55977977,0.28995275,1.48994122,0.01352459,0.14836053,0.02042573,0.36834696
-2.90845423,2.66917121,0.67049486,0.57459905,0.29721782,1.50927407,0.01368673,0.15144082,0.02095548,0.37716964
-2.90245123,2.71687721,0.69943999,0.58993228,0.30493811,1.52544460,0.01386553,0.15434749,0.02154330,0.38618844
-2.89644822,2.76187821,0.72791747,0.60564083,0.31306862,1.53854489,0.01404879,0.15705347,0.02218571,0.39531157
-2.89044522,2.80400871,0.75563143,0.62157346,0.32155656,1.54875370,0.01422533,0.15953385,0.02287777,0.40444311
-2.88444222,2.84317330,0.78229512,0.63756614,0.33034023,1.55633354,0.01438518,0.16176660,0.02361299,0.41348311
-2.87843922,2.87934299,0.80763113,0.65344230,0.33934841,1.56162598,0.01451983,0.16373314,0.02438325,0.42232789
-2.87243622,2.91255041,0.83137170,0.66901351,0.34850013,1.56504523,0.01462234,0.16541877,0.02517882,0.43087062
-2.86643322,2.94288417,0.85325931,0.68408078,0.35770494,1.56707004,0.01468746,0.16681305,0.02598839,0.43900214
-2.86043022,2.97048236,0.87304753,0.69843647,0.36686365,1.56823391,0.01471164,0.16790991,0.02679926,0.44661213
-2.85442721,2.99552545,0.89050256,0.71186675,0.37586967,1.56911373,0.01469304,0.16870765,0.02759754,0.45359053
-2.84842421,3.01822862,0.90540523,0.72415477,0.38461072,1.57031687,0.01463140,0.16920874,0.02836844,0.45982928
-2.84242121,3.03883352,0.91755378,0.73508437,0.39297105,1.57246683,0.01452796,0.16941950,0.02909665,0.46522431
-2.83641821,3.05759970,0.92676714,0.74444427,0.40083393,1.57618760,0.01438523,0.16934959,0.02976668,0.46967773
-2.83041521,3.07479546,0.93288881,0.75203274,0.40808447,1.58208694,0.01420685,0.16901146,0.03036335,0.47310009
-2.82441221,3.09068839,0.93579102,0.75766249,0.41461253,1.59073876,0.01399728,0.16841966,0.03087223,0.47541271
-2.81840920,3.10553548,0.93537907,0.76116562,0.42031565,1.60266502,0.01376162,0.16759017,0.03128006,0.47654992
-2.81240620,3.11957294,0.93159554,0.76239854,0.42510186,1.61831747,0.01350527,0.16653971,0.03157519,0.47646112
-2.80640320,3.13300574,0.92442404,0.76124651,0.42889223,1.63805981,0.01323374,0.16528504,0.03174795,0.47511249
-2.80040020,3.14599718,0.91389229,0.75762765,0.43162307,1.66215068,0.01295239,0.16384242,0.03179101,0.47248837
-2.79439720,3.15865867,0.90007422,0.75149629,0.43324765,1.69072828,0.01266616,0.16222703,0.03169955,0.46859211
-2.78839420,3.17104003,0.88309082,0.74284534,0.43373734,1.72379711,0.01237948,0.16045260,0.03147151,0.46344641
-2.78239120,3.18312083,0.86310963,0.73170766,0.43308225,1.76121765,0.01209603,0.15853107,0.03110755,0.45709305
-2.77638819,3.19480320,0.84034270,0.71815628,0.43129115,1.80269958,0.01181868,0.15647245,0.03061112,0.44959202
-2.77038519,3.20590670,0.81504303,0.70230349,0.42839090,1.84779911,0.01154941,0.15428473,0.02998826,0.44102014
-2.76438219,3.21616575,0.78749968,0.68429868,0.42442529,1.89592109,0.01128932,0.15197399,0.02924744,0.43146913
-2.75837919,3.22523023,0.75803148,0.66432521,0.41945342,1.94632613,0.01103859,0.14954457,0.02839923,0.42104331
-2.75237619,3.23266960,0.72697981,0.64259628,0.41354776,1.99814295,0.01079665,0.14699932,0.02745601,0.40985694
-2.74637319,3.23798095,0.69470062,0.61934997,0.40679189,2.05038606,0.01056217,0.14434007,0.02643159,0.39803147
-2.74037019,3.24060102,0.66155616,0.59484380,0.39927811,2.10197834,0.01033329,0.14156799,0.02534076,0.38569264
-2.73436718,3.23992218,0.62790661,0.56934884,0.39110501,2.15177818,0.01010772,0.13868416,0.02419899,0.37296777
-2.72836418,3.23531205,0.59410220,0.54314376,0.38237511,2.19861028,0.00988292,0.13569010,0.02302198,0.35998315
-2.72236118,3.22613611,0.56047601,0.51650895,0.37319258,2.24129919,0.00965629,0.13258830,0.02182537,0.34686188
-2.71635818,3.21178262,0.52733770,0.48972096,0.36366116,2.27870440,0.00942536,0.12938278,0.02062445,0.33372192
-2.71035518,3.19168881,0.49496863,0.46304740,0.35388233,2.30975565,0.00918791,0.12607960,0.01943392,0.32067476
-2.70435218,3.16536708,0.46361824,0.43674251,0.34395371,2.33348698,0.00894218,0.12268725,0.01826777,0.30782438
-2.69834917,3.13243016,0.43350191,0.41104338,0.33396767,2.34906822,0.00868696,0.11921707,0.01713914,0.29526678
-2.69234617,3.09261385,0.40480031,0.38616706,0.32401025,2.35583250,0.00842172,0.11568351,0.01606033,0.28308986
-2.68634317,3.04579614,0.37766009,0.36230836,0.31416021,2.35329862,0.00814668,0.11210425,0.01504279,0.27137362
-2.68034017,2.99201182,0.35219571,0.33963852,0.30448834,2.34118722,0.00786282,0.10850029,0.01409722,0.26019072
-2.67433717,2.93146158,0.32849240,0.31830452,0.29505699,2.31943030,0.00757195,0.10489587,0.01323359,0.24960713
-2.66833417,2.86451522,0.30660977,0.29842918,0.28591963,2.28817336,0.00727663,0.10131831,0.01246133,0.23968295
-2.66233117,2.79170862,0.28658608,0.28011167,0.27712077,2.24777051,0.00698011,0.09779769,0.01178937,0.23047317
-2.65632816,2.71373459,0.26844265,0.26342858,0.26869595,2.19877259,0.00668629,0.09436652,0.01122626,0.22202845
-2.65032516,2.63142810,0.25218845,0.24843527,0.26067195,2.14190906,0.00639955,0.09105929,0.01078021,0.21439566
-2.64432216,2.54574640,0.23782441,0.23516758,0.25306723,2.07806461,0.00612463,0.08791196,0.01045910,0.20761837
-2.63831916,2.45774519,0.22534746,0.22364351,0.24589261,2.00825149,0.00586651,0.08496145,0.01027047,0.20173702
-2.63231616,2.36855170,0.21475409,0.21386515,0.23915214,1.93357907,0.00563019,0.08224510,0.01022144,0.19678893
-2.62631316,2.27933614,0.20604320,0.20582044,0.23284430,1.85522173,0.00542057,0.07980009,0.01031854,0.19280808
-2.62031016,2.19128250,0.19921848,0.19948497,0.22696335,1.77438664,0.00524228,0.07766289,0.01056758,0.18982470
-2.61430715,2.10556007,0.19428991,0.19482360,0.22150092,1.69228260,0.00509948,0.07586879,0.01097338,0.18786469
-2.60830415,2.02329665,0.19127468,0.19179194,0.21644770,1.61009106,0.00499581,0.07445134,0.01153957,0.18694894
-2.60230115,1.94555436,0.19019736,0.19033770,0.21179530,1.52894022,0.00493416,0.07344191,0.01226827,0.18709257
-2.59629815,1.87330870,0.19108937,0.19040180,0.20753796,1.44988300,0.00491667,0.07286921,0.01315989,0.18830411
-2.59029515,1.80743142,0.19398792,0.19191938,0.20367430,1.37387911,0.00494459,0.07275882,0.01421281,0.19058479
-2.58429215,1.74867726,0.19893419,0.19482063,0.20020872,1.30178160,0.00501830,0.07313284,0.01542325,0.19392782
-2.57828914,1.69767471,0.20597112,0.19903143,0.19715265,1.23432763,0.00513725,0.07400940,0.01678508,0.19831790
-2.57228614,1.65492053,0.21514057,0.20447394,0.19452524,1.17213342,0.00530002,0.07540230,0.01828973,0.20373076
-2.56628314,1.62077774,0.22648009,0.21106703,0.19235370,1.11569274,0.00550440,0.07732059,0.01992624,0.21013299
-2.56028014,1.59547654,0.24001927,0.21872665,0.19067307,1.06537851,0.00574740,0.07976824,0.02168134,0.21748206
-2.55427714,1.57911769,0.25577577,0.22736607,0.18952536,1.02144697,0.00602547,0.08274379,0.02353962,0.22572648
-2.54827414,1.57167781,0.27375110,0.23689615,0.18895829,0.98404356,0.00633455,0.08624006,0.02548390,0.23480628
-2.54227114,1.57301596,0.29392629,0.24722545,0.18902331,0.95321022,0.00667027,0.09024393,0.02749557,0.24465356
-2.53626813,1.58288115,0.31625751,0.25826037,0.18977333,0.92889332,0.00702810,0.09473621,0.02955506,0.25519333
-2.53026513,1.60092017,0.34067187,0.26990512,0.19125992,0.91095184,0.00740353,0.09969158,0.03164239,0.26634438
-2.52426213,1.62668557,0.36706352,0.28206175,0.19353038,0.89916555,0.00779219,0.10507867,0.03373773,0.27802030
-2.51825913,1.65964340,0.39529022,0.29463004,0.19662453,0.89324273,0.00819005,0.11086025,0.03582195,0.29013051
-2.51225613,1.69918069,0.42517066,0.30750736,0.20057167,0.89282749,0.00859351,0.11699356,0.03787720,0.30258130
-2.50625313,1.74461258,0.45648264,0.32058845,0.20538752,0.89750656,0.00899951,0.12343073,0.03988737,0.31527683
-2.50025013,1.79518914,0.48896242,0.33376524,0.21107161,0.90681559,0.00940558,0.13011941,0.04183851,0.32812004
-2.49424712,1.85010202,0.52230530,0.34692660,0.21760505,0.92024508,0.00980988,0.13700337,0.04371913,0.34101345
-2.48824412,1.90849119,0.55616770,0.35995816,0.22494880,0.93724618,0.01021122,0.14402335,0.04552037,0.35385979
-2.48224112,1.96945193,0.59017073,0.37274227,0.23304276,0.95723647,0.01060892,0.15111781,0.04723600,0.36656260
-2.47623812,2.03204235,0.62390538,0.38515803,0.24180545,0.97960593,0.01100284,0.15822389,0.04886231,0.37902658
-2.47023512,2.09529174,0.65693930,0.39708162,0.25113456,1.00372334,0.01139317,0.16527819,0.05039780,0.39115795
-2.46423212,2.15821002,0.68882501,0.40838687,0.26090833,1.02894329,0.01178033,0.17221770,0.05184280,0.40286471
-2.45822911,2.21979836,0.71910941,0.41894619,0.27098765,1.05461384,0.01216479,0.17898055,0.05319890,0.41405693
-2.45222611,2.27906126,0.74734437,0.42863189,0.28121897,1.08008501,0.01254695,0.18550682,0.05446840,0.42464701
-2.44622311,2.33502011,0.77309799,0.43731786,0.29143783,1.10471802,0.01292694,0.19173912,0.05565360,0.43455014
-2.44022011,2.38672803,0.79596624,0.44488178,0.30147299,1.12789526,0.01330448,0.19762325,0.05675619,0.44368486
-2.43421711,2.43328610,0.81558452,0.45120763,0.31115096,1.14903093,0.01367882,0.20310863,0.05777662,0.45197380
-2.42821411,2.47386045,0.83163867,0.45618853,0.32030076,1.16758197,0.01404861,0.20814872,0.05871362,0.45934465
-2.42221111,2.50769998,0.84387506,0.45972991,0.32875887,1.18305924,0.01441186,0.21270136,0.05956377,0.46573139
-2.41620810,2.53415410,0.85210927,0.46175274,0.33637403,1.19503836,0.01476604,0.21672906,0.06032128,0.47107565
-2.41020510,2.55268999,0.85623301,0.46219678,0.34301178,1.20317010,0.01510805,0.22019920,0.06097795,0.47532836
-2.40420210,2.56290862,0.85621901,0.46102371,0.34855866,1.20718969,0.01543438,0.22308429,0.06152327,0.47845138
-2.39819910,2.56455881,0.85212352,0.45821985,0.35292574,1.20692475,0.01574130,0.22536218,0.06194483,0.48041929
-2.39219610,2.55754871,0.84408642,0.45379847,0.35605145,1.20230138,0.01602500,0.22701630,0.06222874,0.48122110
-2.38619310,2.54195381,0.83232878,0.44780138,0.35790364,1.19334793,0.01628183,0.22803585,0.06236036,0.48086179
-2.38019010,2.51802097,0.81714799,0.44029977,0.35848059,1.18019627,0.01650853,0.22841613,0.06232504,0.47936357
-2.37418709,2.48616786,0.79891045,0.43139414,0.35781118,1.16308017,0.01670247,0.22815872,0.06210899,0.47676687
-2.36818409,2.44697744,0.77804233,0.42121321,0.35595400,1.14233055,0.01686181,0.22727179,0.06170013,0.47313073
-2.36218109,2.40118723,0.75501829,0.40991188,0.35299547,1.11836773,0.01698571,0.22577028,0.06108897,0.46853269
-2.35617809,2.34967334,0.73034891,0.39766813,0.34904711,1.09169051,0.01707443,0.22367604,0.06026930,0.46306804
-2.35017509,2.29342945,0.70456696,0.38467905,0.34424193,1.06286244,0.01712938,0.22101790,0.05923886,0.45684841
-2.34417209,2.23354129,0.67821296,0.37115593,0.33873011,1.03249547,0.01715314,0.21783156,0.05799979,0.44999960
-2.33816908,2.17115700,0.65182069,0.35731881,0.33267417,1.00123160,0.01714936,0.21415940,0.05655885,0.44265881
-2.33216608,2.10745463,0.62590273,0.34339039,0.32624364,0.96972296,0.01712260,0.21005002,0.05492746,0.43497121
-2.32616308,2.04360751,0.60093678,0.32958979,0.31960964,0.93861106,0.01707815,0.20555770,0.05312152,0.42708601
-2.32016008,1.98074893,0.57735304,0.31612618,0.31293933,0.90850604,0.01702175,0.20074151,0.05116099,0.41915213
-2.31415708,1.91993744,0.55552294,0.30319268,0.30639058,0.87996665,0.01695927,0.19566440,0.04906930,0.41131363
-2.30815408,1.86212405,0.53574975,0.29096070,0.30010704,0.85348181,0.01689638,0.19039198,0.04687257,0.40370509
-2.30215108,1.80812295,0.51826123,0.27957494,0.29421368,0.82945458,0.01683826,0.18499122,0.04459877,0.39644714
-2.29614807,1.75858680,0.50320458,0.26914936,0.28881310,0.80818926,0.01678923,0.17952907,0.04227678,0.38964235
-2.29014507,1.71398797,0.49064395,0.25976417,0.28398266,0.78988231,0.01675249,0.17407103,0.03993536,0.38337169
-2.28414207,1.67460661,0.48056052,0.25146411,0.27977261,0.77461746,0.01672990,0.16867967,0.03760233,0.37769170
-2.27813907,1.64052628,0.47285524,0.24425794,0.27620518,0.76236553,0.01672183,0.16341332,0.03530361,0.37263262
-2.27213607,1.61163747,0.46735419,0.23811934,0.27327477,0.75298898,0.01672708,0.15832483,0.03306257,0.36819749
-2.26613307,1.58764918,0.46381643,0.23298909,0.27094918,0.74625120,0.01674290,0.15346057,0.03089940,0.36436239
-2.26013007,1.56810812,0.46194403,0.22877845,0.26917182,0.74183019,0.01676513,0.14885956,0.02883072,0.36107781
-2.25412706,1.55242497,0.46139415,0.22537370,0.26786482,0.73933633,0.01678836,0.14455299,0.02686935,0.35827108
-2.24812406,1.53990661,0.46179261,0.22264147,0.26693285,0.73833333,0.01680622,0.14056392,0.02502429,0.35584980
-2.24212106,1.52979302,0.46274852,0.22043484,0.26626762,0.73836178,0.01681175,0.13690734,0.02330080,0.35370611
-2.23611806,1.52129740,0.46386958,0.21859980,0.26575261,0.73896423,0.01679777,0.13359039,0.02170076,0.35172166
-2.23011506,1.51364769,0.46477733,0.21698193,0.26526812,0.73971074,0.01675731,0.13061301,0.02022302,0.34977286
-2.22411206,1.50612773,0.46512182,0.21543284,0.26469617,0.74022385,0.01668403,0.12796860,0.01886398,0.34773646
-2.21810905,1.49811622,0.46459532,0.21381632,0.26392520,0.74020198,0.01657262,0.12564499,0.01761811,0.34549493
-2.21210605,1.48912188,0.46294418,0.21201381,0.26285430,0.73944003,0.01641919,0.12362549,0.01647862,0.34294144
-2.20610305,1.47881311,0.45997876,0.20992903,0.26139682,0.73784653,0.01622154,0.12188999,0.01543800,0.33998439
-2.20010005,1.46704098,0.45558084,0.20749154,0.25948322,0.73545631,0.01597943,0.12041610,0.01448865,0.33655098
-2.19409705,1.45385447,0.44970821,0.20465923,0.25706311,0.73243825,0.01569466,0.11918024,0.01362332,0.33258998
-2.18809405,1.43950729,0.44239641,0.20141955,0.25410640,0.72909767,0.01537117,0.11815874,0.01283561,0.32807334
-2.18209105,1.42445608,0.43375750,0.19778954,0.25060358,0.72587310,0.01501493,0.11732871,0.01212024,0.32299686
-2.17608804,1.40934998,0.42397590,0.19381469,0.24656514,0.72332753,0.01463382,0.11666894,0.01147329,0.31737966
-2.17008504,1.39501193,0.41330157,0.18956667,0.24202027,0.72213437,0.01423734,0.11616051,0.01089234,0.31126277
-2.16408204,1.38241270,0.40204082,0.18514011,0.23701495,0.72305845,0.01383631,0.11578743,0.01037645,0.30470681
-2.15807904,1.37263830,0.39054511,0.18064863,0.23160950,0.72693287,0.01344245,0.11553694,0.00992611,0.29778898
-2.15207604,1.36685237,0.37919825,0.17622018,0.22587584,0.73463226,0.01306798,0.11539980,0.00954310,0.29059950
-2.14607304,1.36625474,0.36840265,0.17199198,0.21989448,0.74704345,0.01272510,0.11537038,0.00923025,0.28323777
-2.14007004,1.37203777,0.35856497,0.16810531,0.21375156,0.76503455,0.01242553,0.11544661,0.00899117,0.27580830
-2.13406703,1.38534202,0.35008180,0.16470015,0.20753589,0.78942342,0.01218006,0.11562978,0.00882999,0.26841681
-2.12806403,1.40721278,0.34332579,0.16191010,0.20133621,0.82094664,0.01199811,0.11592427,0.00875104,0.26116638
-2.12206103,1.43855901,0.33863277,0.15985757,0.19523872,0.86023000,0.01188735,0.11633707,0.00875857,0.25415409
-2.11605803,1.48011603,0.33629023,0.15864943,0.18932492,0.90776157,0.01185336,0.11687732,0.00885647,0.24746803
-2.11005503,1.53241325,0.33652743,0.15837325,0.18366985,0.96386831,0.01189945,0.11755561,0.00904802,0.24118486
-2.10405203,1.59574799,0.33950756,0.15909425,0.17834062,1.02869691,0.01202642,0.11838338,0.00933572,0.23536791
-2.09804902,1.67016622,0.34532201,0.16085297,0.17339541,1.10219985,0.01223259,0.11937214,0.00972109,0.23006596
-2.09204602,1.75545099,0.35398694,0.16366368,0.16888270,1.18412692,0.01251374,0.12053273,0.01020466,0.22531251
-2.08604302,1.85111876,0.36544219,0.16751369,0.16484088,1.27402280,0.01286329,0.12187461,0.01078582,0.22112569
-2.08004002,1.95642384,0.37955248,0.17236337,0.16129809,1.37123072,0.01327250,0.12340519,0.01146291,0.21750861
-2.07403702,2.07037090,0.39611087,0.17814703,0.15827230,1.47490220,0.01373072,0.12512920,0.01223319,0.21445022
-2.06803402,2.19173485,0.41484421,0.18477442,0.15577156,1.58401263,0.01422574,0.12704826,0.01309298,0.21192657
-2.06203102,2.31908772,0.43542050,0.19213307,0.15379447,1.69738208,0.01474423,0.12916051,0.01403775,0.20990237
-2.05602801,2.45083140,0.45745780,0.20009104,0.15233075,1.81370080,0.01527211,0.13146043,0.01506220,0.20833278
-2.05002501,2.58523511,0.48053446,0.20850037,0.15136187,1.93155836,0.01579504,0.13393890,0.01616044,0.20716544
-2.04402201,2.72047641,0.50420024,0.21720075,0.15086191,2.04947554,0.01629883,0.13658330,0.01732610,0.20634250
-2.03801901,2.85468419,0.52798808,0.22602366,0.15079835,2.16593784,0.01676991,0.13937789,0.01855240,0.20580277
-2.03201601,2.98598215,0.55142601,0.23479651,0.15113308,2.27942930,0.01719570,0.14230427,0.01983228,0.20548369
-2.02601301,3.11253137,0.57404899,0.24334698,0.15182333,2.38846574,0.01756495,0.14534192,0.02115842,0.20532327
-2.02001001,3.23257054,0.59541018,0.25150718,0.15282277,2.49162604,0.01786807,0.14846893,0.02252328,0.20526180
-2.01400700,3.34445255,0.61509138,0.25911763,0.15408254,2.58758076,0.01809728,0.15166256,0.02391908,0.20524330
-2.00800400,3.44667653,0.63271234,0.26603094,0.15555238,2.67511718,0.01824680,0.15489995,0.02533778,0.20521674
-2.00200100,3.53791442,0.64793872,0.27211508,0.15718167,2.75316015,0.01831291,0.15815870,0.02677102,0.20513685
-1.99599800,3.61703165,0.66048850,0.27725612,0.15892051,2.82078857,0.01829392,0.16141727,0.02821000,0.20496476
-1.98999500,3.68310182,0.67013663,0.28136046,0.16072068,2.87724708,0.01819008,0.16465541,0.02964546,0.20466815
-1.98399200,3.73541523,0.67671807,0.28435637,0.16253659,2.92195340,0.01800348,0.16785428,0.03106759,0.20422129
-1.97798899,3.77348182,0.68012901,0.28619503,0.16432608,2.95450124,0.01773778,0.17099652,0.03246595,0.20360468
-1.97198599,3.79702894,0.68032651,0.28685076,0.16605109,2.97465954,0.01739804,0.17406608,0.03382950,0.20280456
-1.96598299,3.80599467,0.67732651,0.28632085,0.16767817,2.98236825,0.01699041,0.17704802,0.03514659,0.20181229
-1.95997999,3.80051749,0.67120058,0.28462467,0.16917892,2.97773151,0.01652187,0.17992805,0.03640504,0.20062362
-1.95397699,3.78092301,0.66207143,0.28180233,0.17053010,2.96100856,0.01599995,0.18269213,0.03759228,0.19923792
-1.94797399,3.74770862,0.65010750,0.27791290,0.17171366,2.93260310,0.01543249,0.18532590,0.03869552,0.19765754
-1.94197099,3.70152669,0.63551684,0.27303224,0.17271661,2.89305141,0.01482734,0.18781419,0.03970197,0.19588715
-1.93596798,3.64316682,0.61854049,0.26725057,0.17353058,2.84300967,0.01419226,0.19014050,0.04059915,0.19393332
