energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-4.30115058,6.32316294,0.03365550,0.19132134,0.96449322,4.02657358,2.11952919,0.00000000
-4.29514757,6.30696895,0.03475315,0.18849123,1.00177770,3.95460370,2.15908467,0.00000000
-4.28914457,6.30493736,0.03570731,0.18621848,1.04059476,3.89229438,2.20297198,0.00000000
-4.28314157,6.31446175,0.03649252,0.18443904,1.08004560,3.83902327,2.24955688,0.00000000
-4.27713857,6.33257637,0.03708738,0.18308198,1.11921541,3.79384905,2.29713811,0.00000000
-4.27113557,6.35606819,0.03747503,0.18207277,1.15719786,3.75556726,2.34399742,0.00000000
-4.26513257,6.38159894,0.03764357,0.18133678,1.19312008,3.72277573,2.38845094,0.00000000
-4.25912956,6.40583178,0.03758633,0.18080261,1.22616725,3.69394587,2.42890044,0.00000000
-4.25312656,6.42555722,0.03730188,0.18040538,1.25560587,3.66749669,2.46388214,0.00000000
-4.24712356,6.43781247,0.03679402,0.18008950,1.28080490,3.64186751,2.49211151,0.00000000
-4.24112056,6.43998907,0.03607148,0.17981112,1.30125376,3.61558614,2.51252206,0.00000000
-4.23511756,6.42992385,0.03514756,0.17953989,1.31657648,3.58732928,2.52429651,0.00000000
-4.22911456,6.40596940,0.03403959,0.17926003,1.32654121,3.55597262,2.52688913,0.00000000
-4.22311156,6.36704108,0.03276832,0.17897072,1.33106481,3.52062860,2.52003806,0.00000000
-4.21710855,6.31263887,0.03135718,0.17868559,1.33021198,3.48067060,2.50376722,0.00000000
-4.21110555,6.24284368,0.02983158,0.17843156,1.32418920,3.43574322,2.47837775,0.00000000
-4.20510255,6.15828901,0.02821812,0.17824686,1.31333339,3.38575890,2.44442924,0.00000000
-4.19909955,6.06011004,0.02654382,0.17817847,1.29809601,3.33088186,2.40271183,0.00000000
-4.19309655,5.94987342,0.02483543,0.17827905,1.27902317,3.27150125,2.35421029,0.00000000
-4.18709355,5.82949192,0.02311878,0.17860348,1.25673270,3.20819541,2.30006207,0.00000000
-4.18109055,5.70112856,0.02141818,0.17920523,1.23188914,3.14168997,2.24151089,0.00000000
-4.17508754,5.56709546,0.01975600,0.18013280,1.20517792,3.07281234,2.17985837,0.00000000
-4.16908454,5.42975240,0.01815225,0.18142623,1.17727975,3.00244538,2.11641563,0.00000000
-4.16308154,5.29141012,0.01662439,0.18311410,1.14884646,2.93148252,2.05245705,0.00000000
-4.15707854,5.15424247,0.01518710,0.18521099,1.12047925,2.86078692,1.98917810,0.00000000
-4.15107554,5.02021132,0.01385229,0.18771563,1.09271023,2.79115605,1.92765890,0.00000000
-4.14507254,4.89100654,0.01262909,0.19060983,1.06598801,2.72329320,1.86883467,0.00000000
-4.13906953,4.76800297,0.01152398,0.19385819,1.04066757,2.65778665,1.81347400,0.00000000
-4.13306653,4.65223482,0.01054093,0.19740868,1.01700493,2.59509663,1.76216533,0.00000000
-4.12706353,4.54438707,0.00968163,0.20119399,0.99515615,2.53554974,1.71531150,0.00000000
-4.12106053,4.44480254,0.00894568,0.20513359,0.97518078,2.47934030,1.67313199,0.00000000
-4.11505753,4.35350259,0.00833086,0.20913637,0.95704892,2.42653725,1.63567195,0.00000000
-4.10905453,4.27021865,0.00783335,0.21310377,0.94065144,2.37709563,1.60281698,0.00000000
-4.10305153,4.19443175,0.00744794,0.21693315,0.92581247,2.33087102,1.57431229,0.00000000
-4.09704852,4.12541688,0.00716828,0.22052125,0.91230341,2.28763560,1.54978488,0.00000000
-4.09104552,4.06228921,0.00698701,0.22376761,0.89985754,2.24709467,1.52876736,0.00000000
-4.08504252,4.00404966,0.00689596,0.22657770,0.88818447,2.20890240,1.51072207,0.00000000
-4.07903952,3.94962738,0.00688627,0.22886571,0.87698382,2.17267608,1.49506445,0.00000000
-4.07303652,3.89791781,0.00694852,0.23055683,0.86595747,2.13800841,1.48118461,0.00000000
-4.06703352,3.84781509,0.00707280,0.23158892,0.85481994,2.10447751,1.46846661,0.00000000
-4.06103052,3.79823858,0.00724887,0.23191363,0.84330689,2.07165486,1.45630499,0.00000000
-4.05502751,3.74815360,0.00746621,0.23149692,0.83118132,2.03911135,1.44411835,0.00000000
-4.04902451,3.69658702,0.00771416,0.23031899,0.81823789,2.00642206,1.43136031,0.00000000
-4.04302151,3.64263874,0.00798198,0.22837374,0.80430524,1.97317031,1.41752780,0.00000000
-4.03701851,3.58549011,0.00825905,0.22566785,0.78924688,1.93895154,1.40216751,0.00000000
-4.03101551,3.52441061,0.00853497,0.22221957,0.77296069,1.90337767,1.38488050,0.00000000
-4.02501251,3.45876379,0.00879969,0.21805732,0.75537772,1.86608236,1.36532590,0.00000000
-4.01900950,3.38801346,0.00904373,0.21321829,0.73646033,1.82672735,1.34322378,0.00000000
-4.01300650,3.31173061,0.00925833,0.20774697,0.71620018,1.78501011,1.31835765,0.00000000
-4.00700350,3.22960131,0.00943559,0.20169390,0.69461620,1.74067241,1.29057690,0.00000000
-4.00100050,3.14143553,0.00956869,0.19511451,0.67175275,1.69350978,1.25979897,0.00000000
-3.99499750,3.04717624,0.00965197,0.18806819,0.64767802,1.64338099,1.22601150,0.00000000
-3.98899450,2.94690822,0.00968110,0.18061748,0.62248266,1.59021725,1.18927400,0.00000000
-3.98299150,2.84086552,0.00965315,0.17282756,0.59627862,1.53403014,1.14971894,0.00000000
-3.97698849,2.72943653,0.00956663,0.16476574,0.56919802,1.47491781,1.10755188,0.00000000
-3.97098549,2.61316581,0.00942153,0.15650110,0.54139196,1.41306866,1.06305024,0.00000000
-3.96498249,2.49275165,0.00921926,0.14810421,0.51302904,1.34876207,1.01656056,0.00000000
-3.95897949,2.36903880,0.00896257,0.13964670,0.48429360,1.28236585,0.96849380,0.00000000
-3.95297649,2.24300599,0.00865545,0.13120091,0.45538336,1.21433020,0.91931878,0.00000000
-3.94697349,2.11574823,0.00830295,0.12283930,0.42650663,1.14517843,0.86955350,0.00000000
-3.94097049,1.98845419,0.00791101,0.11463382,0.39787887,1.07549448,0.81975461,0.00000000
-3.93496748,1.86237926,0.00748624,0.10665513,0.36971882,1.00590799,0.77050516,0.00000000
-3.92896448,1.73881519,0.00703572,0.09897160,0.34224423,0.93707732,0.72240097,0.00000000
-3.92296148,1.61905756,0.00656672,0.09164833,0.31566722,0.86967147,0.67603608,0.00000000
-3.91695848,1.50437209,0.00608656,0.08474601,0.29018970,0.80435158,0.63198763,0.00000000
-3.91095548,1.39596142,0.00560233,0.07831974,0.26599875,0.74175289,0.59080082,0.00000000
-3.90495248,1.29493339,0.00512073,0.07241793,0.24326242,0.68246795,0.55297439,0.00000000
-3.89894947,1.20227229,0.00464795,0.06708116,0.22212589,0.62703183,0.51894708,0.00000000
-3.89294647,1.11881394,0.00418949,0.06234126,0.20270832,0.57590975,0.48908560,0.00000000
-3.88694347,1.04522567,0.00375012,0.05822044,0.18510051,0.52948789,0.46367447,0.00000000
-3.88094047,0.98199185,0.00333378,0.05473068,0.16936332,0.48806738,0.44290798,0.00000000
-3.87493747,0.92940532,0.00294363,0.05187336,0.15552709,0.45186183,0.42688470,0.00000000
-3.86893447,0.88756517,0.00258197,0.04963906,0.14359196,0.42099833,0.41560458,0.00000000
-3.86293147,0.85638064,0.00225040,0.04800768,0.13352908,0.39552175,0.40896871,0.00000000
-3.85692846,0.83558121,0.00194976,0.04694883,0.12528266,0.37540219,0.40678193,0.00000000
-3.85092546,0.82473238,0.00168034,0.04642250,0.11877281,0.36054512,0.40875817,0.00000000
-3.84492246,0.82325663,0.00144188,0.04637992,0.11389901,0.35080378,0.41452833,0.00000000
-3.83891946,0.83045891,0.00123374,0.04676475,0.11054407,0.34599341,0.42365065,0.00000000
-3.83291646,0.84555589,0.00105497,0.04751444,0.10857855,0.34590660,0.43562333,0.00000000
-3.82691346,0.86770795,0.00090448,0.04856178,0.10786532,0.35032926,0.44989897,0.00000000
-3.82091046,0.89605294,0.00078105,0.04983659,0.10826431,0.35905656,0.46590065,0.00000000
-3.81490745,0.92974054,0.00068351,0.05126754,0.10963709,0.37190811,0.48303894,0.00000000
-3.80890445,0.96796605,0.00061080,0.05278401,0.11185135,0.38874178,0.50072977,0.00000000
-3.80290145,1.01000229,0.00056202,0.05431789,0.11478499,0.40946558,0.51841212,0.00000000
-3.79689845,1.05522842,0.00053651,0.05580542,0.11832969,0.43404684,0.53556548,0.00000000
-3.79089545,1.10315446,0.00053389,0.05718882,0.12239397,0.46251829,0.55172608,0.00000000
-3.78489245,1.15344035,0.00055412,0.05841777,0.12690553,0.49498052,0.56650164,0.00000000
-3.77888944,1.20590871,0.00059745,0.05945072,0.13181283,0.53160045,0.57958396,0.00000000
-3.77288644,1.26055040,0.00066450,0.06025578,0.13708587,0.57260568,0.59075899,0.00000000
-3.76688344,1.31752263,0.00075620,0.06081149,0.14271622,0.61827465,0.59991394,0.00000000
-3.76088044,1.37713932,0.00087383,0.06110709,0.14871612,0.66892268,0.60704129,0.00000000
-3.75487744,1.43985411,0.00101891,0.06114252,0.15511700,0.72488456,0.61223949,0.00000000
-3.74887444,1.50623657,0.00119328,0.06092810,0.16196725,0.78649390,0.61571047,0.00000000
-3.74287144,1.57694257,0.00139894,0.06048384,0.16932948,0.85406032,0.61775401,0.00000000
-3.73686843,1.65268024,0.00163811,0.05983851,0.17727744,0.92784544,0.61875937,0.00000000
-3.73086543,1.73417302,0.00191313,0.05902844,0.18589271,1.00803861,0.61919451,0.00000000
-3.72486243,1.82212173,0.00222642,0.05809613,0.19526131,1.09473388,0.61959331,0.00000000
-3.71885943,1.91716738,0.00258045,0.05708881,0.20547047,1.18790927,0.62054143,0.00000000
-3.71285643,2.01985668,0.00297767,0.05605685,0.21660563,1.28740960,0.62266130,0.00000000
-3.70685343,2.13061189,0.00342050,0.05505224,0.22874790,1.39293414,0.62659664,0.00000000
-3.70085043,2.24970660,0.00391125,0.05412715,0.24197189,1.50402967,0.63299707,0.00000000
-3.69484742,2.37724824,0.00445214,0.05333257,0.25634416,1.62008999,0.64250309,0.00000000
-3.68884442,2.51316829,0.00504521,0.05271714,0.27192207,1.74036187,0.65573178,0.00000000
-3.68284142,2.65722009,0.00569231,0.05232618,0.28875312,1.86395765,0.67326330,0.00000000
-3.67683842,2.80898413,0.00639507,0.05220094,0.30687462,1.98987402,0.69562821,0.00000000
-3.67083542,2.96787991,0.00715485,0.05237800,0.32631355,2.11701630,0.72329575,0.00000000
-3.66483242,3.13318324,0.00797273,0.05288897,0.34708647,2.24422708,0.75666285,0.00000000
-3.65882941,3.30404760,0.00884939,0.05376030,0.36919925,2.37031804,0.79604386,0.00000000
-3.65282641,3.47952780,0.00978513,0.05501329,0.39264660,2.49410345,0.84166085,0.00000000
-3.64682341,3.65860440,0.01077973,0.05666425,0.41741114,2.61443370,0.89363462,0.00000000
-3.64082041,3.84020736,0.01183240,0.05872469,0.44346207,2.73022742,0.95197624,0.00000000
-3.63481741,4.02323754,0.01294165,0.06120168,0.47075328,2.84050083,1.01657953,0.00000000
-3.62881441,4.20658526,0.01410519,0.06409819,0.49922112,2.94439296,1.08721467,0.00000000
-3.62281141,4.38914531,0.01531978,0.06741348,0.52878188,3.04118600,1.16352336,0.00000000
-3.61680840,4.56982844,0.01658115,0.07114353,0.55932910,3.13032018,1.24501600,0.00000000
-3.61080540,4.74756985,0.01788381,0.07528145,0.59073123,3.21140294,1.33107162,0.00000000
-3.60480240,4.92133533,0.01922099,0.07981794,0.62282957,3.28421267,1.42094096,0.00000000
-3.59879940,5.09012641,0.02058452,0.08474176,0.65543715,3.34869741,1.51375344,0.00000000
-3.59279640,5.25298570,0.02196479,0.09004015,0.68833860,3.40496938,1.60852828,0.00000000
-3.58679340,5.40900379,0.02335071,0.09569942,0.72129146,3.45329625,1.70419024,0.00000000
-3.58079040,5.55732895,0.02472979,0.10170545,0.75402896,3.49409011,1.79958998,0.00000000
-3.57478739,5.69718045,0.02608822,0.10804424,0.78626457,3.52789526,1.89352874,0.00000000
-3.56878439,5.82786600,0.02741108,0.11470248,0.81769813,3.55537565,1.98478711,0.00000000
-3.56278139,5.94880317,0.02868253,0.12166814,0.84802358,3.57730258,2.07215681,0.00000000
-3.55677839,6.05954421,0.02988621,0.12893090,0.87693803,3.59454315,2.15447464,0.00000000
-3.55077539,6.15980293,0.03100557,0.13648263,0.90415176,3.60804953,2.23065724,0.00000000
-3.54477239,6.24948190,0.03202436,0.14431763,0.92939869,3.61884874,2.29973514,0.00000000
-3.53876938,6.32869776,0.03292710,0.15243273,0.95244691,3.62803259,2.36088456,0.00000000
-3.53276638,6.39780221,0.03369961,0.16082715,0.97310855,3.63674690,2.41345540,0.00000000
-3.52676338,6.45739619,0.03432953,0.16950206,0.99124847,3.64617924,2.45699393,0.00000000
-3.52076038,6.50833478,0.03480686,0.17845990,1.00679121,3.65754412,2.49125877,0.00000000
-3.51475738,6.55172088,0.03512441,0.18770330,1.01972571,3.67206500,2.51622935,0.00000000
-3.50875438,6.58888620,0.03527819,0.19723372,1.03010743,3.69095222,2.53210602,0.00000000
-3.50275138,6.62135879,0.03526777,0.20704983,1.03805760,3.71537664,2.53930158,0.00000000
-3.49674837,6.65081712,0.03509649,0.21714560,1.04375951,3.74643890,2.53842451,0.00000000
-3.49074537,6.67903180,0.03477153,0.22750831,1.04745192,3.78513463,2.53025438,0.00000000
-3.48474237,6.70779673,0.03430393,0.23811647,1.04941981,3.83231670,2.51571060,0.00000000
-3.47873937,6.73885232,0.03370838,0.24893782,1.04998290,3.88865544,2.49581575,0.00000000
-3.47273637,6.77380428,0.03300295,0.25992754,1.04948239,3.95459886,2.47165527,0.00000000
-3.46673337,6.81404178,0.03220868,0.27102685,1.04826664,4.03033461,2.44433540,0.00000000
-3.46073037,6.86065930,0.03134899,0.28216207,1.04667643,4.11575597,2.41494107,0.00000000
-3.45472736,6.91438630,0.03044910,0.29324432,1.04503056,4.21043412,2.38449593,0.00000000
-3.44872436,6.97552889,0.02953527,0.30416990,1.04361248,4.31359881,2.35392612,0.00000000
-3.44272136,7.04392703,0.02863409,0.31482155,1.04265861,4.42412949,2.32402936,0.00000000
-3.43671836,7.11893013,0.02777162,0.32507045,1.04234889,4.54055838,2.29545066,0.00000000
-3.43071536,7.19939331,0.02697264,0.33477906,1.04280005,4.66108663,2.26866543,0.00000000
-3.42471236,7.28369499,0.02625987,0.34380468,1.04406179,4.78361412,2.24397058,0.00000000
-3.41870935,7.36977614,0.02565325,0.35200370,1.04611598,4.90578262,2.22148354,0.00000000
-3.41270635,7.45519969,0.02516930,0.35923623,1.04887896,5.02503157,2.20114899,0.00000000
-3.40670335,7.53722812,0.02482061,0.36537106,1.05220654,5.13866494,2.18275252,0.00000000
-3.40070035,7.61291595,0.02461539,0.37029065,1.05590144,5.24392696,2.16594029,0.00000000
-3.39469735,7.67921329,0.02455716,0.37389591,1.05972276,5.33808402,2.15024339,0.00000000
-3.38869435,7.73307591,0.02464469,0.37611058,1.06339683,5.41850977,2.13510555,0.00000000
-3.38269135,7.77157715,0.02487191,0.37688492,1.06662893,5.48276987,2.11991281,0.00000000
-3.37668834,7.79201675,0.02522812,0.37619857,1.06911528,5.52870314,2.10402365,0.00000000
-3.37068534,7.79202213,0.02569830,0.37406238,1.07055479,5.55449559,2.08679822,0.00000000
-3.36468234,7.76963782,0.02626355,0.37051914,1.07066004,5.55874445,2.06762565,0.00000000
-3.35867934,7.72339966,0.02690165,0.36564319,1.06916712,5.54050941,2.04594833,0.00000000
-3.35267634,7.65239098,0.02758777,0.35953881,1.06584410,5.49934910,2.02128247,0.00000000
-3.34667334,7.55627914,0.02829526,0.35233766,1.06049784,5.43534141,1.99323457,0.00000000
-3.34067034,7.43533148,0.02899644,0.34419524,1.05297920,5.34908685,1.96151352,0.00000000
-3.33466733,7.29041095,0.02966354,0.33528658,1.04318667,5.24169529,1.92593827,0.00000000
-3.32866433,7.12295251,0.03026955,0.32580151,1.03106838,5.11475663,1.88644156,0.00000000
-3.32266133,6.93492203,0.03078909,0.31593945,1.01662288,4.97029707,1.84306974,0.00000000
-3.31665833,6.72876025,0.03119920,0.30590427,0.99989872,4.81072288,1.79597950,0.00000000
-3.31065533,6.50731475,0.03148010,0.29589921,0.98099310,4.63875425,1.74543182,0.00000000
-3.30465233,6.27376299,0.03161575,0.28612209,0.96004979,4.45735189,1.69178381,0.00000000
-3.29864932,6.03152977,0.03159438,0.27676109,0.93725643,4.26963939,1.63547899,0.00000000
-3.29264632,5.78420219,0.03140879,0.26799099,0.91284131,4.07882409,1.57703632,0.00000000
-3.28664332,5.53544511,0.03105654,0.25997015,0.88706978,3.88811935,1.51703856,0.00000000
-3.28064032,5.28891942,0.03053998,0.25283813,0.86024020,3.70067061,1.45612014,0.00000000
-3.27463732,5.04820545,0.02986607,0.24671389,0.83267941,3.51948726,1.39495467,0.00000000
-3.26863432,4.81673286,0.02904614,0.24169468,0.80473777,3.34738218,1.33424233,0.00000000
-3.26263132,4.59771822,0.02809541,0.23785531,0.77678352,3.18691994,1.27469710,0.00000000
-3.25662831,4.39411091,0.02703249,0.23524800,0.74919664,3.04037453,1.21703383,0.00000000
-3.25062531,4.20854739,0.02587874,0.23390237,0.72236193,2.90969674,1.16195512,0.00000000
-3.24462231,4.04331382,0.02465755,0.23382580,0.69666151,2.79649116,1.11013815,0.00000000
-3.23861931,3.90031665,0.02339364,0.23500387,0.67246670,2.70200226,1.06222122,0.00000000
-3.23261631,3.78106045,0.02211232,0.23740098,0.65012942,2.62710866,1.01879043,0.00000000
-3.22661331,3.68663257,0.02083874,0.24096096,0.62997337,2.57232481,0.98036631,0.00000000
-3.22061031,3.61769376,0.01959720,0.24560788,0.61228505,2.53780886,0.94739100,0.00000000
-3.21460730,3.57447438,0.01841057,0.25124687,0.59730509,2.52337558,0.92021592,0.00000000
-3.20860430,3.55677559,0.01729966,0.25776509,0.58522013,2.52851336,0.89909058,0.00000000
-3.20260130,3.56397531,0.01628283,0.26503297,0.57615556,2.55240418,0.88415285,0.00000000
-3.19659830,3.59503863,0.01537555,0.27290560,0.57016956,2.59394581,0.87542107,0.00000000
-3.19059530,3.64853288,0.01459014,0.28122447,0.56724859,2.65177545,0.87278855,0.00000000
-3.18459230,3.72264720,0.01393559,0.28981953,0.56730484,2.72429451,0.87602078,0.00000000
-3.17858929,3.81521705,0.01341747,0.29851164,0.57017566,2.80969407,0.88475577,0.00000000
-3.17258629,3.92375368,0.01303789,0.30711529,0.57562521,2.90598107,0.89850776,0.00000000
-3.16658329,4.04547897,0.01279558,0.31544182,0.58334845,3.01100522,0.91667444,0.00000000
-3.16058029,4.17736569,0.01268608,0.32330278,0.59297728,3.12248691,0.93854770,0.00000000
-3.15457729,4.31618327,0.01270189,0.33051360,0.60408897,3.23804626,0.96332791,0.00000000
-3.14857429,4.45854901,0.01283274,0.33689737,0.61621643,3.35523377,0.99014130,0.00000000
-3.14257129,4.60098429,0.01306596,0.34228863,0.62886013,3.47156268,1.01806012,0.00000000
-3.13656828,4.73997531,0.01338678,0.34653705,0.64150139,3.58454337,1.04612507,0.00000000
-3.13056528,4.87203738,0.01377874,0.34951093,0.65361639,3.69171966,1.07336924,0.00000000
-3.12456228,4.99378178,0.01422410,0.35110025,0.66469069,3.79070702,1.09884290,0.00000000
-3.11855928,5.10198363,0.01470431,0.35121936,0.67423351,3.87923219,1.12163822,0.00000000
-3.11255628,5.19364919,0.01520043,0.34980898,0.68179146,3.95517377,1.14091320,0.00000000
-3.10655328,5.26608085,0.01569358,0.34683769,0.68696119,4.01660266,1.15591381,0.00000000
-3.10055028,5.31693769,0.01616544,0.34230254,0.68940043,4.06182162,1.16599376,0.00000000
-3.09454727,5.34428980,0.01659862,0.33622904,0.68883720,4.08940249,1.17063097,0.00000000
-3.08854427,5.34666437,0.01697710,0.32867040,0.68507675,4.09821977,1.16944044,0.00000000
-3.08254127,5.32308176,0.01728663,0.31970600,0.67800612,4.08747931,1.16218288,0.00000000
-3.07653827,5.27308011,0.01751499,0.30943924,0.66759622,4.05674048,1.14876893,0.00000000
-3.07053527,5.19672732,0.01765233,0.29799487,0.65390130,4.00593095,1.12925898,0.00000000
-3.06453227,5.09461971,0.01769132,0.28551572,0.63705609,3.93535277,1.10385860,0.00000000
-3.05852926,4.96786705,0.01762732,0.27215923,0.61727071,3.84567928,1.07290995,0.00000000
-3.05252626,4.81806446,0.01745842,0.25809363,0.59482357,3.73794242,1.03687957,0.00000000
-3.04652326,4.64725175,0.01718540,0.24349407,0.57005281,3.61351046,0.99634321,0.00000000
-3.04052026,4.45786180,0.01681167,0.22853880,0.54334641,3.47405678,0.95196830,0.00000000
-3.03451726,4.25265955,0.01634308,0.21340544,0.51513159,3.32152051,0.90449482,0.00000000
-3.02851426,4.03467397,0.01578769,0.19826760,0.48586386,3.15806033,0.85471534,0.00000000
-3.02251126,3.80712515,0.01515545,0.18329170,0.45601608,2.98600308,0.80345500,0.00000000
-3.01650825,3.57334927,0.01445790,0.16863441,0.42606795,2.80778899,0.75155204,0.00000000
-3.01050525,3.33672391,0.01370780,0.15444033,0.39649620,2.62591541,0.69983949,0.00000000
-3.00450225,3.10059596,0.01291871,0.14084036,0.36776574,2.44288120,0.64912850,0.00000000
-2.99849925,2.86821454,0.01210466,0.12795043,0.34032188,2.26113347,0.60019371,0.00000000
-2.99249625,2.64267046,0.01127972,0.11587076,0.31458383,2.08301851,0.55376074,0.00000000
-2.98649325,2.42684377,0.01045769,0.10468555,0.29093927,1.91073833,0.51049595,0.00000000
-2.98049025,2.22336018,0.00965176,0.09446303,0.26974010,1.74631377,0.47099845,0.00000000
-2.97448724,2.03455686,0.00887425,0.08525587,0.25129918,1.59155512,0.43579404,0.00000000
-2.96848424,1.86245745,0.00813638,0.07710181,0.23588787,1.44804035,0.40533104,0.00000000
-2.96248124,1.70875599,0.00744805,0.07002447,0.22373429,1.31710100,0.37997757,0.00000000
-2.95647824,1.57480892,0.00681778,0.06403426,0.21502188,1.19981539,0.36002001,0.00000000
-2.95047524,1.46163410,0.00625257,0.05912936,0.20988844,1.09700845,0.34566238,0.00000000
-2.94447224,1.36991586,0.00575787,0.05529671,0.20842515,1.00925725,0.33702634,0.00000000
-2.93846923,1.30001492,0.00533759,0.05251291,0.21067579,0.93690146,0.33415163,0.00000000
-2.93246623,1.25198208,0.00499412,0.05074511,0.21663593,0.88005747,0.33699695,0.00000000
-2.92646323,1.22557495,0.00472839,0.04995182,0.22625229,0.83863554,0.34544111,0.00000000
-2.92046023,1.22027695,0.00453991,0.05008370,0.23942229,0.81235880,0.35928475,0.00000000
-2.91445723,1.23531825,0.00442690,0.05108432,0.25599398,0.80078363,0.37825259,0.00000000
-2.90845423,1.26969854,0.00438637,0.05289089,0.27576660,0.80332080,0.40199664,0.00000000
-2.90245123,1.32221160,0.00441420,0.05543518,0.29849191,0.81925695,0.43010052,0.00000000
-2.89644822,1.39147196,0.00450526,0.05864444,0.32387669,0.84777629,0.46208527,0.00000000
-2.89044522,1.47594385,0.00465357,0.06244248,0.35158647,0.88798230,0.49741677,0.00000000
-2.88444222,1.57397271,0.00485232,0.06675102,0.38125064,0.93891952,0.53551504,0.00000000
-2.87843922,1.68381933,0.00509409,0.07149116,0.41246917,0.99959525,0.57576545,0.00000000
-2.87243622,1.80369652,0.00537092,0.07658506,0.44482081,1.06900114,0.61753177,0.00000000
-2.86643322,1.93180787,0.00567449,0.08195778,0.47787260,1.14613449,0.66017080,0.00000000
-2.86043022,2.06638774,0.00599624,0.08753927,0.51119057,1.23001894,0.70304829,0.00000000
-2.85442721,2.20574162,0.00632756,0.09326635,0.54435117,1.31972397,0.74555546,0.00000000
-2.84842421,2.34828507,0.00665991,0.09908463,0.57695303,1.41438278,0.78712568,0.00000000
-2.84242121,2.49257976,0.00698507,0.10495029,0.60862845,1.51320752,0.82725028,0.00000000
-2.83641821,2.63736478,0.00729524,0.11083154,0.63905408,1.61550135,0.86549288,0.00000000
-2.83041521,2.78158107,0.00758328,0.11670963,0.66796014,1.72066617,0.90150135,0.00000000
-2.82441221,2.92438747,0.00784285,0.12257934,0.69513768,1.82820550,0.93501662,0.00000000
-2.81840920,3.06516674,0.00806855,0.12844886,0.72044323,1.93772166,0.96587772,0.00000000
-2.81240620,3.20352059,0.00825612,0.13433890,0.74380066,2.04890708,0.99402263,0.00000000
-2.80640320,3.33925312,0.00840252,0.14028112,0.76519983,2.16152951,1.01948466,0.00000000
-2.80040020,3.47234303,0.00850600,0.14631584,0.78469202,2.27541145,1.04238430,0.00000000
-2.79439720,3.60290540,0.00856624,0.15248901,0.80238235,2.39040468,1.06291698,0.00000000
-2.78839420,3.73114484,0.00858429,0.15884870,0.81841941,2.50636084,1.08133718,0.00000000
-2.78239120,3.85730225,0.00856265,0.16544120,0.83298263,2.62309972,1.09793964,0.00000000
-2.77638819,3.98159832,0.00850521,0.17230684,0.84626817,2.74037703,1.11303883,0.00000000
-2.77038519,4.10417709,0.00841717,0.17947591,0.85847396,2.85785386,1.12694768,0.00000000
-2.76438219,4.22505321,0.00830502,0.18696483,0.86978493,2.97506986,1.13995688,0.00000000
-2.75837919,4.34406651,0.00817640,0.19477281,0.88035919,3.09142240,1.15231600,0.00000000
-2.75237619,4.46084731,0.00804002,0.20287930,0.89031619,3.20615367,1.16421752,0.00000000
-2.74637319,4.57479534,0.00790553,0.21124236,0.89972738,3.31834726,1.17578483,0.00000000
-2.74037019,4.68507431,0.00778346,0.21979819,0.90861028,3.42693534,1.18706504,0.00000000
-2.73436718,4.79062351,0.00768504,0.22846180,0.91692614,3.53071707,1.19802690,0.00000000
-2.72836418,4.89018661,0.00762215,0.23712901,0.92458159,3.62838795,1.20856426,0.00000000
-2.72236118,4.98235665,0.00760722,0.24567957,0.93143403,3.71857933,1.21850474,0.00000000
-2.71635818,5.06563546,0.00765311,0.25398141,0.93730066,3.79990644,1.22762316,0.00000000
-2.71035518,5.13850438,0.00777304,0.26189579,0.94197057,3.87102277,1.23565903,0.00000000
-2.70435218,5.19950255,0.00798046,0.26928299,0.94521914,3.93067819,1.24233695,0.00000000
-2.69834917,5.24730841,0.00828899,0.27600848,0.94682395,3.97777743,1.24738879,0.00000000
-2.69234617,5.28081970,0.00871226,0.28194897,0.94658122,4.01143606,1.25057622,0.00000000
-2.68634317,5.29922722,0.00926376,0.28699819,0.94432178,4.03103035,1.25171239,0.00000000
-2.68034017,5.30207792,0.00995665,0.29107205,0.93992565,4.03623839,1.25068137,0.00000000
-2.67433717,5.28932353,0.01080357,0.29411274,0.93333441,4.02706961,1.24745425,0.00000000
-2.66833417,5.26135163,0.01181642,0.29609176,0.92456048,4.00388107,1.24210100,0.00000000
-2.66233117,5.21899733,0.01300601,0.29701160,0.91369306,3.96737917,1.23479742,0.00000000
-2.65632816,5.16353470,0.01438183,0.29690586,0.90090018,3.91860661,1.22582700,0.00000000
-2.65032516,5.09664842,0.01595170,0.29583812,0.88642695,3.85891506,1.21557736,0.00000000
-2.64432216,5.02038716,0.01772147,0.29389931,0.87059020,3.78992502,1.20453199,0.00000000
-2.63831916,4.93710160,0.01969469,0.29120402,0.85376973,3.71347494,1.19325740,0.00000000
-2.63231616,4.84937019,0.02187232,0.28788571,0.83639694,3.63156241,1.18238692,0.00000000
-2.62631316,4.75991718,0.02425248,0.28409143,0.81894137,3.54628051,1.17260165,0.00000000
-2.62031016,4.67152691,0.02683024,0.27997601,0.80189595,3.45975257,1.16460994,0.00000000
-2.61430715,4.58695895,0.02959749,0.27569631,0.78576176,3.37406882,1.15912618,0.00000000
-2.60830415,4.50886807,0.03254286,0.27140567,0.77103307,3.29122773,1.15684998,0.00000000
-2.60230115,4.43973245,0.03565172,0.26724893,0.75818322,3.21308472,1.15844652,0.00000000
