energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.59779890,1.21812415,0.11553800,0.47325412,0.00000808,0.02955534,0.13283102,0.34669290,0.00007443,0.47647994
-5.59179590,1.23419338,0.11950212,0.47898887,0.00000814,0.03175952,0.14099399,0.34560148,0.00008909,0.48639370
-5.58579290,1.24987867,0.12356939,0.48444904,0.00000830,0.03396420,0.14934703,0.34447300,0.00010768,0.49591374
-5.57978989,1.26544513,0.12776875,0.48969237,0.00000857,0.03615571,0.15787987,0.34352051,0.00013077,0.50501350
-5.57378689,1.28118048,0.13213769,0.49477664,0.00000899,0.03832203,0.16658901,0.34296917,0.00015902,0.51367362
-5.56778389,1.29739584,0.13672266,0.49976064,0.00000959,0.04045313,0.17547825,0.34305401,0.00019314,0.52188470
-5.56178089,1.31442569,0.14157911,0.50470534,0.00001038,0.04254125,0.18455883,0.34401725,0.00023390,0.52964991
-5.55577789,1.33262624,0.14677110,0.50967484,0.00001140,0.04458102,0.19384903,0.34610481,0.00028209,0.53698703
-5.54977489,1.35237168,0.15237012,0.51473697,0.00001267,0.04656952,0.20337323,0.34956212,0.00033852,0.54392983
-5.54377189,1.37404755,0.15845341,0.51996324,0.00001422,0.04850610,0.21316033,0.35462890,0.00040398,0.55052831
-5.53776888,1.39804106,0.16510146,0.52542792,0.00001606,0.05039215,0.22324162,0.36153285,0.00047919,0.55684784
-5.53176588,1.42472824,0.17239485,0.53120627,0.00001822,0.05223065,0.23364803,0.37048241,0.00056484,0.56296697
-5.52576288,1.45445791,0.18041042,0.53737175,0.00002070,0.05402567,0.24440710,0.38165861,0.00066145,0.56897407
-5.51975988,1.48753320,0.18921700,0.54399235,0.00002353,0.05578175,0.25553945,0.39520621,0.00076941,0.57496270
-5.51375688,1.52419109,0.19887070,0.55112619,0.00002669,0.05750329,0.26705531,0.41122458,0.00088891,0.58102615
-5.50775388,1.56458110,0.20941008,0.55881653,0.00003019,0.05919379,0.27895089,0.42975860,0.00101993,0.58725121
-5.50175088,1.60874436,0.22085138,0.56708662,0.00003401,0.06085529,0.29120520,0.45079014,0.00116213,0.59371170
-5.49574787,1.65659414,0.23318414,0.57593463,0.00003813,0.06248772,0.30377716,0.47423070,0.00131492,0.60046201
-5.48974487,1.70789948,0.24636736,0.58532905,0.00004252,0.06408840,0.31660351,0.49991558,0.00147736,0.60753112
-5.48374187,1.76227308,0.26032661,0.59520498,0.00004715,0.06565171,0.32959739,0.52760041,0.00164819,0.61491746
-5.47773887,1.81916460,0.27495220,0.60546161,0.00005195,0.06716884,0.34264803,0.55696014,0.00182579,0.62258506
-5.47173587,1.87786053,0.29009870,0.61596111,0.00005688,0.06862774,0.35562140,0.58759121,0.00200825,0.63046106
-5.46573287,1.93749106,0.30558591,0.62652936,0.00006186,0.07001325,0.36836201,0.61901689,0.00219329,0.63843514
-5.45972986,1.99704443,0.32120139,0.63695836,0.00006684,0.07130736,0.38069575,0.65069595,0.00237842,0.64636069
-5.45372686,2.05538872,0.33670453,0.64701063,0.00007171,0.07248972,0.39243390,0.68203468,0.00256088,0.65405793
-5.44772386,2.11130038,0.35183214,0.65642526,0.00007642,0.07353818,0.40337784,0.71240172,0.00273777,0.66131885
-5.44172086,2.16349891,0.36630531,0.66492568,0.00008086,0.07442953,0.41332476,0.74114555,0.00290609,0.66791385
-5.43571786,2.21068620,0.37983742,0.67222868,0.00008497,0.07514032,0.42207366,0.76761375,0.00306286,0.67359978
-5.42971486,2.25158915,0.39214291,0.67805437,0.00008865,0.07564768,0.42943187,0.79117347,0.00320515,0.67812903
-5.42371186,2.28500370,0.40294655,0.68213675,0.00009185,0.07593023,0.43522147,0.81123216,0.00333022,0.68125943
-5.41770885,2.30983846,0.41199269,0.68423428,0.00009448,0.07596896,0.43928559,0.82725762,0.00343558,0.68276430
-5.41170585,2.32515586,0.41905425,0.68414016,0.00009651,0.07574796,0.44149414,0.83879655,0.00351907,0.68244243
-5.40570285,2.33020912,0.42394088,0.68169165,0.00009787,0.07525522,0.44174887,0.84549073,0.00357896,0.68012746
-5.39969985,2.32447324,0.42650605,0.67677812,0.00009856,0.07448322,0.43998757,0.84709001,0.00361399,0.67569618
-5.39369685,2.30766858,0.42665270,0.66934754,0.00009854,0.07342937,0.43618700,0.84346154,0.00362340,0.66907559
-5.38769385,2.27977607,0.42433710,0.65941083,0.00009783,0.07209637,0.43036476,0.83459479,0.00360700,0.66024808
-5.38169085,2.24104317,0.41957095,0.64704419,0.00009643,0.07049233,0.42257975,0.82060224,0.00356514,0.64925487
-5.37568784,2.19198044,0.41242138,0.63238908,0.00009437,0.06863078,0.41293136,0.80171557,0.00349868,0.63619727
-5.36968484,2.13334892,0.40300900,0.61564985,0.00009170,0.06653044,0.40155737,0.77827764,0.00340904,0.62123575
-5.36368184,2.06613869,0.39150415,0.59708917,0.00008847,0.06421491,0.38863060,0.75073079,0.00329805,0.60458697
-5.35767884,1.99153985,0.37812134,0.57702145,0.00008475,0.06171214,0.37435457,0.71960179,0.00316797,0.58651864
-5.35167584,1.91090696,0.36311230,0.55580437,0.00008061,0.05905379,0.35895818,0.68548442,0.00302137,0.56734260
-5.34567284,1.82571856,0.34675791,0.53382896,0.00007612,0.05627454,0.34268974,0.64902033,0.00286103,0.54740627
-5.33966983,1.73753344,0.32935936,0.51150859,0.00007137,0.05341118,0.32581051,0.61087910,0.00268992,0.52708276
-5.33366683,1.64794529,0.31122892,0.48926720,0.00006645,0.05050179,0.30858796,0.57173837,0.00251103,0.50676006
-5.32766383,1.55853770,0.29268069,0.46752721,0.00006142,0.04758480,0.29128911,0.53226474,0.00232735,0.48682967
-5.32166083,1.47084082,0.27402176,0.44669765,0.00005636,0.04469811,0.27417394,0.49309631,0.00214175,0.46767511
-5.31565783,1.38629141,0.25554399,0.42716270,0.00005136,0.04187817,0.25748933,0.45482723,0.00195691,0.44966066
-5.30965483,1.30619739,0.23751683,0.40927115,0.00004647,0.03915922,0.24146354,0.41799494,0.00177529,0.43312076
-5.30365183,1.23170791,0.22018123,0.39332707,0.00004174,0.03657249,0.22630143,0.38307013,0.00159906,0.41835048
-5.29764882,1.16378964,0.20374497,0.37958192,0.00003723,0.03414561,0.21218052,0.35044978,0.00143006,0.40559723
-5.29164582,1.10320974,0.18837933,0.36822834,0.00003297,0.03190204,0.19924801,0.32045297,0.00126981,0.39505420
-5.28564282,1.05052549,0.17421728,0.35939581,0.00002898,0.02986070,0.18761870,0.29331966,0.00111950,0.38685545
-5.27963982,1.00608068,0.16135292,0.35314811,0.00002530,0.02803570,0.17737390,0.26921179,0.00097995,0.38107302
-5.27363682,0.97000813,0.14984232,0.34948281,0.00002193,0.02643618,0.16856128,0.24821664,0.00085170,0.37771601
-5.26763382,0.94223806,0.13970543,0.34833253,0.00001887,0.02506631,0.16119555,0.23035189,0.00073498,0.37673152
-5.26163082,0.92251137,0.13092896,0.34956809,0.00001613,0.02392540,0.15525989,0.21557198,0.00062976,0.37800748
-5.25562781,0.91039717,0.12347003,0.35300315,0.00001368,0.02300816,0.15070813,0.20377547,0.00053581,0.38137721
-5.24962481,0.90531366,0.11726033,0.35840044,0.00001153,0.02230497,0.14746743,0.19481278,0.00045268,0.38662535
-5.24362181,0.90655144,0.11221069,0.36547909,0.00000964,0.02180233,0.14544142,0.18849420,0.00037982,0.39349501
-5.23761881,0.91329845,0.10821575,0.37392298,0.00000801,0.02148332,0.14451365,0.18459773,0.00031654,0.40169588
-5.23161581,0.92466563,0.10515860,0.38338979,0.00000661,0.02132818,0.14455125,0.18287661,0.00026211,0.41091285
-5.22561281,0.93971272,0.10291530,0.39352045,0.00000542,0.02131485,0.14540878,0.18306637,0.00021574,0.42081497
-5.21960980,0.95747335,0.10135901,0.40394880,0.00000442,0.02141961,0.14693193,0.18489125,0.00017667,0.43106428
-5.21360680,0.97697901,0.10036385,0.41431109,0.00000359,0.02161768,0.14896132,0.18807009,0.00014413,0.44132450
-5.20760380,0.99728138,0.09980815,0.42425514,0.00000291,0.02188386,0.15133610,0.19232159,0.00011740,0.45126896
-5.20160080,1.01747275,0.09957733,0.43344889,0.00000235,0.02219315,0.15389731,0.19736904,0.00009585,0.46058797
-5.19559780,1.03670417,0.09956624,0.44158823,0.00000192,0.02252131,0.15649115,0.20294457,0.00007890,0.46899518
-5.18959480,1.05420132,0.09968097,0.44840381,0.00000159,0.02284542,0.15897184,0.20879303,0.00006604,0.47623291
-5.18359180,1.06927782,0.09984025,0.45366678,0.00000136,0.02314445,0.16120431,0.21467552,0.00005690,0.48207650
-5.17758879,1.08134615,0.09997637,0.45719341,0.00000121,0.02339965,0.16306648,0.22037265,0.00005116,0.48633753
-5.17158579,1.08992611,0.10003580,0.45884838,0.00000115,0.02359501,0.16445131,0.22568763,0.00004865,0.48886598
-5.16558279,1.09465078,0.09997937,0.45854686,0.00000118,0.02371755,0.16526838,0.23044904,0.00004927,0.48955146
-5.15957979,1.09527028,0.09978226,0.45625533,0.00000130,0.02375762,0.16544526,0.23451346,0.00005305,0.48832344
-5.15357679,1.09165316,0.09943369,0.45199118,0.00000152,0.02370909,0.16492832,0.23776775,0.00006011,0.48515078
-5.14757379,1.08378569,0.09893643,0.44582113,0.00000186,0.02356940,0.16368329,0.24013098,0.00007070,0.48004043
-5.14157079,1.07176905,0.09830607,0.43785860,0.00000233,0.02333961,0.16169539,0.24155600,0.00008514,0.47303560
-5.13556778,1.05581443,0.09757020,0.42826012,0.00000296,0.02302428,0.15896897,0.24203041,0.00010390,0.46421335
-5.12956478,1.03623636,0.09676730,0.41722088,0.00000379,0.02263131,0.15552683,0.24157691,0.00012750,0.45368178
-5.12356178,1.01344402,0.09594553,0.40496949,0.00000485,0.02217168,0.15140914,0.24025301,0.00015659,0.44157683
-5.11755878,0.98793096,0.09516131,0.39176223,0.00000618,0.02165908,0.14667194,0.23814989,0.00019187,0.42805872
-5.11155578,0.96026303,0.09447774,0.37787679,0.00000785,0.02110948,0.14138532,0.23539048,0.00023414,0.41330823
-5.10555278,0.93106495,0.09396271,0.36360556,0.00000990,0.02054063,0.13563134,0.23212663,0.00028424,0.39752264
-5.09954977,0.90100552,0.09368694,0.34924891,0.00001241,0.01997150,0.12950165,0.22853554,0.00034305,0.38091160
-5.09354677,0.87078168,0.09372174,0.33510816,0.00001546,0.01942172,0.12309494,0.22481526,0.00041145,0.36369278
-5.08754377,0.84110182,0.09413663,0.32147878,0.00001912,0.01891090,0.11651431,0.22117955,0.00049035,0.34608751
-5.08154077,0.81266853,0.09499686,0.30864359,0.00002348,0.01845807,0.10986458,0.21785211,0.00058058,0.32831637
-5.07553777,0.78616121,0.09636079,0.29686641,0.00002863,0.01808104,0.10324962,0.21506029,0.00068293,0.31059485
-5.06953477,0.76221894,0.09827741,0.28638604,0.00003466,0.01779584,0.09676981,0.21302853,0.00079808,0.29312914
-5.06353177,0.74142398,0.10078381,0.27741079,0.00004166,0.01761619,0.09051974,0.21197165,0.00092658,0.27611215
-5.05752876,0.72428655,0.10390300,0.27011380,0.00004973,0.01755309,0.08458602,0.21208823,0.00106882,0.25971984
-5.05152576,0.71123114,0.10764198,0.26462900,0.00005893,0.01761445,0.07904550,0.21355426,0.00122499,0.24410803
-5.04552276,0.70258501,0.11199024,0.26104823,0.00006933,0.01780486,0.07396380,0.21651733,0.00139509,0.22940966
-5.03951976,0.69856917,0.11691890,0.25941919,0.00008100,0.01812545,0.06939422,0.22109151,0.00157886,0.21573275
-5.03351676,0.69929245,0.12238040,0.25974471,0.00009395,0.01857393,0.06537694,0.22735316,0.00177580,0.20315892
-5.02751376,0.70474875,0.12830899,0.26198314,0.00010819,0.01914467,0.06193876,0.23533785,0.00198520,0.19174281
-5.02151076,0.71481791,0.13462199,0.26605013,0.00012372,0.01982901,0.05909312,0.24503853,0.00220608,0.18151212
-5.01550775,0.72927027,0.14122183,0.27182162,0.00014047,0.02061560,0.05684048,0.25640509,0.00243728,0.17246851
-5.00950475,0.74777488,0.14799893,0.27913816,0.00015836,0.02149091,0.05516910,0.26934535,0.00267743,0.16458920
-5.00350175,0.76991140,0.15483527,0.28781047,0.00017728,0.02243981,0.05405609,0.28372762,0.00292507,0.15782932
-4.99749875,0.79518521,0.16160858,0.29762611,0.00019705,0.02344623,0.05346872,0.29938461,0.00317862,0.15212477
-4.99149575,0.82304546,0.16819709,0.30835705,0.00021750,0.02449381,0.05336594,0.31611879,0.00343651,0.14739565
-4.98549275,0.85290555,0.17448452,0.31976805,0.00023839,0.02556667,0.05370011,0.33370905,0.00369721,0.14355000
-4.97948974,0.88416518,0.18036526,0.33162551,0.00025948,0.02665006,0.05441885,0.35191826,0.00395931,0.14048777
-4.97348674,0.91623340,0.18574944,0.34370657,0.00028047,0.02773101,0.05546689,0.37050177,0.00422160,0.13810486
-4.96748374,0.94855170,0.19056774,0.35580802,0.00030108,0.02879893,0.05678803,0.38921630,0.00448312,0.13629704
-4.96148074,0.98061622,0.19477560,0.36775492,0.00032100,0.02984604,0.05832698,0.40782902,0.00474322,0.13496359
-4.95547774,1.01199835,0.19835678,0.37940830,0.00033991,0.03086775,0.06003118,0.42612642,0.00500163,0.13401062
-4.94947474,1.04236261,0.20132602,0.39067193,0.00035752,0.03186282,0.06185239,0.44392255,0.00525846,0.13335381
-4.94347174,1.07148137,0.20373061,0.40149768,0.00037355,0.03283342,0.06374817,0.46106638,0.00551423,0.13292062
-4.93746873,1.09924537,0.20565089,0.41188920,0.00038774,0.03378503,0.06568306,0.47744784,0.00576986,0.13265181
-4.93146573,1.12566989,0.20719954,0.42190392,0.00039987,0.03472616,0.06762953,0.49300224,0.00602668,0.13250224
-4.92546273,1.15089597,0.20851961,0.43165298,0.00040978,0.03566792,0.06956860,0.50771298,0.00628634,0.13244105
-4.91945973,1.17518663,0.20978143,0.44129919,0.00041733,0.03662353,0.07149014,0.52161220,0.00655079,0.13245120
-4.91345673,1.19891821,0.21117844,0.45105297,0.00042247,0.03760766,0.07339284,0.53477947,0.00682218,0.13252832
-4.90745373,1.22256693,0.21292196,0.46116633,0.00042517,0.03863577,0.07528380,0.54733839,0.00710278,0.13267919
-4.90145073,1.24669114,0.21523518,0.47192504,0.00042550,0.03972332,0.07717790,0.55945133,0.00739487,0.13291976
-4.89544772,1.27190995,0.21834649,0.48363915,0.00042357,0.04088505,0.07909672,0.57131239,0.00770068,0.13327286
-4.88944472,1.29887880,0.22248221,0.49663225,0.00041952,0.04213429,0.08106730,0.58313895,0.00802221,0.13376585
-4.88344172,1.32826294,0.22785922,0.51122957,0.00041357,0.04348227,0.08312061,0.59516202,0.00836118,0.13442817
-4.87743872,1.36070969,0.23467732,0.52774554,0.00040598,0.04493752,0.08528985,0.60761584,0.00871891,0.13528892
-4.87143572,1.39682037,0.24311189,0.54647095,0.00039701,0.04650541,0.08760865,0.62072719,0.00909620,0.13637469
-4.86543272,1.43712299,0.25330681,0.56766031,0.00038697,0.04818776,0.09010922,0.63470461,0.00949331,0.13770762
-4.85942971,1.48204660,0.26536799,0.59151978,0.00037618,0.04998258,0.09282042,0.64972826,0.00990984,0.13930373
-4.85342671,1.53189820,0.27935773,0.61819610,0.00036495,0.05188393,0.09576602,0.66594048,0.01034470,0.14117165
-4.84742371,1.58684315,0.29529006,0.64776698,0.00035359,0.05388193,0.09896304,0.68343760,0.01079608,0.14331174
-4.84142071,1.64688978,0.31312733,0.68023347,0.00034238,0.05596280,0.10242028,0.70226334,0.01126143,0.14571552
-4.83541771,1.71187890,0.33277822,0.71551457,0.00033159,0.05810914,0.10613718,0.72240381,0.01173747,0.14836558
-4.82941471,1.78147888,0.35409740,0.75344459,0.00032146,0.06030015,0.11010290,0.74378456,0.01222024,0.15123574
-4.82341171,1.85518653,0.37688685,0.79377351,0.00031217,0.06251206,0.11429585,0.76626963,0.01270508,0.15429162
-4.81740870,1.93233424,0.40089917,0.83617059,0.00030391,0.06471860,0.11868357,0.78966271,0.01318681,0.15749142
-4.81140570,2.01210332,0.42584274,0.88023138,0.00029679,0.06689144,0.12322296,0.81371041,0.01365969,0.16078698
-4.80540270,2.09354357,0.45138878,0.92548819,0.00029092,0.06900086,0.12786107,0.83810747,0.01411766,0.16412504
-4.79939970,2.17559859,0.47718026,0.97142382,0.00028636,0.07101626,0.13253613,0.86250387,0.01455436,0.16744862
-4.79339670,2.25713636,0.50284250,1.01748843,0.00028317,0.07290689,0.13717911,0.88651358,0.01496333,0.17069856
-4.78739370,2.33698435,0.52799501,1.06311902,0.00028137,0.07464244,0.14171550,0.90972465,0.01533819,0.17381505
-4.78139070,2.41396797,0.55226452,1.10776099,0.00028101,0.07619375,0.14606744,0.93171042,0.01567272,0.17673929
-4.77538769,2.48695125,0.57529848,1.15089113,0.00028212,0.07753349,0.15015611,0.95204136,0.01596114,0.17941505
-4.76938469,2.55487827,0.59677867,1.19204102,0.00028476,0.07863674,0.15390415,0.97029737,0.01619819,0.18179019
-4.76338169,2.61681380,0.61643428,1.23082018,0.00028900,0.07948167,0.15723820,0.98607982,0.01637937,0.18381810
-4.75737869,2.67198151,0.63405404,1.26693761,0.00029498,0.08005004,0.16009136,0.99902326,0.01650103,0.18545898
-4.75137569,2.71979812,0.64949650,1.30022105,0.00030285,0.08032774,0.16240554,1.00880616,0.01656057,0.18668099
-4.74537269,2.75990197,0.66269833,1.33063277,0.00031283,0.08030509,0.16413352,1.01516035,0.01655647,0.18746106
-4.73936968,2.79217463,0.67367978,1.35828103,0.00032518,0.07997721,0.16524067,1.01787897,0.01648844,0.18778562
-4.73336668,2.81675438,0.68254729,1.38342667,0.00034023,0.07934411,0.16570635,1.01682240,0.01635742,0.18765091
-4.72736368,2.83404087,0.68949268,1.40648407,0.00035835,0.07841077,0.16552475,1.01192223,0.01616559,0.18706311
-4.72136068,2.84469042,0.69478917,1.42801637,0.00037996,0.07718697,0.16470531,1.00318301,0.01591632,0.18603813
-4.71535768,2.84960203,0.69878401,1.44872486,0.00040552,0.07568711,0.16327256,0.99068171,0.01561412,0.18460111
-4.70935468,2.84989458,0.70188820,1.46943280,0.00043552,0.07392980,0.16126555,0.97456515,0.01526448,0.18278569
-4.70335168,2.84687586,0.70456355,1.49106434,0.00047044,0.07193738,0.15873671,0.95504529,0.01487374,0.18063301
-4.69734867,2.84200500,0.70730765,1.51461902,0.00051079,0.06973538,0.15575036,0.93239287,0.01444893,0.17819054
-4.69134567,2.83684952,0.71063750,1.54114324,0.00055700,0.06735182,0.15238088,0.90692948,0.01399753,0.17551078
-4.68534267,2.83303894,0.71507229,1.57169952,0.00060949,0.06481659,0.14871055,0.87901849,0.01352729,0.17264982
-4.67933967,2.83221686,0.72111634,1.60733499,0.00066856,0.06216069,0.14482730,0.84905533,0.01304605,0.16966592
-4.67333667,2.83599340,0.72924269,1.64905024,0.00073443,0.05941557,0.14082233,0.81745722,0.01256144,0.16661812
-4.66733367,2.84589983,0.73987827,1.69776994,0.00080721,0.05661247,0.13678779,0.78465300,0.01208082,0.16356489
-4.66133067,2.86334718,0.75339100,1.75431605,0.00088683,0.05378180,0.13281454,0.75107327,0.01161101,0.16056294
-4.65532766,2.88959006,0.77007951,1.81938492,0.00097307,0.05095268,0.12899008,0.71714107,0.01115821,0.15766617
-4.64932466,2.92569690,0.79016565,1.89352850,0.00106553,0.04815244,0.12539675,0.68326354,0.01072789,0.15492488
-4.64332166,2.97252711,0.81378996,1.97714061,0.00116364,0.04540631,0.12211019,0.64982447,0.01032468,0.15238507
