energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Ti_p_up,Ti_d_up
-3.13656828,9.82087529,0.00405254,3.47101003,0.04818695,2.05006515,0.53860987,0.38680944,6.13442565,2.99780756
-3.13056528,10.09592576,0.00417232,3.59311660,0.04960346,2.06454872,0.55484418,0.38652666,6.33617600,3.10017258
-3.12456228,10.33539296,0.00427719,3.69978911,0.05084309,2.07756612,0.57016412,0.38560745,6.51405737,3.18891505
-3.11855928,10.53184472,0.00436429,3.78833126,0.05186906,2.08758032,0.58398252,0.38387419,6.66306966,3.26179322
-3.11255628,10.67876258,0.00443116,3.85641862,0.05264927,2.09314443,0.59576103,0.38116294,6.77881301,3.31689319
-3.10655328,10.77076637,0.00447586,3.90217745,0.05315750,2.09295329,0.60502528,0.37733137,6.85763484,3.35269433
-3.10055028,10.80380173,0.00449707,3.92424897,0.05337426,2.08589058,0.61137811,0.37226586,6.89675198,3.36812231
-3.09454727,10.77528291,0.00449412,3.92183647,0.05328754,2.07106926,0.61451025,0.36588735,6.89434294,3.36258738
-3.08854427,10.68418505,0.00446707,3.89473331,0.05289319,2.04786383,0.61420827,0.35815582,6.84960651,3.33600651
-3.08254127,10.53108236,0.00441673,3.84333073,0.05219518,2.01593306,0.61035940,0.34907308,6.76278475,3.28880826
-3.07653827,10.31813128,0.00434466,3.76860557,0.05120548,1.97523220,0.60295301,0.33868388,6.63514971,3.22192057
-3.07053527,10.04900007,0.00425316,3.67208842,0.04994376,1.92601460,0.59207890,0.32707528,6.46895521,3.13674204
-3.06453227,9.72874872,0.00414526,3.55581412,0.04843683,1.86882247,0.57792237,0.31437437,6.26735616,3.03509820
-3.05852926,9.36366526,0.00402464,3.42225685,0.04671791,1.80446766,0.56075637,0.30074449,6.03429974,2.91918475
-3.05252626,8.96106600,0.00389561,3.27425284,0.04482569,1.73400342,0.54093108,0.28638021,5.77439345,2.79150054
-3.04652326,8.52906882,0.00376297,3.11491413,0.04280330,1.65868839,0.51886135,0.27150129,5.49275609,2.65477288
-3.04052026,8.07634911,0.00363201,2.94753699,0.04069718,1.57994463,0.49501264,0.25634591,5.19485811,2.51187861
-3.03451726,7.61188818,0.00350832,2.77550855,0.03855591,1.49931145,0.46988583,0.24116357,4.88635797,2.36576375
-3.02851426,7.14472374,0.00339777,2.60221523,0.03642904,1.41839689,0.44400167,0.22620778,4.57294064,2.21936476
-3.02251126,6.68371107,0.00330634,2.43095599,0.03436589,1.33882873,0.41788537,0.21172905,4.26016426,2.07553406
-3.01650825,6.23730260,0.00324004,2.26486310,0.03241452,1.26220685,0.39205182,0.19796826,3.95331974,1.93697200
-3.01050525,5.81335186,0.00320478,2.10683259,0.03062067,1.19005832,0.36699197,0.18515063,3.65730743,1.80616715
-3.00450225,5.41894658,0.00320625,1.95946582,0.02902680,1.12379672,0.34316074,0.17348060,3.37653379,1.68534604
-2.99849925,5.06027377,0.00324976,1.82502321,0.02767134,1.06468661,0.32096669,0.16313753,3.11482990,1.57643329
-2.99249625,4.74251847,0.00334016,1.70539041,0.02658787,1.01381398,0.30076381,0.15427241,2.87539253,1.48102226
-2.98649325,4.46979597,0.00348167,1.60205679,0.02580457,0.97206323,0.28284538,0.14700560,2.66074764,1.40035632
-2.98049025,4.24511673,0.00367773,1.51610578,0.02534363,0.94010073,0.26744001,0.14142553,2.47273532,1.33532013
-2.97448724,4.07038176,0.00393090,1.44821607,0.02522091,0.91836531,0.25470986,0.13758839,2.31251438,1.28644038
-2.96848424,3.94640601,0.00424270,1.39867271,0.02544554,0.90706527,0.24475078,0.13551862,2.18058452,1.25389497
-2.96248124,3.87296650,0.00461349,1.36738675,0.02601970,0.90618167,0.23759438,0.13521029,2.07682369,1.23752986
-2.95647824,3.84887198,0.00504237,1.35392223,0.02693856,0.91547753,0.23321174,0.13662909,2.00053792,1.23688231
-2.95047524,3.87205061,0.00552705,1.35752922,0.02819017,0.93451244,0.23151844,0.13971496,1.95052116,1.25120981
-2.94447224,3.93965230,0.00606384,1.37718163,0.02975560,0.96266182,0.23238091,0.14438518,1.92512253,1.27952333
-2.93846923,4.04816242,0.00664758,1.41161851,0.03160914,0.99914029,0.23562359,0.15053781,1.92231868,1.32062424
-2.93246623,4.19352342,0.00727163,1.45938792,0.03371865,1.04302839,0.24103673,0.15805536,1.93978919,1.37314368
-2.92646323,4.37126142,0.00792798,1.51889197,0.03604606,1.09330173,0.24838459,0.16680857,1.97499278,1.43558354
-2.92046023,4.57661428,0.00860727,1.58843217,0.03854802,1.14886181,0.25741375,0.17666018,2.02524287,1.50635806
-2.91445723,4.80465825,0.00929900,1.66625403,0.04117668,1.20856747,0.26786128,0.18746859,2.08778059,1.58383511
-2.90845423,5.05042988,0.00999171,1.75058970,0.04388064,1.27126603,0.27946242,0.19909114,2.15984397,1.66637591
-2.90245123,5.30904005,0.01067324,1.83969785,0.04660607,1.33582309,0.29195773,0.21138715,2.23873175,1.75237260
-2.89644822,5.57577729,0.01133098,1.93189974,0.04929784,1.40114998,0.30509932,0.22422035,2.32186082,1.84028213
-2.89044522,5.84619739,0.01195224,2.02561054,0.05190087,1.46622795,0.31865602,0.23746083,2.40681597,1.92865603
-2.88444222,6.11619707,0.01252458,2.11936517,0.05436142,1.53012821,0.33241744,0.25098620,2.49139123,2.01616484
-2.87843922,6.38206977,0.01303618,2.21183811,0.05662845,1.59202712,0.34619665,0.26468226,2.57362207,2.10161674
-2.87243622,6.64054227,0.01347618,2.30185666,0.05865492,1.65121617,0.35983152,0.27844286,2.65180796,2.18396986
-2.86643322,6.88879186,0.01383501,2.38840769,0.06039897,1.70710632,0.37318479,0.29216920,2.72452532,2.26233804
-2.86043022,7.12444459,0.01410473,2.47063786,0.06182501,1.75922693,0.38614284,0.30576853,2.79063093,2.33599028
-2.85442721,7.34555593,0.01427923,2.54784807,0.06290459,1.80721955,0.39861332,0.31915256,2.84925656,2.40434413
-2.84842421,7.55057647,0.01435448,2.61948262,0.06361707,1.85082716,0.41052190,0.33223548,2.89979561,2.46695402
-2.84242121,7.73830581,0.01432862,2.68511447,0.06395001,1.88987987,0.42180833,0.34493199,2.94188317,2.52349537
-2.83641821,7.90783861,0.01420200,2.74442766,0.06389931,1.92427820,0.43242216,0.35715547,2.97537103,2.57374587
-2.83041521,8.05850720,0.01397720,2.79719849,0.06346911,1.95397502,0.44231837,0.36881645,3.00029926,2.61756537
-2.82441221,8.18982524,0.01365888,2.84327688,0.06267136,1.97895776,0.45145327,0.37982164,3.01686643,2.65487587
-2.81840920,8.30143695,0.01325361,2.88256939,0.06152520,1.99923203,0.45978099,0.39007362,3.02540005,2.68564311
-2.81240620,8.39307567,0.01276967,2.91502524,0.06005612,2.01480784,0.46725083,0.39947132,3.02632913,2.70986100
-2.80640320,8.46453502,0.01221670,2.94062637,0.05829495,2.02568948,0.47380557,0.40791141,3.02016015,2.72754015
-2.80040020,8.51565489,0.01160541,2.95938219,0.05627673,2.03186974,0.47938109,0.41529050,3.00745760,2.73870115
-2.79439720,8.54632310,0.01094725,2.97132960,0.05403949,2.03332875,0.48390722,0.42150812,2.98882990,2.74337310
-2.78839420,8.55649274,0.01025398,2.97653798,0.05162305,2.03003759,0.48730978,0.42647048,2.96492078,2.74159724
-2.78239120,8.54621344,0.00953740,2.97511894,0.04906786,2.02196617,0.48951382,0.43009457,2.93640614,2.73343555
-2.77638819,8.51567423,0.00880897,2.96723975,0.04641383,2.00909476,0.49044778,0.43231259,2.90399563,2.71898330
-2.77038519,8.46525422,0.00807956,2.95313954,0.04369943,1.99142805,0.49004829,0.43307638,2.86843809,2.69838451
-2.76438219,8.39557682,0.00735914,2.93314677,0.04096078,1.96901072,0.48826541,0.43236150,2.83052955,2.67184917
-2.75837919,8.30756305,0.00665664,2.90769636,0.03823097,1.94194295,0.48506788,0.43017076,2.79112240,2.63967044
-2.75237619,8.20247885,0.00597979,2.87734515,0.03553961,1.91039463,0.48044800,0.42653695,2.75113408,2.60224059
-2.74637319,8.08197217,0.00533500,2.84278390,0.03291245,1.87461705,0.47442595,0.42152447,2.71155403,2.56006404
-2.74037019,7.94809573,0.00472736,2.80484463,0.03037120,1.83495069,0.46705305,0.41522979,2.67344721,2.51376630
-2.73436718,7.80331235,0.00416064,2.76450224,0.02793356,1.79182857,0.45841387,0.40778059,2.63795339,2.46409769
-2.72836418,7.65048067,0.00363732,2.72286933,0.02561330,1.74577434,0.44862693,0.39933355,2.60628098,2.41193105
-2.72236118,7.49282020,0.00315873,2.68118405,0.02342049,1.69739508,0.43784386,0.39007086,2.57969501,2.35825310
-2.71635818,7.33385587,0.00272513,2.64079055,0.02136182,1.64736882,0.42624704,0.38019551,2.55949903,2.30414927
-2.71035518,7.17734314,0.00233586,2.60311248,0.01944094,1.59642749,0.41404580,0.36992564,2.54701091,2.25078228
-2.70435218,7.02717618,0.00198950,2.56962003,0.01765884,1.54533589,0.40147126,0.35948806,2.54353312,2.19936522
-2.69834917,6.88728207,0.00168401,2.54179129,0.01601433,1.49486796,0.38876999,0.34911126,2.55031809,2.15112979
-2.69234617,6.76150504,0.00141686,2.52106937,0.01450436,1.44578147,0.37619690,0.33901826,2.56852978,2.10729095
-2.68634317,6.65348516,0.00118523,2.50881632,0.01312447,1.39879255,0.36400750,0.32941946,2.59920258,2.06900943
-2.68034017,6.56653625,0.00098607,2.50626577,0.01186913,1.35455139,0.35244996,0.32050596,2.64319910,2.03735323
-2.67433717,6.50352786,0.00081628,2.51447576,0.01073204,1.31362050,0.34175729,0.31244348,2.70116835,2.01325992
-2.66833417,6.46677617,0.00067274,2.53428374,0.00970645,1.27645648,0.33214002,0.30536717,2.77350602,1.99750107
-2.66233117,6.45794852,0.00055245,2.56626543,0.00878541,1.24339649,0.32377960,0.29937760,2.86031871,1.99065044
-2.65632816,6.47798555,0.00045255,2.61069952,0.00796191,1.21464994,0.31682297,0.29453786,2.96139386,1.99305716
-2.65032516,6.52704491,0.00037040,2.66753981,0.00722915,1.19029587,0.31137843,0.29087215,3.07617709,2.00482525
-2.64432216,6.60446934,0.00030357,2.73639649,0.00658061,1.17028610,0.30751294,0.28836565,3.20375876,2.02580060
-2.63831916,6.70878154,0.00024990,2.81652787,0.00601019,1.15445399,0.30525121,0.28696584,3.34287106,2.05556614
-2.63231616,6.83770707,0.00020748,2.90684372,0.00551229,1.14252840,0.30457638,0.28658509,3.49189704,2.09344581
-2.62631316,6.98822582,0.00017466,3.00592084,0.00508189,1.13415202,0.30543242,0.28710447,3.64889219,2.13851773
-2.62031016,7.15665129,0.00015003,3.11203130,0.00471456,1.12890329,0.30772811,0.28837860,3.81161924,2.18963640
-2.61430715,7.33873598,0.00013241,3.22318293,0.00440659,1.12632084,0.31134255,0.29024136,3.97759578,2.24546354
-2.60830415,7.52980001,0.00012086,3.33717152,0.00415488,1.12592930,0.31613171,0.29251224,4.14415413,2.30450687
-2.60230115,7.72487903,0.00011463,3.45164309,0.00395708,1.12726520,0.32193609,0.29500308,4.30851188,2.36516557
-2.59629815,7.91888628,0.00011312,3.56416455,0.00381149,1.12990195,0.32858885,0.29752499,4.46785109,2.42578107
-2.59029515,8.10678312,0.00011592,3.67230016,0.00371707,1.13347266,0.33592421,0.29989514,4.61940343,2.48469111
-2.58429215,8.28375110,0.00012273,3.77369081,0.00367343,1.13768972,0.34378568,0.30194316,4.76053787,2.54028526
-2.57828914,8.44535875,0.00013338,3.86613302,0.00368074,1.14236037,0.35203364,0.30351702,4.88884739,2.59105941
-2.57228614,8.58771576,0.00014778,3.94765394,0.00373965,1.14739757,0.36055201,0.30448805,5.00223057,2.63566701
-2.56628314,8.70760755,0.00016590,4.01657916,0.00385124,1.15282541,0.36925359,0.30475496,5.09896422,2.67296478
-2.56028014,8.80260383,0.00018779,4.07158982,0.00401685,1.15877910,0.37808369,0.30424673,5.17776322,2.70205063
-2.55427714,8.87113562,0.00021349,4.11176617,0.00423800,1.16549920,0.38702198,0.30292429,5.23782425,2.72229202
-2.54827414,8.91253676,0.00024307,4.13661530,0.00451616,1.17332041,0.39608228,0.30078081,5.27885071,2.73334335
-2.54227114,8.92704713,0.00027658,4.14608134,0.00485265,1.18265521,0.40531028,0.29784079,5.30105714,2.73515129
-2.53626813,8.91577713,0.00031405,4.14053742,0.00524839,1.19397308,0.41477925,0.29415789,5.30515227,2.72794783
-2.53026513,8.88063440,0.00035545,4.12075966,0.00570376,1.20777597,0.42458396,0.28981155,5.29230116,2.71223122
-2.52426213,8.82421616,0.00040069,4.08788417,0.00621836,1.22457113,0.43483301,0.28490273,5.26406792,2.68873561
-2.51825913,8.74967206,0.00044961,4.04334932,0.00679083,1.24484231,0.44563990,0.27954880,5.22234160,2.65839107
-2.51225613,8.66054419,0.00050194,3.98882596,0.00741870,1.26902062,0.45711348,0.27387795,5.16924875,2.62227570
-2.50625313,8.56059207,0.00055733,3.92613925,0.00809821,1.29745634,0.46934802,0.26802324,5.10705715,2.58156251
-2.50025013,8.45361130,0.00061532,3.85718599,0.00882422,1.33039276,0.48241365,0.26211669,5.03807526,2.53746346
-2.49424712,8.34325487,0.00067532,3.78385161,0.00959014,1.36794358,0.49634756,0.25628362,4.96455269,2.49117377
-2.48824412,8.23286603,0.00073668,3.70793098,0.01038791,1.41007462,0.51114653,0.25063741,4.88858647,2.44381908
-2.48224112,8.12533078,0.00079861,3.63105692,0.01120801,1.45659109,0.52676124,0.24527505,4.81203787,2.39640800
-2.47623812,8.02295709,0.00086027,3.55463972,0.01203963,1.50713096,0.54309273,0.24027364,4.73646350,2.34979255
-2.47023512,7.92738638,0.00092074,3.47982032,0.01287077,1.56116505,0.55999118,0.23568783,4.66306398,2.30463789
-2.46423212,7.83954083,0.00097905,3.40743914,0.01368849,1.61800400,0.57725732,0.23154846,4.59265210,2.26140291
-2.45822911,7.75960845,0.00103422,3.33802124,0.01447922,1.67681207,0.59464632,0.22786236,4.52564137,2.22033202
-2.45222611,7.68706529,0.00108526,3.27177809,0.01522905,1.73662745,0.61187408,0.22461327,4.46205484,2.18145822
-2.44622311,7.62073281,0.00113122,3.20862487,0.01592412,1.79638831,0.62862577,0.22176385,4.40155279,2.14461687
-2.44022011,7.55886605,0.00117122,3.14821165,0.01655098,1.85496377,0.64456605,0.21925853,4.34347702,2.10946882
-2.43421711,7.49926719,0.00120446,3.08996612,0.01709705,1.91118853,0.65935067,0.21702716,4.28690876,2.07553135
-2.42821411,7.43941774,0.00123026,3.03314495,0.01755093,1.96389982,0.67263889,0.21498924,4.23073640,2.04221499
-2.42221111,7.37662185,0.00124808,2.97689062,0.01790283,2.01197515,0.68410599,0.21305836,4.17372921,2.00886382
-2.41620810,7.30815318,0.00125754,2.92029047,0.01814484,2.05436929,0.69345548,0.21114683,4.11461284,1.97479717
-2.41020510,7.23139751,0.00125841,2.86243458,0.01827120,2.09014897,0.70043029,0.20917008,4.05214271,1.93935030
-2.40420210,7.14398429,0.00125067,2.80246987,0.01827854,2.11852362,0.70482246,0.20705078,3.98517164,1.90191214
-2.39819910,7.04390095,0.00123447,2.73964744,0.01816590,2.13887108,0.70648088,0.20472231,3.91270874,1.86195817
-2.39219610,6.92958491,0.00121011,2.67336150,0.01793487,2.15075696,0.70531670,0.20213167,3.83396702,1.81907705
-2.38619310,6.79999001,0.00117807,2.60317823,0.01758943,2.15394688,0.70130621,0.19924143,3.74839817,1.77299007
-2.38019010,6.65462512,0.00113900,2.52885389,0.01713589,2.14841107,0.69449108,0.19603094,3.65571350,1.72356276
-2.37418709,6.49356464,0.00109364,2.45034191,0.01658264,2.13432129,0.68497598,0.19249653,3.55589110,1.67080848
-2.36818409,6.31743178,0.00104286,2.36778953,0.01593988,2.11204006,0.67292371,0.18865092,3.44916973,1.61488458
-2.36218109,6.12735708,0.00098757,2.28152488,0.01521928,2.08210303,0.65854815,0.18452183,3.33603072,1.55608143
-2.35617809,5.92491560,0.00092876,2.19203579,0.01443362,2.04519529,0.64210546,0.18014986,3.21716974,1.49480570
-2.35017509,5.71204728,0.00086743,2.09994232,0.01359639,2.00212280,0.62388386,0.17558589,3.09346055,1.43155894
-2.34417209,5.49096546,0.00080456,2.00596460,0.01272141,1.95378047,0.60419260,0.17088806,2.96591323,1.36691289
-2.33816908,5.26405879,0.00074108,1.91088830,0.01182243,1.90111840,0.58335068,0.16611863,2.83562932,1.30148308
-2.33216608,5.03379208,0.00067790,1.81552950,0.01091276,1.84510794,0.56167575,0.16134071,2.70375651,1.23590212
-2.32616308,4.80261089,0.00061582,1.72070085,0.01000499,1.78670914,0.53947380,0.15661532,2.57144495,1.17079412
-2.32016008,4.57285452,0.00055556,1.62718079,0.00911067,1.72684115,0.51703004,0.15199861,2.43980749,1.10675138
-2.31415708,4.34668106,0.00049773,1.53568691,0.00824011,1.66635672,0.49460134,0.14753964,2.30988521,1.04431437
-2.30815408,4.12600732,0.00044283,1.44685463,0.00740225,1.60602188,0.47241044,0.14327870,2.18261967,0.98395580
-2.30215108,3.91246542,0.00039126,1.36122166,0.00660449,1.54650148,0.45064226,0.13924622,2.05883247,0.92606915
-2.29614807,3.70737687,0.00034331,1.27921861,0.00585275,1.48835075,0.42944207,0.13546234,1.93921246,0.87096193
-2.29014507,3.51174365,0.00029915,1.20116551,0.00515137,1.43201298,0.40891581,0.13193713,1.82431037,0.81885348
-2.28414207,3.32625524,0.00025886,1.12727384,0.00450325,1.37782276,0.38913198,0.12867129,1.71454038,0.76987709
-2.27813907,3.15130942,0.00022245,1.05765331,0.00390993,1.32601412,0.37012527,0.12565746,1.61018747,0.72408580
-2.27213607,2.98704415,0.00018984,0.99232260,0.00337171,1.27673256,0.35190124,0.12288175,1.51141966,0.68146125
-2.26613307,2.83337758,0.00016088,0.93122280,0.00288781,1.23004966,0.33444196,0.12032560,1.41830358,0.64192469
-2.26013007,2.69005259,0.00013540,0.87423265,0.00245653,1.18597930,0.31771199,0.11796765,1.33082202,0.60534941
-2.25412706,2.55668289,0.00011316,0.82118432,0.00207544,1.14449383,0.30166457,0.11578565,1.24889217,0.57157359
-2.24812406,2.43279731,0.00009393,0.77187890,0.00174153,1.10553936,0.28624736,0.11375806,1.17238320,0.54041293
-2.24212106,2.31787988,0.00007742,0.72610047,0.00145138,1.06904887,0.27140778,0.11186546,1.10113210,0.51167222
-2.23611806,2.21140347,0.00006337,0.68362832,0.00120133,1.03495249,0.25709731,0.11009148,1.03495702,0.48515542
-2.23011506,2.11285552,0.00005151,0.64424667,0.00098758,1.00318445,0.24327495,0.10842341,0.97366756,0.46067370
-2.22411206,2.02175525,0.00004158,0.60775164,0.00080633,0.97368633,0.22990948,0.10685225,0.91707164,0.43805140
-2.21810905,1.93766217,0.00003333,0.57395549,0.00065384,0.94640693,0.21698062,0.10537242,0.86497916,0.41712962
-2.21210605,1.86017663,0.00002653,0.54268820,0.00052658,0.92129891,0.20447918,0.10398098,0.81720259,0.39776779
-2.20610305,1.78893350,0.00002097,0.51379676,0.00042118,0.89831299,0.19240616,0.10267669,0.77355503,0.37984320
-2.20010005,1.72359062,0.00001646,0.48714264,0.00033458,0.87739042,0.18077124,0.10145874,0.73384649,0.36324908
-2.19409705,1.66381400,0.00001283,0.46259791,0.00026397,0.85845475,0.16959059,0.10032547,0.69787904,0.34789144
-2.18809405,1.60926158,0.00000994,0.44004068,0.00020684,0.84140372,0.15888435,0.09927309,0.66544166,0.33368528
-2.18209105,1.55956787,0.00000764,0.41935040,0.00016096,0.82610242,0.14867414,0.09829454,0.63630559,0.32055060
-2.17608804,1.51433095,0.00000583,0.40040359,0.00012440,0.81237826,0.13898045,0.09737867,0.61022085,0.30840859
-2.17008504,1.47310354,0.00000442,0.38307034,0.00009549,0.80001878,0.12982051,0.09650964,0.58691434,0.29717843
-2.16408204,1.43538917,0.00000333,0.36721217,0.00007279,0.78877236,0.12120650,0.09566679,0.56609015,0.28677503
-2.15807904,1.40064405,0.00000249,0.35268110,0.00005511,0.77835235,0.11314431,0.09482493,0.54743192,0.27710780
-2.15207604,1.36828481,0.00000185,0.33932041,0.00004144,0.76844435,0.10563286,0.09395495,0.53060759,0.26808064
-2.14607304,1.33770177,0.00000136,0.32696675,0.00003095,0.75871648,0.09866412,0.09302495,0.51527600,0.25959311
-2.14007004,1.30827686,0.00000100,0.31545356,0.00002296,0.74883201,0.09222356,0.09200151,0.50109530,0.25154265
-2.13406703,1.27940527,0.00000073,0.30461556,0.00001692,0.73846371,0.08629119,0.09085137,0.48773239,0.24382767
-2.12806403,1.25051914,0.00000052,0.29429391,0.00001239,0.72730903,0.08084299,0.08954308,0.47487308,0.23635135
-2.12206103,1.22111199,0.00000038,0.28434171,0.00000901,0.71510537,0.07585259,0.08804880,0.46223213,0.22902569
-2.11605803,1.19076217,0.00000027,0.27462943,0.00000652,0.70164423,0.07129308,0.08634592,0.44956274,0.22177562
-2.11005503,1.15915384,0.00000019,0.26504990,0.00000470,0.68678369,0.06713894,0.08441856,0.43666480,0.21454292
-2.10405203,1.12609409,0.00000013,0.25552258,0.00000338,0.67045833,0.06336772,0.08225872,0.42339143,0.20728950
-2.09804902,1.09152524,0.00000009,0.24599668,0.00000244,0.65268595,0.05996162,0.07986713,0.40965347,0.19999996
-2.09204602,1.05553132,0.00000006,0.23645308,0.00000178,0.63357077,0.05690871,0.07725372,0.39542162,0.19268317
-2.08604302,1.01833845,0.00000004,0.22690483,0.00000132,0.61330284,0.05420377,0.07443756,0.38072613,0.18537281
-2.08004002,0.98030889,0.00000003,0.21739628,0.00000102,0.59215356,0.05184871,0.07144654,0.36565401,0.17812676
-2.07403702,0.94192909,0.00000002,0.20800072,0.00000084,0.57046770,0.04985253,0.06831650,0.35034392,0.17102539
-2.06803402,0.90379223,0.00000002,0.19881679,0.00000074,0.54865199,0.04823088,0.06509007,0.33497912,0.16416879
-2.06203102,0.86657598,0.00000001,0.18996381,0.00000072,0.52716097,0.04700509,0.06181527,0.31977850,0.15767319
-2.05602801,0.83101663,0.00000001,0.18157616,0.00000075,0.50648062,0.04620092,0.05854384,0.30498652,0.15166647
-2.05002501,0.79788054,0.00000001,0.17379700,0.00000083,0.48711049,0.04584690,0.05532941,0.29086214,0.14628332
-2.04402201,0.76793420,0.00000001,0.16677172,0.00000096,0.46954498,0.04597246,0.05222574,0.27766746,0.14165989
-2.03801901,0.74191412,0.00000001,0.16064120,0.00000112,0.45425458,0.04660584,0.04928490,0.26565634,0.13792847
-2.03201601,0.72049766,0.00000001,0.15553521,0.00000133,0.44166778,0.04777188,0.04655561,0.25506366,0.13521218
-2.02601301,0.70427593,0.00000002,0.15156636,0.00000158,0.43215414,0.04948989,0.04408177,0.24609531,0.13362010
-2.02001001,0.69372980,0.00000002,0.14882451,0.00000187,0.42600939,0.05177146,0.04190124,0.23891957,0.13324278
-2.01400700,0.68920965,0.00000003,0.14737212,0.00000221,0.42344280,0.05461856,0.04004489,0.23365989,0.13414851
-2.00800400,0.69091988,0.00000004,0.14724054,0.00000260,0.42456748,0.05802183,0.03853594,0.23038945,0.13638041
-2.00200100,0.69890826,0.00000005,0.14842739,0.00000304,0.42939368,0.06195922,0.03738969,0.22912755,0.13995440
-1.99599800,0.71306095,0.00000006,0.15089514,0.00000352,0.43782562,0.06639506,0.03661349,0.22983797,0.14485823
-1.98999500,0.73310288,0.00000008,0.15457087,0.00000406,0.44966172,0.07127956,0.03620707,0.23242922,0.15105144
-1.98399200,0.75860385,0.00000010,0.15934738,0.00000465,0.46459844,0.07654886,0.03616316,0.23675683,0.15846648
-1.97798899,0.78898994,0.00000013,0.16508532,0.00000529,0.48223749,0.08212564,0.03646827,0.24262734,0.16701069
-1.97198599,0.82356002,0.00000016,0.17161669,0.00000598,0.50209646,0.08792026,0.03710376,0.24980398,0.17656932
-1.96598299,0.86150667,0.00000020,0.17874916,0.00000671,0.52362230,0.09383247,0.03804697,0.25801384,0.18700926
-1.95997999,0.90194095,0.00000025,0.18627151,0.00000749,0.54620756,0.09975363,0.03927253,0.26695625,0.19818340
-1.95397699,0.94392014,0.00000030,0.19395963,0.00000829,0.56920866,0.10556936,0.04075359,0.27631206,0.20993554
-1.94797399,0.98647739,0.00000037,0.20158321,0.00000913,0.59196580,0.11116265,0.04246308,0.28575357,0.22210543
-1.94197099,1.02865237,0.00000045,0.20891267,0.00000999,0.61382370,0.11641711,0.04437487,0.29495471,0.23453396
-1.93596798,1.06952155,0.00000054,0.21572622,0.00001086,0.63415265,0.12122047,0.04646479,0.30360116,0.24706798
-1.92996498,1.10822722,0.00000064,0.22181673,0.00001173,0.65236889,0.12546805,0.04871139,0.31140003,0.25956480
-1.92396198,1.14400378,0.00000076,0.22699822,0.00001260,0.66795387,0.12906610,0.05109659,0.31808869,0.27189593
-1.91795898,1.17620053,0.00000089,0.23111165,0.00001345,0.68047129,0.13193488,0.05360594,0.32344257,0.28395001
-1.91195598,1.20429986,0.00000104,0.23402984,0.00001428,0.68958160,0.13401130,0.05622869,0.32728153,0.29563470
-1.90595298,1.22793009,0.00000120,0.23566132,0.00001507,0.69505314,0.13525110,0.05895754,0.32947452,0.30687752
-1.89994997,1.24687250,0.00000138,0.23595292,0.00001581,0.69676952,0.13563033,0.06178817,0.32994256,0.31762548
-1.89394697,1.26106233,0.00000158,0.23489106,0.00001650,0.69473294,0.13514615,0.06471848,0.32865976,0.32784372
-1.88794397,1.27058358,0.00000179,0.23250156,0.00001713,0.68906323,0.13381691,0.06774768,0.32565239,0.33751307
-1.88194097,1.27565815,0.00000201,0.22884818,0.00001769,0.67999267,0.13168148,0.07087524,0.32099618,0.34662685
-1.87593797,1.27662974,0.00000224,0.22402972,0.00001817,0.66785673,0.12879781,0.07409975,0.31481188,0.35518705
-1.86993497,1.27394340,0.00000249,0.21817599,0.00001857,0.65308109,0.12524093,0.07741776,0.30725934,0.36320021
-1.86393197,1.26812175,0.00000274,0.21144273,0.00001889,0.63616547,0.12110022,0.08082275,0.29853040,0.37067322
-1.85792896,1.25973897,0.00000299,0.20400569,0.00001913,0.61766487,0.11647641,0.08430417,0.28884088,0.37760940
-1.85192596,1.24939391,0.00000325,0.19605411,0.00001927,0.59816899,0.11147814,0.08784669,0.27842207,0.38400516
-1.84592296,1.23768348,0.00000350,0.18778396,0.00001933,0.57828066,0.10621832,0.09142972,0.26751204,0.38984745
-1.83991996,1.22517756,0.00000374,0.17939108,0.00001931,0.55859396,0.10081061,0.09502719,0.25634716,0.39511213
-1.83391696,1.21239653,0.00000398,0.17106451,0.00001920,0.53967314,0.09536583,0.09860765,0.24515411,0.39976366
-1.82791396,1.19979229,0.00000419,0.16298033,0.00001902,0.52203286,0.08998880,0.10213468,0.23414279,0.40375583
-1.82191096,1.18773349,0.00000439,0.15529621,0.00001876,0.50612065,0.08477543,0.10556758,0.22350017,0.40703379
-1.81590795,1.17649558,0.00000456,0.14814675,0.00001843,0.49230215,0.07981034,0.10886237,0.21338554,0.40953715
-1.80990495,1.16625565,0.00000471,0.14163989,0.00001803,0.48084960,0.07516504,0.11197297,0.20392699,0.41120408
-1.80390195,1.15709233,0.00000482,0.13585441,0.00001758,0.47193404,0.07089666,0.11485262,0.19521936,0.41197611
-1.79789895,1.14899041,0.00000490,0.13083864,0.00001708,0.46562141,0.06704736,0.11745532,0.18732362,0.41180338
-1.79189595,1.14184976,0.00000495,0.12661022,0.00001654,0.46187251,0.06364425,0.11973740,0.18026758,0.41065017
-1.78589295,1.13549793,0.00000496,0.12315712,0.00001596,0.46054695,0.06070002,0.12165909,0.17404778,0.40850022
-1.77988994,1.12970580,0.00000494,0.12043957,0.00001536,0.46141070,0.05821399,0.12318588,0.16863252,0.40536168
-1.77388694,1.12420543,0.00000489,0.11839303,0.00001475,0.46414688,0.05617360,0.12428991,0.16396567,0.40127138
