energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.81390695,11.16436766,1.49653974,0.87211375,0.02108681,0.90568998,4.48647122,4.92883334,0.08177768,4.39066755
-5.80790395,11.14674613,1.47518418,0.87000769,0.02140373,0.91523520,4.47122814,4.93561459,0.08134468,4.36344190
-5.80190095,11.13527168,1.45473399,0.86832621,0.02174600,0.92556919,4.45993675,4.94446702,0.08098144,4.33821397
-5.79589795,11.12936791,1.43541023,0.86708068,0.02210938,0.93646029,4.45251839,4.95494403,0.08069036,4.31509537
-5.78989495,11.12810162,1.41737182,0.86625606,0.02248863,0.94764125,4.44869507,4.96645102,0.08047096,4.29406583
-5.78389195,11.13019980,1.40071222,0.86580994,0.02287752,0.95881554,4.44799529,4.97825802,0.08031993,4.27497085
-5.77788894,11.13407924,1.38545831,0.86567274,0.02326898,0.96966486,4.44976669,4.98951752,0.08023113,4.25752403
-5.77188594,11.13788880,1.37157176,0.86574889,0.02365525,0.97985784,4.45319558,4.99928759,0.08019581,4.24131438
-5.76588294,11.13956369,1.35895287,0.86591932,0.02402806,0.98905952,4.45733295,5.00655965,0.08020290,4.22581877
-5.75987994,11.13689064,1.34744682,0.86604507,0.02437879,0.99694140,4.46112624,5.01029017,0.08023932,4.21041945
-5.75387694,11.12758217,1.33685215,0.86597206,0.02469880,1.00319172,4.46345592,5.00943559,0.08029048,4.19442622
-5.74787394,11.10935756,1.32693111,0.86553672,0.02497958,1.00752554,4.46317578,5.00298902,0.08034079,4.17710264
-5.74187094,11.08002760,1.31742155,0.86457255,0.02521308,1.00969428,4.45915530,4.99001752,0.08037424,4.15769544
-5.73586793,11.03757985,1.30804980,0.86291699,0.02539193,1.00949428,4.45032260,4.96969846,0.08037501,4.13546586
-5.72986493,10.98026068,1.29854404,0.86041866,0.02550969,1.00677408,4.43570617,4.94135333,0.08032809,4.10972183
-5.72386193,10.90665065,1.28864739,0.85694427,0.02556110,1.00144006,4.41447368,4.90447760,0.08021985,4.07984924
-5.71785893,10.81572949,1.27813042,0.85238513,0.02554221,0.99346018,4.38596623,4.85876516,0.08003859,4.04534114
-5.71185593,10.70692767,1.26680211,0.84666277,0.02545060,0.98286568,4.34972641,4.80412603,0.07977498,4.00582323
-5.70585293,10.58016171,1.25451909,0.83973342,0.02528542,0.96975062,4.30551907,4.74069665,0.07942244,3.96107434
-5.69984992,10.43585159,1.24119246,0.83159102,0.02504744,0.95426929,4.25334380,4.66884191,0.07897731,3.91104097
-5.69384692,10.27491885,1.22679199,0.82226870,0.02473906,0.93663160,4.19343859,4.58914880,0.07843900,3.85584481
-5.68784392,10.09876557,1.21134749,0.81183849,0.02436421,0.91709661,4.12627449,4.50241193,0.07780989,3.79578312
-5.68184092,9.90923475,1.19494733,0.80040936,0.02392821,0.89596463,4.05254165,4.40961144,0.07709520,3.73132149
-5.67583792,9.70855407,1.17773409,0.78812357,0.02343761,0.87356804,3.97312736,4.31188436,0.07630268,3.66307962
-5.66983492,9.49926554,1.15989784,0.77515157,0.02289997,0.85026146,3.88908723,4.21049058,0.07544218,3.59181051
-5.66383192,9.28414425,1.14166708,0.76168565,0.02232355,0.82641151,3.80161084,4.10677525,0.07452524,3.51837432
-5.65782891,9.06611016,1.12329819,0.74793264,0.02171711,0.80238674,3.71198345,4.00212906,0.07356448,3.44370787
-5.65182591,8.84813694,1.10506370,0.73410612,0.02108955,0.77854806,3.62154569,3.89794834,0.07257315,3.36879163
-5.64582291,8.63316198,1.08724006,0.72041834,0.02044968,0.75524010,3.53165278,3.79559679,0.07156456,3.29461541
-5.63981991,8.42400162,1.07009560,0.70707239,0.01980592,0.73278380,3.44363532,3.69637034,0.07055159,3.22214476
-5.63381691,8.22327521,1.05387919,0.69425500,0.01916610,0.71147039,3.35876302,3.60146665,0.06954634,3.15228933
-5.62781391,8.03334089,1.03881026,0.68213009,0.01853722,0.69155706,3.27821296,3.51196030,0.06855976,3.08587482
-5.62181091,7.85624556,1.02507047,0.67083369,0.01792532,0.67326422,3.20304330,3.42878460,0.06760144,3.02361956
-5.61580790,7.69369033,1.01279757,0.66047013,0.01733533,0.65677452,3.13417340,3.35272017,0.06667949,2.96611672
-5.60980490,7.54701213,1.00208158,0.65110975,0.01677106,0.64223323,3.07237058,3.28439053,0.06580057,2.91382261
-5.60380190,7.41718110,0.99296340,0.64278831,0.01623517,0.62975015,3.01824367,3.22426420,0.06496989,2.86705137
-5.59779890,7.30481262,0.98543575,0.63550778,0.01572917,0.61940254,2.97224293,3.17266252,0.06419145,2.82597585
-5.59179590,7.21019200,0.97944642,0.62923863,0.01525355,0.61123887,2.93466578,3.12977239,0.06346819,2.79063423
-5.58579290,7.13330943,0.97490343,0.62392339,0.01480784,0.60528310,2.90566733,3.09566244,0.06280225,2.76094158
-5.57978989,7.07390207,0.97168163,0.61948111,0.01439078,0.60153919,2.88527469,3.07030134,0.06219523,2.73670542
-5.57378689,7.03150022,0.96963056,0.61581264,0.01400049,0.59999542,2.87340370,3.05357685,0.06164841,2.71764402
-5.56778389,7.00547419,0.96858279,0.61280619,0.01363457,0.60062837,2.86987687,3.04531404,0.06116293,2.70340624
-5.56178089,6.99507887,0.96836242,0.61034314,0.01329036,0.60340617,2.87444126,3.04529154,0.06073998,2.69359167
-5.55577789,6.99949308,0.96879316,0.60830346,0.01296503,0.60829099,2.88678514,3.05325453,0.06038078,2.68776975
-5.54977489,7.01785174,0.96970564,0.60657082,0.01265578,0.61524051,2.90655246,3.06892387,0.06008664,2.68549697
-5.54377189,7.04926893,0.97094351,0.60503690,0.01235996,0.62420832,2.93335458,3.09200063,0.05985886,2.68633121
-5.53776888,7.09285130,0.97236816,0.60360486,0.01207514,0.63514334,2.96677856,3.12216604,0.05969853,2.68984263
-5.53176588,7.14770159,0.97386176,0.60219181,0.01179927,0.64798830,3.00639224,3.15907701,0.05960638,2.69562094
-5.52576288,7.21291308,0.97532877,0.60073034,0.01153070,0.66267741,3.05174602,3.20235795,0.05958248,2.70327879
-5.51975988,7.28755650,0.97669578,0.59916896,0.01126821,0.67913347,3.10237204,3.25158959,0.05962598,2.71245186
-5.51375688,7.37066142,0.97790998,0.59747169,0.01101103,0.69726466,3.15778135,3.30629629,0.05973481,2.72279597
-5.50775388,7.46119479,0.97893649,0.59561692,0.01075884,0.71696137,3.21746010,3.36593308,0.05990546,2.73398208
-5.50175088,7.55803956,0.97975480,0.59359559,0.01051171,0.73809330,3.28086566,3.42987395,0.06013275,2.74569002
-5.49574787,7.65997617,0.98035471,0.59140911,0.01027010,0.76050716,3.34742385,3.49740296,0.06040970,2.75760195
-5.48974487,7.76566998,0.98073224,0.58906705,0.01003478,0.78402537,3.41652818,3.56770955,0.06072749,2.76939649
-5.48374187,7.87366684,0.98088561,0.58658483,0.00980677,0.80844584,3.48754195,3.63988916,0.06107544,2.78074448
-5.47773887,7.98239885,0.98081191,0.58398171,0.00958730,0.83354308,3.55980381,3.71295006,0.06144121,2.79130694
-5.47173587,8.09020133,0.98050444,0.58127910,0.00937773,0.85907086,3.63263722,3.78582679,0.06181098,2.80073600
-5.46573287,8.19534135,0.97995108,0.57849937,0.00917954,0.88476620,3.70536351,3.85740022,0.06216980,2.80867874
-5.45972986,8.29605699,0.97913367,0.57566510,0.00899422,0.91035480,3.77731850,3.92652367,0.06250196,2.81478421
-5.45372686,8.39060603,0.97802847,0.57279896,0.00882330,0.93555764,3.84787173,3.99205412,0.06279147,2.81871310
-5.44772386,8.47732140,0.97660747,0.56992390,0.00866828,0.96009848,3.91644730,4.05288713,0.06302257,2.82014959
-5.44172086,8.55467040,0.97484057,0.56706383,0.00853061,0.98371191,3.98254523,4.10799362,0.06318019,2.81881457
-5.43571786,8.62131412,0.97269824,0.56424431,0.00841167,1.00615161,4.04576162,4.15645649,0.06325050,2.81447922
-5.42971486,8.67616306,0.97015438,0.56149349,0.00831279,1.02719820,4.10580633,4.19750500,0.06322137,2.80697785
-5.42371186,8.71842530,0.96718925,0.55884271,0.00823516,1.04666643,4.16251665,4.23054468,0.06308274,2.79621907
-5.41770885,8.74764344,0.96379196,0.55632692,0.00817986,1.06441115,4.21586558,4.25518083,0.06282702,2.78219413
-5.41170585,8.76371751,0.95996243,0.55398462,0.00814783,1.08033168,4.26596382,4.27123403,0.06244927,2.76498172
-5.40570285,8.76691150,0.95571254,0.55185721,0.00813982,1.09437442,4.31305468,4.27874631,0.06194735,2.74474844
-5.39969985,8.75784246,0.95106626,0.54998783,0.00815635,1.10653327,4.35750167,4.27797738,0.06132195,2.72174486
-5.39369685,8.73745180,0.94605891,0.54841951,0.00819766,1.11684804,4.39976902,4.26939077,0.06057649,2.69629680
-5.38769385,8.70696005,0.94073527,0.54719290,0.00826368,1.12540069,4.44039570,4.25363044,0.05971696,2.66879239
-5.38169085,8.66780698,0.93514697,0.54634346,0.00835396,1.13230972,4.47996417,4.23148890,0.05875159,2.63966546
-5.37568784,8.62158032,0.92934901,0.54589858,0.00846761,1.13772288,4.51906536,4.20386846,0.05769052,2.60937592
-5.36968484,8.56993692,0.92339593,0.54587457,0.00860326,1.14180877,4.55826177,4.17173786,0.05654541,2.57838858
-5.36368184,8.51452076,0.91733775,0.54627392,0.00875902,1.14474755,4.59805060,4.13608642,0.05532892,2.54715131
-5.35767884,8.45688263,0.91121604,0.54708309,0.00893246,1.14672159,4.63882933,4.09787842,0.05405431,2.51607406
-5.35167584,8.39840607,0.90506045,0.54827094,0.00912060,1.14790629,4.68086551,4.05801027,0.05273498,2.48550997
-5.34567284,8.34024408,0.89888594,0.54978810,0.00931995,1.14846185,4.72427302,4.01727266,0.05138401,2.45573971
-5.33966983,8.28327018,0.89269102,0.55156752,0.00952651,1.14852625,4.76899609,3.97632007,0.05001384,2.42696013
-5.33366683,8.22804685,0.88645713,0.55352609,0.00973591,1.14820997,4.81480249,3.93564896,0.04863594,2.39927788
-5.32766383,8.17481311,0.88014933,0.55556754,0.00994346,1.14759265,4.86128644,3.89558592,0.04726057,2.37270852
-5.32166083,8.12349207,0.87371829,0.55758651,0.01014429,1.14672189,4.90788146,3.85628630,0.04589667,2.34718118
-5.31565783,8.07371778,0.86710352,0.55947360,0.01033350,1.14561417,4.95388263,3.81774303,0.04455180,2.32254859
-5.30965483,8.02487986,0.86023779,0.56112132,0.01050635,1.14425782,4.99847742,3.77980509,0.04323210,2.29860195
-5.30365183,7.97618325,0.85305236,0.56243049,0.01065840,1.14261791,5.04078350,3.74220424,0.04194247,2.27508971
-5.29764882,7.92671942,0.84548289,0.56331694,0.01078569,1.14064252,5.07989173,3.70458834,0.04068668,2.25173929
-5.29164582,7.87554494,0.83747565,0.56371799,0.01088494,1.13827021,5.11491214,3.66655918,0.03946757,2.22828045
-5.28564282,7.82176287,0.82899367,0.56359847,0.01095368,1.13543814,5.14502061,3.62771254,0.03828734,2.20446898
-5.27963982,7.76460222,0.82002243,0.56295578,0.01099038,1.13209033,5.16950390,3.58767819,0.03714773,2.18010927
-5.27363682,7.70349109,0.81057482,0.56182376,0.01099458,1.12818569,5.18780079,3.54615748,0.03605034,2.15507459
-5.26763382,7.63811941,0.80069502,0.56027499,0.01096690,1.12370525,5.19953727,3.50295653,0.03499682,2.12932378
-5.26163082,7.56848785,0.79046098,0.55842136,0.01090912,1.11865831,5.20455419,3.45801324,0.03398910,2.10291345
-5.25562781,7.49494033,0.77998540,0.55641271,0.01082411,1.11308718,5.20292610,3.41141679,0.03302953,2.07600493
-5.24962481,7.41817850,0.76941503,0.55443358,0.01071580,1.10707024,5.19497038,3.36341869,0.03212098,2.04886554
-5.24362181,7.33925749,0.75892822,0.55269797,0.01058902,1.10072321,5.18124652,3.31443505,0.03126690,2.02186408
-5.23761881,7.25956324,0.74873084,0.55144239,0.01044940,1.09419861,5.16254557,3.26504003,0.03047129,1.99546055
-5.23161581,7.18077272,0.73905067,0.55091738,0.01030316,1.08768350,5.13987036,3.21595108,0.02973864,1.97019085
-5.22561281,7.10479894,0.73013036,0.55137777,0.01015690,1.08139543,5.11440755,3.16800683,0.02907379,1.94664679
-5.21960980,7.03372373,0.72221944,0.55307212,0.01001738,1.07557713,5.08749268,3.12213891,0.02848175,1.92545273
-5.21360680,6.96972121,0.71556547,0.55623182,0.00989131,1.07048976,5.06056970,3.07933910,0.02796750,1.90723962
-5.20760380,6.91497582,0.71040482,0.56106017,0.00978508,1.06640541,5.03514666,3.04062353,0.02753575,1.89261787
-5.20160080,6.87159835,0.70695337,0.56772207,0.00970458,1.06359879,5.01274915,3.00699549,0.02719070,1.88215020
-5.19559780,6.84154374,0.70539765,0.57633472,0.00965499,1.06233869,4.99487310,2.97940864,0.02693578,1.87632574
-5.18959480,6.82653410,0.70588663,0.58695977,0.00964061,1.06287929,4.98293868,2.95873205,0.02677342,1.87553656
-5.18359180,6.82798991,0.70852454,0.59959737,0.00966479,1.06545178,4.97824657,2.94571843,0.02670487,1.88005763
-5.17758879,6.84697221,0.71336513,0.61418236,0.00972977,1.07025650,4.98193797,2.94097684,0.02673001,1.89003117
-5.17158579,6.88413780,0.72040750,0.63058290,0.00983668,1.07745571,4.99495957,2.94495066,0.02684723,1.90545600
-5.16558279,6.93970888,0.72959377,0.64860166,0.00998556,1.08716756,5.01803434,2.95790152,0.02705338,1.92618240
-5.15957979,7.01345817,0.74080864,0.66797965,0.01017542,1.09946105,5.05163906,2.97989951,0.02734374,1.95191255
-5.15357679,7.10470963,0.75388101,0.68840246,0.01040427,1.11435245,5.09598908,3.01081984,0.02771207,1.98220672
-5.14757379,7.21235455,0.76858746,0.70950899,0.01066934,1.13180318,5.15103077,3.05034578,0.02815071,2.01649472
-5.14157079,7.33488201,0.78465767,0.73090210,0.01096719,1.15171927,5.21644200,3.09797746,0.02865073,2.05409225
-5.13556778,7.47042241,0.80178153,0.75216099,0.01129390,1.17395244,5.29164050,3.15304618,0.02920212,2.09422133
-5.12956478,7.61680216,0.81961763,0.77285475,0.01164530,1.19830280,5.37579996,3.21473323,0.02979402,2.13603406
-5.12356178,7.77160736,0.83780295,0.79255648,0.01201713,1.22452318,5.46787350,3.28209273,0.03041499,2.17863864
-5.11755878,7.93225400,0.85596336,0.81085767,0.01240529,1.25232490,5.56662373,3.35407735,0.03105328,2.22112662
-5.11155578,8.09606207,0.87372455,0.82738183,0.01280599,1.28138486,5.67065852,3.42956617,0.03169707,2.26260035
-5.10555278,8.26033091,0.89072293,0.84179725,0.01321592,1.31135372,5.77847137,3.50739353,0.03233482,2.30219946
-5.09954977,8.42241299,0.90661629,0.85382802,0.01363240,1.34186492,5.88848485,3.58637810,0.03295544,2.33912549
-5.09354677,8.57978375,0.92109356,0.86326295,0.01405346,1.37254419,5.99909579,3.66535124,0.03354857,2.37266368
-5.08754377,8.73010501,0.93388358,0.86996213,0.01447792,1.40301918,6.10872035,3.74318367,0.03410477,2.40220130
-5.08154077,8.87127994,0.94476236,0.87386068,0.01490538,1.43292897,6.21583739,3.81881003,0.03461568,2.42724184
-5.07553777,9.00149800,0.95355871,0.87496963,0.01533620,1.46193284,6.31902832,3.89125032,0.03507410,2.44741480
-5.06953477,9.11926848,0.96015794,0.87337403,0.01577142,1.48971823,6.41701205,3.95962799,0.03547410,2.46248078
-5.06353177,9.22344197,0.96450365,0.86922816,0.01621269,1.51600732,6.50867336,4.02318415,0.03581106,2.47233199
-5.05752876,9.31321941,0.96659741,0.86274838,0.01666207,1.54056209,6.59308388,4.08128774,0.03608160,2.47698845
-5.05152576,9.38814905,0.96649649,0.85420380,0.01712190,1.56318771,6.66951466,4.13344146,0.03628359,2.47659003
-5.04552276,9.44811181,0.96430974,0.84390523,0.01759461,1.58373393,6.73744017,4.17928361,0.03641607,2.47138518
-5.03951976,9.49329646,0.96019182,0.83219304,0.01808251,1.60209472,6.79653360,4.21858596,0.03647912,2.46171667
-5.03351676,9.52416590,0.95433591,0.81942438,0.01858764,1.61820600,6.84665409,4.25124794,0.03647376,2.44800534
-5.02751376,9.54141647,0.94696544,0.80596037,0.01911152,1.63204179,6.88782672,4.27728775,0.03640188,2.43073234
-5.02151076,9.54593239,0.93832499,0.79215382,0.01965504,1.64360898,6.92021661,4.29683071,0.03626604,2.41042088
-5.01550775,9.53873738,0.92867075,0.77833796,0.02021832,1.65294094,6.94409860,4.31009564,0.03606942,2.38761797
-5.00950475,9.52094581,0.91826100,0.76481660,0.02080057,1.66009058,6.95982443,4.31737990,0.03581570,2.36287704
-5.00350175,9.49371539,0.90734688,0.75185607,0.02140005,1.66512308,6.96778922,4.31904374,0.03550896,2.33674185
-4.99749875,9.45820346,0.89616386,0.73967914,0.02201404,1.66810877,6.96839927,4.31549482,0.03515362,2.30973229
-4.99149575,9.41552849,0.88492412,0.72846109,0.02263884,1.66911664,6.96204282,4.30717331,0.03475437,2.28233241
-4.98549275,9.36673827,0.87381017,0.71832792,0.02326982,1.66820870,6.94906553,4.29453847,0.03431614,2.25498095
-4.97948974,9.31278569,0.86296995,0.70935657,0.02390153,1.66543568,6.92975176,4.27805691,0.03384409,2.22806440
-4.97348674,9.25451268,0.85251337,0.70157701,0.02452778,1.66083414,6.90431265,4.25819309,0.03334356,2.20191284
-4.96748374,9.19264248,0.84251062,0.69497596,0.02514181,1.65442519,6.87288142,4.23540224,0.03282008,2.17679817
-4.96148074,9.12777983,0.83299201,0.68950189,0.02573645,1.64621482,6.83551583,4.21012568,0.03227937,2.15293481
-4.95547774,9.06041845,0.82394938,0.68507094,0.02630431,1.63619580,6.79220741,4.18278861,0.03172731,2.13048236
-4.94947474,8.99095452,0.81533907,0.68157347,0.02683792,1.62435093,6.74289640,4.15379995,0.03116994,2.10955010
-4.94347174,8.91970505,0.80708604,0.67888086,0.02732999,1.61065743,6.68749146,4.12355395,0.03061345,2.09020265
-4.93746873,8.84692921,0.79908911,0.67685213,0.02777353,1.59509207,6.62589231,4.09243302,0.03006410,2.07246670
-4.93146573,8.77285120,0.79122701,0.67534030,0.02816204,1.57763680,6.55801390,4.06081131,0.02952821,2.05633806
-4.92546273,8.69768263,0.78336485,0.67419808,0.02848968,1.55828435,6.48381025,4.02905822,0.02901207,2.04178881
-4.91945973,8.62164304,0.77536100,0.67328275,0.02875138,1.53704348,6.40329636,3.99754141,0.02852186,2.02877403
-4.91345673,8.54497686,0.76707368,0.67246015,0.02894299,1.51394354,6.31656672,3.96662864,0.02806353,2.01723783
-4.90745373,8.46796583,0.75836744,0.67160768,0.02906132,1.48903804,6.22380920,3.93668805,0.02764271,2.00711837
-4.90145073,8.39093584,0.74911890,0.67061635,0.02910426,1.46240698,6.12531350,3.90808631,0.02726457,1.99835168
-4.89544772,8.31425782,0.73922182,0.66939189,0.02907080,1.43415774,6.02147371,3.88118478,0.02693368,1.99087413
-4.88944472,8.23834277,0.72859108,0.66785494,0.02896102,1.40442463,5.91278489,3.85633331,0.02665388,1.98462354
-4.88344172,8.16363099,0.71716575,0.66594066,0.02877615,1.37336703,5.79983419,3.83386205,0.02642814,1.97953907
-4.87743872,8.09057665,0.70491090,0.66359761,0.02851847,1.34116622,5.68328703,3.81407154,0.02625844,1.97555997
-4.87143572,8.01962850,0.69181833,0.66078635,0.02819129,1.30802120,5.56386960,3.79722160,0.02614565,1.97262340
-4.86543272,7.95120826,0.67790616,0.65747768,0.02779890,1.27414372,5.44234881,3.78351958,0.02608945,1.97066183
-4.85942971,7.88568820,0.66321745,0.65365081,0.02734645,1.23975278,5.31951112,3.77310880,0.02608826,1.96959999
-4.85342671,7.82336939,0.64781792,0.64929160,0.02683986,1.20506895,5.19614156,3.76605787,0.02613921,1.96935217
-4.84742371,7.76446241,0.63179293,0.64439095,0.02628571,1.17030884,5.07300432,3.76235168,0.02623815,1.96981985
-4.84142071,7.70907170,0.61524391,0.63894342,0.02569113,1.13568001,4.95082599,3.76188478,0.02637969,1.97089011
-4.83541771,7.65718492,0.59828452,0.63294629,0.02506365,1.10137646,4.83028218,3.76445771,0.02655730,1.97243519
-4.82941471,7.60866814,0.58103653,0.62639892,0.02441107,1.06757510,4.71198830,3.76977680,0.02676343,1.97431317
-4.82341171,7.56326726,0.56362584,0.61930258,0.02374136,1.03443307,4.59649449,3.77745769,0.02698970,1.97636999
-4.81740870,7.52061603,0.54617865,0.61166071,0.02306251,1.00208620,4.48428472,3.78703251,0.02722709,1.97844276
-4.81140570,7.48025001,0.52881796,0.60347944,0.02238241,0.97064846,4.37577960,3.79796084,0.02746622,1.98036423
-4.80540270,7.44162616,0.51166051,0.59476856,0.02170878,0.94021236,4.27134232,3.80964378,0.02769759,1.98196832
-4.79939970,7.40414669,0.49481429,0.58554263,0.02104902,0.91085025,4.17128670,3.82144083,0.02791191,1.98309620
-4.79339670,7.36718618,0.47837660,0.57582226,0.02041020,0.88261619,4.07588666,3.83268869,0.02810039,1.98360286
-4.78739370,7.33012024,0.46243260,0.56563544,0.01979893,0.85554841,3.98538589,3.84272128,0.02825506,1.98336350
-4.78139070,7.29235433,0.44705458,0.55501878,0.01922136,0.82967200,3.90000692,3.85089001,0.02836905,1.98227958
-4.77538769,7.25335096,0.43230158,0.54401860,0.01868316,0.80500168,3.81995868,3.85658339,0.02843688,1.98028393
-4.76938469,7.21265398,0.41821954,0.53269173,0.01818945,0.78154449,3.74544195,3.85924517,0.02845467,1.97734475
-4.76338169,7.16990855,0.40484176,0.52110596,0.01774485,0.75930220,3.67665215,3.85839011,0.02842040,1.97346804
-4.75737869,7.12487576,0.39218969,0.50934007,0.01735345,0.73827330,3.61377927,3.85361679,0.02833396,1.96869837
-4.75137569,7.07744114,0.38027382,0.49748339,0.01701887,0.71845456,3.55700486,3.84461703,0.02819732,1.96311776
-4.74537269,7.02761672,0.36909479,0.48563479,0.01674420,0.69984199,3.50649624,3.83118150,0.02801448,1.95684267
-4.73936968,6.97553651,0.35864441,0.47390124,0.01653208,0.68243126,3.46239832,3.81320140,0.02779144,1.95001921
-4.73336668,6.92144570,0.34890677,0.46239584,0.01638465,0.66621765,3.42482339,3.79066651,0.02753607,1.94281658
-4.72736368,6.86568424,0.33985920,0.45123539,0.01630357,0.65119544,3.39383964,3.76365959,0.02725789,1.93541915
-4.72136068,6.80866563,0.33147323,0.44053762,0.01628998,0.63735700,3.36945892,3.73234779,0.02696784,1.92801730
-4.71535768,6.75085192,0.32371537,0.43041806,0.01634446,0.62469153,3.35162450,3.69697147,0.02667791,1.92079761
-4.70935468,6.69272633,0.31654785,0.42098683,0.01646701,0.61318372,3.34019943,3.65783115,0.02640083,1.91393252
-4.70335168,6.63476468,0.30992929,0.41234525,0.01665691,0.60281220,3.33495626,3.61527321,0.02614960,1.90757016
-4.69734867,6.57740692,0.30381525,0.40458263,0.01691271,0.59354826,3.33556856,3.56967500,0.02593709,1.90182455
-4.69134567,6.52103019,0.29815883,0.39777313,0.01723212,0.58535451,3.34160489,3.52143006,0.02577560,1.89676682
-4.68534267,6.46592452,0.29291115,0.39197305,0.01761188,0.57818394,3.35252559,3.47093401,0.02567638,1.89241768
-4.67933967,6.41227218,0.28802196,0.38721848,0.01804777,0.57197920,3.36768266,3.41857153,0.02564926,1.88874152
-4.67333667,6.36013163,0.28344013,0.38352355,0.01853444,0.56667225,3.38632317,3.36470494,0.02570223,1.88564262
-4.66733367,6.30942669,0.27911427,0.38087930,0.01906547,0.56218443,3.40759616,3.30966459,0.02584110,1.88296350
-4.66133067,6.25994147,0.27499332,0.37925325,0.01963330,0.55842685,3.43056316,3.25374128,0.02606924,1.88048578
-4.65532766,6.21132115,0.27102713,0.37858977,0.02022927,0.55530117,3.45421231,3.19718082,0.02638734,1.87793357
-4.64932466,6.16307885,0.26716711,0.37881114,0.02084375,0.55270073,3.47747582,3.14018067,0.02679333,1.87497934
-4.64332166,6.11460821,0.26336683,0.37981941,0.02146621,0.55051197,3.49925044,3.08288882,0.02728227,1.87125243
