energy_ev,total_up,Ag_p_up,Ag_d_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.12456228,4.53397780,1.30829040,2.10793086,0.15274023,0.04494095,0.31015650,0.09910078,1.44587547
-3.11855928,4.48011777,1.30256060,2.10836011,0.15271524,0.04272389,0.32089351,0.09231985,1.39339503
-3.11255628,4.42754141,1.29596443,2.10753058,0.15192161,0.04078590,0.33122056,0.08587253,1.34315165
-3.10655328,4.37632287,1.28869779,2.10528340,0.15036942,0.03912376,0.34114981,0.07978411,1.29533588
-3.10055028,4.32677432,1.28103392,2.10160610,0.14809157,0.03773122,0.35071367,0.07407942,1.25018703
-3.09454727,4.27942492,1.27331278,2.09661855,0.14514254,0.03659968,0.35996205,0.06878313,1.20799048
-3.08854427,4.23499003,1.26592730,2.09055398,0.14159632,0.03571869,0.36895889,0.06391984,1.16907235
-3.08254127,4.19433308,1.25930726,2.08373621,0.13754364,0.03507669,0.37777810,0.05951427,1.13379185
-3.07653827,4.15842242,1.25390150,2.07655471,0.13308856,0.03466153,0.38649915,0.05559126,1.10253194
-3.07053527,4.12828566,1.25015944,2.06943877,0.12834463,0.03446115,0.39520252,0.05217582,1.07568882
-3.06453227,4.10496378,1.24851244,2.06283220,0.12343076,0.03446415,0.40396523,0.04929307,1.05366072
-3.05852926,4.08946730,1.24935606,2.05716968,0.11846702,0.03466036,0.41285659,0.04696819,1.03683661
-3.05252626,4.08273603,1.25303368,2.05285578,0.11357048,0.03504140,0.42193443,0.04522623,1.02558502
-3.04652326,4.08560367,1.25982218,2.05024734,0.10885128,0.03560109,0.43124184,0.04409199,1.02024341
-3.04052026,4.09876808,1.26992010,2.04963961,0.10440907,0.03633582,0.44080460,0.04358968,1.02110819
-3.03451726,4.12276752,1.28343862,2.05125618,0.10032998,0.03724481,0.45062938,0.04374255,1.02842554
-3.02851426,4.15796268,1.30039564,2.05524289,0.09668415,0.03833016,0.46070262,0.04457238,1.04238294
-3.02251126,4.20452411,1.32071296,2.06166503,0.09352392,0.03959678,0.47099025,0.04609883,1.06310146
-3.01650825,4.26242452,1.34421679,2.07050771,0.09088271,0.04105206,0.48143818,0.04833863,1.09062872
-3.01050525,4.33143524,1.37064129,2.08167874,0.08877465,0.04270542,0.49197348,0.05130460,1.12493242
-3.00450225,4.41112619,1.39963528,2.09501349,0.08719487,0.04456756,0.50250626,0.05500452,1.16589463
-2.99849925,4.50086879,1.43077165,2.11028126,0.08612041,0.04664958,0.51293223,0.05943985,1.21330663
-2.99249625,4.59984166,1.46355952,2.12719276,0.08551181,0.04896194,0.52313578,0.06460443,1.26686467
-2.98649325,4.70703871,1.49745854,2.14540830,0.08531512,0.05151319,0.53299361,0.07048298,1.32616683
-2.98049025,4.82127996,1.53189523,2.16454654,0.08546441,0.05430879,0.54237875,0.07704978,1.39071116
-2.97448724,4.94122501,1.56628067,2.18419356,0.08588455,0.05734976,0.55116492,0.08426729,1.45989555
-2.96848424,5.06538984,1.60002912,2.20391232,0.08649425,0.06063150,0.55923107,0.09208512,1.53301973
-2.96248124,5.19216682,1.63257694,2.22325223,0.08720911,0.06414272,0.56646608,0.10043906,1.60928957
-2.95647824,5.31984864,1.66340116,2.24175915,0.08794481,0.06786452,0.57277322,0.10925071,1.68782425
-2.95047524,5.44665579,1.69203694,2.25898537,0.08862001,0.07176989,0.57807449,0.11842730,1.76766627
-2.94447224,5.57076784,1.71809317,2.27449983,0.08915914,0.07582342,0.58231441,0.12786225,1.84779453
-2.93846923,5.69035782,1.74126555,2.28789808,0.08949484,0.07998144,0.58546326,0.13743614,1.92714048
-2.93246623,5.80362921,1.76134639,2.29881200,0.08956999,0.08419263,0.58751944,0.14701835,2.00460692
-2.92646323,5.90885439,1.77823072,2.30691889,0.08933932,0.08839898,0.58851088,0.15646928,2.07908939
-2.92046023,6.00441358,1.79191807,2.31194946,0.08877047,0.09253716,0.58849535,0.16564308,2.14949927
-2.91445723,6.08883261,1.80250996,2.31369461,0.08784461,0.09654025,0.58755967,0.17439096,2.21478814
-2.90845423,6.16081842,1.81020290,2.31201051,0.08655641,0.10033975,0.58581759,0.18256485,2.27397249
-2.90245123,6.21929053,1.81527717,2.30682170,0.08491369,0.10386781,0.58340665,0.19002128,2.32615786
-2.89644822,6.26340740,1.81808202,2.29812216,0.08293639,0.10705955,0.58048399,0.19662552,2.37056159
-2.89044522,6.29258641,1.81901776,2.28597401,0.08065538,0.10985531,0.57722122,0.20225553,2.40653312
-2.88444222,6.30651660,1.81851572,2.27050420,0.07811073,0.11220288,0.57379874,0.20680579,2.43357105
-2.87843922,6.30516370,1.81701718,2.25189904,0.07534991,0.11405942,0.57039965,0.21019074,2.45133626
-2.87243622,6.28876714,1.81495226,2.23039705,0.07242573,0.11539309,0.56720354,0.21234758,2.45966039
-2.86643322,6.25782924,1.81271992,2.20628039,0.06939435,0.11618419,0.56438050,0.21323850,2.45854936
-2.86043022,6.21309704,1.81067013,2.17986534,0.06631325,0.11642596,0.56208565,0.21285202,2.44818161
-2.85442721,6.15553757,1.80908903,2.15149229,0.06323937,0.11612468,0.56045433,0.21120352,2.42890130
-2.84842421,6.08630749,1.80818792,2.12151571,0.06022747,0.11529943,0.55959815,0.20833477,2.40120645
-2.84242121,6.00671841,1.80809642,2.09029449,0.05732881,0.11398118,0.55960221,0.20431267,2.36573269
-2.83641821,5.91819905,1.80886001,2.05818302,0.05459002,0.11221154,0.56052325,0.19922703,2.32323311
-2.83041521,5.82225559,1.81044200,2.02552341,0.05205241,0.11004107,0.56238895,0.19318769,2.27455515
-2.82441221,5.72043157,1.81272936,1.99263874,0.04975160,0.10752722,0.56519826,0.18632094,2.22061531
-2.81840920,5.61426849,1.81554197,1.95982776,0.04771745,0.10473216,0.56892249,0.17876550,2.16237272
-2.81240620,5.50526815,1.81864459,1.92736071,0.04597424,0.10172044,0.57350720,0.17066822,2.10080246
-2.80640320,5.39485786,1.82176047,1.89547642,0.04454115,0.09855669,0.57887459,0.16217964,2.03686980
-2.80040020,5.28435914,1.82458589,1.86438028,0.04343285,0.09530339,0.58492611,0.15344962,1.97150593
-2.79439720,5.17496065,1.82680458,1.83424317,0.04266027,0.09201890,0.59154536,0.14462323,1.90558622
-2.78839420,5.06769586,1.82810133,1.80520088,0.04223130,0.08875571,0.59860089,0.13583705,1.83991153
-2.78239120,4.96342585,1.82817403,1.77735408,0.04215157,0.08555910,0.60594895,0.12721591,1.77519307
-2.77638819,4.86282737,1.82674366,1.75076863,0.04242506,0.08246612,0.61343612,0.11887034,1.71204107
-2.77038519,4.76638657,1.82356212,1.72547609,0.04305461,0.07950502,0.62090170,0.11089465,1.65095754
-2.76438219,4.67439824,1.81841761,1.70147456,0.04404221,0.07669508,0.62818013,0.10336565,1.59233299
-2.75837919,4.58697063,1.81113793,1.67872980,0.04538914,0.07404678,0.63510332,0.09634219,1.53644707
-2.75237619,4.50403573,1.80159184,1.65717682,0.04709587,0.07156241,0.64150307,0.08986518,1.48347276
-2.74637319,4.42536478,1.78968911,1.63672194,0.04916172,0.06923687,0.64721376,0.08395838,1.43348375
-2.74037019,4.35058871,1.77537961,1.61724564,0.05158443,0.06705878,0.65207523,0.07862951,1.38646469
-2.73436718,4.27922290,1.75865212,1.59860620,0.05435951,0.06501174,0.65593615,0.07387192,1.34232355
-2.72836418,4.21069591,1.73953327,1.58064428,0.05747958,0.06307573,0.65865767,0.06966646,1.30090587
-2.72236118,4.14438113,1.71808717,1.56318849,0.06093359,0.06122847,0.66011756,0.06598361,1.26200996
-2.71635818,4.07963076,1.69441588,1.54606193,0.06470619,0.05944684,0.66021454,0.06278569,1.22540293
-2.71035518,4.01581084,1.66866102,1.52908954,0.06877713,0.05770817,0.65887284,0.06002909,1.19083664
-2.70435218,3.95233645,1.64100644,1.51210619,0.07312082,0.05599141,0.65604676,0.05766643,1.15806329
-2.69834917,3.88870573,1.61168191,1.49496503,0.07770620,0.05427815,0.65172491,0.05564857,1.12685020
-2.69234617,3.82453163,1.58096741,1.47754605,0.08249672,0.05255338,0.64593414,0.05392652,1.09699322
-2.68634317,3.75957010,1.54919767,1.45976422,0.08745073,0.05080613,0.63874257,0.05245299,1.06832863
-2.68034017,3.69374376,1.51676661,1.44157691,0.09252210,0.04902981,0.63026186,0.05118381,1.04074301
-2.67433717,3.62715988,1.48413087,1.42299020,0.09766112,0.04722234,0.62064820,0.05007906,1.01418111
-2.66833417,3.56012199,1.45181221,1.40406364,0.10281561,0.04538610,0.61010214,0.04910390,0.98865127
-2.66233117,3.49313447,1.42039800,1.38491306,0.10793232,0.04352769,0.59886690,0.04822924,0.96422848
-2.65632816,3.42689967,1.39053959,1.36571133,0.11295829,0.04165745,0.58722534,0.04743202,0.94105490
-2.65032516,3.36230744,1.36294797,1.34668663,0.11784242,0.03978895,0.57549547,0.04669540,0.91933793
-2.64432216,3.30041728,1.33838670,1.32811837,0.12253686,0.03793826,0.56402467,0.04600865,0.89934575
-2.63831916,3.24243333,1.31766178,1.31033057,0.12699840,0.03612328,0.55318273,0.04536685,0.88140054
-2.63231616,3.18967282,1.30160851,1.29368294,0.13118952,0.03436288,0.54335387,0.04477046,0.86586939
-2.62631316,3.14352889,1.29107554,1.27855981,0.13507929,0.03267616,0.53492805,0.04422470,0.85315330
-2.62031016,3.10542872,1.28690618,1.26535732,0.13864384,0.03108165,0.52829170,0.04373877,0.84367423
-2.61430715,3.07678810,1.28991742,1.25446913,0.14186656,0.02959659,0.52381826,0.04332501,0.83786069
-2.60830415,3.05896375,1.30087714,1.24627133,0.14473783,0.02823631,0.52185867,0.04299794,0.83613214
-2.60230115,3.05320492,1.32047995,1.24110696,0.14725449,0.02701363,0.52273213,0.04277327,0.83888252
-2.59629815,3.06060552,1.34932239,1.23927074,0.14941894,0.02593842,0.52671735,0.04266681,0.84646344
-2.59029515,3.08205836,1.38787823,1.24099469,0.15123797,0.02501727,0.53404449,0.04269347,0.85916738
-2.58429215,3.11821304,1.43647455,1.24643512,0.15272152,0.02425325,0.54488797,0.04286623,0.87721151
-2.57828914,3.16943879,1.49526953,1.25566167,0.15388119,0.02364580,0.55936033,0.04319516,0.90072261
-2.57228614,3.23579367,1.56423273,1.26864871,0.15472892,0.02319076,0.57750730,0.04368664,0.92972358
-2.56628314,3.31700134,1.64312880,1.28526977,0.15527565,0.02288049,0.59930408,0.04434255,0.96412230
-2.56028014,3.41243634,1.73150533,1.30529507,0.15553027,0.02270412,0.62465312,0.04515980,1.00370307
-2.55427714,3.52111881,1.82868573,1.32839246,0.15549876,0.02264783,0.65338321,0.04612990,1.04812137
-2.54827414,3.64171917,1.93376768,1.35413185,0.15518368,0.02269531,0.68525021,0.04723886,1.09690223
-2.54227114,3.77257298,2.04562779,1.38199303,0.15458403,0.02282817,0.71993918,0.04846720,1.14944253
-2.53626813,3.91170602,2.16293287,1.41137659,0.15369539,0.02302653,0.75706815,0.04979031,1.20501757
-2.53026513,4.05686922,2.28415777,1.44161781,0.15251049,0.02326952,0.79619336,0.05117894,1.26279178
-2.52426213,4.20558270,2.40761003,1.47200282,0.15102004,0.02353588,0.83681598,0.05259994,1.32183362
-2.51825913,4.35518806,2.53146081,1.50178671,0.14921375,0.02380453,0.87839027,0.05401720,1.38113449
-2.51225613,4.50290738,2.65378160,1.53021287,0.14708166,0.02405511,0.92033307,0.05539270,1.43963099
-2.50625313,4.64590772,2.77258604,1.55653289,0.14461538,0.02426848,0.96203446,0.05668776,1.49623030
-2.50025013,4.78136904,2.88587558,1.58002645,0.14180952,0.02442725,1.00286944,0.05786424,1.54983765
-2.49424712,4.90655383,2.99168793,1.60002051,0.13866292,0.02451611,1.04221054,0.05888589,1.59938531
-2.48824412,5.01887651,3.08814683,1.61590722,0.13517983,0.02452223,1.07944092,0.05971957,1.64386202
-2.48224112,5.11597041,3.17351157,1.62716004,0.13137086,0.02443545,1.11396790,0.06033644,1.68234192
-2.47623812,5.19575062,3.24622470,1.63334758,0.12725372,0.02424849,1.14523654,0.06071303,1.71401206
-2.47023512,5.25647081,3.30495646,1.63414493,0.12285368,0.02395701,1.17274293,0.06083212,1.73819746
-2.46423212,5.29677239,3.34864419,1.62934222,0.11820383,0.02355957,1.19604699,0.06068349,1.75438292
-2.45822911,5.31572466,3.37652559,1.61885019,0.11334504,0.02305759,1.21478420,0.06026436,1.76223064
-2.45222611,5.31285478,3.38816439,1.60270291,0.10832573,0.02245512,1.22867626,0.05957969,1.76159318
-2.44622311,5.28816683,3.38346775,1.58105759,0.10320145,0.02175866,1.23754003,0.05864225,1.75252126
-2.44022011,5.24214929,3.36269431,1.55419166,0.09803430,0.02097681,1.24129462,0.05747244,1.73526591
-2.43421711,5.17577079,3.32645291,1.52249731,0.09289227,0.02011997,1.23996633,0.05609790,1.71027517
-2.42821411,5.09046429,3.27569157,1.48647365,0.08784850,0.01919999,1.23369110,0.05455301,1.67818512
-2.42221111,4.98809981,3.21167706,1.44671679,0.08298048,0.01822976,1.22271452,0.05287815,1.63980571
-2.41620810,4.87094652,3.13596571,1.40390809,0.07836933,0.01722288,1.20738890,0.05111890,1.59610174
-2.41020510,4.74162489,3.05036598,1.35880067,0.07409892,0.01619324,1.18816773,0.04932514,1.54816948
-2.40420210,4.60305001,2.95689411,1.31220463,0.07025513,0.01515474,1.16559733,0.04755001,1.49720972
-2.39819910,4.45836724,2.85772399,1.26497102,0.06692498,0.01412094,1.14030577,0.04584888,1.44449805
-2.39219610,4.31088148,2.75513263,1.21797481,0.06419577,0.01310481,1.11298937,0.04427832,1.39135298
-2.38619310,4.16398177,2.65144286,1.17209715,0.06215411,0.01211848,1.08439699,0.04289493,1.33910304
-2.38019010,4.02106263,2.54896495,1.12820700,0.06088477,0.01117304,1.05531239,0.04175429,1.28905361
-2.37418709,3.88544395,2.44993857,1.08714256,0.06046945,0.01027845,1.02653525,0.04090984,1.24245427
-2.36818409,3.76029121,2.35647700,1.04969261,0.06098530,0.00944335,0.99886109,0.04041172,1.20046768
-2.36218109,3.64853800,2.27051501,1.01657819,0.06250320,0.00867505,0.97306094,0.04030571,1.16414062
-2.35617809,3.55281257,2.19376188,0.98843495,0.06508581,0.00797949,0.94986112,0.04063210,1.13437800
-2.35017509,3.47537051,2.12766096,0.96579663,0.06878546,0.00736120,0.92992379,0.04142462,1.11192049
-2.34417209,3.41803526,2.07335688,0.94907999,0.07364178,0.00682334,0.91382899,0.04270932,1.09732628
-2.33816908,3.38214844,2.03167127,0.93857191,0.07967929,0.00636771,0.90205863,0.04450366,1.09095755
-2.33216608,3.36853144,2.00308782,0.93441891,0.08690485,0.00599486,0.89498303,0.04681550,1.09297191
-2.32616308,3.37745987,1.98774688,0.93661972,0.09530531,0.00570407,0.89285051,0.04964231,1.10331914
-2.32016008,3.40865185,1.98544990,0.94502127,0.10484530,0.00549347,0.89578041,0.05297052,1.12174337
-2.31415708,3.46127108,1.99567338,0.95931849,0.11546534,0.00536012,0.90375976,0.05677505,1.14779064
-2.30815408,3.53394488,2.01759186,0.97905814,0.12708057,0.00530007,0.91664388,0.06101908,1.18082166
-2.30215108,3.62479726,2.05010910,1.00364691,0.13957998,0.00530846,0.93416074,0.06565414,1.22002960
-2.29614807,3.73149616,2.09189639,1.03236367,0.15282645,0.00537962,0.95591910,0.07062042,1.26446226
-2.29014507,3.85131388,2.14143652,1.06437570,0.16665775,0.00550716,0.98142010,0.07584760,1.31304812
-2.28414207,3.98119885,2.19707191,1.09875862,0.18088836,0.00568406,1.01007179,0.08125583,1.36462540
-2.27813907,4.11785663,2.25705504,1.13451948,0.19531233,0.00590283,1.04120616,0.08675726,1.41797335
-2.27213607,4.25783740,2.31959950,1.17062219,0.20970709,0.00615558,1.07409805,0.09225779,1.47184464
-2.26613307,4.39762722,2.38292964,1.20601475,0.22383809,0.00643417,1.10798508,0.09765915,1.52499786
-2.26013007,4.53373967,2.44532718,1.23965707,0.23746428,0.00673032,1.14208802,0.10286126,1.57622905
-2.25412706,4.66280491,2.50517306,1.27054864,0.25034408,0.00703575,1.17563073,0.10776471,1.62440114
-2.24812406,4.78165291,2.56098330,1.29775491,0.26224178,0.00734232,1.20785910,0.11227337,1.66847034
-2.24212106,4.88738810,2.61143761,1.32043151,0.27293405,0.00764216,1.23805818,0.11629697,1.70750870
-2.23611806,4.97745310,2.65540028,1.33784546,0.28221631,0.00792780,1.26556719,0.11975361,1.74072192
-2.23011506,5.04967934,2.69193289,1.34939258,0.28990868,0.00819225,1.28979185,0.12257196,1.76746227
-2.22411206,5.10232370,2.72029898,1.35461053,0.29586124,0.00842918,1.31021395,0.12469332,1.78723606
-2.21810905,5.13409016,2.73996138,1.35318715,0.29995847,0.00863298,1.32639788,0.12607313,1.79970582
-2.21210605,5.14413686,2.75057274,1.34496398,0.30212250,0.00879885,1.33799441,0.12668214,1.80468746
-2.20610305,5.13206915,2.75196084,1.32993486,0.30231516,0.00892287,1.34474178,0.12650707,1.80214281
-2.20010005,5.09792009,2.74410975,1.30824001,0.30053874,0.00900202,1.34646443,0.12555072,1.79216831
-2.19409705,5.04212020,2.72713862,1.28015602,0.29683532,0.00903429,1.34306989,0.12383158,1.77498063
-2.18809405,4.96545875,2.70127942,1.24608229,0.29128492,0.00901861,1.33454411,0.12138296,1.75090018
-2.18209105,4.86903905,2.66685536,1.20652470,0.28400233,0.00895486,1.32094588,0.11825171,1.72033352
-2.17608804,4.75423012,2.62426102,1.16207728,0.27513300,0.00884389,1.30240061,0.11449647,1.68375562
-2.17008504,4.62261741,2.57394546,1.11340279,0.26484806,0.00868743,1.27909410,0.11018573,1.64169280
-2.16408204,4.47595454,2.51639900,1.06121289,0.25333870,0.00848806,1.25126634,0.10539563,1.59470720
-2.15807904,4.31611812,2.45214393,1.00624885,0.24081025,0.00824915,1.21920593,0.10020764,1.54338333
-2.15207604,4.14506706,2.38172953,0.94926335,0.22747614,0.00797477,1.18324488,0.09470625,1.48831707
-2.14607304,3.96480737,2.30573080,0.89100403,0.21355198,0.00766965,1.14375425,0.08897675,1.43010738
-2.14007004,3.77736320,2.22475065,0.83219927,0.19925000,0.00733906,1.10114026,0.08310307,1.36935073
-2.13406703,3.58475406,2.13942466,0.77354644,0.18477404,0.00698880,1.05584100,0.07716600,1.30663797
-2.12806403,3.38897825,2.05042754,0.71570288,0.17031526,0.00662507,1.00832354,0.07124147,1.24255354
-2.12206103,3.19200187,1.95848042,0.65927965,0.15604854,0.00625448,0.95908126,0.06539934,1.17767633
-2.11605803,2.99575263,1.86435794,0.60483800,0.14212986,0.00588399,0.90863132,0.05970238,1.11258197
-2.11005503,2.80211782,1.76889438,0.55288839,0.12869446,0.00552088,0.85751205,0.05420562,1.04784578
-2.10405203,2.61294523,1.67298809,0.50389177,0.11585588,0.00517275,0.80628022,0.04895605,0.98404613
-2.09804902,2.43004631,1.57760369,0.45826284,0.10370578,0.00484755,0.75550815,0.04399254,0.92176748
-2.09204602,2.25520053,1.48377164,0.41637492,0.09231449,0.00455360,0.70578056,0.03934608,0.86160296
-2.08604302,2.09016018,1.39258518,0.37856593,0.08173211,0.00429966,0.65769115,0.03504024,0.80415593
-2.08004002,1.93665473,1.30519445,0.34514512,0.07199015,0.00409496,0.61183914,0.03109177,0.75004047
-2.07403702,1.79639416,1.22279805,0.31640002,0.06310355,0.00394931,0.56882549,0.02751138,0.69988049
-2.06803402,1.67107054,1.14663212,0.29260316,0.05507290,0.00387312,0.52924908,0.02430455,0.65430744
-2.06203102,1.56235715,1.07795737,0.27401810,0.04788687,0.00387753,0.49370276,0.02147245,0.61395646
-2.05602801,1.47190466,1.01804406,0.26090437,0.04152461,0.00397443,0.46276916,0.01901278,0.57946113
-2.05002501,1.40133357,0.96815527,0.25352084,0.03595815,0.00417648,0.43701631,0.01692068,0.55144652
-2.04402201,1.35222248,0.92952859,0.25212714,0.03115468,0.00449710,0.41699283,0.01518943,0.53052091
-2.03801901,1.32609155,0.90335622,0.25698302,0.02707861,0.00495046,0.40322261,0.01381123,0.51726585
-2.03201601,1.32438072,0.89076348,0.26834509,0.02369338,0.00555129,0.39619873,0.01277769,0.51222492
-2.02601301,1.34842237,0.89278592,0.28646123,0.02096311,0.00631479,0.39637649,0.01208035,0.51589107
-2.02001001,1.39940839,0.91034479,0.31156225,0.01885380,0.00725635,0.40416540,0.01171100,0.52869266
-2.01400700,1.47835174,0.94422112,0.34385123,0.01733437,0.00839123,0.41991993,0.01166180,0.55097866
-2.00800400,1.58604332,0.99502871,0.38349068,0.01637730,0.00973419,0.44392917,0.01192540,0.58300289
-2.00200100,1.72300489,1.06318623,0.43058787,0.01595904,0.01129905,0.47640534,0.01249486,0.62490814
-1.99599800,1.88943965,1.14888926,0.48517905,0.01606004,0.01309821,0.51747144,0.01336345,0.67671032
-1.98999500,2.08518236,1.25208306,0.54721309,0.01666460,0.01514209,0.56714843,0.01452439,0.73828355
-1.98399200,2.30965132,1.37243713,0.61653552,0.01776043,0.01743858,0.62534235,0.01597049,0.80934673
-1.97798899,2.56180482,1.50932302,0.69287364,0.01933793,0.01999255,0.69183210,0.01769378,0.88945259
-1.97198599,2.84010512,1.66179667,0.77582399,0.02138940,0.02280532,0.76625858,0.01968507,0.97797994
-1.96598299,3.14249276,1.82858703,0.86484278,0.02390796,0.02587425,0.84811601,0.02193351,1.07413005
-1.95997999,3.46637421,2.00809240,0.95924044,0.02688647,0.02919239,0.93674617,0.02442626,1.17692801
-1.95397699,3.80862547,2.19838590,1.05818093,0.03031629,0.03274830,1.03133655,0.02714810,1.28522962
-1.94797399,4.16561355,2.39723127,1.16068651,0.03418612,0.03652596,1.13092290,0.03008121,1.39773437
-1.94197099,4.53323737,2.60210978,1.26564834,0.03848082,0.04050491,1.23439683,0.03320496,1.51300473
-1.93596798,4.90698860,2.81025862,1.37184299,0.04318032,0.04466055,1.34051893,0.03649595,1.62949165
-1.92996498,5.28203187,3.01872042,1.47795479,0.04825876,0.04896452,1.44793725,0.03992803,1.74556597
-1.92396198,5.65330291,3.22440322,1.58260342,0.05368377,0.05338539,1.55521125,0.04347257,1.85955483
-1.91795898,6.01562205,3.42414932,1.68437601,0.05941607,0.05788941,1.66084057,0.04709878,1.96978220
-1.91195598,6.36381941,3.61481110,1.78186265,0.06540933,0.06244132,1.76329790,0.05077423,2.07461206
-1.90595298,6.69286740,3.79333110,1.87369395,0.07161043,0.06700537,1.86106500,0.05446544,2.17249257
-1.89994997,6.99801541,3.95682351,1.95857911,0.07796009,0.07154619,1.95267054,0.05813860,2.26199967
-1.89394697,7.27492116,4.10265383,2.03534296,0.08439379,0.07602978,2.03672827,0.06176033,2.34187799
-1.88794397,7.51977313,4.22851342,2.10296026,0.09084321,0.08042434,2.11197427,0.06529858,2.41107753
-1.88194097,7.72939872,4.33248560,2.16058571,0.09723785,0.08470096,2.17730142,0.06872344,2.46878426
-1.87593797,7.90135329,4.41310064,2.20757829,0.10350710,0.08883421,2.23178998,0.07200804,2.51444332
-1.86993497,8.03398614,4.46937689,2.24351885,0.10958243,0.09280245,2.27473267,0.07512940,2.54777375
-1.86393197,8.12648049,4.50084655,2.26822002,0.11539977,0.09658799,2.30565356,0.07806918,2.56877405
-1.85792896,8.17886592,4.50756468,2.28172818,0.12090202,0.10017698,2.32431976,0.08081440,2.57771834
-1.85192596,8.19200296,4.49010141,2.28431732,0.12604142,0.10355912,2.33074560,0.08335803,2.57514342
-1.84592296,8.16754107,4.44951775,2.27647534,0.13078186,0.10672717,2.32518934,0.08569943,2.56182749
-1.83991996,8.10785240,4.38732636,2.25888337,0.13510091,0.10967633,2.30814261,0.08784470,2.53876153
-1.83391696,8.01594487,4.30543939,2.23238940,0.13899147,0.11240354,2.28031323,0.08980679,2.50711489
-1.82791396,7.89535926,4.20610580,2.19797748,0.14246304,0.11490669,2.24260252,0.09160554,2.46819689
-1.82191096,7.75005513,4.09184142,2.15673402,0.14554236,0.11718397,2.19607793,0.09326744,2.42341609
-1.81590795,7.58429114,3.96535471,2.10981282,0.14827355,0.11923320,2.14194263,0.09482524,2.37423926
-1.80990495,7.40250489,3.82947171,2.05840043,0.15071752,0.12105136,2.08150303,0.09631740,2.32215181
-1.80390195,7.20919737,3.68706303,2.00368322,0.15295076,0.12263428,2.01613593,0.09778730,2.26862106
-1.79789895,7.00882595,3.54097578,1.94681750,0.15506344,0.12397655,1.94725606,0.09928225,2.21506390
-1.79189595,6.80570941,3.39397246,1.88890355,0.15715685,0.12507162,1.87628549,0.10085233,2.16281946
-1.78589295,6.60394728,3.24867870,1.83096435,0.15934030,0.12591215,1.80462535,0.10254905,2.11312749
-1.77988994,6.40735441,3.10754054,1.77392927,0.16172744,0.12649053,1.73363066,0.10442376,2.06711237
-1.77388694,6.21941112,2.97279179,1.71862268,0.16443217,0.12679947,1.66458844,0.10652601,2.02577257
-1.76788394,6.04322774,2.84643100,1.66575728,0.16756433,0.12683280,1.59869920,0.10890175,1.98997484
-1.76188094,5.88152198,2.73020728,1.61593165,0.17122511,0.12658620,1.53706172,0.11159139,1.96045233
-1.75587794,5.73660673,2.62561365,1.56963104,0.17550258,0.12605792,1.48066069,0.11462793,1.93780547
-1.74987494,5.61038575,2.53388626,1.52723101,0.18046728,0.12524941,1.43035687,0.11803502,1.92250456
-1.74387194,5.50435450,2.45600798,1.48900263,0.18616823,0.12416577,1.38687924,0.12182523,1.91489302
-1.73786893,5.41960374,2.39271442,1.45511876,0.19262941,0.12281603,1.35081870,0.12599842,1.91519032
-1.73186593,5.35682393,2.34450101,1.42566058,0.19984691,0.12121321,1.32262295,0.13054043,1.92349385
-1.72586293,5.31630895,2.31162989,1.40062388,0.20778698,0.11937410,1.30259220,0.13542212,1.93977944
-1.71985993,5.29795861,2.29413562,1.37992466,0.21638491,0.11731888,1.29087572,0.14059884,1.96390017
-1.71385693,5.30128001,2.29182943,1.36340416,0.22554514,0.11507050,1.28746912,0.14601044,1.99558398
-1.70785393,5.32538864,2.30430190,1.35083315,0.23514241,0.11265395,1.29221267,0.15158181,2.03443031
-1.70185093,5.36901067,2.33092459,1.34191580,0.24502409,0.11009541,1.30479095,0.15722407,2.07990673
-1.69584792,5.43048838,2.37085144,1.33629357,0.25501370,0.10742136,1.32473440,0.16283638,2.13134650
-1.68984492,5.50779094,2.42302104,1.33354948,0.26491548,0.10465779,1.35142310,0.16830831,2.18794791
-1.68384192,5.59853279,2.48616110,1.33321339,0.27451991,0.10182943,1.38409352,0.17352274,2.24877682
-1.67783892,5.70000161,2.55879638,1.33476856,0.28361006,0.09895921,1.42184859,0.17835934,2.31277303
-1.67183592,5.80919752,2.63926152,1.33766002,0.29196848,0.09606790,1.46367154,0.18269825,2.37876150
-1.66583292,5.92288438,2.72571966,1.34130499,0.29938442,0.09317397,1.50844360,0.18642409,2.44546884
-1.65982991,6.03765357,2.81618779,1.34510525,0.30566110,0.09029374,1.55496574,0.18942995,2.51154532
-1.65382691,6.14999937,2.90856898,1.34846165,0.31062269,0.08744170,1.60198401,0.19162131,2.57559224
-1.64782391,6.25640456,3.00069156,1.35079013,0.31412085,0.08463115,1.64821821,0.19291968,2.63619419
-1.64182091,6.35343376,3.09035456,1.35153909,0.31604029,0.08187491,1.69239296,0.19326576,2.69195518
-1.63581791,6.43783152,3.17537825,1.35020719,0.31630337,0.07918624,1.73327045,0.19262204,2.74153762
-1.62981491,6.50662120,3.25365831,1.34636111,0.31487336,0.07657974,1.76968352,0.19097464,2.78370258
-1.62381191,6.55720084,3.32322169,1.33965219,0.31175630,0.07407229,1.80056806,0.18833436,2.81734960
-1.61780890,6.58743158,3.38228186,1.32983131,0.30700126,0.07168389,1.82499332,0.18473692,2.84155455
-1.61180590,6.59571454,3.42929117,1.31676107,0.30069910,0.06943831,1.84218883,0.18024215,2.85560349
