energy_ev,total_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up,W_p_up,W_d_up
-5.72386193,0.47534601,0.29163791,0.00131293,0.00000106,0.08165018,0.21985693,0.14840300
-5.71785893,0.51438904,0.31697160,0.00145465,0.00000096,0.09064326,0.23676739,0.15845859
-5.71185593,0.55541423,0.34347574,0.00160178,0.00000095,0.09991608,0.25460347,0.16919129
-5.70585293,0.59786896,0.37079833,0.00175248,0.00000103,0.10935610,0.27311952,0.18044669
-5.69984992,0.64112131,0.39853752,0.00190476,0.00000122,0.11883656,0.29203175,0.19204639
-5.69384692,0.68447394,0.42625001,0.00205651,0.00000153,0.12821898,0.31102463,0.20379240
-5.68784392,0.72718204,0.45346182,0.00220557,0.00000198,0.13735620,0.32975897,0.21547277
-5.68184092,0.76847470,0.47968126,0.00234975,0.00000260,0.14609619,0.34788162,0.22686836
-5.67583792,0.80757919,0.50441357,0.00248699,0.00000344,0.15428626,0.36503640,0.23776052
-5.66983492,0.84374726,0.52717669,0.00261539,0.00000456,0.16177761,0.38087588,0.24793938
-5.66383192,0.87628233,0.54751772,0.00273331,0.00000601,0.16843013,0.39507354,0.25721248
-5.65782891,0.90456679,0.56502918,0.00283949,0.00000790,0.17411708,0.40733590,0.26541342
-5.65182591,0.92808792,0.57936454,0.00293313,0.00001033,0.17872954,0.41741403,0.27241021
-5.64582291,0.94646173,0.59025230,0.00301400,0.00001342,0.18218050,0.42511396,0.27811299
-5.63981991,0.95945336,0.59750798,0.00308249,0.00001733,0.18440820,0.43030567,0.28248067
-5.63381691,0.96699335,0.60104356,0.00313972,0.00002224,0.18537877,0.43293006,0.28552650
-5.62781391,0.96918896,0.60087377,0.00318759,0.00002836,0.18508790,0.43300377,0.28732199
-5.62181091,0.96633000,0.59711917,0.00322880,0.00003594,0.18356153,0.43062153,0.28799927
-5.61580790,0.95888895,0.59000571,0.00326692,0.00004524,0.18085550,0.42595598,0.28775162
-5.60980490,0.94751519,0.57986081,0.00330634,0.00005660,0.17705414,0.41925498,0.28683211
-5.60380190,0.93302361,0.56710623,0.00335226,0.00007036,0.17226799,0.41083643,0.28555044
-5.59779890,0.91637792,0.55224784,0.00341069,0.00008690,0.16663053,0.40108096,0.28426792
-5.59179590,0.89866916,0.53586292,0.00348831,0.00010666,0.16029434,0.39042257,0.28339078
-5.58579290,0.88109026,0.51858531,0.00359242,0.00013008,0.15342659,0.37933778,0.28336193
-5.57978989,0.86490723,0.50108906,0.00373081,0.00015765,0.14620435,0.36833356,0.28465130
-5.57378689,0.85142804,0.48407115,0.00391163,0.00018984,0.13880954,0.35793440,0.28774505
-5.56778389,0.84196989,0.46823384,0.00414318,0.00022717,0.13142415,0.34866907,0.29313382
-5.56178089,0.83782580,0.45426713,0.00443377,0.00027013,0.12422544,0.34105730,0.30130017
-5.55577789,0.84023130,0.44283195,0.00479144,0.00031918,0.11738175,0.33559686,0.31270568
-5.54977489,0.85033197,0.43454436,0.00522383,0.00037476,0.11104858,0.33275118,0.32777773
-5.54377189,0.86915247,0.42996110,0.00573783,0.00043724,0.10536548,0.33293793,0.34689629
-5.53776888,0.89756776,0.42956689,0.00633941,0.00050693,0.10045336,0.33651859,0.37038112
-5.53176588,0.93627695,0.43376343,0.00703329,0.00058400,0.09641271,0.34378939,0.39847949
-5.52576288,0.98578045,0.44286047,0.00782275,0.00066855,0.09332226,0.35497345,0.43135491
-5.51975988,1.04636075,0.45706872,0.00870935,0.00076052,0.09123846,0.37021451,0.46907710
-5.51375688,1.11806752,0.47649499,0.00969272,0.00085967,0.09019547,0.38957211,0.51161365
-5.50775388,1.20070722,0.50113927,0.01077038,0.00096561,0.09020567,0.41301842,0.55882361
-5.50175088,1.29383799,0.53089384,0.01193758,0.00107777,0.09126067,0.44043677,0.61045359
-5.49574787,1.39676988,0.56554451,0.01318722,0.00119536,0.09333264,0.47162180,0.66613646
-5.48974487,1.50857106,0.60477381,0.01450981,0.00131743,0.09637608,0.50628158,0.72539320
-5.48374187,1.62808008,0.64816622,0.01589354,0.00144283,0.10032962,0.54404143,0.78763796
-5.47773887,1.75392433,0.69521533,0.01732438,0.00157024,0.10511826,0.58444969,0.85218657
-5.47173587,1.88454471,0.74533295,0.01878631,0.00169819,0.11065549,0.62698538,0.91826840
-5.46573287,2.01822616,0.79785999,0.02026158,0.00182511,0.11684566,0.67106763,0.98504170
-5.45972986,2.15313351,0.85207904,0.02173112,0.00194932,0.12358633,0.71606687,1.05161178
-5.45372686,2.28735208,0.90722839,0.02317494,0.00206911,0.13077057,0.76131756,1.11705198
-5.44772386,2.41893169,0.96251724,0.02457263,0.00218279,0.13828927,0.80613222,1.18042648
-5.44172086,2.54593310,1.01714184,0.02590392,0.00228870,0.14603335,0.84981641,1.24081446
-5.43571786,2.66647527,1.07030205,0.02714923,0.00238531,0.15389588,0.89168437,1.29733464
-5.42971486,2.77878179,1.12121799,0.02829021,0.00247123,0.16177396,0.93107466,1.34916927
-5.42371186,2.88122490,1.16914625,0.02931028,0.00254527,0.16957047,0.96736560,1.39558653
-5.41770885,2.97236533,1.21339517,0.03019513,0.00260650,0.17719559,0.99998966,1.43596053
-5.41170585,3.05098640,1.25333883,0.03093313,0.00265423,0.18456795,1.02844662,1.46978790
-5.40570285,3.11612104,1.28842907,0.03151564,0.00268809,0.19161557,1.05231470,1.49670017
-5.39969985,3.16707056,1.31820543,0.03193723,0.00270800,0.19827642,1.07125957,1.51647149
-5.39369685,3.20341451,1.34230252,0.03219580,0.00271419,0.20449859,1.08504059,1.52902127
-5.38769385,3.22501122,1.36045470,0.03229254,0.00270718,0.21024016,1.09351430,1.53441155
-5.38169085,3.23198918,1.37249797,0.03223181,0.00268775,0.21546870,1.09663495,1.53283938
-5.37568784,3.22472982,1.37836905,0.03202087,0.00265694,0.22016045,1.09445205,1.52462443
-5.36968484,3.20384263,1.37810195,0.03166954,0.00261597,0.22429925,1.08710529,1.51019274
-5.36368184,3.17013390,1.37182203,0.03118974,0.00256617,0.22787523,1.07481682,1.49005717
-5.35767884,3.12457090,1.35973812,0.03059504,0.00250903,0.23088338,1.05788159,1.46479581
-5.35167584,3.06824307,1.34213302,0.02990010,0.00244601,0.23332213,1.03665600,1.43502929
-5.34567284,3.00232233,1.31935283,0.02912018,0.00237860,0.23519181,1.01154547,1.40139822
-5.33966983,2.92802430,1.29179566,0.02827056,0.00230822,0.23649346,0.98299152,1.36454181
-5.33366683,2.84657226,1.25990008,0.02736615,0.00223619,0.23722764,0.95145887,1.32507880
-5.32766383,2.75916534,1.22413397,0.02642104,0.00216371,0.23739370,0.91742308,1.28359140
-5.32166083,2.66695223,1.18498389,0.02544819,0.00209184,0.23698933,0.88135928,1.24061298
-5.31565783,2.57101125,1.14294561,0.02445922,0.00202147,0.23601047,0.84373221,1.19661996
-5.30965483,2.47233733,1.09851580,0.02346426,0.00195337,0.23445169,0.80498808,1.15202803
-5.30365183,2.37183584,1.05218519,0.02247196,0.00188819,0.23230694,0.76554816,1.10719258
-5.29764882,2.27032312,1.00443322,0.02148950,0.00182646,0.22957068,0.72580441,1.06241313
-5.29164582,2.16853291,0.95572419,0.02052278,0.00176868,0.22623923,0.68611704,1.01794116
-5.28564282,2.06712778,0.90650488,0.01957665,0.00171533,0.22231243,0.64681372,0.97399065
-5.27963982,1.96671434,0.85720331,0.01865513,0.00166695,0.21779535,0.60819048,0.93075051
-5.27363682,1.86786089,0.80822867,0.01776176,0.00162417,0.21270007,0.57051386,0.88839816
-5.26763382,1.77111618,0.75997203,0.01689986,0.00158775,0.20704722,0.53402398,0.84711301
-5.26163082,1.67702774,0.71280754,0.01607290,0.00155869,0.20086747,0.49893828,0.80708943
-5.25562781,1.58615860,0.66709396,0.01528468,0.00153819,0.19420250,0.46545555,0.76854798
-5.24962481,1.49910122,0.62317620,0.01453965,0.00152775,0.18710572,0.43375982,0.73174446
-5.24362181,1.41648757,0.58138653,0.01384302,0.00152915,0.17964239,0.40402402,0.69697620
-5.23761881,1.33899467,0.54204539,0.01320089,0.00154448,0.17188930,0.37641282,0.66458501
-5.23161581,1.26734516,0.50546146,0.01262024,0.00157611,0.16393384,0.35108483,0.63495679
-5.22561281,1.20230241,0.47193098,0.01210893,0.00162671,0.15587262,0.32819364,0.60851749
-5.21960980,1.14466043,0.44173604,0.01167554,0.00169915,0.14780959,0.30788784,0.58572564
-5.21360680,1.09522863,0.41514205,0.01132914,0.00179650,0.13985371,0.29030990,0.56706154
-5.20760380,1.05481190,0.39239406,0.01107907,0.00192193,0.13211640,0.27559392,0.55301356
-5.20160080,1.02418672,0.37371233,0.01093458,0.00207865,0.12470865,0.26386238,0.54406190
-5.19559780,1.00407406,0.35928702,0.01090442,0.00226981,0.11773813,0.25522201,0.54066044
-5.18959480,0.99511008,0.34927225,0.01099649,0.00249838,0.11130623,0.24975896,0.54321728
-5.18359180,0.99781574,0.34377980,0.01121737,0.00276707,0.10550528,0.24753348,0.55207472
-5.17758879,1.01256651,0.34287267,0.01157188,0.00307823,0.10041594,0.24857451,0.56748937
-5.17158579,1.03956353,0.34655880,0.01206270,0.00343374,0.09610499,0.25287422,0.58961330
-5.16558279,1.07880744,0.35478535,0.01268995,0.00383489,0.09262344,0.26038310,0.61847693
-5.15957979,1.13007639,0.36743382,0.01345092,0.00428238,0.09000515,0.27100570,0.65397466
-5.15357679,1.19290924,0.38431651,0.01433973,0.00477616,0.08826601,0.28459742,0.69585376
-5.14757379,1.26659544,0.40517446,0.01534726,0.00531547,0.08740353,0.30096265,0.74370753
-5.14157079,1.35017234,0.42967746,0.01646102,0.00589881,0.08739709,0.31985445,0.79697311
-5.13556778,1.44243088,0.45742610,0.01766520,0.00652391,0.08820867,0.34097602,0.85493462
-5.12956478,1.54193003,0.48795627,0.01894089,0.00718781,0.08978408,0.36398401,0.91673178
-5.12356178,1.64702036,0.52074605,0.02026632,0.00788692,0.09205465,0.38849381,0.98137421
-5.11755878,1.75587623,0.55522502,0.02161729,0.00861709,0.09493926,0.41408674,1.04776129
-5.11155578,1.86653624,0.59078587,0.02296775,0.00937375,0.09834677,0.44031898,1.11470706
-5.10555278,1.97695071,0.62679798,0.02429035,0.01015200,0.10217859,0.46673204,1.18096969
-5.09954977,2.08503490,0.66262257,0.02555723,0.01094676,0.10633149,0.49286442,1.24528451
-5.09354677,2.18872599,0.69762910,0.02674074,0.01175290,0.11070031,0.51826422,1.30639950
-5.08754377,2.28604197,0.73121201,0.02781427,0.01256540,0.11518082,0.54250198,1.36311195
-5.08154077,2.37513994,0.76280759,0.02875305,0.01337942,0.11967230,0.56518353,1.41430486
-5.07553777,2.45437170,0.79190994,0.02953490,0.01419041,0.12407996,0.58596221,1.45898157
-5.06953477,2.52233409,0.81808562,0.03014091,0.01499424,0.12831715,0.60455005,1.49629719
-5.06353177,2.57791220,0.84098628,0.03055608,0.01578716,0.13230715,0.62072738,1.52558550
-5.05752876,2.62031339,0.86035880,0.03076976,0.01656593,0.13598465,0.63435059,1.54637998
-5.05152576,2.64909080,0.87605252,0.03077597,0.01732772,0.13929685,0.64535766,1.55842827
-5.04552276,2.66415532,0.88802323,0.03057358,0.01807016,0.14220414,0.65377133,1.56169924
-5.03951976,2.66577559,0.89633386,0.03016630,0.01879123,0.14468045,0.65969968,1.55638241
-5.03351676,2.65456613,0.90115181,0.02956246,0.01948925,0.14671321,0.66333429,1.54287982
-5.02751376,2.63146413,0.90274310,0.02877477,0.02016279,0.14830302,0.66494584,1.52179074
-5.02151076,2.59769619,0.90146356,0.02781975,0.02081060,0.14946302,0.66487759,1.49388989
-5.01550775,2.55473628,0.89774746,0.02671721,0.02143156,0.15021807,0.66353661,1.46010030
-5.00950475,2.50425702,0.89209401,0.02548951,0.02202460,0.15060367,0.66138346,1.42146181
-5.00350175,2.44807597,0.88505224,0.02416089,0.02258869,0.15066482,0.65892023,1.37909681
-4.99749875,2.38809937,0.87720471,0.02275663,0.02312278,0.15045466,0.65667746,1.33417452
-4.99149575,2.32626516,0.86915058,0.02130235,0.02362584,0.15003314,0.65520029,1.28787517
-4.98549275,2.26448735,0.86148862,0.01982328,0.02409684,0.14946546,0.65503396,1.24135561
-4.97948974,2.20460357,0.85480042,0.01834359,0.02453476,0.14882056,0.65670912,1.19571734
-4.97348674,2.14832714,0.84963436,0.01688583,0.02493865,0.14816949,0.66072715,1.15197815
-4.96748374,2.09720501,0.84649063,0.01547049,0.02530764,0.14758373,0.66754585,1.11104802
-4.96148074,2.05258250,0.84580763,0.01411561,0.02564097,0.14713343,0.67756561,1.07371004
-4.95547774,2.01557533,0.84795004,0.01283654,0.02593803,0.14688567,0.69111665,1.04060638
-4.94947474,1.98704939,0.85319875,0.01164588,0.02619835,0.14690263,0.70844734,1.01222978
-4.94347174,1.96760831,0.86174298,0.01055335,0.02642165,0.14723980,0.72971415,0.98892018
-4.93746873,1.95758873,0.87367466,0.00956598,0.02660777,0.14794429,0.75497351,0.97086627
-4.93146573,1.95706297,0.88898537,0.00868814,0.02675668,0.14905317,0.78417593,0.95811164
-4.92546273,1.96584869,0.90756582,0.00792188,0.02686849,0.15059207,0.81716275,0.95056487
-4.91945973,1.98352494,0.92920812,0.00726706,0.02694336,0.15257397,0.85366589,0.94801300
-4.91345673,2.00945408,0.95361085,0.00672174,0.02698149,0.15499838,0.89331070,0.95013770
-4.90745373,2.04280868,0.98038677,0.00628240,0.02698310,0.15785083,0.93562236,0.95653346
-4.90145073,2.08260272,1.00907328,0.00594429,0.02694842,0.16110289,0.98003551,0.96672705
-4.89544772,2.12772610,1.03914516,0.00570168,0.02687764,0.16471259,1.02590743,0.98019765
-4.88944472,2.17698164,1.07002960,0.00554817,0.02677097,0.16862540,1.07253421,0.99639703
-4.88344172,2.22912331,1.10112275,0.00547688,0.02662862,0.17277571,1.11916971,1.01476898
-4.87743872,2.28289486,1.13180760,0.00548069,0.02645086,0.17708872,1.16504660,1.03476780
-4.87143572,2.33706760,1.16147237,0.00555244,0.02623806,0.18148280,1.20939893,1.05587502
-4.86543272,2.39047623,1.18952897,0.00568505,0.02599075,0.18587211,1.25148528,1.07761413
-4.85942971,2.44205170,1.21543061,0.00587170,0.02570966,0.19016948,1.29061166,1.09956305
-4.85342671,2.49085002,1.23868816,0.00610589,0.02539584,0.19428934,1.32615314,1.12136385
-4.84742371,2.53607615,1.25888440,0.00638158,0.02505065,0.19815064,1.35757346,1.14272976
-4.84142071,2.57710220,1.27568575,0.00669322,0.02467588,0.20167958,1.38444151,1.16344932
-4.83541771,2.61347941,1.28885094,0.00703585,0.02427374,0.20481206,1.40644426,1.18338756
-4.82941471,2.64494348,1.29823630,0.00740510,0.02384689,0.20749571,1.42339517,1.20248441
-4.82341171,2.67141316,1.30379752,0.00779726,0.02339847,0.20969144,1.43523817,1.22075038
-4.81740870,2.69298227,1.30558782,0.00820930,0.02293204,0.21137434,1.44204653,1.23825974
-4.81140570,2.70990537,1.30375267,0.00863884,0.02245157,0.21253409,1.44401716,1.25514145
-4.80540270,2.72257792,1.29852131,0.00908415,0.02196139,0.21317471,1.44146026,1.27156823
-4.79939970,2.73151141,1.29019553,0.00954413,0.02146606,0.21331367,1.43478502,1.28774398
-4.79339670,2.73730476,1.27913620,0.01001824,0.02097030,0.21298055,1.42448201,1.30389014
-4.78739370,2.74061298,1.26574809,0.01050643,0.02047889,0.21221521,1.41110294,1.32023133
-4.78139070,2.74211425,1.25046379,0.01100902,0.01999649,0.21106567,1.39523898,1.33698071
-4.77538769,2.74247693,1.23372726,0.01152660,0.01952755,0.20958568,1.37749831,1.35432563
-4.76938469,2.74232752,1.21597769,0.01205985,0.01907613,0.20783226,1.35848405,1.37241400
-4.76338169,2.74222104,1.19763444,0.01260943,0.01864580,0.20586332,1.33877355,1.39134191
-4.75737869,2.74261490,1.17908340,0.01317575,0.01823947,0.20373531,1.31889961,1.41114288
-4.75137569,2.74384723,1.16066546,0.01375882,0.01785926,0.20150131,1.29933472,1.43177933
-4.74537269,2.74612060,1.14266733,0.01435810,0.01750645,0.19920933,1.28047853,1.45313643
-4.73936968,2.74949174,1.12531498,0.01497229,0.01718136,0.19690114,1.26264922,1.47501894
-4.73336668,2.75386760,1.10877001,0.01559924,0.01688330,0.19461157,1.24607879,1.49715101
-4.72736368,2.75900804,1.09312869,0.01623580,0.01661058,0.19236820,1.23091240,1.51917927
-4.72136068,2.76453483,1.07842388,0.01687778,0.01636053,0.19019169,1.21721159,1.54067911
-4.71535768,2.76994684,1.06462942,0.01751994,0.01612954,0.18809634,1.20496102,1.56116419
-4.70935468,2.77464054,1.05166685,0.01815597,0.01591321,0.18609118,1.19407832,1.58009884
-4.70335168,2.77793528,1.03941399,0.01877861,0.01570644,0.18418124,1.18442651,1.59691309
-4.69734867,2.77910199,1.02771505,0.01937978,0.01550362,0.18236908,1.17582825,1.61101983
-4.69134567,2.77739450,1.01639168,0.01995074,0.01529887,0.18065635,1.16808140,1.62183356
-4.68534267,2.77208192,1.00525467,0.02048235,0.01508621,0.17904544,1.16097507,1.62878999
-4.67933967,2.76248106,0.99411565,0.02096529,0.01485985,0.17754097,1.15430552,1.63136593
-4.67333667,2.74798744,0.98279841,0.02139040,0.01461437,0.17615118,1.14789139,1.62909851
-4.66733367,2.72810389,0.97114950,0.02174892,0.01434502,0.17488913,1.14158764,1.62160322
-4.66133067,2.70246555,0.95904760,0.02203286,0.01404786,0.17377369,1.13529793,1.60858985
-4.65532766,2.67086052,0.94641162,0.02223523,0.01372002,0.17283022,1.12898491,1.58987582
-4.64932466,2.63324550,0.93320705,0.02235034,0.01335979,0.17209114,1.12267852,1.56539633
-4.64332166,2.58975589,0.91945073,0.02237400,0.01296679,0.17159621,1.11648196,1.53521091
-4.63731866,2.54071033,0.90521374,0.02230374,0.01254196,0.17139269,1.11057553,1.49950616
-4.63131566,2.48660950,0.89062261,0.02213886,0.01208767,0.17153536,1.10521827,1.45859452
-4.62531266,2.42812966,0.87585885,0.02188060,0.01160758,0.17208645,1.10074760,1.41290919
-4.61930965,2.36611110,0.86115683,0.02153202,0.01110666,0.17311545,1.09757707,1.36299539
-4.61330665,2.30154217,0.84680033,0.02109805,0.01059102,0.17469889,1.09619227,1.30949834
-4.60730365,2.23553951,0.83311765,0.02058531,0.01006774,0.17692002,1.09714498,1.25314848
-4.60130065,2.16932499,0.82047562,0.02000196,0.00954474,0.17986827,1.10104566,1.19474441
-4.59529765,2.10420026,0.80927241,0.01935746,0.00903051,0.18363867,1.10855399,1.13513432
-4.58929465,2.04151926,0.79992939,0.01866240,0.00853393,0.18833085,1.12036758,1.07519645
-4.58329165,1.98265952,0.79288197,0.01792815,0.00806405,0.19404778,1.13720856,1.01581935
-4.57728864,1.92899249,0.78856952,0.01716660,0.00762982,0.20089398,1.15980795,0.95788241
-4.57128564,1.88185360,0.78742434,0.01638993,0.00723992,0.20897332,1.18888759,0.90223740
-4.56528264,1.84251220,0.78985990,0.01561023,0.00690253,0.21838614,1.22513972,0.84969127
-4.55927964,1.81214193,0.79625824,0.01483934,0.00662517,0.22922580,1.26920421,0.80099073
-4.55327664,1.79179174,0.80695682,0.01408853,0.00641448,0.24157467,1.32164365,0.75680879
-4.54727364,1.78235804,0.82223507,0.01336832,0.00627613,0.25549962,1.38291693,0.71773348
-4.54127064,1.78455848,0.84230084,0.01268829,0.00621469,0.27104708,1.45335181,0.68425867
-4.53526763,1.79890768,0.86727732,0.01205691,0.00623348,0.28823796,1.53311752,0.65677720
-4.52926463,1.82569589,0.89719076,0.01148142,0.00633456,0.30706253,1.62219849,0.63557596
-4.52326163,1.86497089,0.93195977,0.01096774,0.00651861,0.32747573,1.72037056,0.62083312
-4.51725863,1.91652434,0.97138664,0.01052037,0.00678496,0.34939291,1.82718100,0.61261702
-4.51125563,1.97988299,1.01515138,0.01014241,0.00713150,0.37268667,1.94193395,0.61088697
-4.50525263,2.05430586,1.06280912,0.00983552,0.00755475,0.39718479,2.06368250,0.61549543
-4.49924962,2.13878796,1.11379133,0.00959992,0.00804987,0.42266969,2.19122874,0.62619184
-4.49324662,2.23207119,1.16741135,0.00943444,0.00861068,0.44887959,2.32313280,0.64262779
-4.48724362,2.33266275,1.22287435,0.00933659,0.00922976,0.47551154,2.45773130,0.66436358
-4.48124062,2.43886132,1.27929192,0.00930264,0.00989856,0.50222625,2.59316563,0.69087613
-4.47523762,2.54879069,1.33570095,0.00932771,0.01060747,0.52865493,2.72741959,0.72156834
-4.46923462,2.66044036,1.39108656,0.00940592,0.01134601,0.55440769,2.85836562,0.75577971
-4.46323162,2.77171234,1.44440823,0.00953052,0.01210300,0.57908353,2.98381836,0.79279840
-4.45722861,2.88047280,1.49462853,0.00969408,0.01286671,0.60228133,3.10159375,0.83187456
-4.45122561,2.98460715,1.54074314,0.00988863,0.01362513,0.62361168,3.20957140,0.87223490
-4.44522261,3.08207675,1.58181124,0.01010593,0.01436617,0.64270881,3.30575804,0.91309828
-4.43921961,3.17097531,1.61698492,0.01033763,0.01507791,0.65924230,3.38834919,0.95369218
-4.43321661,3.24958297,1.64553635,0.01057552,0.01574890,0.67292801,3.45578657,0.99326962
-4.42721361,3.31641590,1.66688164,0.01081177,0.01636834,0.68353759,3.50680873,1.03112628
-4.42121061,3.37026970,1.68060023,0.01103912,0.01692642,0.69090636,3.54049256,1.06661724
-4.41520760,3.41025464,1.68644896,0.01125115,0.01741451,0.69493900,3.55628389,1.09917295
-4.40920460,3.43582140,1.68437026,0.01144249,0.01782538,0.69561284,3.55401570,1.12831382
-4.40320160,3.44677627,1.67449397,0.01160893,0.01815344,0.69297855,3.53391316,1.15366293
-4.39719860,3.44328505,1.65713272,0.01174770,0.01839480,0.68715826,3.49658525,1.17495623
-4.39119560,3.42586541,1.63277110,0.01185749,0.01854747,0.67834102,3.44300324,1.19204998
-4.38519260,3.39536815,1.60204907,0.01193858,0.01861136,0.66677602,3.37446710,1.20492475
-4.37918959,3.35294782,1.56574025,0.01199291,0.01858830,0.65276365,3.29256131,1.21368594
-4.37318659,3.30002406,1.52472606,0.01202398,0.01848197,0.63664495,3.19910195,1.21856049
-4.36718359,3.23823497,1.47996686,0.01203690,0.01829783,0.61878984,3.09607744,1.21988991
-4.36118059,3.16938448,1.43247104,0.01203818,0.01804293,0.59958460,2.98558536,1.21811963
-4.35517759,3.09538563,1.38326351,0.01203563,0.01772571,0.57941935,2.86976804,1.21378516
-4.34917459,3.01820190,1.33335465,0.01203809,0.01735578,0.55867568,2.75074946,1.20749526
-4.34317159,2.93978881,1.28371088,0.01205525,0.01694360,0.53771535,2.63057581,1.19991300
-4.33716858,2.86203778,1.23522788,0.01209727,0.01650025,0.51687016,2.51116200,1.19173507
-4.33116558,2.78672425,1.18870731,0.01217452,0.01603709,0.49643355,2.39424572,1.18367035
-4.32516258,2.71546174,1.14483763,0.01229723,0.01556544,0.47665410,2.28135060,1.17641836
-4.31915958,2.64966311,1.10417962,0.01247510,0.01509634,0.45773119,2.17375922,1.17064842
-4.31315658,2.59051018,1.06715671,0.01271701,0.01464029,0.43981278,2.07249638,1.16698033
-4.30715358,2.53893233,1.03405026,0.01303062,0.01420696,0.42299541,1.97832263,1.16596702
